radius,density_log_10,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.5915,-0.326949,7.65056e-06,1.00702e-07,2.72307e-09,4.07416e-17,6.08622e-29,1.90487e-15,2.2619899999999998e-20,2.18683e-21
0.592,-0.329016,7.5242e-06,9.86235e-08,2.65573e-09,3.89788e-17,5.7186e-29,1.81883e-15,2.1503499999999998e-20,2.07019e-21
0.5925,-0.331081,7.39988e-06,9.65872e-08,2.59004e-09,3.72914e-17,5.36619e-29,1.73662e-15,2.0441399999999997e-20,1.9597e-21
0.593,-0.333145,7.27756e-06,9.45926e-08,2.52596e-09,3.56765e-17,5.02731e-29,1.65809e-15,1.9431399999999998e-20,1.85507e-21
0.5935,-0.335209,7.15721e-06,9.26388e-08,2.46344e-09,3.41312e-17,4.7002900000000004e-29,1.58309e-15,1.8471099999999997e-20,1.75601e-21
0.594,-0.337272,7.0388e-06,9.07251e-08,2.40245e-09,3.26525e-17,4.3834200000000004e-29,1.51145e-15,1.7558e-20,1.6622499999999999e-21
0.5945,-0.339333,6.92231e-06,8.88506e-08,2.34296e-09,3.12375e-17,4.0750400000000003e-29,1.44304e-15,1.669e-20,1.57349e-21
0.595,-0.341394,6.8077e-06,8.70145e-08,2.28492e-09,2.98835e-17,3.7734500000000003e-29,1.37769e-15,1.58646e-20,1.4894499999999999e-21
0.5955,-0.343454,6.69494e-06,8.5216e-08,2.22829e-09,2.85874e-17,3.47697e-29,1.31526e-15,1.5079499999999998e-20,1.4098499999999999e-21
0.596,-0.345513,6.584e-06,8.34542e-08,2.17305e-09,2.73463e-17,3.18404e-29,1.25559e-15,1.43323e-20,1.3344e-21
0.5965,-0.347571,6.47486e-06,8.17286e-08,2.11916e-09,2.61579e-17,2.89638e-29,1.19856e-15,1.36211e-20,1.26287e-21
0.597,-0.349629,6.36749e-06,8.00382e-08,2.06658e-09,2.502e-17,2.61932e-29,1.14406e-15,1.2944399999999999e-20,1.19509e-21
0.5975,-0.351685,6.26186e-06,7.83825e-08,2.01528e-09,2.39308e-17,2.35839e-29,1.09198e-15,1.2300599999999998e-20,1.13086e-21
0.598,-0.353741,6.15794e-06,7.67608e-08,1.96524e-09,2.28882e-17,2.1191200000000002e-29,1.04223e-15,1.1688199999999999e-20,1.07003e-21
0.5985,-0.355795,6.05571e-06,7.51723e-08,1.91642e-09,2.18902e-17,1.9070100000000002e-29,9.947e-16,1.1105699999999998e-20,1.0124099999999999e-21
0.599,-0.357849,5.95514e-06,7.36164e-08,1.86879e-09,2.09349e-17,1.7275800000000002e-29,9.49292e-16,1.05517e-20,9.57823e-22
0.5995,-0.359903,5.85621e-06,7.20924e-08,1.82233e-09,2.00203e-17,1.58322e-29,9.05909e-16,1.0024599999999999e-20,9.06112e-22
0.6,-0.361955,5.75888e-06,7.05996e-08,1.777e-09,1.9145e-17,1.46883e-29,8.64469e-16,9.52339e-21,8.57143e-22
0.6005,-0.364007,5.66311e-06,6.91373e-08,1.73277e-09,1.83075e-17,1.3781800000000001e-29,8.24897e-16,9.046899999999999e-21,8.10791e-22
0.601,-0.366057,5.56888e-06,6.77046e-08,1.68962e-09,1.75061e-17,1.30509e-29,7.87115e-16,8.59404e-21,7.66928e-22
0.6015,-0.368107,5.47614e-06,6.6301e-08,1.64752e-09,1.67395e-17,1.2433300000000001e-29,7.51044e-16,8.16367e-21,7.25429e-22
0.602,-0.370156,5.38486e-06,6.49257e-08,1.60644e-09,1.60061e-17,1.18669e-29,7.16608e-16,7.754699999999999e-21,6.86167e-22
0.6025,-0.372204,5.295e-06,6.35781e-08,1.56636e-09,1.53045e-17,1.12898e-29,6.83729e-16,7.36601e-21,6.49015e-22
0.603,-0.37425,5.20653e-06,6.22572e-08,1.52723e-09,1.4633e-17,1.06397e-29,6.5233e-16,6.99648e-21,6.13847e-22
0.6035,-0.376296,5.11942e-06,6.09626e-08,1.48904e-09,1.39902e-17,9.85541e-30,6.22332e-16,6.6450099999999994e-21,5.80538e-22
0.604,-0.37834,5.03365e-06,5.96936e-08,1.45177e-09,1.33748e-17,8.924500000000001e-30,5.93669e-16,6.3106199999999994e-21,5.48977e-22
0.6045,-0.380383,4.94923e-06,5.84502e-08,1.41539e-09,1.27857e-17,7.91191e-30,5.66289e-16,5.99259e-21,5.19085e-22
0.605,-0.382426,4.86618e-06,5.72322e-08,1.37991e-09,1.2222e-17,6.889390000000001e-30,5.4014e-16,5.6902e-21,4.9078e-22
0.6055,-0.384467,4.78451e-06,5.60396e-08,1.3453e-09,1.16827e-17,5.9287100000000004e-30,5.15173e-16,5.40274e-21,4.6398499999999995e-22
0.606,-0.386508,4.70425e-06,5.48723e-08,1.31156e-09,1.11667e-17,5.10069e-30,4.91336e-16,5.12949e-21,4.3862e-22
0.6065,-0.388548,4.62537e-06,5.37299e-08,1.27867e-09,1.06732e-17,4.4379200000000004e-30,4.68582e-16,4.86979e-21,4.14613e-22
0.607,-0.390587,4.54785e-06,5.26118e-08,1.2466e-09,1.02012e-17,3.92258e-30,4.46868e-16,4.62306e-21,3.91903e-22
0.6075,-0.392625,4.47165e-06,5.15174e-08,1.21534e-09,9.74992e-18,3.53339e-30,4.2615e-16,4.38873e-21,3.70428e-22
0.608,-0.394663,4.39673e-06,5.04459e-08,1.18486e-09,9.31848e-18,3.24907e-30,4.06386e-16,4.16622e-21,3.50126e-22
0.6085,-0.3967,4.32305e-06,4.93967e-08,1.15513e-09,8.906010000000002e-18,3.04835e-30,3.87532e-16,3.95494e-21,3.30936e-22
0.609,-0.398736,4.25058e-06,4.83692e-08,1.12614e-09,8.51166e-18,2.90994e-30,3.69546e-16,3.75434e-21,3.12796e-22
0.6095,-0.400771,4.17927e-06,4.73627e-08,1.09786e-09,8.13457e-18,2.8125800000000003e-30,3.52385e-16,3.56382e-21,2.95646e-22
0.61,-0.402805,4.10909e-06,4.63765e-08,1.07026e-09,7.77388e-18,2.7349800000000002e-30,3.36006e-16,3.3828099999999998e-21,2.79423e-22
0.6105,-0.404838,4.03999e-06,4.54099e-08,1.04333e-09,7.42872e-18,2.65589e-30,3.20365e-16,3.2107299999999997e-21,2.6406599999999998e-22
0.611,-0.406871,3.97197e-06,4.44625e-08,1.01705e-09,7.098330000000001e-18,2.56103e-30,3.05424e-16,3.04707e-21,2.4952e-22
0.6115,-0.408902,3.90502e-06,4.35342e-08,9.91394e-10,6.78219e-18,2.4536000000000002e-30,2.91157e-16,2.8914899999999997e-21,2.3575e-22
0.612,-0.410933,3.83917e-06,4.2625e-08,9.66373e-10,6.479800000000001e-18,2.33947e-30,2.7754e-16,2.74365e-21,2.2272199999999998e-22
0.6125,-0.412962,3.77442e-06,4.17349e-08,9.41977e-10,6.190660000000001e-18,2.22451e-30,2.64549e-16,2.6032399999999997e-21,2.1039999999999999e-22
0.613,-0.41499,3.7108e-06,4.08639e-08,9.18199e-10,5.9143e-18,2.1146e-30,2.52158e-16,2.4699299999999998e-21,1.98753e-22
0.6135,-0.417017,3.64833e-06,4.00119e-08,8.95032e-10,5.6502e-18,2.01561e-30,2.40343e-16,2.34339e-21,1.87745e-22
0.614,-0.419043,3.587e-06,3.91789e-08,8.72468e-10,5.39788e-18,1.93142e-30,2.2908e-16,2.2233e-21,1.77344e-22
0.6145,-0.421068,3.52676e-06,3.83639e-08,8.50482e-10,5.15677e-18,1.85597e-30,2.18341e-16,2.10933e-21,1.67515e-22
0.615,-0.423091,3.46753e-06,3.7566e-08,8.29045e-10,4.9263000000000005e-18,1.78015e-30,2.08099e-16,2.00113e-21,1.58225e-22
0.6155,-0.425114,3.40922e-06,3.67841e-08,8.08126e-10,4.7059000000000005e-18,1.69481e-30,1.98327e-16,1.89837e-21,1.49441e-22
0.616,-0.427136,3.35175e-06,3.60171e-08,7.87697e-10,4.495e-18,1.59096e-30,1.88996e-16,1.8007099999999997e-21,1.4112899999999999e-22
0.6165,-0.429158,3.29509e-06,3.52644e-08,7.67737e-10,4.29312e-18,1.46626e-30,1.80085e-16,1.7078699999999998e-21,1.33262e-22
0.617,-0.431179,3.23925e-06,3.45259e-08,7.48242e-10,4.0999400000000005e-18,1.32866e-30,1.71578e-16,1.61965e-21,1.2582e-22
0.6175,-0.4332,3.18423e-06,3.38017e-08,7.29207e-10,3.91516e-18,1.1869500000000001e-30,1.63459e-16,1.5358399999999999e-21,1.18782e-22
0.618,-0.435219,3.13005e-06,3.30918e-08,7.10629e-10,3.73846e-18,1.04994e-30,1.55713e-16,1.4562699999999999e-21,1.12129e-22
0.6185,-0.437238,3.07673e-06,3.23962e-08,6.92504e-10,3.5695500000000004e-18,9.26416e-31,1.48326e-16,1.38074e-21,1.05842e-22
0.619,-0.439255,3.02429e-06,3.1715e-08,6.74828e-10,3.40811e-18,8.2519e-31,1.41281e-16,1.30905e-21,9.99016e-23
0.6195,-0.441272,2.97274e-06,3.10482e-08,6.57596e-10,3.25384e-18,7.5412899999999995e-31,1.34565e-16,1.241e-21,9.42882e-23
0.62,-0.443288,2.92207e-06,3.03955e-08,6.40802e-10,3.1064300000000003e-18,7.105119999999999e-31,1.28162e-16,1.17643e-21,8.898460000000001e-23
0.6205,-0.445302,2.87228e-06,2.97568e-08,6.24434e-10,2.9656100000000004e-18,6.84881e-31,1.22059e-16,1.1151699999999999e-21,8.39747e-23
0.621,-0.447316,2.82336e-06,2.91319e-08,6.08484e-10,2.8310800000000004e-18,6.6767e-31,1.16242e-16,1.05705e-21,7.92425e-23
0.6215,-0.449329,2.77529e-06,2.85204e-08,5.92939e-10,2.7025500000000003e-18,6.49703e-31,1.10697e-16,1.0019e-21,7.47721e-23
0.622,-0.45134,2.72807e-06,2.79219e-08,5.7779e-10,2.5797600000000002e-18,6.27506e-31,1.05413e-16,9.4958e-22,7.05494e-23
0.6225,-0.453351,2.68165e-06,2.73362e-08,5.63024e-10,2.4624700000000002e-18,6.0192399999999995e-31,1.00376e-16,8.99951e-22,6.656180000000001e-23
0.623,-0.455361,2.63601e-06,2.67628e-08,5.48629e-10,2.35042e-18,5.73912e-31,9.55761e-17,8.52878e-22,6.27968e-23
0.6235,-0.457369,2.59112e-06,2.62012e-08,5.34591e-10,2.24338e-18,5.444219999999999e-31,9.10015e-17,8.08228e-22,5.92417e-23
0.624,-0.459377,2.54696e-06,2.56511e-08,5.209e-10,2.1410900000000004e-18,5.14408e-31,8.66407e-17,7.65865e-22,5.58841e-23
0.6245,-0.461384,2.50349e-06,2.5112e-08,5.07541e-10,2.04332e-18,4.84821e-31,8.24822e-17,7.25656e-22,5.27112e-23
0.625,-0.46339,2.46069e-06,2.45836e-08,4.94505e-10,1.94985e-18,4.56475e-31,7.85156e-17,6.87479e-22,4.9711900000000004e-23
0.6255,-0.465395,2.41856e-06,2.40657e-08,4.81786e-10,1.8605000000000002e-18,4.29849e-31,7.47331e-17,6.51245e-22,4.68779e-23
0.626,-0.467399,2.37708e-06,2.35582e-08,4.69376e-10,1.7751300000000003e-18,4.0537599999999995e-31,7.11275e-17,6.16869e-22,4.42015e-23
0.6265,-0.469402,2.33626e-06,2.30609e-08,4.57269e-10,1.69356e-18,3.8348899999999997e-31,6.76914e-17,5.8426699999999995e-22,4.16749e-23
0.627,-0.471404,2.29609e-06,2.25736e-08,4.4546e-10,1.6156500000000001e-18,3.6462e-31,6.44173e-17,5.53353e-22,3.9290400000000004e-23
0.6275,-0.473405,2.25656e-06,2.20963e-08,4.33942e-10,1.54124e-18,3.4920199999999997e-31,6.12979e-17,5.24044e-22,3.7040100000000004e-23
0.628,-0.475406,2.21767e-06,2.16287e-08,4.22709e-10,1.4701800000000002e-18,3.37668e-31,5.83259e-17,4.96254e-22,3.49164e-23
0.6285,-0.477405,2.17942e-06,2.11707e-08,4.11755e-10,1.4022900000000001e-18,3.3044899999999997e-31,5.54938e-17,4.69899e-22,3.29114e-23
0.629,-0.479404,2.14179e-06,2.07222e-08,4.01073e-10,1.33743e-18,3.27779e-31,5.27946e-17,4.44895e-22,3.1017600000000003e-23
0.6295,-0.481402,2.10479e-06,2.02829e-08,3.90659e-10,1.27548e-18,3.28044e-31,5.02223e-17,4.21179e-22,2.92292e-23
0.63,-0.483399,2.0684e-06,1.98529e-08,3.80507e-10,1.21632e-18,3.28632e-31,4.77721e-17,3.9869499999999997e-22,2.75413e-23
0.6305,-0.485395,2.03263e-06,1.94319e-08,3.70611e-10,1.1598400000000001e-18,3.2692099999999997e-31,4.54387e-17,3.77386e-22,2.5949000000000002e-23
0.631,-0.48739,1.99748e-06,1.90198e-08,3.60968e-10,1.1059400000000001e-18,3.20287e-31,4.32174e-17,3.57199e-22,2.44475e-23
0.6315,-0.489384,1.96293e-06,1.86166e-08,3.51571e-10,1.0545e-18,3.0611e-31,4.1103e-17,3.38078e-22,2.3032e-23
0.632,-0.491376,1.92898e-06,1.8222e-08,3.42415e-10,1.0054200000000001e-18,2.81766e-31,3.90905e-17,3.19967e-22,2.1697600000000002e-23
0.6325,-0.493368,1.89564e-06,1.78359e-08,3.33496e-10,9.58584e-19,2.4463399999999997e-31,3.71749e-17,3.02812e-22,2.04394e-23
0.633,-0.495359,1.86288e-06,1.74582e-08,3.24808e-10,9.13888e-19,1.92462e-31,3.53513e-17,2.86557e-22,1.92526e-23
0.6335,-0.497348,1.8307e-06,1.70887e-08,3.16343e-10,8.71225e-19,1.29758e-31,3.3615e-17,2.71154e-22,1.8133100000000002e-23
0.634,-0.499337,1.79906e-06,1.67268e-08,3.08091e-10,8.305e-19,6.693030000000001e-32,3.19617e-17,2.56557e-22,1.7077e-23
0.6345,-0.501325,1.76791e-06,1.63722e-08,3.00042e-10,7.91614e-19,1.45864e-32,3.0387e-17,2.42722e-22,1.60807e-23
0.635,-0.503312,1.73723e-06,1.60245e-08,2.92186e-10,7.54473e-19,-1.73835e-32,2.88869e-17,2.29607e-22,1.51406e-23
0.6355,-0.505299,1.707e-06,1.56835e-08,2.84519e-10,7.18999e-19,-2.8633400000000003e-32,2.74577e-17,2.17174e-22,1.4253500000000002e-23
0.636,-0.507285,1.67725e-06,1.53493e-08,2.7704e-10,6.85132e-19,-2.56058e-32,2.60969e-17,2.05394e-22,1.3417100000000002e-23
0.6365,-0.50927,1.64797e-06,1.50219e-08,2.69747e-10,6.52811e-19,-1.4888e-32,2.48015e-17,1.94236e-22,1.26286e-23
0.637,-0.511254,1.61919e-06,1.47013e-08,2.62639e-10,6.21975e-19,-3.06777e-33,2.35689e-17,1.83671e-22,1.1885500000000001e-23
0.6375,-0.513236,1.59092e-06,1.43877e-08,2.55715e-10,5.92561e-19,3.721e-33,2.23961e-17,1.73668e-22,1.11852e-23
0.638,-0.515218,1.56313e-06,1.40808e-08,2.48968e-10,5.64504e-19,4.66742e-33,2.12803e-17,1.64197e-22,1.05252e-23
0.6385,-0.517198,1.53578e-06,1.37801e-08,2.42389e-10,5.37733e-19,2.41949e-33,2.02184e-17,1.55229e-22,9.903190000000001e-24
0.639,-0.519177,1.50884e-06,1.34852e-08,2.3597e-10,5.12178e-19,-3.1756600000000003e-34,1.92074e-17,1.46733e-22,9.31675e-24
0.6395,-0.521155,1.48229e-06,1.31959e-08,2.29704e-10,4.87778e-19,-1.63469e-33,1.82446e-17,1.38682e-22,8.763690000000001e-24
0.64,-0.523133,1.45615e-06,1.29124e-08,2.23591e-10,4.64493e-19,-1.71708e-33,1.73283e-17,1.31058e-22,8.242420000000001e-24
0.6405,-0.52511,1.43046e-06,1.26349e-08,2.17636e-10,4.42286e-19,-1.09021e-33,1.64566e-17,1.23842e-22,7.751430000000001e-24
0.641,-0.527086,1.40525e-06,1.23636e-08,2.11839e-10,4.21123e-19,-2.79531e-34,1.56281e-17,1.17017e-22,7.28923e-24
0.6415,-0.529061,1.38056e-06,1.20989e-08,2.06204e-10,4.00966e-19,2.11458e-34,1.4841e-17,1.10565e-22,6.8543e-24
0.642,-0.531035,1.35636e-06,1.18403e-08,2.00724e-10,3.81766e-19,2.66524e-34,1.40932e-17,1.04465e-22,6.4450200000000005e-24
0.6425,-0.533008,1.33257e-06,1.15872e-08,1.95383e-10,3.6346e-19,1.0051300000000001e-34,1.33821e-17,9.86934e-23,6.0596400000000006e-24
0.643,-0.53498,1.3091e-06,1.13387e-08,1.90169e-10,3.45988e-19,-6.55502e-35,1.27052e-17,9.32274e-23,5.696430000000001e-24
0.6435,-0.53695,1.28593e-06,1.10947e-08,1.85074e-10,3.29303e-19,-1.29901e-34,1.20607e-17,8.8049e-23,5.354010000000001e-24
0.644,-0.538919,1.26307e-06,1.08551e-08,1.80099e-10,3.1338e-19,-1.19745e-34,1.14472e-17,8.314550000000001e-23,5.03136e-24
0.6445,-0.540888,1.24056e-06,1.06202e-08,1.75245e-10,2.98191e-19,-6.871619999999999e-35,1.08635e-17,7.850490000000001e-23,4.7275000000000005e-24
0.645,-0.542855,1.21842e-06,1.03901e-08,1.70514e-10,2.83709e-19,-1.04497e-35,1.03086e-17,7.411470000000001e-23,4.44144e-24
0.6455,-0.544822,1.19668e-06,1.0165e-08,1.65906e-10,2.69908e-19,2.48416e-35,9.781160000000001e-18,6.996290000000001e-23,4.1722e-24
0.646,-0.546789,1.17534e-06,9.945e-09,1.61423e-10,2.56763e-19,3.39259e-35,9.28009e-18,6.60384e-23,3.91891e-24
0.6465,-0.548754,1.15441e-06,9.73006e-09,1.57061e-10,2.44247e-19,2.63591e-35,8.8043e-18,6.23308e-23,3.68077e-24
0.647,-0.550718,1.13391e-06,9.52023e-09,1.52821e-10,2.32336e-19,1.17737e-35,8.35269e-18,5.88293e-23,3.45696e-24
0.6475,-0.552681,1.11384e-06,9.31551e-09,1.48702e-10,2.21003e-19,-1.97958e-37,7.92417e-18,5.55235e-23,3.2466700000000003e-24
0.648,-0.554642,1.09418e-06,9.11573e-09,1.44698e-10,2.1022e-19,-2.85077e-36,7.517520000000001e-18,5.24019e-23,3.0490600000000003e-24
0.6485,-0.556602,1.07483e-06,8.92004e-09,1.40796e-10,1.99944e-19,-3.1154299999999997e-37,7.13105e-18,4.94506e-23,2.86312e-24
0.649,-0.558561,1.05571e-06,8.72754e-09,1.3698e-10,1.90133e-19,1.64134e-36,6.76311e-18,4.6655600000000004e-23,2.6879300000000004e-24
0.6495,-0.56052,1.0368e-06,8.53819e-09,1.33248e-10,1.8076700000000001e-19,1.98693e-36,6.4128500000000005e-18,4.4009100000000003e-23,2.52288e-24
0.65,-0.562477,1.01814e-06,8.35225e-09,1.29603e-10,1.71833e-19,1.35282e-36,6.0796800000000006e-18,4.15051e-23,2.3675100000000003e-24
0.6505,-0.564433,9.99767e-07,8.16998e-09,1.26048e-10,1.63318e-19,3.68238e-37,5.76302e-18,3.91377e-23,2.2213500000000003e-24
0.651,-0.566388,9.81712e-07,7.9916e-09,1.22587e-10,1.5520900000000001e-19,-3.6236099999999998e-37,5.46228e-18,3.69009e-23,2.0839300000000002e-24
0.6515,-0.568342,9.63987e-07,7.81718e-09,1.19218e-10,1.4749e-19,-6.3900899999999994e-37,5.1768100000000006e-18,3.47885e-23,1.9547900000000002e-24
0.652,-0.570296,9.46585e-07,7.64663e-09,1.15939e-10,1.40145e-19,-5.91657e-37,4.905880000000001e-18,3.27943e-23,1.8334700000000002e-24
0.6525,-0.572248,9.29499e-07,7.47984e-09,1.12747e-10,1.33155e-19,-3.59882e-37,4.6487900000000005e-18,3.09117e-23,1.71953e-24
0.653,-0.5742,9.12722e-07,7.31672e-09,1.09641e-10,1.26503e-19,-8.32624e-38,4.404800000000001e-18,2.91345e-23,1.6125000000000001e-24
0.6535,-0.57615,8.96247e-07,7.15718e-09,1.06617e-10,1.20171e-19,1.06392e-37,4.17321e-18,2.7456300000000004e-23,1.5119300000000002e-24
0.654,-0.578099,8.80063e-07,7.00109e-09,1.03674e-10,1.14145e-19,1.7616999999999998e-37,3.95339e-18,2.58717e-23,1.41745e-24
0.6545,-0.580047,8.64157e-07,6.84832e-09,1.00807e-10,1.0841e-19,1.61302e-37,3.74477e-18,2.43758e-23,1.3287000000000002e-24
0.655,-0.581994,8.48518e-07,6.69876e-09,9.80146e-11,1.02951e-19,9.83592e-38,3.54678e-18,2.29637e-23,1.24536e-24
0.6555,-0.58394,8.33133e-07,6.55226e-09,9.52939e-11,9.77561e-20,2.39178e-38,3.35886e-18,2.16306e-23,1.16708e-24
0.656,-0.585885,8.17991e-07,6.40872e-09,9.2642e-11,9.28098e-20,-2.72697e-38,3.1804500000000003e-18,2.03717e-23,1.0935300000000001e-24
0.6565,-0.587828,8.03092e-07,6.26809e-09,9.00576e-11,8.810129999999999e-20,-4.60525e-38,3.0111e-18,1.91831e-23,1.0244400000000001e-24
0.657,-0.58977,7.88443e-07,6.13042e-09,8.75405e-11,8.362139999999999e-20,-4.21744e-38,2.85042e-18,1.80614e-23,9.59569e-25
0.6575,-0.591711,7.74055e-07,5.99574e-09,8.50904e-11,7.936089999999999e-20,-2.58205e-38,2.6980400000000003e-18,1.70034e-23,8.987e-25
0.658,-0.593651,7.59936e-07,5.86408e-09,8.27069e-11,7.53105e-20,-7.175709999999999e-39,2.55358e-18,1.60058e-23,8.41601e-25
0.6585,-0.595589,7.46093e-07,5.73549e-09,8.03897e-11,7.1461e-20,3.8762999999999994e-39,2.41667e-18,1.50653e-23,7.88044e-25
0.659,-0.597527,7.32505e-07,5.60976e-09,7.81353e-11,6.780129999999999e-20,4.9378999999999996e-39,2.2868800000000003e-18,1.41784e-23,7.37798e-25
0.6595,-0.599463,7.19122e-07,5.48649e-09,7.59372e-11,6.431859999999999e-20,1.4164199999999998e-39,2.16371e-18,1.33415e-23,6.90628e-25
0.66,-0.601399,7.05893e-07,5.36527e-09,7.37893e-11,6.100059999999999e-20,-1.17185e-39,2.0467e-18,1.25508e-23,6.46304e-25
0.6605,-0.603333,6.9283e-07,5.24616e-09,7.16917e-11,5.784059999999999e-20,-1.2396e-39,1.93559e-18,1.18042e-23,6.04669e-25
0.661,-0.605267,6.79993e-07,5.12959e-09,6.96496e-11,5.48365e-20,-2.7221e-40,1.8302500000000003e-18,1.1100300000000001e-23,5.65623e-25
0.6615,-0.607199,6.67435e-07,5.01595e-09,6.76677e-11,5.1986299999999997e-20,2.7381100000000003e-40,1.7305800000000002e-18,1.04378e-23,5.29062e-25
0.662,-0.609129,6.55153e-07,4.90518e-09,6.57445e-11,4.9282299999999994e-20,1.6898200000000002e-40,1.63628e-18,9.814410000000001e-24,4.94836e-25
0.6625,-0.611059,6.43106e-07,4.79694e-09,6.38745e-11,4.6713999999999994e-20,-5.6224e-41,1.5469600000000002e-18,9.227140000000001e-24,4.62762e-25
0.663,-0.612987,6.31255e-07,4.69092e-09,6.20528e-11,4.4272199999999994e-20,-1.00982e-40,1.4622700000000001e-18,8.673420000000001e-24,4.32679e-25
0.6635,-0.614914,6.19569e-07,4.58687e-09,6.02756e-11,4.19496e-20,-4.16586e-41,1.3819500000000002e-18,8.15121e-24,4.04462e-25
0.664,-0.616839,6.08016e-07,4.48454e-09,5.85396e-11,3.9739399999999996e-20,1.38025e-41,1.30574e-18,7.65855e-24,3.77986e-25
0.6645,-0.618762,5.96606e-07,4.38399e-09,5.68448e-11,3.76368e-20,1.64381e-41,1.23344e-18,7.19391e-24,3.5315299999999997e-25
0.665,-0.620684,5.8541e-07,4.28571e-09,5.51966e-11,3.5640499999999995e-20,2.17026e-43,1.1649800000000001e-18,6.75639e-24,3.29893e-25
0.6655,-0.622608,5.7448e-07,4.19005e-09,5.3599e-11,3.37482e-20,-3.34657e-42,1.1002600000000001e-18,6.3449900000000005e-24,3.08136e-25
0.666,-0.62453,5.63772e-07,4.09668e-09,5.20472e-11,3.1953199999999996e-20,6.2963899999999995e-43,1.03903e-18,5.957970000000001e-24,2.87776e-25
0.6665,-0.626449,5.53239e-07,4.00524e-09,5.05364e-11,3.02491e-20,1.91929e-42,9.81064e-19,5.5936100000000004e-24,2.68712e-25
0.667,-0.628366,5.4288e-07,3.9157e-09,4.90657e-11,2.86314e-20,1.00267e-42,9.26185e-19,5.25067e-24,2.50867e-25
0.6675,-0.630281,5.327e-07,3.82807e-09,4.76346e-11,2.70962e-20,-1.07573e-43,8.74245e-19,4.927940000000001e-24,2.34166e-25
0.668,-0.632196,5.22698e-07,3.74233e-09,4.62423e-11,2.56393e-20,-1.8165799999999998e-43,8.250830000000001e-19,4.6242200000000006e-24,2.18534e-25
0.6685,-0.63411,5.12861e-07,3.65836e-09,4.48864e-11,2.42559e-20,5.09886e-44,7.78528e-19,4.3382500000000006e-24,2.0389599999999999e-25
0.669,-0.636025,5.03184e-07,3.57611e-09,4.3566e-11,2.29422e-20,3.89706e-44,7.3443800000000005e-19,4.06898e-24,1.90189e-25
0.6695,-0.637938,4.93685e-07,3.49569e-09,4.22822e-11,2.16964e-20,-2.1602700000000002e-44,6.9273300000000005e-19,3.81574e-24,1.77368e-25
0.67,-0.639848,4.84355e-07,3.41701e-09,4.10336e-11,2.0515e-20,-2.0138e-44,6.53293e-19,3.5776300000000005e-24,1.6538e-25
0.6705,-0.641756,4.75151e-07,3.33979e-09,3.98161e-11,1.9393699999999998e-20,4.18885e-46,6.15957e-19,3.3535700000000004e-24,1.54163e-25
0.671,-0.643663,4.66058e-07,3.2639e-09,3.86281e-11,1.83289e-20,3.28134e-45,5.80597e-19,3.1426400000000002e-24,1.43663e-25
0.6715,-0.645568,4.57167e-07,3.18994e-09,3.74761e-11,1.73209e-20,-8.755700000000001e-46,5.47209e-19,2.9446000000000003e-24,1.33859e-25
0.672,-0.647471,4.48519e-07,3.11817e-09,3.63627e-11,1.63687e-20,-5.06757e-46,5.15742e-19,2.7589900000000003e-24,1.24719e-25
0.6725,-0.649374,4.4005e-07,3.04814e-09,3.52818e-11,1.54668e-20,3.03107e-46,4.86017e-19,2.5846700000000003e-24,1.16183e-25
0.673,-0.651276,4.31675e-07,2.97924e-09,3.42261e-11,1.46102e-20,3.43836e-47,4.57859e-19,2.4205300000000002e-24,1.08191e-25
0.6735,-0.653178,4.2334e-07,2.91109e-09,3.31912e-11,1.3794999999999998e-20,-7.53144e-47,4.31135e-19,2.26574e-24,1.00699e-25
0.674,-0.655078,4.15168e-07,2.84452e-09,3.21859e-11,1.3023199999999998e-20,1.00599e-47,4.05898e-19,2.1204100000000004e-24,9.37051e-26
0.6745,-0.656976,4.07245e-07,2.78012e-09,3.12168e-11,1.2295699999999998e-20,1.49475e-47,3.82169e-19,1.9845300000000003e-24,8.72009e-26
0.675,-0.658871,3.99421e-07,2.71685e-09,3.02718e-11,1.1606099999999998e-20,-5.369e-48,3.59734e-19,1.85684e-24,8.11243e-26
0.6755,-0.660765,3.91649e-07,2.65437e-09,2.93468e-11,1.0950699999999998e-20,-2.33953e-48,3.3847000000000003e-19,1.73657e-24,7.543510000000001e-26
0.676,-0.662657,3.84043e-07,2.59344e-09,2.84496e-11,1.03308e-20,2.14779e-48,3.1841e-19,1.6237800000000001e-24,7.01294e-26
0.6765,-0.66455,3.76617e-07,2.53413e-09,2.75806e-11,9.74522e-21,1.03752e-48,2.9950700000000003e-19,1.5181300000000002e-24,6.5187e-26
0.677,-0.666441,3.69312e-07,2.47604e-09,2.67353e-11,9.190909999999999e-21,-4.3552399999999996e-49,2.81661e-19,1.4189800000000002e-24,6.05763e-26
0.6775,-0.66833,3.62128e-07,2.41916e-09,2.59132e-11,8.66632e-21,-2.1846099999999997e-49,2.64818e-19,1.3259700000000001e-24,5.62757e-26
0.678,-0.670218,3.55125e-07,2.36387e-09,2.5118e-11,8.17133e-21,1.49789e-49,2.48964e-19,1.23893e-24,5.227420000000001e-26
0.6785,-0.672104,3.48277e-07,2.30999e-09,2.43475e-11,7.703909999999999e-21,9.63145e-50,2.34033e-19,1.1574400000000001e-24,4.85495e-26
