radius,density_log_10,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.5945,-0.337633,7.34465e-06,9.44246e-08,2.62251e-09,3.87988e-17,5.141220000000001e-29,1.80864e-15,1.9920899999999998e-20,2.02992e-21
0.595,-0.33968,7.22366e-06,9.24836e-08,2.55782e-09,3.71236e-17,4.7995500000000005e-29,1.72709e-15,1.8939399999999997e-20,1.9218699999999998e-21
0.5955,-0.341726,7.1046e-06,9.05822e-08,2.49471e-09,3.55195e-17,4.4913e-29,1.64915e-15,1.80056e-20,1.81947e-21
0.596,-0.343771,6.98747e-06,8.87195e-08,2.43313e-09,3.39839e-17,4.2128900000000005e-29,1.57468e-15,1.7117099999999997e-20,1.72247e-21
0.5965,-0.345815,6.87223e-06,8.68949e-08,2.37305e-09,3.25141e-17,3.96077e-29,1.50353e-15,1.62721e-20,1.6306e-21
0.597,-0.347858,6.75886e-06,8.51077e-08,2.31444e-09,3.11073e-17,3.73137e-29,1.43556e-15,1.5468499999999998e-20,1.54359e-21
0.5975,-0.349901,6.64734e-06,8.33572e-08,2.25727e-09,2.97607e-17,3.5211400000000003e-29,1.37062e-15,1.47041e-20,1.46119e-21
0.598,-0.351942,6.53764e-06,8.16428e-08,2.20149e-09,2.84717e-17,3.32652e-29,1.30858e-15,1.3977e-20,1.38314e-21
0.5985,-0.353983,6.42975e-06,7.99638e-08,2.14708e-09,2.72376e-17,3.1440000000000004e-29,1.24929e-15,1.3285099999999999e-20,1.30916e-21
0.599,-0.356023,6.32363e-06,7.83193e-08,2.09401e-09,2.6056e-17,2.9708300000000003e-29,1.19263e-15,1.2626699999999999e-20,1.23906e-21
0.5995,-0.358061,6.21924e-06,7.67087e-08,2.04223e-09,2.49248e-17,2.80465e-29,1.1385e-15,1.2000399999999998e-20,1.17265e-21
0.6,-0.360099,6.11654e-06,7.5131e-08,1.99172e-09,2.38421e-17,2.64313e-29,1.08678e-15,1.1404699999999998e-20,1.1097499999999999e-21
0.6005,-0.362136,6.0155e-06,7.35855e-08,1.94243e-09,2.28058e-17,2.48394e-29,1.03738e-15,1.0838199999999999e-20,1.05018e-21
0.601,-0.364171,5.91608e-06,7.20714e-08,1.89435e-09,2.18138e-17,2.32475e-29,9.90182e-16,1.0299299999999998e-20,9.93754e-22
0.6015,-0.366206,5.81823e-06,7.05878e-08,1.84742e-09,2.08641e-17,2.1632500000000002e-29,9.45083e-16,9.786629999999999e-21,9.40298e-22
0.602,-0.368239,5.72193e-06,6.91341e-08,1.80163e-09,1.99547e-17,1.99911e-29,9.01987e-16,9.29887e-21,8.8965e-22
0.6025,-0.370271,5.62717e-06,6.77098e-08,1.75694e-09,1.90843e-17,1.83492e-29,8.60816e-16,8.83496e-21,8.4168e-22
0.603,-0.372303,5.53392e-06,6.63143e-08,1.71334e-09,1.82512e-17,1.67349e-29,8.21493e-16,8.39385e-21,7.96264e-22
0.6035,-0.374333,5.44216e-06,6.49472e-08,1.67079e-09,1.74541e-17,1.51765e-29,7.8394e-16,7.9745e-21,7.53274e-22
0.604,-0.376362,5.35188e-06,6.36079e-08,1.62929e-09,1.66912e-17,1.37021e-29,7.4808e-16,7.57586e-21,7.12584e-22
0.6045,-0.37839,5.26306e-06,6.22959e-08,1.58879e-09,1.59613e-17,1.23401e-29,7.13835e-16,7.196889999999999e-21,6.74068e-22
0.605,-0.380418,5.17569e-06,6.10109e-08,1.54928e-09,1.52627e-17,1.1118500000000001e-29,6.81127e-16,6.83654e-21,6.376e-22
0.6055,-0.382444,5.08974e-06,5.97522e-08,1.51074e-09,1.4594e-17,1.00656e-29,6.4988e-16,6.49377e-21,6.03054e-22
0.606,-0.38447,5.0052e-06,5.85193e-08,1.47314e-09,1.39538e-17,9.19273e-30,6.20025e-16,6.16765e-21,5.70318e-22
0.6065,-0.386495,4.92203e-06,5.73117e-08,1.43646e-09,1.33411e-17,8.47807e-30,5.91507e-16,5.8574999999999995e-21,5.39314e-22
0.607,-0.388519,4.84023e-06,5.6129e-08,1.40068e-09,1.27548e-17,7.89601e-30,5.64275e-16,5.56265e-21,5.09964e-22
0.6075,-0.390542,4.75976e-06,5.49705e-08,1.36578e-09,1.21939e-17,7.42088e-30,5.38278e-16,5.28244e-21,4.82192e-22
0.608,-0.392564,4.68059e-06,5.38358e-08,1.33173e-09,1.16574e-17,7.027e-30,5.13464e-16,5.01621e-21,4.5592e-22
0.6085,-0.394585,4.60271e-06,5.27242e-08,1.29851e-09,1.11442e-17,6.68873e-30,4.89781e-16,4.76329e-21,4.31073e-22
0.609,-0.396605,4.52608e-06,5.16354e-08,1.26611e-09,1.06535e-17,6.38039e-30,4.67179e-16,4.52302e-21,4.07574e-22
0.6095,-0.398625,4.45069e-06,5.05688e-08,1.23449e-09,1.0184e-17,6.07632e-30,4.45605e-16,4.29475e-21,3.85346e-22
0.61,-0.400643,4.37651e-06,4.95238e-08,1.20365e-09,9.734880000000001e-18,5.7508600000000004e-30,4.25009e-16,4.0778e-21,3.64313e-22
0.6105,-0.40266,4.3035e-06,4.84999e-08,1.17355e-09,9.30503e-18,5.37846e-30,4.05338e-16,3.8715199999999996e-21,3.44397e-22
0.611,-0.404676,4.23166e-06,4.74967e-08,1.14418e-09,8.893570000000001e-18,4.94877e-30,3.86547e-16,3.67532e-21,3.25533e-22
0.6115,-0.406692,4.16098e-06,4.65137e-08,1.11552e-09,8.4998e-18,4.48109e-30,3.68602e-16,3.48877e-21,3.07672e-22
0.612,-0.408706,4.09142e-06,4.55508e-08,1.08756e-09,8.123050000000001e-18,3.9981300000000004e-30,3.51469e-16,3.3114699999999997e-21,2.90768e-22
0.6125,-0.41072,4.02299e-06,4.46075e-08,1.06029e-09,7.762650000000001e-18,3.5226200000000004e-30,3.35115e-16,3.14299e-21,2.74775e-22
0.613,-0.412732,3.95568e-06,4.36834e-08,1.03368e-09,7.41794e-18,3.0772800000000002e-30,3.19506e-16,2.98293e-21,2.59648e-22
0.6135,-0.414744,3.88946e-06,4.27784e-08,1.00772e-09,7.088250000000001e-18,2.68483e-30,3.04611e-16,2.83088e-21,2.45339e-22
0.614,-0.416755,3.82434e-06,4.18919e-08,9.82404e-10,6.772910000000001e-18,2.368e-30,2.90394e-16,2.68642e-21,2.31804e-22
0.6145,-0.418765,3.76028e-06,4.10237e-08,9.57709e-10,6.4712700000000004e-18,2.1427700000000002e-30,2.76825e-16,2.5491499999999998e-21,2.18999e-22
0.615,-0.420774,3.69727e-06,4.01733e-08,9.33618e-10,6.18276e-18,1.9966300000000002e-30,2.63875e-16,2.4187499999999998e-21,2.06885e-22
0.6155,-0.422783,3.63526e-06,3.934e-08,9.10114e-10,5.906830000000001e-18,1.90956e-30,2.51518e-16,2.29488e-21,1.9543e-22
0.616,-0.42479,3.57421e-06,3.85234e-08,8.87176e-10,5.642940000000001e-18,1.86154e-30,2.39726e-16,2.1772299999999997e-21,1.84598e-22
0.6165,-0.426797,3.5141e-06,3.77229e-08,8.64788e-10,5.3905400000000004e-18,1.83256e-30,2.28473e-16,2.06547e-21,1.74355e-22
0.617,-0.428803,3.45488e-06,3.69379e-08,8.42929e-10,5.14908e-18,1.8026e-30,2.17732e-16,1.9593e-21,1.64666e-22
0.6175,-0.430807,3.39653e-06,3.6168e-08,8.21586e-10,4.91804e-18,1.7566200000000002e-30,2.07478e-16,1.8584e-21,1.55498e-22
0.618,-0.432811,3.33907e-06,3.54132e-08,8.00751e-10,4.697050000000001e-18,1.6944e-30,1.97691e-16,1.76255e-21,1.46827e-22
0.6185,-0.434813,3.28252e-06,3.46736e-08,7.80423e-10,4.48572e-18,1.6185200000000002e-30,1.88354e-16,1.67152e-21,1.38629e-22
0.619,-0.436815,3.22691e-06,3.39493e-08,7.60598e-10,4.28368e-18,1.53152e-30,1.79447e-16,1.58509e-21,1.3088e-22
0.6195,-0.438815,3.17225e-06,3.32404e-08,7.41272e-10,4.0905700000000004e-18,1.43597e-30,1.70953e-16,1.50303e-21,1.23554e-22
0.62,-0.440814,3.11856e-06,3.25469e-08,7.22441e-10,3.90602e-18,1.33443e-30,1.62854e-16,1.42514e-21,1.1663e-22
0.6205,-0.442812,3.06584e-06,3.18684e-08,7.04093e-10,3.72967e-18,1.22944e-30,1.55131e-16,1.3512099999999999e-21,1.10087e-22
0.621,-0.444809,3.01404e-06,3.12045e-08,6.86212e-10,3.56119e-18,1.12354e-30,1.47771e-16,1.2810699999999999e-21,1.03906e-22
0.6215,-0.446805,2.96313e-06,3.05548e-08,6.68784e-10,3.4002400000000003e-18,1.0192900000000001e-30,1.40755e-16,1.21454e-21,9.80692e-23
0.622,-0.4488,2.91307e-06,2.99185e-08,6.51792e-10,3.2464700000000004e-18,9.19211e-31,1.34068e-16,1.15142e-21,9.255760000000001e-23
0.6225,-0.450794,2.86383e-06,2.92954e-08,6.3522e-10,3.0995600000000003e-18,8.25856e-31,1.27694e-16,1.09154e-21,8.735290000000001e-23
0.623,-0.452787,2.81538e-06,2.86849e-08,6.19054e-10,2.95915e-18,7.41764e-31,1.21617e-16,1.03473e-21,8.24366e-23
0.6235,-0.454779,2.76767e-06,2.80865e-08,6.03277e-10,2.8249000000000003e-18,6.69478e-31,1.15821e-16,9.80788e-22,7.77902e-23
0.624,-0.45677,2.72068e-06,2.74996e-08,5.87875e-10,2.69649e-18,6.113269999999999e-31,1.10289e-16,9.29548e-22,7.33956e-23
0.6245,-0.45876,2.67439e-06,2.69242e-08,5.72838e-10,2.5736600000000003e-18,5.6686199999999994e-31,1.0501e-16,8.808709999999999e-22,6.92389e-23
0.625,-0.46075,2.6288e-06,2.636e-08,5.5816e-10,2.4562100000000002e-18,5.33694e-31,9.99734e-17,8.34653e-22,6.53097e-23
0.6255,-0.462738,2.58392e-06,2.5807e-08,5.43837e-10,2.3439300000000003e-18,5.09391e-31,9.51707e-17,7.90786e-22,6.15973e-23
0.626,-0.464726,2.53975e-06,2.52651e-08,5.29863e-10,2.2366400000000002e-18,4.91523e-31,9.05921e-17,7.49166e-22,5.80911e-23
0.6265,-0.466712,2.49629e-06,2.47342e-08,5.16232e-10,2.13413e-18,4.776589999999999e-31,8.62282e-17,7.09688e-22,5.478060000000001e-23
0.627,-0.468698,2.45354e-06,2.42142e-08,5.02939e-10,2.0362e-18,4.65367e-31,8.20695e-17,6.72246e-22,5.1655200000000004e-23
0.6275,-0.470683,2.41151e-06,2.37051e-08,4.89979e-10,1.9426600000000003e-18,4.52219e-31,7.81065e-17,6.36734e-22,4.87043e-23
0.628,-0.472667,2.37019e-06,2.32067e-08,4.77346e-10,1.8533e-18,4.3633e-31,7.433e-17,6.03051e-22,4.59177e-23
0.6285,-0.47465,2.32958e-06,2.27189e-08,4.65033e-10,1.76797e-18,4.18038e-31,7.0732e-17,5.71111e-22,4.32872e-23
0.629,-0.476632,2.28968e-06,2.22415e-08,4.53033e-10,1.6864900000000001e-18,3.98244e-31,6.73048e-17,5.40831e-22,4.08047e-23
0.6295,-0.478613,2.25046e-06,2.17743e-08,4.4134e-10,1.6087000000000002e-18,3.77846e-31,6.40406e-17,5.1213e-22,3.84622e-23
0.63,-0.480592,2.21193e-06,2.13171e-08,4.29945e-10,1.5344200000000002e-18,3.57743e-31,6.09317e-17,4.84923e-22,3.62519e-23
0.6305,-0.48257,2.17408e-06,2.08697e-08,4.18841e-10,1.46351e-18,3.38783e-31,5.79703e-17,4.5913e-22,3.41659e-23
0.631,-0.484547,2.13686e-06,2.04316e-08,4.08018e-10,1.3957900000000002e-18,3.21423e-31,5.51495e-17,4.34679e-22,3.21973e-23
0.6315,-0.486523,2.10025e-06,2.00025e-08,3.97463e-10,1.33112e-18,3.0594899999999998e-31,5.24624e-17,4.11498e-22,3.0339700000000004e-23
0.632,-0.488498,2.06419e-06,1.95819e-08,3.87163e-10,1.2693500000000001e-18,2.92649e-31,4.9902e-17,3.8952e-22,2.85866e-23
0.6325,-0.490472,2.02866e-06,1.91691e-08,3.77106e-10,1.21032e-18,2.81807e-31,4.74616e-17,3.68673e-22,2.69315e-23
0.633,-0.492445,1.99361e-06,1.87641e-08,3.67282e-10,1.1539e-18,2.73258e-31,4.51348e-17,3.48893e-22,2.5368400000000002e-23
0.6335,-0.494418,1.95906e-06,1.83667e-08,3.57689e-10,1.09998e-18,2.6509399999999997e-31,4.29169e-17,3.3013199999999997e-22,2.3892700000000002e-23
0.634,-0.49639,1.92506e-06,1.79771e-08,3.4833e-10,1.0484800000000002e-18,2.54988e-31,4.0804e-17,3.12345e-22,2.25002e-23
0.6345,-0.49836,1.89162e-06,1.75957e-08,3.39206e-10,9.99318e-19,2.4061199999999997e-31,3.87918e-17,2.95489e-22,2.11866e-23
0.635,-0.50033,1.85878e-06,1.72225e-08,3.30317e-10,9.524e-19,2.19641e-31,3.68764e-17,2.79519e-22,1.9947800000000002e-23
0.6355,-0.502299,1.82654e-06,1.68577e-08,3.21663e-10,9.0764e-19,1.91038e-31,3.50534e-17,2.64393e-22,1.87797e-23
0.636,-0.504267,1.7949e-06,1.65009e-08,3.13237e-10,8.64946e-19,1.57054e-31,3.3319e-17,2.5007e-22,1.76787e-23
0.6365,-0.506233,1.76383e-06,1.6152e-08,3.05029e-10,8.24226e-19,1.20461e-31,3.1669e-17,2.36511e-22,1.6641400000000002e-23
0.637,-0.508198,1.73329e-06,1.58104e-08,2.97033e-10,7.8539e-19,8.40285e-32,3.00994e-17,2.23677e-22,1.5664200000000002e-23
0.6375,-0.510163,1.70326e-06,1.5476e-08,2.8924e-10,7.48344e-19,5.05282e-32,2.86061e-17,2.11528e-22,1.4743600000000002e-23
0.638,-0.512126,1.67373e-06,1.51485e-08,2.81641e-10,7.12998e-19,2.27304e-32,2.7185e-17,2.0002499999999999e-22,1.38761e-23
0.6385,-0.514088,1.64465e-06,1.48275e-08,2.7423e-10,6.7926e-19,3.4055500000000004e-33,2.58321e-17,1.89129e-22,1.3058300000000001e-23
0.639,-0.51605,1.61601e-06,1.45127e-08,2.66997e-10,6.4704e-19,-5.17159e-33,2.45434e-17,1.788e-22,1.22866e-23
0.6395,-0.51801,1.58781e-06,1.42041e-08,2.59939e-10,6.16271e-19,-5.34448e-33,2.3316e-17,1.69011e-22,1.15586e-23
0.64,-0.51997,1.56005e-06,1.39016e-08,2.53054e-10,5.86901e-19,-1.96804e-33,2.21474e-17,1.59736e-22,1.0872200000000001e-23
0.6405,-0.521928,1.53274e-06,1.36053e-08,2.4634e-10,5.58876e-19,8.96015e-35,2.10352e-17,1.50953e-22,1.02252e-23
0.641,-0.523886,1.50587e-06,1.33151e-08,2.39796e-10,5.3214200000000005e-19,-1.80924e-33,1.99769e-17,1.42637e-22,9.6155e-24
0.6415,-0.525843,1.47945e-06,1.30309e-08,2.33416e-10,5.06643e-19,-5.46315e-33,1.89703e-17,1.34767e-22,9.04127e-24
0.642,-0.5278,1.45346e-06,1.27525e-08,2.27196e-10,4.82326e-19,-8.0367e-33,1.80129e-17,1.2731899999999999e-22,8.500530000000001e-24
0.6425,-0.529754,1.42788e-06,1.24797e-08,2.21132e-10,4.59135e-19,-6.69449e-33,1.71022e-17,1.20271e-22,7.99134e-24
0.643,-0.531707,1.4027e-06,1.22123e-08,2.15218e-10,4.3701600000000005e-19,1.39616e-33,1.6236e-17,1.13602e-22,7.51177e-24
0.6435,-0.533659,1.37791e-06,1.19504e-08,2.09451e-10,4.15918e-19,1.6750100000000002e-32,1.54119e-17,1.07288e-22,7.06001e-24
0.644,-0.535609,1.35354e-06,1.16938e-08,2.0383e-10,3.95801e-19,3.33468e-32,1.46282e-17,1.01315e-22,6.63458e-24
0.6445,-0.537559,1.3296e-06,1.14428e-08,1.98355e-10,3.76625e-19,4.4022700000000003e-32,1.38832e-17,9.566420000000001e-23,6.2340800000000006e-24
0.645,-0.539508,1.30609e-06,1.11974e-08,1.93025e-10,3.58352e-19,4.36421e-32,1.31751e-17,9.03205e-23,5.857140000000001e-24
0.6455,-0.541456,1.28302e-06,1.09573e-08,1.87836e-10,3.40941e-19,3.46185e-32,1.25022e-17,8.526790000000001e-23,5.5024600000000006e-24
0.646,-0.543403,1.26034e-06,1.07224e-08,1.82782e-10,3.24352e-19,2.11217e-32,1.18628e-17,8.04912e-23,5.1687700000000004e-24
0.6465,-0.54535,1.23806e-06,1.04924e-08,1.77857e-10,3.08543e-19,7.321570000000001e-33,1.12551e-17,7.59748e-23,4.85482e-24
0.647,-0.547295,1.21613e-06,1.02672e-08,1.73057e-10,2.93474e-19,-2.64858e-33,1.06774e-17,7.17032e-23,4.5593400000000005e-24
0.6475,-0.549238,1.19456e-06,1.00466e-08,1.68377e-10,2.79108e-19,-6.85951e-33,1.01281e-17,6.76627e-23,4.2811900000000006e-24
0.648,-0.551181,1.17334e-06,9.83036e-09,1.63815e-10,2.65416e-19,-6.81067e-33,9.606000000000001e-18,6.384190000000001e-23,4.0194600000000005e-24
0.6485,-0.553122,1.15245e-06,9.61854e-09,1.59368e-10,2.52367e-19,-4.29787e-33,9.10981e-18,6.02296e-23,3.7732400000000004e-24
0.649,-0.555062,1.1319e-06,9.41102e-09,1.55032e-10,2.39932e-19,-1.11693e-33,8.63827e-18,5.68146e-23,3.54164e-24
0.6495,-0.557001,1.11167e-06,9.2077e-09,1.50806e-10,2.28082e-19,1.0113000000000001e-33,8.19013e-18,5.35858e-23,3.32374e-24
0.65,-0.558939,1.09178e-06,9.00854e-09,1.46686e-10,2.16791e-19,1.61177e-33,7.764290000000001e-18,5.05337e-23,3.11878e-24
0.6505,-0.560876,1.07221e-06,8.81348e-09,1.42672e-10,2.06036e-19,1.23616e-33,7.35978e-18,4.76495e-23,2.92606e-24
0.651,-0.562811,1.05297e-06,8.62251e-09,1.38761e-10,1.95793e-19,4.66852e-34,6.97561e-18,4.49247e-23,2.74491e-24
0.6515,-0.564746,1.03406e-06,8.43558e-09,1.34952e-10,1.8604e-19,-1.1720200000000001e-34,6.6108e-18,4.2350900000000004e-23,2.5746400000000004e-24
0.652,-0.56668,1.01548e-06,8.25267e-09,1.31242e-10,1.7675400000000001e-19,-2.2604500000000003e-34,6.264440000000001e-18,3.99198e-23,2.4146200000000002e-24
0.6525,-0.568612,9.97239e-07,8.07375e-09,1.27631e-10,1.67915e-19,-7.57759e-35,5.93566e-18,3.76243e-23,2.26427e-24
0.653,-0.570542,9.79329e-07,7.89881e-09,1.24117e-10,1.5950500000000001e-19,7.62415e-35,5.62365e-18,3.5457e-23,2.1230200000000003e-24
0.6535,-0.572471,9.61744e-07,7.72772e-09,1.20697e-10,1.51502e-19,1.30986e-34,5.32756e-18,3.34111e-23,1.99035e-24
0.654,-0.574399,9.44464e-07,7.56029e-09,1.17366e-10,1.43886e-19,1.17232e-34,5.04656e-18,3.1479800000000004e-23,1.86575e-24
0.6545,-0.576326,9.27468e-07,7.3963e-09,1.14121e-10,1.36637e-19,6.73989e-35,4.7798300000000006e-18,2.96563e-23,1.7487100000000002e-24
0.655,-0.578252,9.10737e-07,7.23557e-09,1.10956e-10,1.29733e-19,1.39085e-35,4.52652e-18,2.79341e-23,1.6387400000000002e-24
0.6555,-0.580179,8.94249e-07,7.07789e-09,1.07869e-10,1.23154e-19,-1.3055e-35,4.28582e-18,2.63064e-23,1.5353300000000001e-24
0.656,-0.582105,8.77998e-07,6.92317e-09,1.04856e-10,1.16887e-19,-1.19882e-35,4.0571600000000005e-18,2.47683e-23,1.4381100000000002e-24
0.6565,-0.584028,8.61983e-07,6.77141e-09,1.01918e-10,1.10921e-19,-1.25343e-36,3.8400800000000006e-18,2.3316200000000002e-23,1.3468e-24
0.657,-0.585949,8.46211e-07,6.62266e-09,9.90541e-11,1.05245e-19,3.01588e-36,3.63417e-18,2.19462e-23,1.26112e-24
0.6575,-0.587867,8.3074e-07,6.47731e-09,9.62693e-11,9.98524e-20,1.0540999999999999e-36,3.4390200000000002e-18,2.06549e-23,1.18076e-24
0.658,-0.589786,8.15641e-07,6.33583e-09,9.3569e-11,9.473229999999999e-20,-9.024499999999999e-37,3.2542500000000002e-18,1.9438500000000002e-23,1.1054400000000001e-24
0.6585,-0.591705,8.00867e-07,6.19785e-09,9.09465e-11,8.986839999999999e-20,-8.77381e-37,3.0791800000000003e-18,1.8292100000000002e-23,1.03482e-24
0.659,-0.593623,7.86283e-07,6.06232e-09,8.83863e-11,8.523729999999999e-20,-1.32174e-37,2.9129800000000003e-18,1.72098e-23,9.68498e-25
0.6595,-0.595538,7.71784e-07,5.92841e-09,8.58756e-11,8.08188e-20,1.42926e-37,2.7548700000000003e-18,1.61862e-23,9.06118e-25
0.66,-0.597451,7.57499e-07,5.79707e-09,8.34274e-11,7.66149e-20,-7.36732e-39,2.60485e-18,1.52205e-23,8.4757e-25
0.6605,-0.599364,7.43603e-07,5.66962e-09,8.10593e-11,7.26321e-20,-7.735389999999999e-38,2.46308e-18,1.43125e-23,7.92801e-25
0.661,-0.601276,7.30024e-07,5.54549e-09,7.87625e-11,6.885449999999999e-20,-4.50466e-38,2.32897e-18,1.34582e-23,7.41532e-25
0.6615,-0.603187,7.16637e-07,5.42367e-09,7.65221e-11,6.52612e-20,6.04974e-39,2.2017500000000002e-18,1.2652300000000001e-23,6.93433e-25
0.662,-0.605095,7.03371e-07,5.3036e-09,7.43294e-11,6.183659999999999e-20,1.99806e-38,2.08085e-18,1.1890900000000001e-23,6.48237e-25
0.6625,-0.607003,6.90287e-07,5.18573e-09,7.21898e-11,5.8578e-20,9.621539999999999e-39,1.9661300000000003e-18,1.11725e-23,6.05825e-25
0.663,-0.60891,6.77469e-07,5.07067e-09,7.0111e-11,5.54848e-20,-1.66901e-39,1.8575300000000003e-18,1.0496100000000001e-23,5.66103e-25
0.6635,-0.610816,6.64948e-07,4.95863e-09,6.80954e-11,5.255259999999999e-20,-1.58703e-39,1.7548400000000002e-18,9.8601e-24,5.2894099999999995e-25
0.664,-0.612721,6.52655e-07,4.84908e-09,6.61352e-11,4.9769599999999996e-20,8.57114e-40,1.65764e-18,9.261410000000001e-24,4.94149e-25
0.6645,-0.614624,6.40558e-07,4.74173e-09,6.42259e-11,4.71264e-20,7.46734e-40,1.56556e-18,8.697520000000001e-24,4.61557e-25
0.665,-0.616525,6.28669e-07,4.63667e-09,6.23675e-11,4.46165e-20,-7.12233e-41,1.47836e-18,8.16649e-24,4.31032e-25
0.6655,-0.618425,6.16985e-07,4.53384e-09,6.05588e-11,4.2232899999999996e-20,-1.46734e-40,1.3957600000000002e-18,7.666350000000001e-24,4.0243599999999997e-25
0.666,-0.620323,6.05452e-07,4.43283e-09,5.87935e-11,3.9966799999999994e-20,5.67691e-41,1.31745e-18,7.194920000000001e-24,3.75632e-25
0.6665,-0.622221,5.94054e-07,4.3335e-09,5.70694e-11,3.78121e-20,9.61122e-41,1.2432e-18,6.75052e-24,3.50505e-25
0.667,-0.624117,5.82841e-07,4.23621e-09,5.53908e-11,3.5766999999999995e-20,3.8147e-41,1.1729000000000001e-18,6.3322600000000006e-24,3.26987e-25
0.6675,-0.62601,5.71869e-07,4.14135e-09,5.37622e-11,3.38298e-20,-1.0297900000000001e-41,1.1064800000000002e-18,5.93928e-24,3.05009e-25
0.668,-0.627901,5.61145e-07,4.04895e-09,5.21834e-11,3.1995599999999995e-20,-6.27886e-42,1.04374e-18,5.570190000000001e-24,2.84478e-25
0.6685,-0.629793,5.50606e-07,3.95848e-09,5.06467e-11,3.02551e-20,3.41419e-42,9.84365e-19,5.2228700000000004e-24,2.65265e-25
0.669,-0.631684,5.40228e-07,3.86979e-09,4.91494e-11,2.86025e-20,9.94073e-43,9.28133e-19,4.895870000000001e-24,2.47276e-25
0.6695,-0.633574,5.30025e-07,3.78296e-09,4.76923e-11,2.70352e-20,-1.30614e-42,8.74944e-19,4.588350000000001e-24,2.30454e-25
0.67,-0.635461,5.20001e-07,3.69802e-09,4.62754e-11,2.55497e-20,-6.97431e-43,8.24661e-19,4.2993300000000004e-24,2.14731e-25
0.6705,-0.637347,5.10153e-07,3.61491e-09,4.48973e-11,2.4141899999999997e-20,1.20452e-43,7.77124e-19,4.02769e-24,2.00037e-25
0.671,-0.639231,5.00472e-07,3.53354e-09,4.35567e-11,2.2807399999999998e-20,-1.56833e-44,7.32177e-19,3.77237e-24,1.8630299999999999e-25
0.6715,-0.641114,4.9095e-07,3.45386e-09,4.2252e-11,2.15423e-20,-5.36649e-44,6.89679e-19,3.5323800000000004e-24,1.73466e-25
0.672,-0.642995,4.81611e-07,3.376e-09,4.09845e-11,2.03442e-20,1.27618e-44,6.495330000000001e-19,3.3069900000000003e-24,1.6147799999999999e-25
0.6725,-0.644875,4.72458e-07,3.29998e-09,3.97537e-11,1.921e-20,2.69111e-44,6.11622e-19,3.09539e-24,1.50286e-25
0.673,-0.646754,4.63441e-07,3.22541e-09,3.85548e-11,1.81348e-20,8.39743e-45,5.75778e-19,2.8965300000000003e-24,1.39829e-25
0.6735,-0.648632,4.54507e-07,3.15193e-09,3.73829e-11,1.71138e-20,-3.7568499999999996e-45,5.41834e-19,2.70939e-24,1.30045e-25
0.674,-0.650508,4.45715e-07,3.07993e-09,3.62425e-11,1.61467e-20,-7.28311e-46,5.09765e-19,2.5336400000000003e-24,1.2091e-25
0.6745,-0.652382,4.37193e-07,3.0103e-09,3.51435e-11,1.52358e-20,9.95135e-46,4.79631e-19,2.3694400000000002e-24,1.12421e-25
0.675,-0.654253,4.28823e-07,2.94219e-09,3.40755e-11,1.4373899999999998e-20,-8.62057e-47,4.51194e-19,2.2154100000000003e-24,1.04504e-25
0.6755,-0.656125,4.20476e-07,2.87467e-09,3.3027e-11,1.3553399999999998e-20,-2.0415e-46,4.24203e-19,2.0701500000000003e-24,9.70829e-26
0.676,-0.657997,4.12296e-07,2.80874e-09,3.20093e-11,1.2777599999999999e-20,6.33171e-47,3.9875e-19,1.93398e-24,9.01664e-26
0.6765,-0.659867,4.04363e-07,2.74495e-09,3.10286e-11,1.2047499999999999e-20,3.13565e-47,3.74855e-19,1.8068800000000002e-24,8.374650000000001e-26
0.677,-0.661733,3.966e-07,2.68276e-09,3.00781e-11,1.1358199999999999e-20,-2.0479e-47,3.52356e-19,1.68792e-24,7.77726e-26
0.6775,-0.663597,3.88923e-07,2.62156e-09,2.91505e-11,1.0704899999999999e-20,-2.32465e-48,3.31092e-19,1.57621e-24,7.219580000000001e-26
0.678,-0.665464,3.81281e-07,2.56099e-09,2.82413e-11,1.0083899999999999e-20,5.12521e-48,3.10943e-19,1.4710400000000002e-24,6.69781e-26
0.6785,-0.667328,3.73787e-07,2.50182e-09,2.73588e-11,9.497309999999999e-21,-5.77123e-49,2.91961e-19,1.3725800000000001e-24,6.21212e-26
0.679,-0.669187,3.66528e-07,2.44463e-09,2.65095e-11,8.94621e-21,-1.09225e-48,2.74174e-19,1.2808500000000001e-24,5.76226e-26
0.6795,-0.671046,3.59365e-07,2.38847e-09,2.56819e-11,8.4247e-21,3.5726699999999996e-49,2.57394e-19,1.19487e-24,5.34311e-26
0.68,-0.672907,3.52251e-07,2.333e-09,2.48721e-11,7.92964e-21,2.80698e-49,2.4151400000000003e-19,1.1140300000000001e-24,4.95147e-26
0.6805,-0.674766,3.45327e-07,2.27913e-09,2.40897e-11,7.46337e-21,-5.34047e-50,2.26599e-19,1.03856e-24,4.58798e-26
0.681,-0.676621,3.38572e-07,2.22675e-09,2.33337e-11,7.024649999999999e-21,1.5043e-50,2.12606e-19,9.68196e-25,4.25108e-26
0.6815,-0.678473,3.31849e-07,2.17495e-09,2.25938e-11,6.60892e-21,1.36371e-50,1.9939e-19,9.02186e-25,3.93705e-26
0.682,-0.680327,3.25279e-07,2.12448e-09,2.18769e-11,6.21665e-21,-3.65142e-51,1.86957e-19,8.40468e-25,3.64517e-26
