radius,density_log_10,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.5675,-0.223761,1.99179e-05,3.2379e-07,1.26742e-08,6.19706e-16,5.18466e-27,2.91888e-14,4.71852e-19,5.68169e-20
0.568,-0.22584,1.96005e-05,3.17275e-07,1.23682e-08,5.93984e-16,4.83996e-27,2.79395e-14,4.49811e-19,5.3951699999999996e-20
0.5685,-0.227919,1.92881e-05,3.10892e-07,1.20696e-08,5.69328e-16,4.51791e-27,2.67434e-14,4.2879300000000003e-19,5.1230199999999996e-20
0.569,-0.229996,1.89807e-05,3.04638e-07,1.17783e-08,5.45689e-16,4.21662e-27,2.55977e-14,4.08744e-19,4.8644299999999995e-20
0.5695,-0.232072,1.86781e-05,2.98509e-07,1.1494e-08,5.23018e-16,3.93427e-27,2.45003e-14,3.89614e-19,4.618619999999999e-20
0.57,-0.234147,1.83803e-05,2.92504e-07,1.12167e-08,5.01276e-16,3.66972e-27,2.3449e-14,3.71362e-19,4.3849799999999997e-20
0.5705,-0.236222,1.80873e-05,2.86619e-07,1.0946e-08,4.80431e-16,3.4221e-27,2.24421e-14,3.53953e-19,4.1629999999999994e-20
0.571,-0.238295,1.77988e-05,2.80852e-07,1.06819e-08,4.60449e-16,3.19056e-27,2.14781e-14,3.37353e-19,3.9521699999999996e-20
0.5715,-0.240367,1.75148e-05,2.75201e-07,1.04241e-08,4.41295e-16,2.97426e-27,2.05551e-14,3.21527e-19,3.75196e-20
0.572,-0.242439,1.72353e-05,2.69664e-07,1.01726e-08,4.22936e-16,2.7723499999999998e-27,1.96716e-14,3.06439e-19,3.5618599999999997e-20
0.5725,-0.244509,1.69602e-05,2.64237e-07,9.92715e-09,4.05339e-16,2.5839599999999998e-27,1.88257e-14,2.92055e-19,3.3813599999999994e-20
0.573,-0.246578,1.66893e-05,2.58918e-07,9.6876e-09,3.88471e-16,2.4082499999999998e-27,1.80158e-14,2.78341e-19,3.20995e-20
0.5735,-0.248647,1.64226e-05,2.53704e-07,9.45379e-09,3.72296e-16,2.24438e-27,1.72402e-14,2.65261e-19,3.0471099999999995e-20
0.574,-0.250715,1.61601e-05,2.48595e-07,9.22555e-09,3.56783e-16,2.0914999999999997e-27,1.64972e-14,2.52781e-19,2.89233e-20
0.5745,-0.252781,1.59015e-05,2.43586e-07,9.00276e-09,3.41905e-16,1.9489699999999998e-27,1.57854e-14,2.4087500000000003e-19,2.7452299999999995e-20
0.575,-0.254847,1.5647e-05,2.38676e-07,8.78529e-09,3.27638e-16,1.8162599999999997e-27,1.51038e-14,2.29519e-19,2.6054599999999996e-20
0.5755,-0.256912,1.53964e-05,2.33864e-07,8.57301e-09,3.1396e-16,1.6928399999999998e-27,1.44512e-14,2.1869e-19,2.4727199999999997e-20
0.576,-0.258976,1.51496e-05,2.29147e-07,8.36581e-09,3.00849e-16,1.5781799999999999e-27,1.38264e-14,2.0836700000000001e-19,2.3466799999999997e-20
0.5765,-0.261039,1.49067e-05,2.24524e-07,8.16356e-09,2.8828e-16,1.47175e-27,1.32282e-14,1.98526e-19,2.2270099999999998e-20
0.577,-0.263101,1.46675e-05,2.19992e-07,7.96615e-09,2.76233e-16,1.3730399999999999e-27,1.26556e-14,1.89145e-19,2.1133799999999998e-20
0.5775,-0.265162,1.44319e-05,2.15549e-07,7.77344e-09,2.64683e-16,1.2815e-27,1.21074e-14,1.80201e-19,2.0054799999999998e-20
0.578,-0.267222,1.42e-05,2.11194e-07,7.58533e-09,2.53608e-16,1.1966e-27,1.15825e-14,1.71671e-19,1.9029899999999998e-20
0.5785,-0.269281,1.39717e-05,2.06926e-07,7.40171e-09,2.42989e-16,1.11766e-27,1.10798e-14,1.63537e-19,1.80563e-20
0.579,-0.271339,1.37469e-05,2.02743e-07,7.22252e-09,2.32811e-16,1.04392e-27,1.05987e-14,1.55784e-19,1.71318e-20
0.5795,-0.273396,1.35258e-05,1.98646e-07,7.04767e-09,2.23055e-16,9.74596e-28,1.01382e-14,1.4839300000000001e-19,1.6254199999999997e-20
0.58,-0.275452,1.33083e-05,1.94632e-07,6.8771e-09,2.13706e-16,9.08935e-28,9.69744e-15,1.4135e-19,1.5421099999999998e-20
0.5805,-0.277507,1.30944e-05,1.90702e-07,6.71072e-09,2.04746e-16,8.461670000000001e-28,9.27569e-15,1.34637e-19,1.46302e-20
0.581,-0.279561,1.28841e-05,1.86853e-07,6.54845e-09,1.96161e-16,7.85879e-28,8.87211e-15,1.2824e-19,1.38794e-20
0.5815,-0.281614,1.26773e-05,1.83084e-07,6.39017e-09,1.87934e-16,7.28396e-28,8.48594e-15,1.22144e-19,1.3166799999999998e-20
0.582,-0.283666,1.24738e-05,1.79393e-07,6.23574e-09,1.80051e-16,6.741330000000001e-28,8.11647e-15,1.16336e-19,1.2490599999999998e-20
0.5825,-0.285717,1.22735e-05,1.75775e-07,6.08504e-09,1.72498e-16,6.235060000000001e-28,7.76295e-15,1.10803e-19,1.1848899999999999e-20
0.583,-0.287767,1.20763e-05,1.7223e-07,5.93794e-09,1.65259e-16,5.76929e-28,7.42466e-15,1.0553e-19,1.124e-20
0.5835,-0.289817,1.18821e-05,1.68754e-07,5.79432e-09,1.5832e-16,5.3481800000000005e-28,7.10085e-15,1.00505e-19,1.0661999999999999e-20
0.584,-0.291865,1.16908e-05,1.65345e-07,5.65404e-09,1.51665e-16,4.975820000000001e-28,6.7908e-15,9.5713e-20,1.0113e-20
0.5845,-0.293913,1.15023e-05,1.62e-07,5.51701e-09,1.45283e-16,4.65123e-28,6.49387e-15,9.114299999999999e-20,9.59152e-21
0.585,-0.295959,1.13166e-05,1.58722e-07,5.38322e-09,1.39163e-16,4.3646200000000005e-28,6.20959e-15,8.678599999999999e-20,9.09631e-21
0.5855,-0.298005,1.11339e-05,1.55508e-07,5.25262e-09,1.33297e-16,4.10528e-28,5.93753e-15,8.26334e-20,8.62624e-21
0.586,-0.30005,1.09541e-05,1.5236e-07,5.12519e-09,1.27676e-16,3.86253e-28,5.67721e-15,7.86769e-20,8.18014e-21
0.5865,-0.302093,1.07773e-05,1.49279e-07,5.00092e-09,1.22291e-16,3.62577e-28,5.42821e-15,7.490799999999999e-20,7.75686e-21
0.587,-0.304135,1.06036e-05,1.46262e-07,4.87974e-09,1.17133e-16,3.3894200000000002e-28,5.19006e-15,7.13183e-20,7.35531e-21
0.5875,-0.306176,1.04328e-05,1.43309e-07,4.76157e-09,1.12193e-16,3.15542e-28,4.96233e-15,6.78999e-20,6.97445e-21
0.588,-0.308216,1.02648e-05,1.40417e-07,4.64631e-09,1.07461e-16,2.92629e-28,4.74455e-15,6.46449e-20,6.6132699999999996e-21
0.5885,-0.310254,1.00996e-05,1.37584e-07,4.53387e-09,1.02928e-16,2.70457e-28,4.53628e-15,6.15454e-20,6.27075e-21
0.589,-0.312292,9.93697e-06,1.34809e-07,4.42414e-09,9.85856e-17,2.49278e-28,4.33708e-15,5.85934e-20,5.94586e-21
0.5895,-0.314329,9.77693e-06,1.32089e-07,4.31704e-09,9.44241e-17,2.2934600000000003e-28,4.14649e-15,5.578099999999999e-20,5.63759e-21
0.59,-0.316365,9.61934e-06,1.29423e-07,4.21247e-09,9.04344e-17,2.10914e-28,3.96407e-15,5.3100299999999994e-20,5.3449199999999996e-21
0.5905,-0.318399,9.46413e-06,1.26809e-07,4.11035e-09,8.66084e-17,1.9414100000000001e-28,3.78941e-15,5.0544199999999993e-20,5.0669299999999994e-21
0.591,-0.320433,9.31126e-06,1.24245e-07,4.01063e-09,8.294e-17,1.78948e-28,3.62222e-15,4.81076e-20,4.803e-21
0.5915,-0.322466,9.16072e-06,1.21732e-07,3.91325e-09,7.94238e-17,1.65219e-28,3.46224e-15,4.5785999999999995e-20,4.55252e-21
0.592,-0.324499,9.0125e-06,1.19268e-07,3.81818e-09,7.60543e-17,1.52839e-28,3.30919e-15,4.3574499999999993e-20,4.31492e-21
0.5925,-0.32653,8.86657e-06,1.16853e-07,3.72538e-09,7.28259e-17,1.41691e-28,3.1628e-15,4.1468499999999994e-20,4.0896e-21
0.593,-0.32856,8.72292e-06,1.14486e-07,3.63478e-09,6.97331e-17,1.31661e-28,3.02281e-15,3.94634e-20,3.8759599999999996e-21
0.5935,-0.33059,8.58154e-06,1.12167e-07,3.54636e-09,6.67705e-17,1.22632e-28,2.88894e-15,3.75543e-20,3.6734199999999995e-21
0.594,-0.332618,8.44239e-06,1.09894e-07,3.46006e-09,6.39324e-17,1.14489e-28,2.76093e-15,3.57367e-20,3.48139e-21
0.5945,-0.334646,8.30548e-06,1.07667e-07,3.37584e-09,6.12134e-17,1.0711600000000001e-28,2.63849e-15,3.4005799999999997e-20,3.29928e-21
0.595,-0.336672,8.17077e-06,1.05486e-07,3.29365e-09,5.8608e-17,1.00397e-28,2.52137e-15,3.2357e-20,3.12649e-21
0.5955,-0.338698,8.03825e-06,1.03348e-07,3.21345e-09,5.61108e-17,9.42223e-29,2.4093e-15,3.0785699999999997e-20,2.9624599999999997e-21
0.596,-0.340723,7.90788e-06,1.01255e-07,3.13518e-09,5.37175e-17,8.852300000000001e-29,2.30208e-15,2.9288499999999997e-20,2.8067699999999998e-21
0.5965,-0.342747,7.7796e-06,9.92033e-08,3.05881e-09,5.14245e-17,8.32467e-29,2.19953e-15,2.7862599999999996e-20,2.65908e-21
0.597,-0.344769,7.65337e-06,9.71935e-08,2.98428e-09,4.92281e-17,7.834130000000001e-29,2.10147e-15,2.6504899999999996e-20,2.51904e-21
0.5975,-0.346791,7.52913e-06,9.5224e-08,2.91154e-09,4.71245e-17,7.37546e-29,2.00773e-15,2.52126e-20,2.3862899999999997e-21
0.598,-0.348812,7.40683e-06,9.32938e-08,2.84054e-09,4.51099e-17,6.94344e-29,1.91812e-15,2.3982799999999997e-20,2.2604999999999998e-21
0.5985,-0.350832,7.28642e-06,9.1402e-08,2.77124e-09,4.31807e-17,6.53287e-29,1.83246e-15,2.28125e-20,2.14131e-21
0.599,-0.35285,7.16786e-06,8.95474e-08,2.70358e-09,4.13332e-17,6.13852e-29,1.75059e-15,2.1698899999999998e-20,2.0283699999999998e-21
0.5995,-0.354868,7.05108e-06,8.7729e-08,2.63752e-09,3.95636e-17,5.755170000000001e-29,1.67231e-15,2.0638999999999998e-20,1.9213399999999998e-21
0.6,-0.356884,6.93604e-06,8.59458e-08,2.57301e-09,3.78682e-17,5.377630000000001e-29,1.59746e-15,1.96298e-20,1.81986e-21
0.6005,-0.358899,6.82269e-06,8.41968e-08,2.50999e-09,3.62432e-17,5.0006700000000003e-29,1.52585e-15,1.86686e-20,1.7236e-21
0.601,-0.360914,6.71099e-06,8.24811e-08,2.44844e-09,3.46854e-17,4.62261e-29,1.45732e-15,1.77526e-20,1.63223e-21
0.6015,-0.362927,6.60099e-06,8.07988e-08,2.38833e-09,3.31924e-17,4.2504200000000003e-29,1.39177e-15,1.6880099999999998e-20,1.54556e-21
0.602,-0.364939,6.4927e-06,7.915e-08,2.32965e-09,3.17621e-17,3.8924200000000003e-29,1.32909e-15,1.60494e-20,1.46337e-21
0.6025,-0.36695,6.38618e-06,7.75349e-08,2.27239e-09,3.03923e-17,3.5569e-29,1.26917e-15,1.5258699999999997e-20,1.3854699999999999e-21
0.603,-0.368961,6.28146e-06,7.59534e-08,2.21655e-09,2.90808e-17,3.25216e-29,1.21192e-15,1.4506399999999997e-20,1.31166e-21
0.6035,-0.37097,6.17857e-06,7.44058e-08,2.1621e-09,2.78256e-17,2.9865000000000003e-29,1.15722e-15,1.37909e-20,1.2417399999999999e-21
0.604,-0.372979,6.07755e-06,7.28921e-08,2.10904e-09,2.66243e-17,2.76636e-29,1.10498e-15,1.3110299999999998e-20,1.17551e-21
0.6045,-0.374988,5.97831e-06,7.1411e-08,2.05732e-09,2.54748e-17,2.58584e-29,1.05507e-15,1.2463099999999999e-20,1.11279e-21
0.605,-0.376995,5.88077e-06,6.99611e-08,2.00689e-09,2.43746e-17,2.43401e-29,1.00741e-15,1.1847599999999999e-20,1.05339e-21
0.6055,-0.379001,5.78482e-06,6.8541e-08,1.95769e-09,2.33215e-17,2.2999100000000001e-29,9.6187e-16,1.1262199999999999e-20,9.97124e-22
0.606,-0.381007,5.69036e-06,6.7149e-08,1.90966e-09,2.2313e-17,2.17261e-29,9.18349e-16,1.0705199999999999e-20,9.43817e-22
0.6065,-0.383011,5.59729e-06,6.57837e-08,1.86274e-09,2.13468e-17,2.0411700000000002e-29,8.76735e-16,1.01749e-20,8.93281e-22
0.607,-0.385014,5.50553e-06,6.4444e-08,1.81691e-09,2.04208e-17,1.8989800000000002e-29,8.36932e-16,9.66986e-21,8.45354e-22
0.6075,-0.387015,5.41509e-06,6.31296e-08,1.77213e-09,1.95336e-17,1.74934e-29,7.98872e-16,9.18911e-21,7.9992e-22
0.608,-0.389016,5.32599e-06,6.18403e-08,1.72839e-09,1.86839e-17,1.5969600000000002e-29,7.62492e-16,8.731619999999999e-21,7.56869e-22
0.6085,-0.391015,5.23822e-06,6.05761e-08,1.68568e-09,1.78702e-17,1.44655e-29,7.27726e-16,8.29641e-21,7.1609099999999995e-22
0.609,-0.393014,5.15181e-06,5.93368e-08,1.64398e-09,1.70912e-17,1.30281e-29,6.94511e-16,7.882499999999999e-21,6.77478e-22
0.6095,-0.395011,5.06676e-06,5.81224e-08,1.60329e-09,1.63455e-17,1.17045e-29,6.62783e-16,7.48891e-21,6.40919e-22
0.61,-0.397008,4.98308e-06,5.69325e-08,1.56358e-09,1.56318e-17,1.05417e-29,6.32478e-16,7.11465e-21,6.06305e-22
0.6105,-0.399003,4.90079e-06,5.57673e-08,1.52484e-09,1.49488e-17,9.586880000000001e-30,6.03531e-16,6.75875e-21,5.735269999999999e-22
0.611,-0.400998,4.81989e-06,5.46263e-08,1.48707e-09,1.4295e-17,8.872460000000001e-30,5.7588e-16,6.42025e-21,5.4248e-22
0.6115,-0.402992,4.74034e-06,5.35091e-08,1.45022e-09,1.36692e-17,8.36405e-30,5.49471e-16,6.098339999999999e-21,5.13077e-22
0.612,-0.404984,4.66211e-06,5.24149e-08,1.41428e-09,1.30705e-17,8.00805e-30,5.2425e-16,5.7922799999999996e-21,4.85239e-22
0.6125,-0.406976,4.58515e-06,5.13431e-08,1.37921e-09,1.24974e-17,7.75083e-30,5.00165e-16,5.5013099999999996e-21,4.58885e-22
0.613,-0.408967,4.50942e-06,5.02929e-08,1.34499e-09,1.1949e-17,7.53881e-30,4.77162e-16,5.2246499999999995e-21,4.33936e-22
0.6135,-0.410956,4.43488e-06,4.92637e-08,1.3116e-09,1.14241e-17,7.31836e-30,4.5519e-16,4.96157e-21,4.10312e-22
0.614,-0.412945,4.36149e-06,4.82548e-08,1.27899e-09,1.09215e-17,7.04735e-30,4.34197e-16,4.7113299999999995e-21,3.87936e-22
0.6145,-0.414932,4.28923e-06,4.72658e-08,1.24717e-09,1.04404e-17,6.72107e-30,4.14144e-16,4.47338e-21,3.66751e-22
0.615,-0.416918,4.21809e-06,4.62963e-08,1.2161e-09,9.97991e-18,6.34243e-30,3.94994e-16,4.24717e-21,3.46698e-22
0.6155,-0.418903,4.14805e-06,4.5346e-08,1.18577e-09,9.53927e-18,5.91434e-30,3.76708e-16,4.03216e-21,3.27722e-22
0.616,-0.420888,4.07909e-06,4.44145e-08,1.15617e-09,9.117620000000001e-18,5.43973e-30,3.59248e-16,3.82781e-21,3.0976699999999997e-22
0.6165,-0.422871,4.01121e-06,4.35014e-08,1.12727e-09,8.714130000000001e-18,4.9215e-30,3.42576e-16,3.6335799999999995e-21,2.92776e-22
0.617,-0.424854,3.94438e-06,4.26064e-08,1.09907e-09,8.32796e-18,4.36263e-30,3.26654e-16,3.44894e-21,2.76692e-22
0.6175,-0.426837,3.87859e-06,4.17292e-08,1.07154e-09,7.95835e-18,3.77731e-30,3.11448e-16,3.27337e-21,2.61465e-22
0.618,-0.428818,3.81385e-06,4.08697e-08,1.04467e-09,7.60467e-18,3.20379e-30,2.9693e-16,3.1065e-21,2.47053e-22
0.6185,-0.430799,3.75017e-06,4.00276e-08,1.01847e-09,7.26632e-18,2.68341e-30,2.8307e-16,2.94792e-21,2.33417e-22
0.619,-0.432778,3.68754e-06,3.9203e-08,9.92905e-10,6.942700000000001e-18,2.2575400000000002e-30,2.69843e-16,2.79727e-21,2.20517e-22
0.6195,-0.434756,3.62598e-06,3.83956e-08,9.67979e-10,6.633210000000001e-18,1.9601400000000002e-30,2.57222e-16,2.65415e-21,2.08316e-22
0.62,-0.436732,3.56545e-06,3.76052e-08,9.43673e-10,6.337280000000001e-18,1.78e-30,2.45179e-16,2.5182199999999997e-21,1.96778e-22
0.6205,-0.438707,3.50595e-06,3.68312e-08,9.19971e-10,6.0543500000000005e-18,1.68881e-30,2.33691e-16,2.38914e-21,1.8587e-22
0.621,-0.440681,3.44743e-06,3.60733e-08,8.96855e-10,5.78385e-18,1.65825e-30,2.22733e-16,2.26659e-21,1.75559e-22
0.6215,-0.442654,3.38988e-06,3.5331e-08,8.74308e-10,5.5252300000000005e-18,1.66e-30,2.12279e-16,2.1502199999999998e-21,1.65812e-22
0.622,-0.444626,3.33326e-06,3.46038e-08,8.52314e-10,5.277910000000001e-18,1.66572e-30,2.02305e-16,2.0397099999999998e-21,1.56596e-22
0.6225,-0.446596,3.27756e-06,3.38914e-08,8.30854e-10,5.0413500000000005e-18,1.64877e-30,1.92786e-16,1.93472e-21,1.47879e-22
0.623,-0.448566,3.22274e-06,3.31933e-08,8.09914e-10,4.81506e-18,1.60185e-30,1.83701e-16,1.83498e-21,1.39633e-22
0.6235,-0.450535,3.16878e-06,3.2509e-08,7.89478e-10,4.59861e-18,1.53015e-30,1.75031e-16,1.74023e-21,1.31835e-22
0.624,-0.452502,3.11565e-06,3.18383e-08,7.6953e-10,4.39158e-18,1.43902e-30,1.66757e-16,1.6502299999999998e-21,1.2446e-22
0.6245,-0.454469,3.06332e-06,3.11806e-08,7.50056e-10,4.19353e-18,1.3338500000000001e-30,1.58861e-16,1.5647299999999999e-21,1.17485e-22
0.625,-0.456435,3.01178e-06,3.05356e-08,7.31043e-10,4.0040600000000004e-18,1.21986e-30,1.51323e-16,1.4834999999999999e-21,1.10888e-22
0.6255,-0.4584,2.96103e-06,2.99032e-08,7.12482e-10,3.822840000000001e-18,1.10191e-30,1.44132e-16,1.4063499999999999e-21,1.04651e-22
0.626,-0.460364,2.91106e-06,2.92834e-08,6.94367e-10,3.64957e-18,9.847919999999999e-31,1.37271e-16,1.3331099999999999e-21,9.87553e-23
0.6265,-0.462328,2.86189e-06,2.8676e-08,6.76691e-10,3.48391e-18,8.73321e-31,1.30728e-16,1.26358e-21,9.31847e-23
0.627,-0.46429,2.81351e-06,2.80808e-08,6.59448e-10,3.3255700000000002e-18,7.7229699999999995e-31,1.24488e-16,1.1975899999999999e-21,8.79214e-23
0.6275,-0.466251,2.76592e-06,2.7498e-08,6.4263e-10,3.17421e-18,6.86524e-31,1.18537e-16,1.13496e-21,8.29479e-23
0.628,-0.46821,2.71914e-06,2.69272e-08,6.2623e-10,3.0295400000000004e-18,6.20133e-31,1.12862e-16,1.0755e-21,7.82471e-23
0.6285,-0.470169,2.67314e-06,2.63683e-08,6.10238e-10,2.89127e-18,5.72024e-31,1.07451e-16,1.01907e-21,7.38052e-23
0.629,-0.472126,2.6279e-06,2.5821e-08,5.94643e-10,2.75915e-18,5.386459999999999e-31,1.02293e-16,9.65526e-22,6.96096e-23
0.6295,-0.474082,2.5834e-06,2.52849e-08,5.79434e-10,2.6329200000000003e-18,5.1643099999999995e-31,9.7377e-17,9.147379999999999e-22,6.5648e-23
0.63,-0.476038,2.53963e-06,2.47597e-08,5.64599e-10,2.5123200000000004e-18,5.01815e-31,9.26915e-17,8.66567e-22,6.19079e-23
0.6305,-0.477991,2.49655e-06,2.42451e-08,5.50128e-10,2.3971e-18,4.9123e-31,8.82258e-17,8.20877e-22,5.83769e-23
0.631,-0.479944,2.45416e-06,2.37409e-08,5.36008e-10,2.2870000000000002e-18,4.8111099999999995e-31,8.39688e-17,7.77533e-22,5.50426e-23
0.6315,-0.481896,2.41242e-06,2.32465e-08,5.22229e-10,2.1817500000000004e-18,4.6792399999999995e-31,7.99095e-17,7.36398e-22,5.18924e-23
0.632,-0.483846,2.37132e-06,2.27619e-08,5.0878e-10,2.08114e-18,4.501329999999999e-31,7.60383e-17,6.97352e-22,4.89156e-23
0.6325,-0.485796,2.33085e-06,2.22868e-08,4.95654e-10,1.9849700000000002e-18,4.2930599999999996e-31,7.23471e-17,6.603e-22,4.6103600000000004e-23
0.633,-0.487744,2.291e-06,2.1821e-08,4.82843e-10,1.89307e-18,4.07279e-31,6.88283e-17,6.25149e-22,4.3448100000000005e-23
0.6335,-0.489692,2.25176e-06,2.13643e-08,4.70341e-10,1.80525e-18,3.85889e-31,6.54741e-17,5.91805e-22,4.09408e-23
0.634,-0.491638,2.21311e-06,2.09165e-08,4.58138e-10,1.7213400000000002e-18,3.6685899999999997e-31,6.2277e-17,5.60175e-22,3.85733e-23
0.6345,-0.493584,2.17507e-06,2.04776e-08,4.46231e-10,1.64116e-18,3.50142e-31,5.92301e-17,5.30178e-22,3.63385e-23
0.635,-0.495528,2.13765e-06,2.00477e-08,4.3462e-10,1.5646000000000001e-18,3.34294e-31,5.63275e-17,5.0173999999999995e-22,3.42295e-23
0.6355,-0.497472,2.10087e-06,1.96269e-08,4.23302e-10,1.4915000000000001e-18,3.17836e-31,5.35632e-17,4.7478599999999995e-22,3.22399e-23
0.636,-0.499414,2.06474e-06,1.92151e-08,4.12274e-10,1.4217300000000001e-18,3.0038699999999997e-31,5.09312e-17,4.49245e-22,3.0363200000000004e-23
0.6365,-0.501355,2.02925e-06,1.88123e-08,4.01531e-10,1.3551600000000002e-18,2.83788e-31,4.84257e-17,4.2505e-22,2.85935e-23
0.637,-0.503295,1.9944e-06,1.84181e-08,3.91065e-10,1.2916200000000002e-18,2.70155e-31,4.60409e-17,4.02131e-22,2.6925e-23
0.6375,-0.505233,1.96016e-06,1.80325e-08,3.80869e-10,1.231e-18,2.61604e-31,4.37708e-17,3.80421e-22,2.53518e-23
0.638,-0.507171,1.92654e-06,1.76553e-08,3.70935e-10,1.17314e-18,2.5910099999999997e-31,4.16098e-17,3.59853e-22,2.38683e-23
0.6385,-0.509108,1.89348e-06,1.72858e-08,3.6125e-10,1.11792e-18,2.56716e-31,3.95523e-17,3.40366e-22,2.2469100000000002e-23
0.639,-0.511043,1.86092e-06,1.69237e-08,3.51801e-10,1.06518e-18,2.4595799999999997e-31,3.75926e-17,3.21897e-22,2.11495e-23
0.6395,-0.512978,1.82882e-06,1.65682e-08,3.42571e-10,1.0148100000000001e-18,2.18329e-31,3.57253e-17,3.0438799999999997e-22,1.9904300000000002e-23
0.64,-0.514912,1.79713e-06,1.62189e-08,3.3355e-10,9.66657e-19,1.68467e-31,3.39454e-17,2.87781e-22,1.8729000000000002e-23
0.6405,-0.516844,1.76588e-06,1.58761e-08,3.24737e-10,9.20657e-19,1.06112e-31,3.22492e-17,2.72036e-22,1.76199e-23
0.641,-0.518775,1.7351e-06,1.55399e-08,3.16137e-10,8.7674e-19,4.5547800000000003e-32,3.06341e-17,2.57117e-22,1.6574200000000002e-23
0.6415,-0.520705,1.70484e-06,1.52108e-08,3.07756e-10,8.34841e-19,1.05976e-33,2.90971e-17,2.42991e-22,1.5588600000000002e-23
0.642,-0.522634,1.67514e-06,1.48889e-08,2.99595e-10,7.9489e-19,-1.64637e-32,2.76353e-17,2.29621e-22,1.46601e-23
0.6425,-0.524562,1.64598e-06,1.45742e-08,2.91648e-10,7.568050000000001e-19,-1.11801e-32,2.62453e-17,2.16971e-22,1.3785800000000002e-23
0.643,-0.526488,1.61734e-06,1.42663e-08,2.83909e-10,7.205e-19,8.58858e-33,2.49237e-17,2.05003e-22,1.29626e-23
0.6435,-0.528412,1.5892e-06,1.39649e-08,2.7637e-10,6.8589e-19,3.4519900000000003e-32,2.3667e-17,1.93682e-22,1.2187600000000001e-23
0.644,-0.530336,1.56153e-06,1.36699e-08,2.69022e-10,6.52888e-19,5.82914e-32,2.24719e-17,1.8297e-22,1.14579e-23
0.6445,-0.532257,1.53432e-06,1.3381e-08,2.61859e-10,6.21408e-19,7.17608e-32,2.1335e-17,1.72829e-22,1.0770400000000001e-23
0.645,-0.534178,1.50753e-06,1.30977e-08,2.54871e-10,5.91371e-19,7.274780000000001e-32,2.02529e-17,1.63227e-22,1.01225e-23
0.6455,-0.536098,1.48112e-06,1.28197e-08,2.48048e-10,5.62702e-19,6.62686e-32,1.92229e-17,1.54133e-22,9.511970000000001e-24
0.646,-0.538017,1.45504e-06,1.25466e-08,2.4138e-10,5.35326e-19,5.77689e-32,1.8242e-17,1.45518e-22,8.936410000000001e-24
0.6465,-0.539936,1.42928e-06,1.2278e-08,2.3486e-10,5.09177e-19,5.203610000000001e-32,1.73076e-17,1.37354e-22,8.39373e-24
0.647,-0.541854,1.40393e-06,1.20149e-08,2.28502e-10,4.84239e-19,4.97816e-32,1.64188e-17,1.2962899999999999e-22,7.882700000000001e-24
0.6475,-0.54377,1.37914e-06,1.17584e-08,2.22328e-10,4.60515e-19,5.01498e-32,1.55754e-17,1.22334e-22,7.402440000000001e-24
0.648,-0.545684,1.35496e-06,1.15089e-08,2.16343e-10,4.37972e-19,5.15217e-32,1.4776e-17,1.15454e-22,6.951570000000001e-24
0.6485,-0.547596,1.33125e-06,1.12652e-08,2.10522e-10,4.16521e-19,5.09326e-32,1.40173e-17,1.0895699999999999e-22,6.5278700000000005e-24
0.649,-0.549507,1.30787e-06,1.10259e-08,2.04839e-10,3.9606100000000003e-19,4.528e-32,1.32956e-17,1.0281e-22,6.129020000000001e-24
0.6495,-0.551416,1.28467e-06,1.07899e-08,1.99268e-10,3.76502e-19,3.1942e-32,1.26076e-17,9.698090000000001e-23,5.7527800000000004e-24
0.65,-0.553325,1.2617e-06,1.05574e-08,1.93814e-10,3.57812e-19,1.42775e-32,1.19519e-17,9.14564e-23,5.3980000000000005e-24
0.6505,-0.555232,1.23914e-06,1.03299e-08,1.88501e-10,3.40005e-19,-2.9915500000000003e-34,1.13289e-17,8.62337e-23,5.0642500000000004e-24
0.651,-0.55714,1.21709e-06,1.01083e-08,1.83346e-10,3.23082e-19,-6.31584e-33,1.07382e-17,8.13072e-23,4.75094e-24
0.6515,-0.559046,1.19553e-06,9.89237e-09,1.78341e-10,3.06996e-19,-5.72723e-33,1.01783e-17,7.66603e-23,4.4568500000000005e-24
0.652,-0.560951,1.17439e-06,9.6813e-09,1.73472e-10,2.91691e-19,-2.19507e-33,9.646890000000001e-18,7.22736e-23,4.180620000000001e-24
0.6525,-0.562854,1.15358e-06,9.47446e-09,1.68724e-10,2.77112e-19,6.49224e-34,9.14202e-18,6.8128e-23,3.92088e-24
0.653,-0.564756,1.13304e-06,9.27133e-09,1.64088e-10,2.63209e-19,1.0636000000000001e-33,8.6619e-18,6.42067e-23,3.67646e-24
0.6535,-0.566656,1.11275e-06,9.07162e-09,1.59557e-10,2.4995e-19,2.76643e-34,8.205220000000001e-18,6.04972e-23,3.44642e-24
0.654,-0.568555,1.09269e-06,8.87514e-09,1.55126e-10,2.37302e-19,-3.0975500000000003e-34,7.770780000000001e-18,5.69875e-23,3.2299100000000004e-24
0.6545,-0.570453,1.07291e-06,8.68232e-09,1.50802e-10,2.25251e-19,-3.3225800000000003e-34,7.35795e-18,5.36704e-23,3.02633e-24
0.655,-0.572349,1.05352e-06,8.49404e-09,1.46598e-10,2.13794e-19,-1.0960100000000001e-34,6.96647e-18,5.05414e-23,2.83527e-24
