radius,density_log_10,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.569,-0.229759,1.91538e-05,3.07472e-07,1.19902e-08,5.6389e-16,4.4316e-27,2.63962e-14,4.2226e-19,5.0409799999999997e-20
0.5695,-0.231833,1.88483e-05,3.01284e-07,1.17006e-08,5.40451e-16,4.1264999999999996e-27,2.52641e-14,4.02488e-19,4.7860899999999994e-20
0.57,-0.233906,1.85473e-05,2.95218e-07,1.14179e-08,5.17972e-16,3.84238e-27,2.41795e-14,3.83625e-19,4.5438599999999995e-20
0.5705,-0.235979,1.82509e-05,2.8927e-07,1.1142e-08,4.96419e-16,3.57807e-27,2.31409e-14,3.65635e-19,4.3137699999999996e-20
0.571,-0.23805,1.79591e-05,2.8344e-07,1.08726e-08,4.75757e-16,3.3324199999999995e-27,2.21464e-14,3.48482e-19,4.09526e-20
0.5715,-0.240121,1.76717e-05,2.77726e-07,1.06097e-08,4.55952e-16,3.10428e-27,2.11943e-14,3.32129e-19,3.8877899999999996e-20
0.572,-0.24219,1.73889e-05,2.72127e-07,1.03532e-08,4.3697e-16,2.8925e-27,2.02829e-14,3.1654e-19,3.6908099999999996e-20
0.5725,-0.244259,1.71106e-05,2.6664e-07,1.01029e-08,4.18776e-16,2.6959099999999998e-27,1.94103e-14,3.01679e-19,3.50377e-20
0.573,-0.246326,1.68367e-05,2.61265e-07,9.85874e-09,4.01336e-16,2.51338e-27,1.85749e-14,2.87509e-19,3.32614e-20
0.5735,-0.248393,1.65673e-05,2.55999e-07,9.6205e-09,3.84616e-16,2.34373e-27,1.77749e-14,2.73994e-19,3.15736e-20
0.574,-0.250458,1.63022e-05,2.50841e-07,9.38808e-09,3.68584e-16,2.18598e-27,1.70088e-14,2.61102e-19,2.9969599999999995e-20
0.5745,-0.252522,1.60414e-05,2.45788e-07,9.16134e-09,3.53216e-16,2.03935e-27,1.62752e-14,2.48808e-19,2.84459e-20
0.575,-0.254585,1.57848e-05,2.40838e-07,8.94012e-09,3.38485e-16,1.90308e-27,1.55729e-14,2.37086e-19,2.6998699999999997e-20
0.5755,-0.256648,1.55323e-05,2.35988e-07,8.72428e-09,3.24365e-16,1.7764e-27,1.49006e-14,2.25912e-19,2.5624599999999998e-20
0.576,-0.258709,1.52838e-05,2.31236e-07,8.51367e-09,3.10833e-16,1.65856e-27,1.42572e-14,2.1526e-19,2.4319899999999997e-20
0.5765,-0.260769,1.50392e-05,2.26578e-07,8.30813e-09,2.97862e-16,1.5487899999999998e-27,1.36412e-14,2.05106e-19,2.30811e-20
0.577,-0.262828,1.47984e-05,2.22014e-07,8.10752e-09,2.85427e-16,1.4463499999999999e-27,1.30514e-14,1.95424e-19,2.1904699999999998e-20
0.5775,-0.264887,1.45613e-05,2.1754e-07,7.91168e-09,2.73502e-16,1.35046e-27,1.24866e-14,1.8619000000000001e-19,2.0786899999999997e-20
0.578,-0.266944,1.43278e-05,2.13154e-07,7.72049e-09,2.62066e-16,1.2605599999999999e-27,1.19456e-14,1.77382e-19,1.97248e-20
0.5785,-0.269001,1.4098e-05,2.08856e-07,7.53387e-09,2.51101e-16,1.17633e-27,1.14276e-14,1.68983e-19,1.8716099999999997e-20
0.579,-0.271056,1.38718e-05,2.04643e-07,7.35172e-09,2.4059e-16,1.0974699999999999e-27,1.09318e-14,1.60976e-19,1.7758299999999997e-20
0.5795,-0.273111,1.36491e-05,2.00514e-07,7.17397e-09,2.30517e-16,1.0236699999999999e-27,1.04573e-14,1.5334600000000001e-19,1.6849299999999998e-20
0.58,-0.275165,1.343e-05,1.9647e-07,7.00051e-09,2.20863e-16,9.5463e-28,1.00032e-14,1.46075e-19,1.59865e-20
0.5805,-0.277217,1.32144e-05,1.92507e-07,6.83126e-09,2.11613e-16,8.90053e-28,9.56865e-15,1.39148e-19,1.51679e-20
0.581,-0.279269,1.30023e-05,1.88626e-07,6.66615e-09,2.02749e-16,8.29634e-28,9.15287e-15,1.32547e-19,1.43909e-20
0.5815,-0.28132,1.27937e-05,1.84824e-07,6.50507e-09,1.94255e-16,7.73072e-28,8.75496e-15,1.26255e-19,1.3653399999999998e-20
0.582,-0.283369,1.25885e-05,1.81101e-07,6.34794e-09,1.86113e-16,7.20069e-28,8.3741e-15,1.20258e-19,1.2952999999999999e-20
0.5825,-0.285418,1.23868e-05,1.77455e-07,6.19467e-09,1.78308e-16,6.70408e-28,8.00952e-15,1.1454e-19,1.2287799999999999e-20
0.583,-0.287465,1.21884e-05,1.73884e-07,6.04514e-09,1.70828e-16,6.23953e-28,7.66062e-15,1.0909e-19,1.1656199999999998e-20
0.5835,-0.289512,1.19931e-05,1.70386e-07,5.89924e-09,1.63659e-16,5.8056800000000005e-28,7.32676e-15,1.03897e-19,1.1056799999999999e-20
0.584,-0.291557,1.1801e-05,1.66958e-07,5.75686e-09,1.56791e-16,5.40119e-28,7.00731e-15,9.894889999999999e-20,1.0487999999999999e-20
0.5845,-0.293602,1.16118e-05,1.63598e-07,5.6179e-09,1.50208e-16,5.02473e-28,6.70165e-15,9.423469999999999e-20,9.94823e-21
0.585,-0.295646,1.14255e-05,1.60305e-07,5.48223e-09,1.439e-16,4.67494e-28,6.40916e-15,8.974289999999999e-20,9.436049999999999e-21
0.5855,-0.297689,1.12421e-05,1.57075e-07,5.34975e-09,1.37852e-16,4.3505e-28,6.12921e-15,8.54619e-20,8.94991e-21
0.586,-0.299731,1.10613e-05,1.53908e-07,5.22035e-09,1.32053e-16,4.05005e-28,5.86117e-15,8.138039999999999e-20,8.48827e-21
0.5865,-0.301772,1.08831e-05,1.508e-07,5.09393e-09,1.26491e-16,3.7722e-28,5.60447e-15,7.74878e-20,8.04974e-21
0.587,-0.303812,1.07075e-05,1.47752e-07,4.97044e-09,1.21157e-16,3.5153400000000004e-28,5.35868e-15,7.37762e-20,7.63328e-21
0.5875,-0.305852,1.05345e-05,1.44763e-07,4.84985e-09,1.16043e-16,3.27784e-28,5.12339e-15,7.02384e-20,7.23792e-21
0.588,-0.30789,1.03642e-05,1.41832e-07,4.7321e-09,1.11141e-16,3.0580900000000003e-28,4.89822e-15,6.6867e-20,6.86267e-21
0.5885,-0.309927,1.01966e-05,1.3896e-07,4.61717e-09,1.06442e-16,2.85445e-28,4.68276e-15,6.365459999999999e-20,6.50656e-21
0.589,-0.311964,1.00316e-05,1.36147e-07,4.50501e-09,1.01939e-16,2.6653e-28,4.4766e-15,6.059369999999999e-20,6.1686199999999994e-21
0.5895,-0.313999,9.86935e-06,1.3339e-07,4.39558e-09,9.76243e-17,2.48901e-28,4.27934e-15,5.76772e-20,5.847879999999999e-21
0.59,-0.316033,9.7098e-06,1.30691e-07,4.28882e-09,9.34889e-17,2.3241e-28,4.0906e-15,5.489789999999999e-20,5.5433899999999994e-21
0.5905,-0.318066,9.5529e-06,1.28048e-07,4.18469e-09,8.95266e-17,2.16977e-28,3.91005e-15,5.2250099999999993e-20,5.25445e-21
0.591,-0.320098,9.3986e-06,1.2546e-07,4.08312e-09,8.5731e-17,2.02545e-28,3.73738e-15,4.9728499999999996e-20,4.98039e-21
0.5915,-0.322129,9.24684e-06,1.22925e-07,3.98403e-09,8.20959e-17,1.89054e-28,3.57229e-15,4.7327899999999994e-20,4.7205399999999994e-21
0.592,-0.324159,9.09756e-06,1.20442e-07,3.88736e-09,7.86149e-17,1.76446e-28,3.41447e-15,4.5042999999999996e-20,4.47425e-21
0.5925,-0.326188,8.95068e-06,1.1801e-07,3.79304e-09,7.52817e-17,1.64662e-28,3.26361e-15,4.2868599999999997e-20,4.24086e-21
0.593,-0.328216,8.80616e-06,1.15627e-07,3.70101e-09,7.20899e-17,1.53644e-28,3.1194e-15,4.0799299999999995e-20,4.01971e-21
0.5935,-0.330242,8.66392e-06,1.13292e-07,3.6112e-09,6.90333e-17,1.43333e-28,2.98155e-15,3.88299e-20,3.8101199999999995e-21
0.594,-0.332268,8.52392e-06,1.11003e-07,3.52353e-09,6.61055e-17,1.3367e-28,2.84974e-15,3.69551e-20,3.61146e-21
0.5945,-0.334293,8.38608e-06,1.0876e-07,3.43795e-09,6.33003e-17,1.24597e-28,2.72366e-15,3.51697e-20,3.42304e-21
0.595,-0.336317,8.25034e-06,1.06561e-07,3.35439e-09,6.06112e-17,1.16054e-28,2.60301e-15,3.34683e-20,3.2442199999999998e-21
0.5955,-0.33834,8.11665e-06,1.04405e-07,3.27278e-09,5.80323e-17,1.07991e-28,2.4875e-15,3.1845999999999995e-20,3.07436e-21
0.596,-0.340362,7.98498e-06,1.0229e-07,3.19308e-09,5.55593e-17,1.0039100000000001e-28,2.37692e-15,3.02994e-20,2.91306e-21
0.5965,-0.342383,7.8553e-06,1.00217e-07,3.11525e-09,5.31887e-17,9.324950000000001e-29,2.2711e-15,2.8825499999999997e-20,2.75995e-21
0.597,-0.344403,7.72761e-06,9.81845e-08,3.03925e-09,5.09167e-17,8.65626e-29,2.16987e-15,2.7421499999999995e-20,2.6146799999999997e-21
0.5975,-0.346422,7.60187e-06,9.61919e-08,2.96506e-09,4.87398e-17,8.03263e-29,2.07304e-15,2.6084299999999996e-20,2.47691e-21
0.598,-0.34844,7.47808e-06,9.42386e-08,2.89262e-09,4.66542e-17,7.453630000000001e-29,1.98044e-15,2.4811199999999996e-20,2.34628e-21
0.5985,-0.350457,7.3562e-06,9.23241e-08,2.82191e-09,4.46564e-17,6.91885e-29,1.8919e-15,2.3599199999999998e-20,2.22243e-21
0.599,-0.352473,7.23623e-06,9.04476e-08,2.75289e-09,4.27426e-17,6.427870000000001e-29,1.80724e-15,2.2445299999999997e-20,2.10502e-21
0.5995,-0.354489,7.11813e-06,8.86086e-08,2.68552e-09,4.09094e-17,5.98014e-29,1.72629e-15,2.1346699999999997e-20,1.9936999999999998e-21
0.6,-0.356503,7.0019e-06,8.68065e-08,2.61976e-09,3.91533e-17,5.57274e-29,1.64889e-15,2.0300899999999998e-20,1.88815e-21
0.6005,-0.358516,6.88751e-06,8.50406e-08,2.55559e-09,3.74714e-17,5.20075e-29,1.5749e-15,1.9305399999999998e-20,1.7881e-21
0.601,-0.360529,6.77495e-06,8.33104e-08,2.49296e-09,3.58607e-17,4.8592000000000004e-29,1.50417e-15,1.8358099999999997e-20,1.6932899999999999e-21
0.6015,-0.36254,6.6642e-06,8.16153e-08,2.43185e-09,3.43183e-17,4.5431300000000003e-29,1.43657e-15,1.7456499999999997e-20,1.6034299999999999e-21
0.602,-0.36455,6.55525e-06,7.99548e-08,2.37222e-09,3.28411e-17,4.24757e-29,1.37195e-15,1.6598399999999997e-20,1.51827e-21
0.6025,-0.366559,6.44807e-06,7.83282e-08,2.31404e-09,3.14263e-17,3.9675800000000003e-29,1.31017e-15,1.57815e-20,1.4375099999999999e-21
0.603,-0.368567,6.34265e-06,7.67349e-08,2.25728e-09,3.00711e-17,3.7001800000000004e-29,1.2511e-15,1.50038e-20,1.3609399999999999e-21
0.6035,-0.370573,6.23895e-06,7.51742e-08,2.20189e-09,2.87733e-17,3.4453600000000003e-29,1.19464e-15,1.4263599999999998e-20,1.28836e-21
0.604,-0.372579,6.13695e-06,7.36456e-08,2.14786e-09,2.75308e-17,3.20339e-29,1.14069e-15,1.35594e-20,1.2195999999999999e-21
0.6045,-0.374584,6.03661e-06,7.21482e-08,2.09514e-09,2.63414e-17,2.97451e-29,1.08915e-15,1.2889599999999999e-20,1.15447e-21
0.605,-0.376588,5.9379e-06,7.06814e-08,2.04371e-09,2.5203e-17,2.75897e-29,1.03992e-15,1.22527e-20,1.0928099999999999e-21
0.6055,-0.37859,5.8408e-06,6.92445e-08,1.99352e-09,2.41134e-17,2.55704e-29,9.92892e-16,1.1646999999999999e-20,1.03443e-21
0.606,-0.380592,5.74527e-06,6.78369e-08,1.94456e-09,2.30705e-17,2.3689700000000002e-29,9.47967e-16,1.1071099999999998e-20,9.79154e-22
0.6065,-0.382594,5.65128e-06,6.64579e-08,1.89678e-09,2.20721e-17,2.195e-29,9.05044e-16,1.0523299999999999e-20,9.26802e-22
0.607,-0.384594,5.55881e-06,6.51067e-08,1.85015e-09,2.11161e-17,2.0354e-29,8.64023e-16,1.0002e-20,8.77196e-22
0.6075,-0.386594,5.46781e-06,6.37827e-08,1.80464e-09,2.02002e-17,1.89024e-29,8.24803e-16,9.50576e-21,8.30162e-22
0.608,-0.388593,5.37825e-06,6.24851e-08,1.76022e-09,1.93229e-17,1.7578e-29,7.87303e-16,9.0333e-21,7.85563e-22
0.6085,-0.390591,5.29005e-06,6.12129e-08,1.71684e-09,1.84825e-17,1.6351900000000002e-29,7.51452e-16,8.58358e-21,7.4328499999999995e-22
0.609,-0.392588,5.20316e-06,5.99652e-08,1.67449e-09,1.76775e-17,1.51956e-29,7.17182e-16,8.15557e-21,7.03216e-22
0.6095,-0.394583,5.11753e-06,5.87412e-08,1.63311e-09,1.69065e-17,1.40815e-29,6.84421e-16,7.74823e-21,6.65242e-22
0.61,-0.396578,5.03312e-06,5.75404e-08,1.59269e-09,1.61679e-17,1.30028e-29,6.53109e-16,7.360639999999999e-21,6.29265e-22
0.6105,-0.398571,4.94997e-06,5.63627e-08,1.55322e-09,1.54608e-17,1.1969500000000001e-29,6.23191e-16,6.99198e-21,5.95192e-22
0.611,-0.400563,4.86808e-06,5.5208e-08,1.51468e-09,1.47839e-17,1.0992e-29,5.94613e-16,6.6414299999999994e-21,5.62935e-22
0.6115,-0.402554,4.78748e-06,5.40765e-08,1.47706e-09,1.4136e-17,1.00806e-29,5.67319e-16,6.3081699999999994e-21,5.3240299999999995e-22
0.612,-0.404544,4.70818e-06,5.29678e-08,1.44036e-09,1.35161e-17,9.245960000000001e-30,5.41255e-16,5.99137e-21,5.03506e-22
0.6125,-0.406533,4.6302e-06,5.18822e-08,1.40457e-09,1.29229e-17,8.49831e-30,5.16367e-16,5.69022e-21,4.76154e-22
0.613,-0.408521,4.55356e-06,5.08194e-08,1.36966e-09,1.23552e-17,7.84812e-30,4.926e-16,5.40389e-21,4.50256e-22
0.6135,-0.410508,4.47826e-06,4.97792e-08,1.33562e-09,1.1812e-17,7.29951e-30,4.69901e-16,5.13161e-21,4.25729e-22
0.614,-0.412494,4.40426e-06,4.87612e-08,1.30244e-09,1.12923e-17,6.83597e-30,4.48228e-16,4.87275e-21,4.02508e-22
0.6145,-0.414479,4.33152e-06,4.77644e-08,1.27009e-09,1.07951e-17,6.43674e-30,4.27538e-16,4.6267399999999995e-21,3.80531e-22
0.615,-0.416464,4.25999e-06,4.67884e-08,1.23853e-09,1.03195e-17,6.0810600000000004e-30,4.07789e-16,4.39297e-21,3.5974e-22
0.6155,-0.418447,4.18963e-06,4.58322e-08,1.20774e-09,9.8646e-18,5.7482e-30,3.88939e-16,4.17087e-21,3.4007199999999997e-22
0.616,-0.420429,4.12038e-06,4.48953e-08,1.1777e-09,9.42939e-18,5.41739e-30,3.70945e-16,3.95984e-21,3.21467e-22
0.6165,-0.422409,4.05219e-06,4.39769e-08,1.14837e-09,9.01298e-18,5.06789e-30,3.53766e-16,3.75929e-21,3.03864e-22
0.617,-0.424389,3.98503e-06,4.30763e-08,1.11973e-09,8.61441e-18,4.67894e-30,3.37359e-16,3.56864e-21,2.87203e-22
0.6175,-0.426368,3.91885e-06,4.21927e-08,1.09176e-09,8.232760000000001e-18,4.2311800000000005e-30,3.21683e-16,3.3873e-21,2.71424e-22
0.618,-0.428345,3.85362e-06,4.13259e-08,1.06444e-09,7.86728e-18,3.73475e-30,3.06704e-16,3.21479e-21,2.56478e-22
0.6185,-0.430322,3.78935e-06,4.04756e-08,1.03776e-09,7.51738e-18,3.22808e-30,2.92395e-16,3.05075e-21,2.42327e-22
0.619,-0.432298,3.72604e-06,3.96418e-08,1.0117e-09,7.18248e-18,2.7507600000000002e-30,2.7873e-16,2.89482e-21,2.28934e-22
0.6195,-0.434272,3.66369e-06,3.88242e-08,9.86257e-10,6.8620200000000004e-18,2.34238e-30,2.65682e-16,2.74662e-21,2.1625999999999998e-22
0.62,-0.436247,3.60231e-06,3.80228e-08,9.61426e-10,6.55541e-18,2.04223e-30,2.53227e-16,2.60578e-21,2.0427e-22
0.6205,-0.43822,3.54191e-06,3.72376e-08,9.37195e-10,6.262100000000001e-18,1.86423e-30,2.41338e-16,2.4719799999999997e-21,1.92928e-22
0.621,-0.440193,3.48248e-06,3.64683e-08,9.13556e-10,5.981590000000001e-18,1.77676e-30,2.29994e-16,2.34488e-21,1.82202e-22
0.6215,-0.442165,3.42405e-06,3.57149e-08,8.90501e-10,5.71339e-18,1.74351e-30,2.19171e-16,2.22419e-21,1.72061e-22
0.622,-0.444135,3.3666e-06,3.49773e-08,8.68022e-10,5.457e-18,1.72819e-30,2.08848e-16,2.1096e-21,1.62475e-22
0.6225,-0.446104,3.31015e-06,3.42554e-08,8.4611e-10,5.2119100000000005e-18,1.69859e-30,1.99002e-16,2.00081e-21,1.5341299999999999e-22
0.623,-0.448071,3.25468e-06,3.35488e-08,8.2475e-10,4.97766e-18,1.64799e-30,1.89613e-16,1.89753e-21,1.44848e-22
0.6235,-0.450037,3.20015e-06,3.2857e-08,8.03924e-10,4.7537500000000006e-18,1.57944e-30,1.80659e-16,1.7994899999999998e-21,1.36754e-22
0.624,-0.452002,3.14652e-06,3.21796e-08,7.83614e-10,4.53972e-18,1.49599e-30,1.72119e-16,1.70643e-21,1.29104e-22
0.6245,-0.453966,3.09377e-06,3.1516e-08,7.63803e-10,4.3350900000000004e-18,1.4007e-30,1.63973e-16,1.61807e-21,1.21873e-22
0.625,-0.455928,3.04187e-06,3.08658e-08,7.44473e-10,4.13938e-18,1.29663e-30,1.56199e-16,1.53413e-21,1.15034e-22
0.6255,-0.45789,2.99079e-06,3.02286e-08,7.25609e-10,3.95218e-18,1.18719e-30,1.48781e-16,1.45441e-21,1.08567e-22
0.626,-0.459852,2.94052e-06,2.96042e-08,7.07202e-10,3.77319e-18,1.07618e-30,1.41705e-16,1.3787e-21,1.02453e-22
0.6265,-0.461812,2.89105e-06,2.89923e-08,6.89241e-10,3.6020600000000005e-18,9.67396e-31,1.34955e-16,1.30683e-21,9.667500000000001e-23
0.627,-0.463771,2.84237e-06,2.83927e-08,6.71718e-10,3.4384800000000004e-18,8.6466e-31,1.28518e-16,1.23862e-21,9.12168e-23
0.6275,-0.465729,2.79446e-06,2.78053e-08,6.54621e-10,3.28214e-18,7.717739999999999e-31,1.22381e-16,1.1738899999999999e-21,8.606080000000001e-23
0.628,-0.467686,2.74732e-06,2.72296e-08,6.37942e-10,3.1327000000000003e-18,6.92547e-31,1.16529e-16,1.11247e-21,8.119010000000001e-23
0.6285,-0.469642,2.70094e-06,2.66656e-08,6.2167e-10,2.9898600000000004e-18,6.30783e-31,1.10948e-16,1.05417e-21,7.65875e-23
0.629,-0.471597,2.65529e-06,2.61129e-08,6.05793e-10,2.8532900000000003e-18,5.8791399999999995e-31,1.05625e-16,9.98815e-22,7.2237e-23
0.6295,-0.473551,2.61035e-06,2.5571e-08,5.90297e-10,2.7227200000000004e-18,5.59314e-31,1.00548e-16,9.4627e-22,6.812560000000001e-23
0.63,-0.475503,2.56605e-06,2.50394e-08,5.75166e-10,2.5978700000000003e-18,5.39402e-31,9.5705e-17,8.96392e-22,6.42406e-23
0.6305,-0.477455,2.52238e-06,2.45177e-08,5.60384e-10,2.47848e-18,5.22597e-31,9.10852e-17,8.49038e-22,6.05693e-23
0.631,-0.479405,2.47928e-06,2.40053e-08,5.45936e-10,2.3642700000000002e-18,5.03492e-31,8.66768e-17,8.04071e-22,5.709910000000001e-23
0.6315,-0.481355,2.43678e-06,2.35025e-08,5.31822e-10,2.25505e-18,4.80695e-31,8.24713e-17,7.6138e-22,5.38197e-23
0.632,-0.483304,2.39499e-06,2.301e-08,5.18057e-10,2.1507e-18,4.56852e-31,7.84631e-17,7.20886e-22,5.07233e-23
0.6325,-0.485251,2.35398e-06,2.25285e-08,5.04656e-10,2.0511100000000003e-18,4.34604e-31,7.46466e-17,6.82509e-22,4.78018e-23
0.633,-0.487198,2.31377e-06,2.20581e-08,4.91613e-10,1.9560900000000002e-18,4.14548e-31,7.1014e-17,6.46152e-22,4.5046600000000004e-23
0.6335,-0.489142,2.2743e-06,2.1598e-08,4.78911e-10,1.86542e-18,3.95992e-31,6.75559e-17,6.1170799999999995e-22,4.24482e-23
0.634,-0.491086,2.2355e-06,2.11477e-08,4.66532e-10,1.7788700000000002e-18,3.78229e-31,6.42629e-17,5.79067e-22,3.99973e-23
0.6345,-0.493029,2.19733e-06,2.07065e-08,4.54457e-10,1.6962e-18,3.60547e-31,6.11259e-17,5.4812299999999995e-22,3.76845e-23
0.635,-0.49497,2.15972e-06,2.02739e-08,4.4267e-10,1.61721e-18,3.42266e-31,5.81354e-17,5.18767e-22,3.55006e-23
0.6355,-0.49691,2.12266e-06,1.98494e-08,4.31161e-10,1.5417e-18,3.236e-31,5.52841e-17,4.90912e-22,3.34379e-23
0.636,-0.49885,2.08617e-06,1.94333e-08,4.19929e-10,1.4695600000000001e-18,3.0581399999999997e-31,5.25668e-17,4.64496e-22,3.1490700000000003e-23
0.6365,-0.500788,2.05027e-06,1.90256e-08,4.08973e-10,1.4006700000000002e-18,2.90229e-31,4.99784e-17,4.39456e-22,2.9653700000000003e-23
0.637,-0.502725,2.01499e-06,1.86265e-08,3.98295e-10,1.3349200000000002e-18,2.78169e-31,4.75139e-17,4.15731e-22,2.79213e-23
0.6375,-0.504661,1.98034e-06,1.82361e-08,3.87893e-10,1.27217e-18,2.70953e-31,4.51683e-17,3.93259e-22,2.6287900000000002e-23
0.638,-0.506596,1.94633e-06,1.78543e-08,3.77765e-10,1.2123200000000001e-18,2.67878e-31,4.29362e-17,3.71977e-22,2.4748100000000002e-23
0.6385,-0.50853,1.91293e-06,1.74808e-08,3.67897e-10,1.1552100000000001e-18,2.62633e-31,4.08117e-17,3.51821e-22,2.32965e-23
0.639,-0.510464,1.88006e-06,1.71149e-08,3.58273e-10,1.1007e-18,2.47944e-31,3.87891e-17,3.32725e-22,2.1927800000000002e-23
0.6395,-0.512396,1.84769e-06,1.6756e-08,3.4888e-10,1.0486300000000001e-18,2.1656299999999997e-31,3.68622e-17,3.14623e-22,2.06364e-23
0.64,-0.514327,1.81577e-06,1.64037e-08,3.39706e-10,9.98886e-19,1.66542e-31,3.50259e-17,2.9745699999999997e-22,1.94177e-23
0.6405,-0.516257,1.7843e-06,1.6058e-08,3.30747e-10,9.513710000000001e-19,1.07551e-31,3.32763e-17,2.81186e-22,1.8268e-23
0.641,-0.518186,1.75328e-06,1.57189e-08,3.22001e-10,9.06e-19,5.080240000000001e-32,3.16102e-17,2.65768e-22,1.7183800000000002e-23
0.6415,-0.520113,1.72273e-06,1.53863e-08,3.13464e-10,8.62689e-19,7.51112e-33,3.00238e-17,2.51163e-22,1.61618e-23
0.642,-0.522038,1.69264e-06,1.50602e-08,3.05136e-10,8.21355e-19,-1.2432400000000002e-32,2.85139e-17,2.37331e-22,1.51984e-23
0.6425,-0.523962,1.66304e-06,1.47407e-08,2.97015e-10,7.81923e-19,-1.08035e-32,2.70772e-17,2.24236e-22,1.4290700000000002e-23
0.643,-0.525885,1.63395e-06,1.44281e-08,2.89104e-10,7.44323e-19,4.55387e-33,2.57107e-17,2.11843e-22,1.34358e-23
0.6435,-0.527808,1.6054e-06,1.41224e-08,2.81401e-10,7.0848200000000005e-19,2.6311800000000003e-32,2.44115e-17,2.00118e-22,1.26308e-23
0.644,-0.529729,1.57738e-06,1.38235e-08,2.73902e-10,6.74325e-19,4.82713e-32,2.31765e-17,1.89028e-22,1.1873e-23
0.6445,-0.531649,1.54988e-06,1.35312e-08,2.66602e-10,6.41773e-19,6.436640000000001e-32,2.20026e-17,1.7854e-22,1.11598e-23
0.645,-0.533567,1.52288e-06,1.32454e-08,2.59493e-10,6.10747e-19,6.92649e-32,2.08866e-17,1.68619e-22,1.04883e-23
0.6455,-0.535485,1.49633e-06,1.29655e-08,2.52565e-10,5.81161e-19,6.50495e-32,1.98252e-17,1.59231e-22,9.85602e-24
0.646,-0.537401,1.47015e-06,1.26907e-08,2.45798e-10,5.52924e-19,5.81034e-32,1.88149e-17,1.5034e-22,9.260210000000001e-24
0.6465,-0.539316,1.44428e-06,1.24206e-08,2.39184e-10,5.25959e-19,5.31744e-32,1.78527e-17,1.41918e-22,8.69853e-24
0.647,-0.54123,1.41878e-06,1.21555e-08,2.32725e-10,5.00229e-19,5.07688e-32,1.6937e-17,1.33944e-22,8.169400000000001e-24
0.6475,-0.543142,1.39369e-06,1.18958e-08,2.2643e-10,4.75701e-19,5.07371e-32,1.60663e-17,1.26401e-22,7.67133e-24
0.648,-0.545054,1.36907e-06,1.16419e-08,2.20302e-10,4.52338e-19,5.239160000000001e-32,1.52391e-17,1.19271e-22,7.202800000000001e-24
0.6485,-0.546964,1.3449e-06,1.13936e-08,2.14337e-10,4.30088e-19,5.3329e-32,1.44534e-17,1.12533e-22,6.762200000000001e-24
0.649,-0.548873,1.32117e-06,1.11507e-08,2.08528e-10,4.08897e-19,5.08047e-32,1.3707e-17,1.06166e-22,6.3478900000000006e-24
0.6495,-0.550781,1.29784e-06,1.0913e-08,2.0287e-10,3.88709e-19,4.20741e-32,1.2998e-17,1.00148e-22,5.958220000000001e-24
0.65,-0.552687,1.27491e-06,1.06803e-08,1.97355e-10,3.6947300000000003e-19,2.58748e-32,1.23241e-17,9.445790000000001e-23,5.591600000000001e-24
0.6505,-0.554593,1.25234e-06,1.04521e-08,1.91979e-10,3.51139e-19,8.39672e-33,1.16835e-17,8.90776e-23,5.246660000000001e-24
0.651,-0.556497,1.2301e-06,1.02284e-08,1.86733e-10,3.33662e-19,-1.90915e-33,1.10745e-17,8.398940000000001e-23,4.9221e-24
0.6515,-0.5584,1.2082e-06,1.00089e-08,1.81614e-10,3.17004e-19,-2.29873e-33,1.04955e-17,7.917810000000001e-23,4.6167700000000005e-24
0.652,-0.560302,1.18666e-06,9.79405e-09,1.76627e-10,3.0114e-19,4.12146e-34,9.94553e-18,7.46319e-23,4.32971e-24
0.6525,-0.562202,1.16551e-06,9.58385e-09,1.71772e-10,2.8604e-19,1.07006e-33,9.423480000000001e-18,7.03388e-23,4.0599600000000005e-24
0.653,-0.564101,1.14472e-06,9.37814e-09,1.67044e-10,2.71668e-19,3.68039e-34,8.927850000000001e-18,6.628450000000001e-23,3.8065e-24
0.6535,-0.565999,1.12428e-06,9.17668e-09,1.62437e-10,2.5798100000000003e-19,-2.4332200000000003e-34,8.457150000000001e-18,6.24544e-23,3.5682700000000005e-24
0.654,-0.567895,1.10417e-06,8.97926e-09,1.57945e-10,2.44947e-19,-2.58841e-34,8.01003e-18,5.88357e-23,3.3443400000000005e-24
0.6545,-0.56979,1.08436e-06,8.78569e-09,1.53565e-10,2.32533e-19,-2.95037e-35,7.58533e-18,5.54169e-23,3.1338700000000002e-24
0.655,-0.571683,1.06484e-06,8.59582e-09,1.49292e-10,2.2071e-19,1.1057900000000002e-34,7.1819e-18,5.21869e-23,2.9360400000000002e-24
0.6555,-0.573575,1.04562e-06,8.40964e-09,1.45125e-10,2.09453e-19,1.1784200000000001e-34,6.7988e-18,4.9136300000000004e-23,2.7501600000000004e-24
0.656,-0.575465,1.0267e-06,8.22719e-09,1.41064e-10,1.98739e-19,5.79073e-35,6.43514e-18,4.62562e-23,2.57558e-24
0.6565,-0.577354,1.00809e-06,8.04852e-09,1.37107e-10,1.88545e-19,-3.41366e-36,6.090030000000001e-18,4.3537900000000004e-23,2.4116700000000003e-24
0.657,-0.579242,9.89815e-07,7.87371e-09,1.33255e-10,1.7885e-19,-2.01397e-35,5.762650000000001e-18,4.0973e-23,2.2578e-24
