 #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
   4.575e-01     8.53444e-01     9.95261e-01     1.05030e+01     6.64587e+00     1.51002e+01     3.24829e-01     3.15124e+07     4.73121e-04      6.68422e-04      2.93893e-05      4.25252e-06      9.02625e-12      2.31316e-20      3.41376e-10      1.21639e-14      3.45483e-15     2.57787e-01     7.15492e-01     2.66076e-01     7.93497e-05     3.11810e-03     3.77745e-05     9.22730e-04     2.26719e-06     8.56934e-03     3.45944e-06     2.05277e-05     1.92685e-03     3.81909e-05     7.35155e-04     6.62966e-05     8.10791e-04     8.94170e-06     4.04070e-04     5.37128e-06     7.80886e-05     4.28468e-06     7.13397e-05     4.49997e-08     3.31488e-06     4.24127e-07     2.02488e-05     1.48010e-05     1.40406e-03     3.80883e-06     8.29888e-05
   4.580e-01     8.53915e-01     9.95261e-01     1.05035e+01     6.64533e+00     1.50974e+01     3.22528e-01     3.14931e+07     4.71652e-04      6.57761e-04      2.87829e-05      4.12659e-06      8.61254e-12      2.15138e-20      3.27307e-10      1.16178e-14      3.28764e-15     2.55489e-01     7.15505e-01     2.66063e-01     7.87919e-05     3.11797e-03     3.77728e-05     9.22693e-04     2.26709e-06     8.56901e-03     3.45930e-06     2.05269e-05     1.92677e-03     3.81894e-05     7.35128e-04     6.62941e-05     8.10761e-04     8.94137e-06     4.04055e-04     5.37108e-06     7.80857e-05     4.28452e-06     7.13371e-05     4.49980e-08     3.31476e-06     4.24111e-07     2.02480e-05     1.48005e-05     1.40401e-03     3.80869e-06     8.29857e-05
   4.585e-01     8.54384e-01     9.95261e-01     1.05040e+01     6.64480e+00     1.50946e+01     3.20228e-01     3.14739e+07     4.70190e-04      6.47275e-04      2.81892e-05      4.00458e-06      8.21824e-12      2.00107e-20      3.13822e-10      1.10964e-14      3.12860e-15     2.53193e-01     7.15519e-01     2.66051e-01     7.82412e-05     3.11784e-03     3.77712e-05     9.22656e-04     2.26700e-06     8.56867e-03     3.45915e-06     2.05260e-05     1.92670e-03     3.81880e-05     7.35100e-04     6.62916e-05     8.10730e-04     8.94103e-06     4.04040e-04     5.37088e-06     7.80827e-05     4.28436e-06     7.13344e-05     4.49963e-08     3.31464e-06     4.24095e-07     2.02473e-05     1.47999e-05     1.40395e-03     3.80855e-06     8.29826e-05
   4.590e-01     8.54851e-01     9.95260e-01     1.05044e+01     6.64426e+00     1.50917e+01     3.17930e-01     3.14547e+07     4.68734e-04      6.36960e-04      2.76080e-05      3.88636e-06      7.84240e-12      1.86141e-20      3.00896e-10      1.05985e-14      2.97729e-15     2.50897e-01     7.15533e-01     2.66039e-01     7.76974e-05     3.11772e-03     3.77695e-05     9.22619e-04     2.26690e-06     8.56833e-03     3.45901e-06     2.05251e-05     1.92662e-03     3.81866e-05     7.35072e-04     6.62891e-05     8.10700e-04     8.94070e-06     4.04025e-04     5.37068e-06     7.80798e-05     4.28420e-06     7.13317e-05     4.49947e-08     3.31451e-06     4.24080e-07     2.02465e-05     1.47994e-05     1.40390e-03     3.80841e-06     8.29795e-05
   4.595e-01     8.55317e-01     9.95260e-01     1.05049e+01     6.64373e+00     1.50889e+01     3.15632e-01     3.14355e+07     4.67282e-04      6.26810e-04      2.70388e-05      3.77178e-06      7.48407e-12      1.73157e-20      2.88503e-10      1.01230e-14      2.83332e-15     2.48602e-01     7.15546e-01     2.66026e-01     7.71603e-05     3.11759e-03     3.77679e-05     9.22583e-04     2.26681e-06     8.56800e-03     3.45887e-06     2.05242e-05     1.92655e-03     3.81852e-05     7.35046e-04     6.62868e-05     8.10671e-04     8.94038e-06     4.04011e-04     5.37049e-06     7.80770e-05     4.28405e-06     7.13291e-05     4.49931e-08     3.31439e-06     4.24064e-07     2.02458e-05     1.47989e-05     1.40385e-03     3.80827e-06     8.29765e-05
   4.600e-01     8.55782e-01     9.95260e-01     1.05054e+01     6.64320e+00     1.50861e+01     3.13335e-01     3.14163e+07     4.65833e-04      6.16821e-04      2.64814e-05      3.66071e-06      7.14228e-12      1.61076e-20      2.76619e-10      9.66877e-15      2.69627e-15     2.46308e-01     7.15559e-01     2.66014e-01     7.66298e-05     3.11747e-03     3.77663e-05     9.22548e-04     2.26672e-06     8.56769e-03     3.45874e-06     2.05234e-05     1.92648e-03     3.81839e-05     7.35021e-04     6.62846e-05     8.10644e-04     8.94008e-06     4.03997e-04     5.37031e-06     7.80744e-05     4.28390e-06     7.13268e-05     4.49916e-08     3.31428e-06     4.24050e-07     2.02451e-05     1.47984e-05     1.40380e-03     3.80814e-06     8.29738e-05
   4.605e-01     8.56245e-01     9.95260e-01     1.05059e+01     6.64266e+00     1.50832e+01     3.11038e-01     3.13971e+07     4.64386e-04      6.06987e-04      2.59354e-05      3.55301e-06      6.81623e-12      1.49830e-20      2.65220e-10      9.23473e-15      2.56579e-15     2.44014e-01     7.15573e-01     2.66002e-01     7.61059e-05     3.11736e-03     3.77648e-05     9.22516e-04     2.26663e-06     8.56740e-03     3.45862e-06     2.05226e-05     1.92642e-03     3.81828e-05     7.34998e-04     6.62826e-05     8.10620e-04     8.93982e-06     4.03985e-04     5.37015e-06     7.80721e-05     4.28378e-06     7.13247e-05     4.49902e-08     3.31419e-06     4.24038e-07     2.02445e-05     1.47979e-05     1.40376e-03     3.80803e-06     8.29713e-05
   4.610e-01     8.56707e-01     9.95260e-01     1.05063e+01     6.64213e+00     1.50804e+01     3.08743e-01     3.13780e+07     4.62942e-04      5.97308e-04      2.54005e-05      3.44859e-06      6.50525e-12      1.39370e-20      2.54290e-10      8.82011e-15      2.44161e-15     2.41722e-01     7.15586e-01     2.65990e-01     7.55884e-05     3.11725e-03     3.77634e-05     9.22486e-04     2.26655e-06     8.56713e-03     3.45850e-06     2.05219e-05     1.92636e-03     3.81818e-05     7.34977e-04     6.62808e-05     8.10598e-04     8.93958e-06     4.03974e-04     5.37000e-06     7.80700e-05     4.28366e-06     7.13227e-05     4.49890e-08     3.31410e-06     4.24026e-07     2.02440e-05     1.47975e-05     1.40373e-03     3.80793e-06     8.29691e-05
   4.615e-01     8.57167e-01     9.95260e-01     1.05068e+01     6.64159e+00     1.50776e+01     3.06448e-01     3.13589e+07     4.61499e-04      5.87780e-04      2.48766e-05      3.34735e-06      6.20871e-12      1.29647e-20      2.43810e-10      8.42413e-15      2.32344e-15     2.39430e-01     7.15599e-01     2.65978e-01     7.50773e-05     3.11715e-03     3.77621e-05     9.22457e-04     2.26648e-06     8.56687e-03     3.45839e-06     2.05212e-05     1.92631e-03     3.81808e-05     7.34958e-04     6.62792e-05     8.10578e-04     8.93936e-06     4.03964e-04     5.36987e-06     7.80681e-05     4.28355e-06     7.13210e-05     4.49879e-08     3.31401e-06     4.24016e-07     2.02435e-05     1.47972e-05     1.40370e-03     3.80783e-06     8.29670e-05
   4.620e-01     8.57626e-01     9.95259e-01     1.05073e+01     6.64106e+00     1.50748e+01     3.04155e-01     3.13397e+07     4.60058e-04      5.78402e-04      2.43635e-05      3.24921e-06      5.92596e-12      1.20615e-20      2.33763e-10      8.04598e-15      2.21102e-15     2.37140e-01     7.15611e-01     2.65966e-01     7.45725e-05     3.11705e-03     3.77609e-05     9.22430e-04     2.26641e-06     8.56664e-03     3.45829e-06     2.05206e-05     1.92626e-03     3.81800e-05     7.34941e-04     6.62777e-05     8.10560e-04     8.93915e-06     4.03955e-04     5.36975e-06     7.80663e-05     4.28346e-06     7.13194e-05     4.49869e-08     3.31394e-06     4.24006e-07     2.02430e-05     1.47968e-05     1.40367e-03     3.80775e-06     8.29652e-05
   4.625e-01     8.58084e-01     9.95259e-01     1.05077e+01     6.64053e+00     1.50720e+01     3.01862e-01     3.13207e+07     4.58619e-04      5.69172e-04      2.38610e-05      3.15406e-06      5.65638e-12      1.12226e-20      2.24131e-10      7.68488e-15      2.10407e-15     2.34850e-01     7.15624e-01     2.65955e-01     7.40740e-05     3.11696e-03     3.77597e-05     9.22405e-04     2.26635e-06     8.56641e-03     3.45820e-06     2.05200e-05     1.92621e-03     3.81792e-05     7.34924e-04     6.62763e-05     8.10543e-04     8.93897e-06     4.03947e-04     5.36964e-06     7.80647e-05     4.28337e-06     7.13179e-05     4.49859e-08     3.31387e-06     4.23997e-07     2.02426e-05     1.47965e-05     1.40364e-03     3.80767e-06     8.29634e-05
   4.630e-01     8.58540e-01     9.95259e-01     1.05082e+01     6.64000e+00     1.50692e+01     2.99571e-01     3.13016e+07     4.57182e-04      5.60087e-04      2.33688e-05      3.06181e-06      5.39931e-12      1.04430e-20      2.14897e-10      7.34004e-15      2.00231e-15     2.32561e-01     7.15637e-01     2.65943e-01     7.35817e-05     3.11688e-03     3.77585e-05     9.22381e-04     2.26628e-06     8.56620e-03     3.45811e-06     2.05194e-05     1.92617e-03     3.81784e-05     7.34909e-04     6.62750e-05     8.10527e-04     8.93879e-06     4.03939e-04     5.36953e-06     7.80632e-05     4.28328e-06     7.13165e-05     4.49851e-08     3.31381e-06     4.23989e-07     2.02422e-05     1.47962e-05     1.40362e-03     3.80759e-06     8.29618e-05
   4.635e-01     8.58995e-01     9.95259e-01     1.05087e+01     6.63946e+00     1.50663e+01     2.97280e-01     3.12825e+07     4.55746e-04      5.51146e-04      2.28867e-05      2.97237e-06      5.15412e-12      9.71813e-21      2.06043e-10      7.01066e-15      1.90548e-15     2.30274e-01     7.15650e-01     2.65931e-01     7.30955e-05     3.11679e-03     3.77574e-05     9.22357e-04     2.26622e-06     8.56600e-03     3.45802e-06     2.05189e-05     1.92612e-03     3.81777e-05     7.34894e-04     6.62738e-05     8.10512e-04     8.93862e-06     4.03931e-04     5.36943e-06     7.80617e-05     4.28320e-06     7.13152e-05     4.49842e-08     3.31374e-06     4.23981e-07     2.02418e-05     1.47960e-05     1.40359e-03     3.80752e-06     8.29602e-05
   4.640e-01     8.59448e-01     9.95259e-01     1.05091e+01     6.63893e+00     1.50635e+01     2.94991e-01     3.12635e+07     4.54312e-04      5.42346e-04      2.24146e-05      2.88565e-06      4.92017e-12      9.04315e-21      1.97552e-10      6.69595e-15      1.81328e-15     2.27987e-01     7.15662e-01     2.65919e-01     7.26155e-05     3.11671e-03     3.77564e-05     9.22335e-04     2.26616e-06     8.56580e-03     3.45794e-06     2.05184e-05     1.92608e-03     3.81770e-05     7.34880e-04     6.62726e-05     8.10497e-04     8.93846e-06     4.03924e-04     5.36934e-06     7.80603e-05     4.28313e-06     7.13139e-05     4.49834e-08     3.31368e-06     4.23974e-07     2.02414e-05     1.47957e-05     1.40357e-03     3.80745e-06     8.29587e-05
   4.645e-01     8.59900e-01     9.95259e-01     1.05096e+01     6.63840e+00     1.50607e+01     2.92703e-01     3.12445e+07     4.52881e-04      5.33685e-04      2.19522e-05      2.80155e-06      4.69693e-12      8.41438e-21      1.89408e-10      6.39526e-15      1.72551e-15     2.25702e-01     7.15675e-01     2.65908e-01     7.21415e-05     3.11663e-03     3.77553e-05     9.22313e-04     2.26610e-06     8.56561e-03     3.45786e-06     2.05178e-05     1.92604e-03     3.81763e-05     7.34866e-04     6.62714e-05     8.10483e-04     8.93830e-06     4.03917e-04     5.36924e-06     7.80589e-05     4.28305e-06     7.13126e-05     4.49826e-08     3.31362e-06     4.23966e-07     2.02411e-05     1.47954e-05     1.40355e-03     3.80739e-06     8.29572e-05
   4.650e-01     8.60350e-01     9.95259e-01     1.05100e+01     6.63787e+00     1.50579e+01     2.90416e-01     3.12255e+07     4.51453e-04      5.25163e-04      2.14994e-05      2.72002e-06      4.48397e-12      7.82923e-21      1.81600e-10      6.10804e-15      1.64197e-15     2.23418e-01     7.15687e-01     2.65896e-01     7.16735e-05     3.11655e-03     3.77543e-05     9.22291e-04     2.26605e-06     8.56541e-03     3.45777e-06     2.05173e-05     1.92600e-03     3.81756e-05     7.34851e-04     6.62702e-05     8.10468e-04     8.93814e-06     4.03909e-04     5.36914e-06     7.80574e-05     4.28297e-06     7.13113e-05     4.49818e-08     3.31356e-06     4.23958e-07     2.02407e-05     1.47951e-05     1.40353e-03     3.80732e-06     8.29557e-05
   4.655e-01     8.60799e-01     9.95258e-01     1.05105e+01     6.63733e+00     1.50551e+01     2.88130e-01     3.12066e+07     4.50030e-04      5.16779e-04      2.10561e-05      2.64097e-06      4.28087e-12      7.28514e-21      1.74115e-10      5.83377e-15      1.56249e-15     2.21135e-01     7.15700e-01     2.65884e-01     7.12114e-05     3.11647e-03     3.77532e-05     9.22269e-04     2.26599e-06     8.56522e-03     3.45769e-06     2.05168e-05     1.92596e-03     3.81749e-05     7.34837e-04     6.62689e-05     8.10452e-04     8.93797e-06     4.03902e-04     5.36904e-06     7.80560e-05     4.28289e-06     7.13099e-05     4.49809e-08     3.31350e-06     4.23950e-07     2.02403e-05     1.47949e-05     1.40350e-03     3.80724e-06     8.29541e-05
   4.660e-01     8.61247e-01     9.95258e-01     1.05110e+01     6.63680e+00     1.50523e+01     2.85845e-01     3.11876e+07     4.48614e-04      5.08532e-04      2.06221e-05      2.56436e-06      4.08721e-12      6.77957e-21      1.66940e-10      5.57190e-15      1.48688e-15     2.18853e-01     7.15713e-01     2.65873e-01     7.07551e-05     3.11639e-03     3.77521e-05     9.22246e-04     2.26593e-06     8.56501e-03     3.45760e-06     2.05162e-05     1.92592e-03     3.81741e-05     7.34821e-04     6.62676e-05     8.10436e-04     8.93779e-06     4.03893e-04     5.36893e-06     7.80544e-05     4.28280e-06     7.13085e-05     4.49800e-08     3.31343e-06     4.23941e-07     2.02399e-05     1.47946e-05     1.40348e-03     3.80717e-06     8.29525e-05
   4.665e-01     8.61693e-01     9.95258e-01     1.05114e+01     6.63627e+00     1.50495e+01     2.83561e-01     3.11687e+07     4.47205e-04      5.00422e-04      2.01973e-05      2.49009e-06      3.90258e-12      6.30997e-21      1.60064e-10      5.32191e-15      1.41498e-15     2.16572e-01     7.15725e-01     2.65861e-01     7.03047e-05     3.11630e-03     3.77510e-05     9.22222e-04     2.26586e-06     8.56480e-03     3.45751e-06     2.05157e-05     1.92587e-03     3.81733e-05     7.34804e-04     6.62661e-05     8.10418e-04     8.93759e-06     4.03884e-04     5.36881e-06     7.80526e-05     4.28271e-06     7.13069e-05     4.49790e-08     3.31336e-06     4.23932e-07     2.02395e-05     1.47942e-05     1.40345e-03     3.80708e-06     8.29506e-05
   4.670e-01     8.62138e-01     9.95258e-01     1.05119e+01     6.63574e+00     1.50467e+01     2.81278e-01     3.11498e+07     4.45806e-04      4.92446e-04      1.97815e-05      2.41811e-06      3.72653e-12      5.87378e-21      1.53475e-10      5.08327e-15      1.34659e-15     2.14292e-01     7.15738e-01     2.65849e-01     6.98601e-05     3.11622e-03     3.77498e-05     9.22196e-04     2.26580e-06     8.56457e-03     3.45741e-06     2.05151e-05     1.92582e-03     3.81724e-05     7.34786e-04     6.62645e-05     8.10398e-04     8.93737e-06     4.03875e-04     5.36868e-06     7.80508e-05     4.28260e-06     7.13052e-05     4.49779e-08     3.31328e-06     4.23922e-07     2.02390e-05     1.47939e-05     1.40341e-03     3.80699e-06     8.29486e-05
   4.675e-01     8.62582e-01     9.95258e-01     1.05123e+01     6.63521e+00     1.50439e+01     2.78996e-01     3.11309e+07     4.44417e-04      4.84604e-04      1.93745e-05      2.34834e-06      3.55867e-12      5.46846e-21      1.47159e-10      4.85543e-15      1.28154e-15     2.12012e-01     7.15751e-01     2.65837e-01     6.94211e-05     3.11612e-03     3.77486e-05     9.22169e-04     2.26572e-06     8.56432e-03     3.45731e-06     2.05144e-05     1.92577e-03     3.81713e-05     7.34766e-04     6.62627e-05     8.10377e-04     8.93713e-06     4.03864e-04     5.36854e-06     7.80487e-05     4.28249e-06     7.13033e-05     4.49767e-08     3.31319e-06     4.23910e-07     2.02384e-05     1.47935e-05     1.40337e-03     3.80689e-06     8.29464e-05
   4.680e-01     8.63024e-01     9.95258e-01     1.05128e+01     6.63468e+00     1.50411e+01     2.76715e-01     3.11120e+07     4.43041e-04      4.76896e-04      1.89764e-05      2.28072e-06      3.39856e-12      5.09146e-21      1.41106e-10      4.63787e-15      1.21965e-15     2.09734e-01     7.15763e-01     2.65825e-01     6.89877e-05     3.11602e-03     3.77473e-05     9.22140e-04     2.26565e-06     8.56406e-03     3.45719e-06     2.05137e-05     1.92571e-03     3.81702e-05     7.34744e-04     6.62607e-05     8.10353e-04     8.93687e-06     4.03852e-04     5.36838e-06     7.80463e-05     4.28236e-06     7.13011e-05     4.49754e-08     3.31309e-06     4.23898e-07     2.02378e-05     1.47930e-05     1.40333e-03     3.80677e-06     8.29439e-05
   4.685e-01     8.63464e-01     9.95258e-01     1.05133e+01     6.63414e+00     1.50382e+01     2.74434e-01     3.10932e+07     4.41677e-04      4.69320e-04      1.85868e-05      2.21517e-06      3.24579e-12      4.74032e-21      1.35302e-10      4.43007e-15      1.16074e-15     2.07456e-01     7.15776e-01     2.65814e-01     6.85600e-05     3.11591e-03     3.77459e-05     9.22109e-04     2.26557e-06     8.56377e-03     3.45707e-06     2.05129e-05     1.92564e-03     3.81689e-05     7.34720e-04     6.62585e-05     8.10326e-04     8.93657e-06     4.03838e-04     5.36820e-06     7.80438e-05     4.28222e-06     7.12988e-05     4.49739e-08     3.31298e-06     4.23884e-07     2.02372e-05     1.47926e-05     1.40328e-03     3.80665e-06     8.29412e-05
   4.690e-01     8.63904e-01     9.95258e-01     1.05138e+01     6.63361e+00     1.50354e+01     2.72154e-01     3.10743e+07     4.40325e-04      4.61873e-04      1.82055e-05      2.15163e-06      3.10003e-12      4.41326e-21      1.29738e-10      4.23159e-15      1.10468e-15     2.05180e-01     7.15789e-01     2.65802e-01     6.81377e-05     3.11580e-03     3.77444e-05     9.22075e-04     2.26548e-06     8.56346e-03     3.45694e-06     2.05121e-05     1.92558e-03     3.81676e-05     7.34694e-04     6.62562e-05     8.10297e-04     8.93625e-06     4.03824e-04     5.36801e-06     7.80410e-05     4.28207e-06     7.12962e-05     4.49723e-08     3.31286e-06     4.23869e-07     2.02364e-05     1.47920e-05     1.40323e-03     3.80651e-06     8.29382e-05
   4.695e-01     8.64342e-01     9.95258e-01     1.05142e+01     6.63308e+00     1.50326e+01     2.69875e-01     3.10555e+07     4.38980e-04      4.54549e-04      1.78324e-05      2.09002e-06      2.96095e-12      4.10883e-21      1.24404e-10      4.04203e-15      1.05133e-15     2.02904e-01     7.15802e-01     2.65790e-01     6.77208e-05     3.11568e-03     3.77429e-05     9.22042e-04     2.26539e-06     8.56315e-03     3.45680e-06     2.05113e-05     1.92551e-03     3.81662e-05     7.34667e-04     6.62538e-05     8.10267e-04     8.93593e-06     4.03809e-04     5.36781e-06     7.80381e-05     4.28191e-06     7.12936e-05     4.49706e-08     3.31274e-06     4.23853e-07     2.02357e-05     1.47915e-05     1.40318e-03     3.80637e-06     8.29352e-05
   4.700e-01     8.64778e-01     9.95258e-01     1.05147e+01     6.63255e+00     1.50298e+01     2.67597e-01     3.10367e+07     4.37642e-04      4.47344e-04      1.74670e-05      2.03027e-06      2.82824e-12      3.82555e-21      1.19290e-10      3.86099e-15      1.00057e-15     2.00629e-01     7.15815e-01     2.65778e-01     6.73091e-05     3.11556e-03     3.77414e-05     9.22008e-04     2.26531e-06     8.56284e-03     3.45667e-06     2.05105e-05     1.92544e-03     3.81648e-05     7.34641e-04     6.62514e-05     8.10238e-04     8.93561e-06     4.03795e-04     5.36762e-06     7.80353e-05     4.28176e-06     7.12911e-05     4.49690e-08     3.31262e-06     4.23838e-07     2.02350e-05     1.47910e-05     1.40312e-03     3.80624e-06     8.29322e-05
   4.705e-01     8.65213e-01     9.95258e-01     1.05152e+01     6.63202e+00     1.50270e+01     2.65320e-01     3.10179e+07     4.36305e-04      4.40253e-04      1.71091e-05      1.97231e-06      2.70160e-12      3.56197e-21      1.14386e-10      3.68807e-15      9.52254e-16     1.98355e-01     7.15828e-01     2.65766e-01     6.69026e-05     3.11545e-03     3.77399e-05     9.21976e-04     2.26523e-06     8.56254e-03     3.45654e-06     2.05097e-05     1.92537e-03     3.81635e-05     7.34616e-04     6.62492e-05     8.10211e-04     8.93530e-06     4.03781e-04     5.36744e-06     7.80327e-05     4.28161e-06     7.12887e-05     4.49675e-08     3.31251e-06     4.23824e-07     2.02343e-05     1.47905e-05     1.40307e-03     3.80611e-06     8.29294e-05
   4.710e-01     8.65647e-01     9.95258e-01     1.05156e+01     6.63149e+00     1.50242e+01     2.63044e-01     3.09992e+07     4.34968e-04      4.33271e-04      1.67585e-05      1.91607e-06      2.58071e-12      3.31661e-21      1.09683e-10      3.52287e-15      9.06267e-16     1.96082e-01     7.15841e-01     2.65754e-01     6.65011e-05     3.11535e-03     3.77386e-05     9.21946e-04     2.26515e-06     8.56227e-03     3.45643e-06     2.05090e-05     1.92531e-03     3.81624e-05     7.34594e-04     6.62472e-05     8.10186e-04     8.93503e-06     4.03769e-04     5.36728e-06     7.80303e-05     4.28148e-06     7.12865e-05     4.49662e-08     3.31241e-06     4.23811e-07     2.02337e-05     1.47900e-05     1.40303e-03     3.80599e-06     8.29269e-05
   4.715e-01     8.66079e-01     9.95258e-01     1.05161e+01     6.63096e+00     1.50214e+01     2.60770e-01     3.09804e+07     4.33627e-04      4.26393e-04      1.64149e-05      1.86147e-06      2.46526e-12      3.08802e-21      1.05172e-10      3.36498e-15      8.62479e-16     1.93810e-01     7.15854e-01     2.65742e-01     6.61045e-05     3.11526e-03     3.77374e-05     9.21920e-04     2.26508e-06     8.56204e-03     3.45633e-06     2.05083e-05     1.92526e-03     3.81614e-05     7.34575e-04     6.62455e-05     8.10166e-04     8.93481e-06     4.03759e-04     5.36714e-06     7.80284e-05     4.28138e-06     7.12847e-05     4.49650e-08     3.31233e-06     4.23800e-07     2.02332e-05     1.47896e-05     1.40300e-03     3.80590e-06     8.29248e-05
   4.720e-01     8.66511e-01     9.95258e-01     1.05166e+01     6.63044e+00     1.50186e+01     2.58496e-01     3.09617e+07     4.32282e-04      4.19617e-04      1.60781e-05      1.80846e-06      2.35499e-12      2.87501e-21      1.00844e-10      3.21409e-15      8.20780e-16     1.91539e-01     7.15866e-01     2.65731e-01     6.57127e-05     3.11518e-03     3.77363e-05     9.21897e-04     2.26502e-06     8.56183e-03     3.45624e-06     2.05078e-05     1.92522e-03     3.81607e-05     7.34559e-04     6.62442e-05     8.10150e-04     8.93463e-06     4.03751e-04     5.36703e-06     7.80268e-05     4.28129e-06     7.12833e-05     4.49641e-08     3.31226e-06     4.23792e-07     2.02328e-05     1.47893e-05     1.40297e-03     3.80582e-06     8.29232e-05
   4.725e-01     8.66940e-01     9.95258e-01     1.05170e+01     6.62991e+00     1.50158e+01     2.56223e-01     3.09430e+07     4.30934e-04      4.12943e-04      1.57480e-05      1.75700e-06      2.24971e-12      2.67672e-21      9.66920e-11      3.06992e-15      7.81084e-16     1.89269e-01     7.15879e-01     2.65719e-01     6.53258e-05     3.11510e-03     3.77353e-05     9.21877e-04     2.26497e-06     8.56166e-03     3.45616e-06     2.05073e-05     1.92518e-03     3.81601e-05     7.34547e-04     6.62431e-05     8.10137e-04     8.93449e-06     4.03744e-04     5.36695e-06     7.80256e-05     4.28122e-06     7.12822e-05     4.49634e-08     3.31221e-06     4.23785e-07     2.02324e-05     1.47891e-05     1.40295e-03     3.80576e-06     8.29219e-05
   4.730e-01     8.67369e-01     9.95257e-01     1.05175e+01     6.62938e+00     1.50130e+01     2.53951e-01     3.09243e+07     4.29585e-04      4.06371e-04      1.54245e-05      1.70705e-06      2.14920e-12      2.49226e-21      9.27108e-11      2.93220e-15      7.43308e-16     1.87001e-01     7.15891e-01     2.65707e-01     6.49436e-05     3.11504e-03     3.77345e-05     9.21859e-04     2.26492e-06     8.56150e-03     3.45610e-06     2.05069e-05     1.92515e-03     3.81596e-05     7.34537e-04     6.62423e-05     8.10127e-04     8.93437e-06     4.03739e-04     5.36688e-06     7.80246e-05     4.28117e-06     7.12812e-05     4.49628e-08     3.31217e-06     4.23780e-07     2.02322e-05     1.47889e-05     1.40294e-03     3.80571e-06     8.29208e-05
   4.735e-01     8.67796e-01     9.95257e-01     1.05179e+01     6.62885e+00     1.50102e+01     2.51681e-01     3.09056e+07     4.28237e-04      3.99900e-04      1.51076e-05      1.65857e-06      2.05327e-12      2.32078e-21      8.88937e-11      2.80068e-15      7.07366e-16     1.84733e-01     7.15903e-01     2.65696e-01     6.45661e-05     3.11498e-03     3.77336e-05     9.21842e-04     2.26487e-06     8.56136e-03     3.45603e-06     2.05065e-05     1.92513e-03     3.81591e-05     7.34528e-04     6.62415e-05     8.10118e-04     8.93428e-06     4.03735e-04     5.36682e-06     7.80237e-05     4.28112e-06     7.12805e-05     4.49623e-08     3.31213e-06     4.23775e-07     2.02320e-05     1.47888e-05     1.40293e-03     3.80567e-06     8.29199e-05
   4.740e-01     8.68221e-01     9.95257e-01     1.05184e+01     6.62832e+00     1.50075e+01     2.49411e-01     3.08870e+07     4.26892e-04      3.93531e-04      1.47972e-05      1.61153e-06      1.96173e-12      2.16140e-21      8.52343e-11      2.67508e-15      6.73175e-16     1.82466e-01     7.15916e-01     2.65684e-01     6.41934e-05     3.11492e-03     3.77328e-05     9.21826e-04     2.26483e-06     8.56122e-03     3.45597e-06     2.05061e-05     1.92510e-03     3.81587e-05     7.34519e-04     6.62408e-05     8.10109e-04     8.93418e-06     4.03731e-04     5.36676e-06     7.80229e-05     4.28108e-06     7.12797e-05     4.49619e-08     3.31210e-06     4.23771e-07     2.02318e-05     1.47886e-05     1.40292e-03     3.80563e-06     8.29190e-05
   4.745e-01     8.68646e-01     9.95257e-01     1.05188e+01     6.62780e+00     1.50047e+01     2.47143e-01     3.08683e+07     4.25551e-04      3.87264e-04      1.44932e-05      1.56589e-06      1.87437e-12      2.01326e-21      8.17263e-11      2.55516e-15      6.40648e-16     1.80201e-01     7.15928e-01     2.65673e-01     6.38252e-05     3.11485e-03     3.77319e-05     9.21809e-04     2.26478e-06     8.56108e-03     3.45591e-06     2.05057e-05     1.92507e-03     3.81583e-05     7.34510e-04     6.62401e-05     8.10100e-04     8.93408e-06     4.03726e-04     5.36671e-06     7.80220e-05     4.28103e-06     7.12789e-05     4.49614e-08     3.31206e-06     4.23766e-07     2.02315e-05     1.47884e-05     1.40291e-03     3.80559e-06     8.29181e-05
   4.750e-01     8.69069e-01     9.95256e-01     1.05193e+01     6.62727e+00     1.50019e+01     2.44875e-01     3.08497e+07     4.24217e-04      3.81099e-04      1.41956e-05      1.52161e-06      1.79099e-12      1.87550e-21      7.83633e-11      2.44064e-15      6.09703e-16     1.77936e-01     7.15940e-01     2.65661e-01     6.34616e-05     3.11479e-03     3.77310e-05     9.21791e-04     2.26473e-06     8.56092e-03     3.45584e-06     2.05052e-05     1.92504e-03     3.81578e-05     7.34499e-04     6.62393e-05     8.10090e-04     8.93397e-06     4.03721e-04     5.36664e-06     7.80211e-05     4.28097e-06     7.12780e-05     4.49608e-08     3.31202e-06     4.23761e-07     2.02313e-05     1.47882e-05     1.40289e-03     3.80554e-06     8.29171e-05
