 #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
   4.455e-01     8.43193e-01     9.95260e-01     1.04914e+01     6.65468e+00     1.51668e+01     3.80079e-01     3.19272e+07     5.09357e-04      9.42856e-04      4.66158e-05      7.71125e-06      2.24730e-11      9.40003e-20      8.02983e-10      2.87214e-14      9.41896e-15     3.14940e-01     7.22909e-01     2.60415e-01     9.31889e-05     3.01285e-03     3.65014e-05     8.13116e-04     1.99794e-06     7.37931e-03     2.97913e-06     1.77149e-05     1.81959e-03     3.06904e-05     6.78302e-04     5.97770e-05     7.48075e-04     7.35297e-06     3.81506e-04     5.18943e-06     1.01771e-04     4.23605e-06     6.89241e-05     5.34879e-08     3.35349e-06     3.25492e-07     1.78413e-05     1.49743e-05     1.29541e-03     4.12884e-06     7.65697e-05
   4.460e-01     8.43699e-01     9.95260e-01     1.04919e+01     6.65413e+00     1.51639e+01     3.77746e-01     3.19073e+07     5.07776e-04      9.27670e-04      4.56434e-05      7.47467e-06      2.14150e-11      8.72801e-20      7.69528e-10      2.74178e-14      8.95811e-15     3.12610e-01     7.22923e-01     2.60403e-01     9.24547e-05     3.01276e-03     3.65001e-05     8.13091e-04     1.99788e-06     7.37909e-03     2.97903e-06     1.77143e-05     1.81954e-03     3.06896e-05     6.78284e-04     5.97754e-05     7.48055e-04     7.35277e-06     3.81495e-04     5.18929e-06     1.01768e-04     4.23594e-06     6.89223e-05     5.34865e-08     3.35340e-06     3.25484e-07     1.78408e-05     1.49739e-05     1.29538e-03     4.12873e-06     7.65677e-05
   4.465e-01     8.44204e-01     9.95260e-01     1.04924e+01     6.65359e+00     1.51610e+01     3.75413e-01     3.18875e+07     5.06204e-04      9.12736e-04      4.46918e-05      7.24570e-06      2.04080e-11      8.10476e-20      7.37480e-10      2.61739e-14      8.52000e-15     3.10281e-01     7.22936e-01     2.60390e-01     9.17298e-05     3.01267e-03     3.64989e-05     8.13067e-04     1.99781e-06     7.37889e-03     2.97894e-06     1.77137e-05     1.81949e-03     3.06888e-05     6.78267e-04     5.97740e-05     7.48037e-04     7.35260e-06     3.81486e-04     5.18916e-06     1.01766e-04     4.23584e-06     6.89206e-05     5.34852e-08     3.35332e-06     3.25476e-07     1.78404e-05     1.49736e-05     1.29535e-03     4.12863e-06     7.65659e-05
   4.470e-01     8.44708e-01     9.95260e-01     1.04929e+01     6.65305e+00     1.51582e+01     3.73082e-01     3.18677e+07     5.04636e-04      8.98047e-04      4.37604e-05      7.02406e-06      1.94494e-11      7.52690e-20      7.06778e-10      2.49869e-14      8.10350e-15     3.07954e-01     7.22949e-01     2.60378e-01     9.10139e-05     3.01258e-03     3.64977e-05     8.13044e-04     1.99775e-06     7.37869e-03     2.97886e-06     1.77132e-05     1.81945e-03     3.06882e-05     6.78251e-04     5.97727e-05     7.48021e-04     7.35244e-06     3.81478e-04     5.18905e-06     1.01764e-04     4.23575e-06     6.89191e-05     5.34840e-08     3.35324e-06     3.25469e-07     1.78400e-05     1.49732e-05     1.29532e-03     4.12854e-06     7.65642e-05
   4.475e-01     8.45210e-01     9.95260e-01     1.04934e+01     6.65250e+00     1.51553e+01     3.70752e-01     3.18479e+07     5.03071e-04      8.83593e-04      4.28483e-05      6.80948e-06      1.85369e-11      6.99105e-20      6.77360e-10      2.38540e-14      7.70750e-15     3.05627e-01     7.22962e-01     2.60366e-01     9.03070e-05     3.01249e-03     3.64966e-05     8.13022e-04     1.99770e-06     7.37850e-03     2.97878e-06     1.77127e-05     1.81941e-03     3.06875e-05     6.78236e-04     5.97715e-05     7.48006e-04     7.35229e-06     3.81470e-04     5.18895e-06     1.01762e-04     4.23566e-06     6.89177e-05     5.34829e-08     3.35318e-06     3.25462e-07     1.78396e-05     1.49729e-05     1.29530e-03     4.12846e-06     7.65626e-05
   4.480e-01     8.45710e-01     9.95260e-01     1.04939e+01     6.65196e+00     1.51524e+01     3.68422e-01     3.18281e+07     5.01506e-04      8.69365e-04      4.19551e-05      6.60167e-06      1.76678e-11      6.49385e-20      6.49167e-10      2.27726e-14      7.33088e-15     3.03300e-01     7.22976e-01     2.60355e-01     8.96089e-05     3.01240e-03     3.64954e-05     8.13000e-04     1.99764e-06     7.37832e-03     2.97870e-06     1.77122e-05     1.81936e-03     3.06869e-05     6.78222e-04     5.97703e-05     7.47991e-04     7.35215e-06     3.81463e-04     5.18884e-06     1.01760e-04     4.23558e-06     6.89164e-05     5.34819e-08     3.35311e-06     3.25456e-07     1.78393e-05     1.49726e-05     1.29528e-03     4.12838e-06     7.65612e-05
   4.485e-01     8.46209e-01     9.95260e-01     1.04944e+01     6.65142e+00     1.51496e+01     3.66093e-01     3.18084e+07     4.99938e-04      8.55355e-04      4.10801e-05      6.40035e-06      1.68398e-11      6.03193e-20      6.22137e-10      2.17397e-14      6.97252e-15     3.00975e-01     7.22988e-01     2.60343e-01     8.89195e-05     3.01231e-03     3.64943e-05     8.12977e-04     1.99758e-06     7.37813e-03     2.97862e-06     1.77117e-05     1.81932e-03     3.06863e-05     6.78208e-04     5.97692e-05     7.47977e-04     7.35200e-06     3.81456e-04     5.18874e-06     1.01758e-04     4.23550e-06     6.89151e-05     5.34809e-08     3.35305e-06     3.25450e-07     1.78389e-05     1.49723e-05     1.29526e-03     4.12830e-06     7.65597e-05
   4.490e-01     8.46706e-01     9.95260e-01     1.04948e+01     6.65088e+00     1.51467e+01     3.63765e-01     3.17887e+07     4.98364e-04      8.41556e-04      4.02226e-05      6.20527e-06      1.60506e-11      5.60229e-20      5.96216e-10      2.07531e-14      6.63141e-15     2.98650e-01     7.23001e-01     2.60331e-01     8.82387e-05     3.01222e-03     3.64931e-05     8.12954e-04     1.99752e-06     7.37793e-03     2.97854e-06     1.77112e-05     1.81928e-03     3.06857e-05     6.78193e-04     5.97680e-05     7.47962e-04     7.35186e-06     3.81448e-04     5.18864e-06     1.01756e-04     4.23541e-06     6.89137e-05     5.34798e-08     3.35298e-06     3.25443e-07     1.78386e-05     1.49720e-05     1.29524e-03     4.12821e-06     7.65581e-05
   4.495e-01     8.47202e-01     9.95260e-01     1.04953e+01     6.65033e+00     1.51438e+01     3.61438e-01     3.17689e+07     4.96789e-04      8.27968e-04      3.93826e-05      6.01627e-06      1.52985e-11      5.20296e-20      5.71363e-10      1.98107e-14      6.30681e-15     2.96326e-01     7.23014e-01     2.60319e-01     8.75664e-05     3.01213e-03     3.64919e-05     8.12931e-04     1.99746e-06     7.37773e-03     2.97845e-06     1.77107e-05     1.81923e-03     3.06851e-05     6.78178e-04     5.97667e-05     7.47946e-04     7.35170e-06     3.81440e-04     5.18853e-06     1.01754e-04     4.23533e-06     6.89122e-05     5.34787e-08     3.35291e-06     3.25436e-07     1.78382e-05     1.49717e-05     1.29521e-03     4.12813e-06     7.65566e-05
   4.500e-01     8.47696e-01     9.95260e-01     1.04958e+01     6.64979e+00     1.51410e+01     3.59112e-01     3.17492e+07     4.95215e-04      8.14594e-04      3.85599e-05      5.83320e-06      1.45821e-11      4.83220e-20      5.47542e-10      1.89110e-14      5.99806e-15     2.94002e-01     7.23027e-01     2.60308e-01     8.69026e-05     3.01204e-03     3.64906e-05     8.12907e-04     1.99740e-06     7.37753e-03     2.97836e-06     1.77101e-05     1.81919e-03     3.06844e-05     6.78162e-04     5.97654e-05     7.47930e-04     7.35154e-06     3.81432e-04     5.18842e-06     1.01751e-04     4.23523e-06     6.89107e-05     5.34775e-08     3.35284e-06     3.25429e-07     1.78378e-05     1.49714e-05     1.29519e-03     4.12804e-06     7.65549e-05
   4.505e-01     8.48189e-01     9.95259e-01     1.04963e+01     6.64925e+00     1.51381e+01     3.56786e-01     3.17296e+07     4.93645e-04      8.01435e-04      3.77544e-05      5.65593e-06      1.38999e-11      4.48822e-20      5.24716e-10      1.80522e-14      5.70446e-15     2.91680e-01     7.23040e-01     2.60296e-01     8.62473e-05     3.01194e-03     3.64894e-05     8.12883e-04     1.99734e-06     7.37731e-03     2.97827e-06     1.77095e-05     1.81914e-03     3.06837e-05     6.78146e-04     5.97640e-05     7.47913e-04     7.35137e-06     3.81423e-04     5.18830e-06     1.01749e-04     4.23513e-06     6.89091e-05     5.34763e-08     3.35276e-06     3.25422e-07     1.78374e-05     1.49711e-05     1.29516e-03     4.12794e-06     7.65531e-05
   4.510e-01     8.48680e-01     9.95259e-01     1.04967e+01     6.64871e+00     1.51352e+01     3.54461e-01     3.17099e+07     4.92083e-04      7.88494e-04      3.69660e-05      5.48431e-06      1.32505e-11      4.16927e-20      5.02849e-10      1.72328e-14      5.42536e-15     2.89358e-01     7.23053e-01     2.60284e-01     8.56004e-05     3.01184e-03     3.64881e-05     8.12857e-04     1.99727e-06     7.37710e-03     2.97818e-06     1.77089e-05     1.81909e-03     3.06829e-05     6.78128e-04     5.97625e-05     7.47894e-04     7.35119e-06     3.81413e-04     5.18817e-06     1.01747e-04     4.23503e-06     6.89074e-05     5.34749e-08     3.35267e-06     3.25414e-07     1.78370e-05     1.49707e-05     1.29513e-03     4.12784e-06     7.65512e-05
   4.515e-01     8.49169e-01     9.95259e-01     1.04972e+01     6.64816e+00     1.51324e+01     3.52138e-01     3.16903e+07     4.90533e-04      7.75772e-04      3.61947e-05      5.31820e-06      1.26322e-11      3.87357e-20      4.81902e-10      1.64509e-14      5.16007e-15     2.87038e-01     7.23066e-01     2.60272e-01     8.49619e-05     3.01174e-03     3.64868e-05     8.12832e-04     1.99721e-06     7.37687e-03     2.97809e-06     1.77083e-05     1.81904e-03     3.06821e-05     6.78109e-04     5.97609e-05     7.47874e-04     7.35099e-06     3.81403e-04     5.18803e-06     1.01744e-04     4.23491e-06     6.89055e-05     5.34735e-08     3.35258e-06     3.25405e-07     1.78365e-05     1.49703e-05     1.29510e-03     4.12773e-06     7.65491e-05
   4.520e-01     8.49657e-01     9.95259e-01     1.04977e+01     6.64762e+00     1.51295e+01     3.49815e-01     3.16706e+07     4.88996e-04      7.63271e-04      3.54402e-05      5.15744e-06      1.20438e-11      3.59938e-20      4.61841e-10      1.57050e-14      4.90791e-15     2.84718e-01     7.23078e-01     2.60260e-01     8.43318e-05     3.01164e-03     3.64855e-05     8.12805e-04     1.99714e-06     7.37664e-03     2.97799e-06     1.77077e-05     1.81898e-03     3.06812e-05     6.78089e-04     5.97591e-05     7.47852e-04     7.35077e-06     3.81392e-04     5.18787e-06     1.01741e-04     4.23479e-06     6.89035e-05     5.34719e-08     3.35248e-06     3.25395e-07     1.78360e-05     1.49698e-05     1.29506e-03     4.12760e-06     7.65468e-05
   4.525e-01     8.50144e-01     9.95259e-01     1.04982e+01     6.64708e+00     1.51266e+01     3.47493e-01     3.16511e+07     4.87478e-04      7.50993e-04      3.47025e-05      5.00191e-06      1.14835e-11      3.34491e-20      4.42626e-10      1.49934e-14      4.66822e-15     2.82399e-01     7.23092e-01     2.60249e-01     8.37101e-05     3.01154e-03     3.64842e-05     8.12779e-04     1.99707e-06     7.37639e-03     2.97788e-06     1.77071e-05     1.81892e-03     3.06802e-05     6.78068e-04     5.97572e-05     7.47828e-04     7.35054e-06     3.81379e-04     5.18771e-06     1.01737e-04     4.23465e-06     6.89013e-05     5.34702e-08     3.35238e-06     3.25385e-07     1.78354e-05     1.49694e-05     1.29502e-03     4.12747e-06     7.65444e-05
   4.530e-01     8.50629e-01     9.95259e-01     1.04987e+01     6.64654e+00     1.51238e+01     3.45172e-01     3.16315e+07     4.85980e-04      7.38938e-04      3.39814e-05      4.85145e-06      1.09501e-11      3.10845e-20      4.24223e-10      1.43143e-14      4.44031e-15     2.80081e-01     7.23105e-01     2.60236e-01     8.30966e-05     3.01144e-03     3.64828e-05     8.12751e-04     1.99699e-06     7.37614e-03     2.97778e-06     1.77064e-05     1.81886e-03     3.06792e-05     6.78044e-04     5.97551e-05     7.47802e-04     7.35028e-06     3.81366e-04     5.18753e-06     1.01734e-04     4.23450e-06     6.88989e-05     5.34683e-08     3.35226e-06     3.25373e-07     1.78348e-05     1.49688e-05     1.29497e-03     4.12733e-06     7.65417e-05
   4.535e-01     8.51112e-01     9.95259e-01     1.04992e+01     6.64600e+00     1.51209e+01     3.42852e-01     3.16119e+07     4.84499e-04      7.27099e-04      3.32764e-05      4.70586e-06      1.04421e-11      2.88869e-20      4.06596e-10      1.36662e-14      4.22361e-15     2.77765e-01     7.23118e-01     2.60224e-01     8.24913e-05     3.01133e-03     3.64815e-05     8.12723e-04     1.99692e-06     7.37588e-03     2.97766e-06     1.77057e-05     1.81879e-03     3.06780e-05     6.78020e-04     5.97529e-05     7.47774e-04     7.35001e-06     3.81352e-04     5.18734e-06     1.01730e-04     4.23435e-06     6.88964e-05     5.34663e-08     3.35214e-06     3.25361e-07     1.78341e-05     1.49683e-05     1.29491e-03     4.12718e-06     7.65389e-05
   4.540e-01     8.51594e-01     9.95259e-01     1.04997e+01     6.64546e+00     1.51181e+01     3.40533e-01     3.15924e+07     4.83029e-04      7.15464e-04      3.25867e-05      4.56493e-06      9.95834e-12      2.68454e-20      3.89708e-10      1.30478e-14      4.01754e-15     2.75449e-01     7.23132e-01     2.60212e-01     8.18938e-05     3.01123e-03     3.64801e-05     8.12695e-04     1.99684e-06     7.37562e-03     2.97755e-06     1.77050e-05     1.81873e-03     3.06769e-05     6.77995e-04     5.97507e-05     7.47746e-04     7.34973e-06     3.81338e-04     5.18714e-06     1.01726e-04     4.23419e-06     6.88937e-05     5.34643e-08     3.35201e-06     3.25349e-07     1.78334e-05     1.49677e-05     1.29486e-03     4.12702e-06     7.65360e-05
   4.545e-01     8.52074e-01     9.95259e-01     1.05002e+01     6.64492e+00     1.51153e+01     3.38215e-01     3.15729e+07     4.81564e-04      7.04018e-04      3.19116e-05      4.42844e-06      9.49744e-12      2.49490e-20      3.73526e-10      1.24575e-14      3.82157e-15     2.73134e-01     7.23145e-01     2.60200e-01     8.13040e-05     3.01112e-03     3.64786e-05     8.12666e-04     1.99676e-06     7.37536e-03     2.97744e-06     1.77043e-05     1.81866e-03     3.06757e-05     6.77970e-04     5.97484e-05     7.47718e-04     7.34945e-06     3.81323e-04     5.18694e-06     1.01723e-04     4.23403e-06     6.88912e-05     5.34623e-08     3.35188e-06     3.25337e-07     1.78328e-05     1.49672e-05     1.29480e-03     4.12686e-06     7.65331e-05
   4.550e-01     8.52552e-01     9.95259e-01     1.05007e+01     6.64438e+00     1.51124e+01     3.35898e-01     3.15534e+07     4.80097e-04      6.92749e-04      3.12503e-05      4.29616e-06      9.05816e-12      2.31870e-20      3.58014e-10      1.18938e-14      3.63514e-15     2.70820e-01     7.23158e-01     2.60188e-01     8.07216e-05     3.01101e-03     3.64772e-05     8.12636e-04     1.99669e-06     7.37509e-03     2.97733e-06     1.77036e-05     1.81859e-03     3.06746e-05     6.77945e-04     5.97463e-05     7.47691e-04     7.34919e-06     3.81310e-04     5.18676e-06     1.01719e-04     4.23388e-06     6.88887e-05     5.34604e-08     3.35176e-06     3.25325e-07     1.78321e-05     1.49666e-05     1.29475e-03     4.12672e-06     7.65304e-05
   4.555e-01     8.53030e-01     9.95259e-01     1.05011e+01     6.64384e+00     1.51096e+01     3.33582e-01     3.15339e+07     4.78623e-04      6.81645e-04      3.06020e-05      4.16790e-06      8.63926e-12      2.15485e-20      3.43137e-10      1.13553e-14      3.45770e-15     2.68507e-01     7.23171e-01     2.60176e-01     8.01464e-05     3.01090e-03     3.64757e-05     8.12607e-04     1.99661e-06     7.37483e-03     2.97721e-06     1.77029e-05     1.81853e-03     3.06736e-05     6.77922e-04     5.97443e-05     7.47666e-04     7.34895e-06     3.81297e-04     5.18659e-06     1.01716e-04     4.23374e-06     6.88864e-05     5.34586e-08     3.35165e-06     3.25314e-07     1.78315e-05     1.49661e-05     1.29471e-03     4.12658e-06     7.65279e-05
   4.560e-01     8.53505e-01     9.95259e-01     1.05016e+01     6.64330e+00     1.51067e+01     3.31267e-01     3.15145e+07     4.77140e-04      6.70701e-04      2.99665e-05      4.04351e-06      8.23978e-12      2.00253e-20      3.28870e-10      1.08408e-14      3.28882e-15     2.66196e-01     7.23184e-01     2.60164e-01     7.95782e-05     3.01079e-03     3.64743e-05     8.12578e-04     1.99653e-06     7.37457e-03     2.97710e-06     1.77022e-05     1.81847e-03     3.06727e-05     6.77901e-04     5.97425e-05     7.47643e-04     7.34872e-06     3.81285e-04     5.18643e-06     1.01712e-04     4.23361e-06     6.88843e-05     5.34570e-08     3.35155e-06     3.25304e-07     1.78310e-05     1.49657e-05     1.29468e-03     4.12645e-06     7.65255e-05
   4.565e-01     8.53980e-01     9.95259e-01     1.05021e+01     6.64276e+00     1.51039e+01     3.28953e-01     3.14951e+07     4.75651e-04      6.59919e-04      2.93435e-05      3.92289e-06      7.85893e-12      1.86105e-20      3.15190e-10      1.03496e-14      3.12814e-15     2.63885e-01     7.23197e-01     2.60152e-01     7.90171e-05     3.01067e-03     3.64728e-05     8.12548e-04     1.99646e-06     7.37432e-03     2.97699e-06     1.77015e-05     1.81841e-03     3.06718e-05     6.77880e-04     5.97408e-05     7.47622e-04     7.34851e-06     3.81274e-04     5.18628e-06     1.01709e-04     4.23349e-06     6.88823e-05     5.34555e-08     3.35145e-06     3.25295e-07     1.78305e-05     1.49652e-05     1.29464e-03     4.12633e-06     7.65233e-05
   4.570e-01     8.54453e-01     9.95258e-01     1.05026e+01     6.64222e+00     1.51010e+01     3.26640e-01     3.14757e+07     4.74157e-04      6.49297e-04      2.87331e-05      3.80595e-06      7.49591e-12      1.72971e-20      3.02076e-10      9.88046e-15      2.97531e-15     2.61574e-01     7.23210e-01     2.60140e-01     7.84631e-05     3.01056e-03     3.64713e-05     8.12518e-04     1.99638e-06     7.37406e-03     2.97689e-06     1.77009e-05     1.81835e-03     3.06709e-05     6.77860e-04     5.97391e-05     7.47601e-04     7.34831e-06     3.81264e-04     5.18613e-06     1.01707e-04     4.23337e-06     6.88804e-05     5.34540e-08     3.35136e-06     3.25286e-07     1.78300e-05     1.49648e-05     1.29462e-03     4.12622e-06     7.65212e-05
   4.575e-01     8.54924e-01     9.95258e-01     1.05031e+01     6.64168e+00     1.50981e+01     3.24328e-01     3.14563e+07     4.72660e-04      6.38836e-04      2.81349e-05      3.69260e-06      7.14994e-12      1.60784e-20      2.89506e-10      9.43260e-15      2.82995e-15     2.59265e-01     7.23223e-01     2.60129e-01     7.79161e-05     3.01044e-03     3.64698e-05     8.12489e-04     1.99631e-06     7.37381e-03     2.97678e-06     1.77002e-05     1.81829e-03     3.06701e-05     6.77840e-04     5.97375e-05     7.47580e-04     7.34810e-06     3.81253e-04     5.18599e-06     1.01704e-04     4.23325e-06     6.88785e-05     5.34525e-08     3.35127e-06     3.25277e-07     1.78295e-05     1.49644e-05     1.29459e-03     4.12611e-06     7.65191e-05
   4.580e-01     8.55394e-01     9.95258e-01     1.05035e+01     6.64114e+00     1.50953e+01     3.22017e-01     3.14370e+07     4.71162e-04      6.28537e-04      2.75489e-05      3.58273e-06      6.82022e-12      1.49472e-20      2.77457e-10      9.00504e-15      2.69170e-15     2.56956e-01     7.23236e-01     2.60117e-01     7.73761e-05     3.01033e-03     3.64684e-05     8.12460e-04     1.99623e-06     7.37356e-03     2.97667e-06     1.76995e-05     1.81823e-03     3.06692e-05     6.77820e-04     5.97358e-05     7.47559e-04     7.34790e-06     3.81242e-04     5.18584e-06     1.01701e-04     4.23313e-06     6.88766e-05     5.34510e-08     3.35117e-06     3.25268e-07     1.78290e-05     1.49640e-05     1.29456e-03     4.12599e-06     7.65169e-05
   4.585e-01     8.55862e-01     9.95258e-01     1.05040e+01     6.64060e+00     1.50924e+01     3.19706e-01     3.14176e+07     4.69665e-04      6.18400e-04      2.69750e-05      3.47625e-06      6.50597e-12      1.38968e-20      2.65908e-10      8.59682e-15      2.56020e-15     2.54648e-01     7.23249e-01     2.60105e-01     7.68431e-05     3.01022e-03     3.64669e-05     8.12431e-04     1.99616e-06     7.37330e-03     2.97656e-06     1.76989e-05     1.81818e-03     3.06683e-05     6.77799e-04     5.97340e-05     7.47537e-04     7.34768e-06     3.81231e-04     5.18569e-06     1.01698e-04     4.23301e-06     6.88745e-05     5.34494e-08     3.35107e-06     3.25258e-07     1.78284e-05     1.49635e-05     1.29452e-03     4.12587e-06     7.65146e-05
   4.590e-01     8.56329e-01     9.95258e-01     1.05044e+01     6.64006e+00     1.50896e+01     3.17395e-01     3.13983e+07     4.68171e-04      6.08424e-04      2.64130e-05      3.37307e-06      6.20640e-12      1.29203e-20      2.54838e-10      8.20702e-15      2.43509e-15     2.52341e-01     7.23262e-01     2.60093e-01     7.63171e-05     3.01011e-03     3.64655e-05     8.12402e-04     1.99608e-06     7.37305e-03     2.97646e-06     1.76982e-05     1.81812e-03     3.06673e-05     6.77777e-04     5.97321e-05     7.47513e-04     7.34744e-06     3.81219e-04     5.18553e-06     1.01695e-04     4.23287e-06     6.88723e-05     5.34477e-08     3.35097e-06     3.25248e-07     1.78279e-05     1.49631e-05     1.29448e-03     4.12574e-06     7.65122e-05
   4.595e-01     8.56795e-01     9.95258e-01     1.05049e+01     6.63952e+00     1.50868e+01     3.15086e-01     3.13790e+07     4.66681e-04      5.98609e-04      2.58627e-05      3.27309e-06      5.92081e-12      1.20121e-20      2.44227e-10      7.83479e-15      2.31606e-15     2.50034e-01     7.23275e-01     2.60081e-01     7.57979e-05     3.01000e-03     3.64642e-05     8.12374e-04     1.99601e-06     7.37280e-03     2.97635e-06     1.76975e-05     1.81805e-03     3.06663e-05     6.77754e-04     5.97301e-05     7.47488e-04     7.34720e-06     3.81206e-04     5.18535e-06     1.01691e-04     4.23273e-06     6.88700e-05     5.34459e-08     3.35085e-06     3.25237e-07     1.78273e-05     1.49626e-05     1.29444e-03     4.12560e-06     7.65096e-05
   4.600e-01     8.57258e-01     9.95258e-01     1.05054e+01     6.63898e+00     1.50839e+01     3.12777e-01     3.13597e+07     4.65196e-04      5.88954e-04      2.53240e-05      3.17620e-06      5.64857e-12      1.11679e-20      2.34056e-10      7.47940e-15      2.20283e-15     2.47728e-01     7.23288e-01     2.60069e-01     7.52854e-05     3.00990e-03     3.64628e-05     8.12347e-04     1.99594e-06     7.37256e-03     2.97624e-06     1.76969e-05     1.81799e-03     3.06652e-05     6.77731e-04     5.97281e-05     7.47463e-04     7.34695e-06     3.81193e-04     5.18518e-06     1.01688e-04     4.23259e-06     6.88677e-05     5.34441e-08     3.35074e-06     3.25226e-07     1.78267e-05     1.49621e-05     1.29439e-03     4.12546e-06     7.65070e-05
   4.605e-01     8.57721e-01     9.95258e-01     1.05058e+01     6.63844e+00     1.50811e+01     3.10469e-01     3.13404e+07     4.63716e-04      5.79456e-04      2.47966e-05      3.08232e-06      5.38907e-12      1.03832e-20      2.24309e-10      7.14012e-15      2.09512e-15     2.45423e-01     7.23301e-01     2.60057e-01     7.47794e-05     3.00980e-03     3.64616e-05     8.12321e-04     1.99587e-06     7.37232e-03     2.97614e-06     1.76962e-05     1.81793e-03     3.06642e-05     6.77709e-04     5.97261e-05     7.47438e-04     7.34670e-06     3.81180e-04     5.18500e-06     1.01684e-04     4.23244e-06     6.88654e-05     5.34423e-08     3.35063e-06     3.25215e-07     1.78261e-05     1.49616e-05     1.29434e-03     4.12532e-06     7.65045e-05
   4.610e-01     8.58182e-01     9.95258e-01     1.05063e+01     6.63791e+00     1.50783e+01     3.08162e-01     3.13211e+07     4.62242e-04      5.70114e-04      2.42804e-05      2.99134e-06      5.14167e-12      9.65364e-21      2.14968e-10      6.81622e-15      1.99268e-15     2.43119e-01     7.23314e-01     2.60045e-01     7.42796e-05     3.00971e-03     3.64603e-05     8.12297e-04     1.99580e-06     7.37210e-03     2.97605e-06     1.76956e-05     1.81788e-03     3.06633e-05     6.77688e-04     5.97242e-05     7.47414e-04     7.34647e-06     3.81169e-04     5.18484e-06     1.01681e-04     4.23231e-06     6.88632e-05     5.34406e-08     3.35052e-06     3.25205e-07     1.78255e-05     1.49611e-05     1.29429e-03     4.12519e-06     7.65021e-05
   4.615e-01     8.58642e-01     9.95258e-01     1.05068e+01     6.63737e+00     1.50754e+01     3.05856e-01     3.13019e+07     4.60775e-04      5.60927e-04      2.37752e-05      2.90317e-06      4.90578e-12      8.97497e-21      2.06016e-10      6.50697e-15      1.89522e-15     2.40816e-01     7.23327e-01     2.60033e-01     7.37860e-05     3.00962e-03     3.64592e-05     8.12274e-04     1.99574e-06     7.37189e-03     2.97596e-06     1.76951e-05     1.81783e-03     3.06624e-05     6.77669e-04     5.97225e-05     7.47393e-04     7.34627e-06     3.81158e-04     5.18470e-06     1.01678e-04     4.23219e-06     6.88613e-05     5.34391e-08     3.35043e-06     3.25196e-07     1.78250e-05     1.49607e-05     1.29425e-03     4.12508e-06     7.65000e-05
   4.620e-01     8.59100e-01     9.95258e-01     1.05072e+01     6.63683e+00     1.50726e+01     3.03551e-01     3.12827e+07     4.59316e-04      5.51892e-04      2.32806e-05      2.81771e-06      4.68078e-12      8.34302e-21      1.97435e-10      6.21167e-15      1.80248e-15     2.38514e-01     7.23339e-01     2.60022e-01     7.32982e-05     3.00954e-03     3.64581e-05     8.12253e-04     1.99568e-06     7.37170e-03     2.97588e-06     1.76946e-05     1.81778e-03     3.06617e-05     6.77653e-04     5.97211e-05     7.47376e-04     7.34610e-06     3.81149e-04     5.18458e-06     1.01676e-04     4.23210e-06     6.88597e-05     5.34379e-08     3.35035e-06     3.25188e-07     1.78246e-05     1.49603e-05     1.29422e-03     4.12498e-06     7.64982e-05
   4.625e-01     8.59557e-01     9.95258e-01     1.05077e+01     6.63629e+00     1.50698e+01     3.01248e-01     3.12635e+07     4.57864e-04      5.43008e-04      2.27967e-05      2.73488e-06      4.46622e-12      7.75499e-21      1.89212e-10      5.92973e-15      1.71427e-15     2.36213e-01     7.23352e-01     2.60010e-01     7.28164e-05     3.00946e-03     3.64571e-05     8.12233e-04     1.99563e-06     7.37154e-03     2.97581e-06     1.76941e-05     1.81774e-03     3.06611e-05     6.77639e-04     5.97200e-05     7.47362e-04     7.34595e-06     3.81142e-04     5.18447e-06     1.01674e-04     4.23201e-06     6.88584e-05     5.34369e-08     3.35029e-06     3.25182e-07     1.78243e-05     1.49600e-05     1.29420e-03     4.12490e-06     7.64967e-05
   4.630e-01     8.60012e-01     9.95258e-01     1.05082e+01     6.63575e+00     1.50670e+01     2.98946e-01     3.12443e+07     4.56420e-04      5.34271e-04      2.23230e-05      2.65461e-06      4.26169e-12      7.20847e-21      1.81333e-10      5.66066e-15      1.63038e-15     2.33914e-01     7.23363e-01     2.59999e-01     7.23403e-05     3.00939e-03     3.64561e-05     8.12214e-04     1.99558e-06     7.37138e-03     2.97574e-06     1.76937e-05     1.81771e-03     3.06606e-05     6.77627e-04     5.97190e-05     7.47349e-04     7.34584e-06     3.81136e-04     5.18439e-06     1.01672e-04     4.23194e-06     6.88572e-05     5.34360e-08     3.35023e-06     3.25177e-07     1.78240e-05     1.49598e-05     1.29418e-03     4.12483e-06     7.64954e-05
