radius,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.565,1.99188e-05,3.29121e-07,1.20665e-08,5.64986e-16,4.45853e-27,2.89845e-14,4.03639e-19,5.38479e-20
0.5655,1.95986e-05,3.22441e-07,1.17732e-08,5.41417e-16,4.15649e-27,2.77376e-14,3.84696e-19,5.11213e-20
0.566,1.92835e-05,3.15895e-07,1.14871e-08,5.18819e-16,3.87386e-27,2.65433e-14,3.66625e-19,4.853009999999999e-20
0.5665,1.89734e-05,3.09481e-07,1.12079e-08,4.97148e-16,3.6092e-27,2.53992e-14,3.4938100000000003e-19,4.60665e-20
0.567,1.86681e-05,3.03197e-07,1.09354e-08,4.76368e-16,3.36165e-27,2.43033e-14,3.32929e-19,4.3724899999999997e-20
0.5675,1.83678e-05,2.97039e-07,1.06696e-08,4.56447e-16,3.13044e-27,2.32538e-14,3.17238e-19,4.15001e-20
0.568,1.80722e-05,2.91007e-07,1.04103e-08,4.37352e-16,2.9147599999999997e-27,2.2249e-14,3.02275e-19,3.9386799999999997e-20
0.5685,1.77813e-05,2.85097e-07,1.01573e-08,4.1905e-16,2.71385e-27,2.1287e-14,2.88009e-19,3.73797e-20
0.569,1.7495e-05,2.79306e-07,9.91048e-09,4.01507e-16,2.52691e-27,2.03661e-14,2.74406e-19,3.5473499999999996e-20
0.5695,1.72133e-05,2.73634e-07,9.66964e-09,3.84691e-16,2.35316e-27,1.94844e-14,2.61436e-19,3.3662999999999995e-20
0.57,1.69361e-05,2.68076e-07,9.43466e-09,3.68571e-16,2.1918199999999997e-27,1.86402e-14,2.49069e-19,3.1943199999999996e-20
0.5705,1.66633e-05,2.62631e-07,9.20539e-09,3.5312e-16,2.04208e-27,1.78321e-14,2.3727900000000003e-19,3.0310199999999996e-20
0.571,1.63948e-05,2.57296e-07,8.98171e-09,3.38315e-16,1.90315e-27,1.70587e-14,2.26044e-19,2.87603e-20
0.5715,1.61306e-05,2.52069e-07,8.76346e-09,3.24131e-16,1.77423e-27,1.63188e-14,2.15339e-19,2.7289499999999996e-20
0.572,1.58706e-05,2.46948e-07,8.55052e-09,3.10541e-16,1.6545099999999998e-27,1.56108e-14,2.05141e-19,2.5894099999999998e-20
0.5725,1.56147e-05,2.4193e-07,8.34276e-09,2.97522e-16,1.5432e-27,1.49334e-14,1.95425e-19,2.4570199999999997e-20
0.573,1.53627e-05,2.37014e-07,8.14002e-09,2.85048e-16,1.43951e-27,1.42853e-14,1.86168e-19,2.3313999999999996e-20
0.5735,1.51147e-05,2.32196e-07,7.94219e-09,2.73094e-16,1.34262e-27,1.3665e-14,1.77347e-19,2.2121599999999998e-20
0.574,1.48706e-05,2.27474e-07,7.74911e-09,2.61636e-16,1.2517399999999999e-27,1.30712e-14,1.68936e-19,2.0989299999999998e-20
0.5745,1.46303e-05,2.22846e-07,7.56067e-09,2.50649e-16,1.1662099999999999e-27,1.25025e-14,1.60915e-19,1.9913499999999998e-20
0.575,1.43937e-05,2.18311e-07,7.37677e-09,2.40116e-16,1.0858299999999999e-27,1.19581e-14,1.53265e-19,1.8891499999999998e-20
0.5755,1.41608e-05,2.13868e-07,7.19732e-09,2.3002e-16,1.01054e-27,1.14369e-14,1.45973e-19,1.7921e-20
0.576,1.39317e-05,2.09515e-07,7.02222e-09,2.20343e-16,9.40273e-28,1.09381e-14,1.3902200000000001e-19,1.69995e-20
0.5765,1.37062e-05,2.05251e-07,6.8514e-09,2.1107e-16,8.74948e-28,1.04607e-14,1.32397e-19,1.61247e-20
0.577,1.34845e-05,2.01074e-07,6.68475e-09,2.02183e-16,8.144860000000001e-28,1.00039e-14,1.26084e-19,1.52942e-20
0.5775,1.32664e-05,1.96984e-07,6.52219e-09,1.93667e-16,7.58651e-28,9.56673e-15,1.20067e-19,1.4506e-20
0.578,1.30519e-05,1.92978e-07,6.36361e-09,1.85508e-16,7.07103e-28,9.14854e-15,1.14336e-19,1.3758099999999998e-20
0.5785,1.28408e-05,1.89054e-07,6.2089e-09,1.77693e-16,6.595e-28,8.74853e-15,1.08877e-19,1.3048599999999999e-20
0.579,1.26331e-05,1.8521e-07,6.05797e-09,1.70206e-16,6.1549700000000005e-28,8.36593e-15,1.03678e-19,1.2375699999999999e-20
0.5795,1.24288e-05,1.81444e-07,5.91071e-09,1.63034e-16,5.74754e-28,7.99998e-15,9.87263e-20,1.17376e-20
0.58,1.22277e-05,1.77755e-07,5.76701e-09,1.56164e-16,5.36927e-28,7.64991e-15,9.401009999999999e-20,1.11322e-20
0.5805,1.20298e-05,1.74139e-07,5.62678e-09,1.4958e-16,5.01673e-28,7.31497e-15,8.951659999999999e-20,1.05577e-20
0.581,1.1835e-05,1.70597e-07,5.48992e-09,1.43269e-16,4.686540000000001e-28,6.99438e-15,8.52336e-20,1.0012299999999999e-20
0.5815,1.16432e-05,1.67125e-07,5.35633e-09,1.3722e-16,4.376190000000001e-28,6.6875e-15,8.115039999999999e-20,9.49434e-21
0.582,1.14544e-05,1.63723e-07,5.22596e-09,1.31421e-16,4.08436e-28,6.39382e-15,7.72589e-20,9.00266e-21
0.5825,1.12687e-05,1.6039e-07,5.09875e-09,1.25866e-16,3.80978e-28,6.11283e-15,7.355119999999999e-20,8.536039999999999e-21
0.583,1.1086e-05,1.57125e-07,4.97464e-09,1.20543e-16,3.55116e-28,5.84404e-15,7.001919999999999e-20,8.093329999999999e-21
0.5835,1.09063e-05,1.53928e-07,4.85357e-09,1.15443e-16,3.30726e-28,5.58693e-15,6.665499999999999e-20,7.67332e-21
0.584,1.07295e-05,1.50797e-07,4.73548e-09,1.10558e-16,3.07689e-28,5.34102e-15,6.345059999999999e-20,7.274859999999999e-21
0.5845,1.05557e-05,1.47731e-07,4.62029e-09,1.05878e-16,2.85961e-28,5.10583e-15,6.03989e-20,6.8969e-21
0.585,1.03848e-05,1.44728e-07,4.50792e-09,1.01396e-16,2.65527e-28,4.88092e-15,5.749299999999999e-20,6.538469999999999e-21
0.5855,1.02165e-05,1.41786e-07,4.39828e-09,9.71024e-17,2.4637300000000004e-28,4.66585e-15,5.472599999999999e-20,6.1985899999999995e-21
0.586,1.00509e-05,1.38903e-07,4.29128e-09,9.29895e-17,2.2848500000000003e-28,4.46015e-15,5.209119999999999e-20,5.8762599999999994e-21
0.5865,9.88785e-06,1.36078e-07,4.18682e-09,8.90486e-17,2.1184800000000002e-28,4.26339e-15,4.9581599999999993e-20,5.5705099999999995e-21
0.587,9.72727e-06,1.33308e-07,4.08484e-09,8.52714e-17,1.96448e-28,4.07512e-15,4.71903e-20,5.28036e-21
0.5875,9.56907e-06,1.30591e-07,3.98524e-09,8.16498e-17,1.8226800000000002e-28,3.89489e-15,4.4910799999999994e-20,5.00484e-21
0.588,9.4132e-06,1.27927e-07,3.88796e-09,7.81774e-17,1.69245e-28,3.72237e-15,4.2737699999999995e-20,4.7432299999999996e-21
0.5885,9.25969e-06,1.25315e-07,3.79297e-09,7.48491e-17,1.5729000000000001e-28,3.55728e-15,4.06672e-20,4.4949499999999995e-21
0.589,9.10851e-06,1.22754e-07,3.70023e-09,7.16599e-17,1.46312e-28,3.39937e-15,3.86951e-20,4.25945e-21
0.5895,8.95969e-06,1.20244e-07,3.60971e-09,6.86048e-17,1.36221e-28,3.24835e-15,3.6817299999999995e-20,4.03615e-21
0.59,8.8132e-06,1.17785e-07,3.52136e-09,6.56788e-17,1.26927e-28,3.10396e-15,3.50299e-20,3.82448e-21
0.5905,8.66907e-06,1.15376e-07,3.43515e-09,6.28767e-17,1.18338e-28,2.96594e-15,3.3328699999999996e-20,3.62388e-21
0.591,8.52728e-06,1.13016e-07,3.35104e-09,6.01935e-17,1.10366e-28,2.834e-15,3.17097e-20,3.4337699999999996e-21
0.5915,8.38784e-06,1.10705e-07,3.269e-09,5.76242e-17,1.0291900000000001e-28,2.70788e-15,3.01688e-20,3.2535899999999997e-21
0.592,8.25075e-06,1.08443e-07,3.18898e-09,5.51638e-17,9.59065e-29,2.58731e-15,2.8701999999999994e-20,3.08278e-21
0.5925,8.116e-06,1.06228e-07,3.11096e-09,5.28072e-17,8.92402e-29,2.47203e-15,2.7305199999999996e-20,2.92075e-21
0.593,7.98357e-06,1.0406e-07,3.03488e-09,5.05499e-17,8.28736e-29,2.36179e-15,2.5975e-20,2.76704e-21
0.5935,7.8534e-06,1.01938e-07,2.96069e-09,4.83882e-17,7.68161e-29,2.2564e-15,2.4708599999999997e-20,2.6212799999999998e-21
0.594,7.7254e-06,9.98609e-08,2.88833e-09,4.63183e-17,7.108090000000001e-29,2.15566e-15,2.3503199999999998e-20,2.4831e-21
0.5945,7.59952e-06,9.78263e-08,2.81775e-09,4.43364e-17,6.568120000000001e-29,2.05938e-15,2.2356199999999997e-20,2.35216e-21
0.595,7.47568e-06,9.58334e-08,2.74889e-09,4.24389e-17,6.06301e-29,1.96737e-15,2.12647e-20,2.22807e-21
0.5955,7.3538e-06,9.38809e-08,2.6817e-09,4.0622e-17,5.59409e-29,1.87943e-15,2.0226099999999998e-20,2.1105e-21
0.596,7.23383e-06,9.19674e-08,2.61611e-09,3.88819e-17,5.162660000000001e-29,1.79536e-15,1.92376e-20,1.9990699999999998e-21
0.5965,7.11569e-06,9.00914e-08,2.55208e-09,3.7215e-17,4.77005e-29,1.71498e-15,1.8296599999999997e-20,1.8934299999999998e-21
0.597,6.99931e-06,8.82519e-08,2.48954e-09,3.56174e-17,4.41752e-29,1.63808e-15,1.7400299999999997e-20,1.7932199999999997e-21
0.5975,6.88465e-06,8.64476e-08,2.42846e-09,3.40861e-17,4.10373e-29,1.5645e-15,1.65463e-20,1.69813e-21
0.598,6.77169e-06,8.46783e-08,2.3688e-09,3.26187e-17,3.8233200000000005e-29,1.49413e-15,1.57331e-20,1.6079399999999999e-21
0.5985,6.66045e-06,8.29435e-08,2.31055e-09,3.12128e-17,3.5706000000000003e-29,1.42684e-15,1.4958799999999997e-20,1.52244e-21
0.599,6.5509e-06,8.12429e-08,2.25368e-09,2.98663e-17,3.33988e-29,1.36251e-15,1.4221899999999998e-20,1.4414e-21
0.5995,6.44306e-06,7.95761e-08,2.19816e-09,2.85768e-17,3.1254800000000004e-29,1.30102e-15,1.3520799999999998e-20,1.3646199999999999e-21
0.6,6.33691e-06,7.79427e-08,2.14398e-09,2.73422e-17,2.92171e-29,1.24227e-15,1.2853699999999999e-20,1.29188e-21
0.6005,6.23245e-06,7.63424e-08,2.0911e-09,2.616e-17,2.72289e-29,1.18612e-15,1.2218999999999999e-20,1.22297e-21
0.601,6.12968e-06,7.47748e-08,2.03952e-09,2.50282e-17,2.5235600000000002e-29,1.13246e-15,1.1614999999999999e-20,1.15766e-21
0.6015,6.02859e-06,7.32395e-08,1.98919e-09,2.39445e-17,2.32338e-29,1.08118e-15,1.1040399999999999e-20,1.09577e-21
0.602,5.92917e-06,7.17358e-08,1.9401e-09,2.29071e-17,2.12691e-29,1.03219e-15,1.0493699999999999e-20,1.03715e-21
0.6025,5.83139e-06,7.02633e-08,1.89221e-09,2.19141e-17,1.93891e-29,9.85385e-16,9.97374e-21,9.81616e-22
0.603,5.73524e-06,6.88214e-08,1.84551e-09,2.09637e-17,1.76413e-29,9.40677e-16,9.47921e-21,9.29022e-22
0.6035,5.64071e-06,6.74097e-08,1.79995e-09,2.0054e-17,1.60732e-29,8.97965e-16,9.00882e-21,8.79202e-22
0.604,5.54777e-06,6.60275e-08,1.75553e-09,1.91831e-17,1.47233e-29,8.57157e-16,8.56132e-21,8.32e-22
0.6045,5.45639e-06,6.46742e-08,1.71219e-09,1.83495e-17,1.35815e-29,8.18172e-16,8.13568e-21,7.8729e-22
0.605,5.36652e-06,6.33488e-08,1.66993e-09,1.75518e-17,1.2621e-29,7.80936e-16,7.73092e-21,7.44953e-22
0.6055,5.27812e-06,6.20507e-08,1.62869e-09,1.67883e-17,1.1815400000000001e-29,7.45374e-16,7.3461e-21,7.04872e-22
0.606,5.19114e-06,6.07789e-08,1.58846e-09,1.60577e-17,1.1138e-29,7.11411e-16,6.980239999999999e-21,6.66932e-22
0.6065,5.10554e-06,5.95328e-08,1.5492e-09,1.53584e-17,1.05622e-29,6.78973e-16,6.63238e-21,6.31014e-22
0.607,5.02126e-06,5.83115e-08,1.51087e-09,1.4689e-17,1.00616e-29,6.47984e-16,6.3015499999999995e-21,5.97001e-22
0.6075,4.93828e-06,5.71142e-08,1.47346e-09,1.4048e-17,9.60942e-30,6.1837e-16,5.9868e-21,5.64777e-22
0.608,4.85653e-06,5.59401e-08,1.43692e-09,1.3434e-17,9.18049e-30,5.90058e-16,5.687179999999999e-21,5.34227e-22
0.6085,4.77601e-06,5.47888e-08,1.40124e-09,1.28458e-17,8.76249e-30,5.62993e-16,5.40198e-21,5.05267e-22
0.609,4.69671e-06,5.366e-08,1.36641e-09,1.22826e-17,8.35046e-30,5.3713e-16,5.13066e-21,4.77831e-22
0.6095,4.61862e-06,5.25535e-08,1.3324e-09,1.17434e-17,7.93951e-30,5.12423e-16,4.8726299999999995e-21,4.51851e-22
0.61,4.54174e-06,5.14689e-08,1.2992e-09,1.12274e-17,7.52477e-30,4.88828e-16,4.6273299999999994e-21,4.2726e-22
0.6105,4.46606e-06,5.0406e-08,1.2668e-09,1.07337e-17,7.10137e-30,4.66299e-16,4.3942e-21,4.03993e-22
0.611,4.39158e-06,4.93644e-08,1.23519e-09,1.02613e-17,6.66444e-30,4.44792e-16,4.17268e-21,3.81982e-22
0.6115,4.31829e-06,4.8344e-08,1.20434e-09,9.809470000000001e-18,6.2091000000000004e-30,4.24263e-16,3.96219e-21,3.61161e-22
0.612,4.24619e-06,4.73444e-08,1.17424e-09,9.37718e-18,5.73048e-30,4.04665e-16,3.76218e-21,3.41462e-22
0.6125,4.17528e-06,4.63654e-08,1.14489e-09,8.963580000000001e-18,5.2237e-30,3.85954e-16,3.57207e-21,3.22819e-22
0.613,4.10554e-06,4.54066e-08,1.11625e-09,8.56777e-18,4.68516e-30,3.68085e-16,3.39132e-21,3.05167e-22
0.6135,4.03697e-06,4.44679e-08,1.08832e-09,8.189010000000001e-18,4.1293e-30,3.51022e-16,3.2194599999999998e-21,2.88452e-22
0.614,3.96956e-06,4.35488e-08,1.06109e-09,7.826660000000001e-18,3.58381e-30,3.34732e-16,3.05611e-21,2.72632e-22
0.6145,3.9033e-06,4.2649e-08,1.03453e-09,7.48007e-18,3.07673e-30,3.19184e-16,2.9009e-21,2.57662e-22
0.615,3.83817e-06,4.17683e-08,1.00864e-09,7.148590000000001e-18,2.6360800000000002e-30,3.04346e-16,2.7534299999999997e-21,2.43501e-22
0.6155,3.77417e-06,4.09063e-08,9.834e-10,6.831600000000001e-18,2.28978e-30,2.90186e-16,2.61334e-21,2.3010399999999998e-22
0.616,3.71127e-06,4.00626e-08,9.5879e-10,6.528450000000001e-18,2.05059e-30,2.76674e-16,2.48025e-21,2.17432e-22
0.6165,3.64943e-06,3.92366e-08,9.34792e-10,6.238570000000001e-18,1.90053e-30,2.63782e-16,2.3538399999999997e-21,2.05449e-22
0.617,3.5886e-06,3.84275e-08,9.11383e-10,5.9613700000000005e-18,1.8179e-30,2.51481e-16,2.23379e-21,1.9411799999999999e-22
0.6175,3.52874e-06,3.76347e-08,8.88542e-10,5.696280000000001e-18,1.781e-30,2.39744e-16,2.11977e-21,1.83405e-22
0.618,3.46979e-06,3.68576e-08,8.66247e-10,5.4427e-18,1.7681100000000002e-30,2.28543e-16,2.01146e-21,1.73274e-22
0.6185,3.41171e-06,3.60953e-08,8.44476e-10,5.2000700000000006e-18,1.7575400000000002e-30,2.17849e-16,1.9085399999999997e-21,1.6369e-22
0.619,3.35445e-06,3.53474e-08,8.23208e-10,4.967800000000001e-18,1.72881e-30,2.07635e-16,1.8106899999999998e-21,1.54617e-22
0.6195,3.29801e-06,3.46136e-08,8.02433e-10,4.745470000000001e-18,1.67615e-30,1.9788e-16,1.71766e-21,1.46028e-22
0.62,3.24242e-06,3.3894e-08,7.82149e-10,4.53272e-18,1.6035e-30,1.88566e-16,1.6292499999999999e-21,1.37902e-22
0.6205,3.1877e-06,3.31887e-08,7.62353e-10,4.3292e-18,1.51499e-30,1.79677e-16,1.54526e-21,1.30215e-22
0.621,3.13388e-06,3.2498e-08,7.43044e-10,4.13458e-18,1.41474e-30,1.71195e-16,1.4654699999999999e-21,1.22945e-22
0.6215,3.08097e-06,3.18217e-08,7.24216e-10,3.9485e-18,1.30679e-30,1.63104e-16,1.3897099999999999e-21,1.16071e-22
0.622,3.02896e-06,3.11597e-08,7.0586e-10,3.77064e-18,1.1948000000000001e-30,1.55387e-16,1.31779e-21,1.09574e-22
0.6225,2.97782e-06,3.05116e-08,6.87962e-10,3.60065e-18,1.08237e-30,1.48029e-16,1.24952e-21,1.03436e-22
0.623,2.92754e-06,2.98769e-08,6.70509e-10,3.4382000000000003e-18,9.73085e-31,1.41014e-16,1.18475e-21,9.76368e-23
0.6235,2.87809e-06,2.92554e-08,6.53488e-10,3.2829600000000004e-18,8.70519e-31,1.34326e-16,1.1232899999999999e-21,9.21596e-23
0.624,2.82944e-06,2.86466e-08,6.36886e-10,3.1346000000000003e-18,7.78258e-31,1.27949e-16,1.06497e-21,8.698580000000001e-23
0.6245,2.78157e-06,2.80502e-08,6.20691e-10,2.9927900000000002e-18,6.99886e-31,1.21868e-16,1.0096099999999999e-21,8.209690000000001e-23
0.625,2.73447e-06,2.74657e-08,6.04889e-10,2.8571800000000002e-18,6.38841e-31,1.16067e-16,9.57042e-22,7.74748e-23
0.6255,2.68811e-06,2.6893e-08,5.89471e-10,2.7275000000000003e-18,5.94996e-31,1.10532e-16,9.07119e-22,7.310430000000001e-23
0.626,2.64249e-06,2.63319e-08,5.74429e-10,2.60353e-18,5.64527e-31,1.05253e-16,8.59722e-22,6.89732e-23
0.6265,2.59761e-06,2.57822e-08,5.59756e-10,2.4850300000000003e-18,5.43438e-31,1.00218e-16,8.14736e-22,6.506970000000001e-23
0.627,2.55347e-06,2.52439e-08,5.45445e-10,2.3717700000000004e-18,5.2773299999999995e-31,9.54184e-17,7.72043e-22,6.13818e-23
0.6275,2.51006e-06,2.47166e-08,5.3149e-10,2.2635300000000003e-18,5.13417e-31,9.08418e-17,7.31527e-22,5.78975e-23
0.628,2.46738e-06,2.42004e-08,5.17882e-10,2.16009e-18,4.96779e-31,8.64782e-17,6.93074e-22,5.46051e-23
0.6285,2.42542e-06,2.36949e-08,5.04613e-10,2.06124e-18,4.77085e-31,8.23182e-17,6.56585e-22,5.14948e-23
0.629,2.38415e-06,2.31999e-08,4.91674e-10,1.9668000000000002e-18,4.55365e-31,7.83533e-17,6.21973e-22,4.85578e-23
0.6295,2.34355e-06,2.2715e-08,4.79055e-10,1.8765800000000002e-18,4.3267199999999995e-31,7.4575e-17,5.8915e-22,4.57854e-23
0.63,2.3036e-06,2.22399e-08,4.66746e-10,1.7904100000000002e-18,4.1005899999999995e-31,7.0975e-17,5.58027e-22,4.3169000000000004e-23
0.6305,2.26428e-06,2.17744e-08,4.54738e-10,1.7081000000000002e-18,3.8857799999999997e-31,6.75447e-17,5.28517e-22,4.06998e-23
0.631,2.22557e-06,2.1318e-08,4.43021e-10,1.6294500000000002e-18,3.6928299999999997e-31,6.42757e-17,5.00531e-22,3.83691e-23
0.6315,2.18745e-06,2.08706e-08,4.31585e-10,1.5543e-18,3.53227e-31,6.11595e-17,4.73983e-22,3.6168300000000004e-23
0.632,2.14989e-06,2.04318e-08,4.20421e-10,1.48246e-18,3.4124e-31,5.81877e-17,4.48785e-22,3.40888e-23
0.6325,2.11291e-06,2.00016e-08,4.09525e-10,1.41378e-18,3.3155899999999997e-31,5.53541e-17,4.24871e-22,3.2124e-23
0.633,2.07651e-06,1.95801e-08,3.98895e-10,1.34817e-18,3.20744e-31,5.26533e-17,4.02186e-22,3.02686e-23
0.6335,2.04072e-06,1.91673e-08,3.88531e-10,1.2855e-18,3.0532999999999997e-31,5.00802e-17,3.80676e-22,2.85173e-23
0.634,2.00556e-06,1.87634e-08,3.78432e-10,1.2256700000000002e-18,2.81847e-31,4.76296e-17,3.60288e-22,2.68648e-23
0.6345,1.97104e-06,1.83684e-08,3.68596e-10,1.16857e-18,2.4759299999999997e-31,4.52963e-17,3.4096699999999997e-22,2.53059e-23
0.635,1.93714e-06,1.7982e-08,3.59015e-10,1.11408e-18,2.0468599999999997e-31,4.30752e-17,3.22663e-22,2.38358e-23
0.6355,1.90383e-06,1.76039e-08,3.49679e-10,1.06208e-18,1.5711899999999998e-31,4.0961e-17,3.05325e-22,2.2449700000000002e-23
0.636,1.87109e-06,1.72338e-08,3.4058e-10,1.01246e-18,1.08889e-31,3.89487e-17,2.88903e-22,2.11432e-23
0.6365,1.83888e-06,1.68713e-08,3.31708e-10,9.65102e-19,6.399240000000001e-32,3.70329e-17,2.73348e-22,1.99114e-23
0.637,1.80718e-06,1.6516e-08,3.23053e-10,9.19887e-19,2.64277e-32,3.52087e-17,2.58609e-22,1.87499e-23
0.6375,1.77595e-06,1.61676e-08,3.14606e-10,8.76699e-19,1.9162600000000002e-34,3.34708e-17,2.44637e-22,1.76539e-23
0.638,1.74518e-06,1.58259e-08,3.06359e-10,8.35431e-19,-1.21064e-32,3.18143e-17,2.31384e-22,1.6619100000000002e-23
0.6385,1.71487e-06,1.54907e-08,2.9831e-10,7.96008e-19,-1.35776e-32,3.0236e-17,2.1881799999999997e-22,1.56425e-23
0.639,1.68504e-06,1.51623e-08,2.90458e-10,7.58366e-19,-8.80715e-33,2.87329e-17,2.06909e-22,1.4721300000000002e-23
0.6395,1.65571e-06,1.48407e-08,2.82803e-10,7.22442e-19,-2.3798800000000002e-33,2.7302e-17,1.95629e-22,1.38527e-23
0.64,1.62688e-06,1.4526e-08,2.75345e-10,6.88171e-19,1.26306e-33,2.59405e-17,1.84947e-22,1.30341e-23
0.6405,1.59857e-06,1.4218e-08,2.6808e-10,6.55484e-19,8.98836e-34,2.46452e-17,1.74834e-22,1.2262800000000001e-23
0.641,1.57074e-06,1.39166e-08,2.61001e-10,6.2431000000000005e-19,-1.52713e-33,2.3413e-17,1.65263e-22,1.15362e-23
0.6415,1.54338e-06,1.36215e-08,2.54102e-10,5.94576e-19,-3.93549e-33,2.22408e-17,1.56203e-22,1.08517e-23
0.642,1.51646e-06,1.33324e-08,2.47374e-10,5.6621e-19,-4.24691e-33,2.11256e-17,1.47626e-22,1.02069e-23
0.6425,1.48996e-06,1.3049e-08,2.40811e-10,5.3914e-19,-3.82051e-34,2.0064e-17,1.39504e-22,9.59917e-24
0.643,1.46386e-06,1.27712e-08,2.34408e-10,5.13298e-19,9.00437e-33,1.90533e-17,1.31809e-22,9.026070000000001e-24
0.6435,1.43817e-06,1.24989e-08,2.28162e-10,4.88635e-19,2.1783300000000002e-32,1.80912e-17,1.2452e-22,8.48586e-24
0.644,1.4129e-06,1.22321e-08,2.22072e-10,4.65109e-19,3.4798700000000003e-32,1.71759e-17,1.17621e-22,7.97697e-24
0.6445,1.38806e-06,1.19711e-08,2.16138e-10,4.42677e-19,4.48945e-32,1.63056e-17,1.11094e-22,7.49782e-24
0.645,1.36367e-06,1.17157e-08,2.10359e-10,4.21298e-19,4.8914500000000004e-32,1.54783e-17,1.04921e-22,7.046850000000001e-24
0.6455,1.33974e-06,1.1466e-08,2.04734e-10,4.00929e-19,4.37424e-32,1.46921e-17,9.90841e-23,6.62248e-24
0.646,1.31625e-06,1.12219e-08,1.99259e-10,3.81522e-19,2.955e-32,1.3945e-17,9.35651e-23,6.223130000000001e-24
0.6465,1.29314e-06,1.09829e-08,1.93923e-10,3.6302e-19,1.2204700000000001e-32,1.32347e-17,8.83444e-23,5.84719e-24
0.647,1.27037e-06,1.07483e-08,1.88714e-10,3.4536800000000003e-19,-1.86558e-33,1.25589e-17,8.34023e-23,5.49307e-24
0.6475,1.24787e-06,1.05178e-08,1.83623e-10,3.28516e-19,-8.52765e-33,1.19154e-17,7.872140000000001e-23,5.159310000000001e-24
0.648,1.22569e-06,1.02915e-08,1.78652e-10,3.1243500000000003e-19,-9.25134e-33,1.1303e-17,7.42901e-23,4.84492e-24
0.6485,1.20383e-06,1.00696e-08,1.73801e-10,2.97099e-19,-6.34585e-33,1.07206e-17,7.00975e-23,4.548950000000001e-24
0.649,1.18233e-06,9.85226e-09,1.69072e-10,2.82481e-19,-2.12036e-33,1.0167e-17,6.61327e-23,4.27045e-24
0.6495,1.16122e-06,9.63961e-09,1.64468e-10,2.68556e-19,1.15418e-33,9.640940000000001e-18,6.238490000000001e-23,4.00848e-24
0.65,1.1405e-06,9.43173e-09,1.59987e-10,2.55295e-19,2.47443e-33,9.141360000000001e-18,5.88436e-23,3.76212e-24
0.6505,1.12016e-06,9.2285e-09,1.55625e-10,2.42671e-19,2.36695e-33,8.667020000000001e-18,5.54985e-23,3.53056e-24
0.651,1.1002e-06,9.02979e-09,1.5138e-10,2.30653e-19,1.44958e-33,8.216680000000001e-18,5.2339100000000005e-23,3.31293e-24
0.6515,1.0806e-06,8.83545e-09,1.47249e-10,2.19213e-19,3.4020800000000004e-34,7.789150000000001e-18,4.93552e-23,3.1084200000000003e-24
0.652,1.06135e-06,8.64537e-09,1.43226e-10,2.08321e-19,-3.76492e-34,7.38322e-18,4.6536700000000003e-23,2.9161900000000003e-24
0.6525,1.04244e-06,8.45936e-09,1.39309e-10,1.97951e-19,-5.6795000000000004e-34,6.997750000000001e-18,4.38741e-23,2.7355000000000002e-24
0.653,1.02384e-06,8.27722e-09,1.35492e-10,1.88076e-19,-4.28294e-34,6.6316800000000004e-18,4.13589e-23,2.56566e-24
0.6535,1.00554e-06,8.09873e-09,1.31771e-10,1.78669e-19,-1.58913e-34,6.28395e-18,3.89824e-23,2.406e-24
0.654,9.87514e-07,7.9237e-09,1.28141e-10,1.69705e-19,4.00883e-35,5.9534800000000005e-18,3.67359e-23,2.2558500000000003e-24
0.6545,9.69749e-07,7.75199e-09,1.24599e-10,1.61161e-19,7.27149e-35,5.63937e-18,3.4612e-23,2.1146100000000002e-24
0.655,9.5225e-07,7.58359e-09,1.21143e-10,1.5302e-19,2.2332799999999998e-35,5.34092e-18,3.26048e-23,1.9818100000000002e-24
0.6555,9.3502e-07,7.41852e-09,1.17774e-10,1.45269e-19,-1.39753e-35,5.0575e-18,3.07089e-23,1.8570200000000003e-24
0.656,9.18061e-07,7.25676e-09,1.1449e-10,1.3789e-19,-9.42497e-36,4.78845e-18,2.89188e-23,1.7398e-24
0.6565,9.01376e-07,7.09831e-09,1.11291e-10,1.30869e-19,3.26284e-36,4.5331200000000004e-18,2.72291e-23,1.6297100000000002e-24
0.657,8.84981e-07,6.94325e-09,1.08175e-10,1.2419e-19,5.27633e-36,4.2909100000000005e-18,2.5634800000000002e-23,1.5263800000000002e-24
0.6575,8.68918e-07,6.79187e-09,1.05148e-10,1.17843e-19,1.62811e-36,4.06133e-18,2.41317e-23,1.42945e-24
0.658,8.53223e-07,6.64442e-09,1.02209e-10,1.11814e-19,-9.63198e-37,3.8438500000000005e-18,2.2715300000000002e-23,1.33857e-24
0.6585,8.37827e-07,6.5003e-09,9.93514e-11,1.06083e-19,-6.5187899999999995e-37,3.63764e-18,2.13795e-23,1.2532900000000001e-24
0.659,8.22563e-07,6.35824e-09,9.65535e-11,1.00618e-19,1.4702e-37,3.4415500000000004e-18,2.01164e-23,1.1730900000000001e-24
0.6595,8.0741e-07,6.21802e-09,9.38116e-11,9.540379999999999e-20,9.97454e-38,3.2549900000000003e-18,1.8921700000000002e-23,1.09765e-24
0.66,7.9258e-07,6.08124e-09,9.11486e-11,9.04518e-20,-8.75366e-38,3.07828e-18,1.77959e-23,1.0269300000000001e-24
