radius,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.558,2.69258e-05,4.74229e-07,2.00523e-08,1.37366e-15,1.91954e-26,6.8912e-14,1.1211600000000001e-18,1.50799e-19
0.5585,2.64984e-05,4.64695e-07,1.9567e-08,1.31686e-15,1.7899100000000002e-26,6.59898e-14,1.0692700000000002e-18,1.43264e-19
0.559,2.60775e-05,4.55349e-07,1.90934e-08,1.26238e-15,1.66945e-26,6.31895e-14,1.0197500000000001e-18,1.361e-19
0.5595,2.56631e-05,4.46188e-07,1.86312e-08,1.21014e-15,1.55765e-26,6.05063e-14,9.724880000000001e-19,1.2929e-19
0.56,2.52551e-05,4.37208e-07,1.81802e-08,1.16006e-15,1.45389e-26,5.79359e-14,9.27396e-19,1.22817e-19
0.5605,2.48534e-05,4.28407e-07,1.77402e-08,1.11204e-15,1.35759e-26,5.54739e-14,8.84385e-19,1.16668e-19
0.561,2.44579e-05,4.19783e-07,1.73108e-08,1.06601e-15,1.26813e-26,5.3116e-14,8.43365e-19,1.10827e-19
0.5615,2.40686e-05,4.11331e-07,1.68919e-08,1.02189e-15,1.18491e-26,5.0858e-14,8.04245e-19,1.05279e-19
0.562,2.36855e-05,4.03049e-07,1.64833e-08,9.79606e-16,1.10732e-26,4.86955e-14,7.66937e-19,1.00009e-19
0.5625,2.33085e-05,3.94935e-07,1.60846e-08,9.39067e-16,1.03477e-26,4.66244e-14,7.31348e-19,9.500089999999999e-20
0.563,2.29375e-05,3.86986e-07,1.56957e-08,9.00195e-16,9.666429999999999e-27,4.46402e-14,6.97391e-19,9.024079999999999e-20
0.5635,2.25725e-05,3.79198e-07,1.53163e-08,8.62915e-16,9.024109999999999e-27,4.27389e-14,6.64978e-19,8.571389999999999e-20
0.564,2.22133e-05,3.71569e-07,1.49463e-08,8.27164e-16,8.41867e-27,4.09173e-14,6.34045e-19,8.140969999999999e-20
0.5645,2.18599e-05,3.64095e-07,1.45852e-08,7.92888e-16,7.84898e-27,3.91725e-14,6.04534e-19,7.73188e-20
0.565,2.15121e-05,3.56771e-07,1.4233e-08,7.60029e-16,7.313909999999999e-27,3.75013e-14,5.76384e-19,7.34318e-20
0.5655,2.11698e-05,3.49596e-07,1.38894e-08,7.28532e-16,6.812319999999999e-27,3.5901e-14,5.49538e-19,6.973919999999999e-20
0.566,2.08328e-05,3.42565e-07,1.35541e-08,6.9834e-16,6.3430799999999996e-27,3.43686e-14,5.23935e-19,6.623159999999999e-20
0.5665,2.05012e-05,3.35674e-07,1.3227e-08,6.69396e-16,5.9050499999999996e-27,3.2901e-14,4.99518e-19,6.28995e-20
0.567,2.01746e-05,3.28921e-07,1.29077e-08,6.41646e-16,5.49712e-27,3.14954e-14,4.76227e-19,5.97334e-20
0.5675,1.98531e-05,3.22301e-07,1.25961e-08,6.15032e-16,5.11814e-27,3.01487e-14,4.54002e-19,5.6724e-20
0.568,1.95364e-05,3.15812e-07,1.2292e-08,5.89503e-16,4.7668e-27,2.88583e-14,4.32791e-19,5.3862699999999997e-20
0.5685,1.92247e-05,3.09451e-07,1.19951e-08,5.6502e-16,4.4413299999999994e-27,2.76221e-14,4.12553e-19,5.11431e-20
0.569,1.89177e-05,3.03216e-07,1.17053e-08,5.41546e-16,4.1399e-27,2.64382e-14,3.93249e-19,4.8559199999999995e-20
0.5695,1.86155e-05,2.97105e-07,1.14226e-08,5.19041e-16,3.86068e-27,2.53044e-14,3.74841e-19,4.6104899999999994e-20
0.57,1.8318e-05,2.91117e-07,1.11466e-08,4.97469e-16,3.60185e-27,2.42189e-14,3.57289e-19,4.3774099999999996e-20
0.5705,1.80252e-05,2.85248e-07,1.08773e-08,4.76792e-16,3.36158e-27,2.31795e-14,3.40554e-19,4.15608e-20
0.571,1.77369e-05,2.79497e-07,1.06146e-08,4.56972e-16,3.1380399999999998e-27,2.21845e-14,3.24598e-19,3.9459e-20
0.5715,1.74533e-05,2.73863e-07,1.03582e-08,4.37971e-16,2.92941e-27,2.12316e-14,3.09383e-19,3.74625e-20
0.572,1.71741e-05,2.68342e-07,1.0108e-08,4.19751e-16,2.73385e-27,2.0319e-14,2.94869e-19,3.5565299999999997e-20
0.5725,1.68994e-05,2.62933e-07,9.86386e-09,4.02279e-16,2.5499199999999997e-27,1.94449e-14,2.8102e-19,3.3761899999999995e-20
0.573,1.66291e-05,2.57634e-07,9.62567e-09,3.85525e-16,2.37711e-27,1.86077e-14,2.67811e-19,3.2048199999999996e-20
0.5735,1.63632e-05,2.52442e-07,9.39326e-09,3.69465e-16,2.2150199999999998e-27,1.78061e-14,2.55216e-19,3.04205e-20
0.574,1.61015e-05,2.47355e-07,9.16651e-09,3.54072e-16,2.06329e-27,1.70388e-14,2.4320800000000003e-19,2.88749e-20
0.5745,1.58439e-05,2.42371e-07,8.94527e-09,3.3932e-16,1.9215299999999998e-27,1.63044e-14,2.31763e-19,2.7407599999999997e-20
0.575,1.55905e-05,2.37489e-07,8.72941e-09,3.25182e-16,1.78935e-27,1.56014e-14,2.20854e-19,2.6014699999999998e-20
0.5755,1.53411e-05,2.32705e-07,8.51878e-09,3.11632e-16,1.6663899999999998e-27,1.49286e-14,2.10457e-19,2.4692399999999996e-20
0.576,1.50957e-05,2.28018e-07,8.31326e-09,2.98645e-16,1.55226e-27,1.42845e-14,2.00545e-19,2.3436899999999998e-20
0.5765,1.48542e-05,2.23425e-07,8.1127e-09,2.86194e-16,1.44658e-27,1.36678e-14,1.91094e-19,2.2244399999999998e-20
0.577,1.46165e-05,2.18925e-07,7.91697e-09,2.74254e-16,1.34893e-27,1.30771e-14,1.82078e-19,2.11111e-20
0.5775,1.43825e-05,2.14516e-07,7.72596e-09,2.62804e-16,1.2586999999999998e-27,1.25115e-14,1.73479e-19,2.0034399999999998e-20
0.578,1.41523e-05,2.10195e-07,7.53956e-09,2.51828e-16,1.1752e-27,1.197e-14,1.6528000000000001e-19,1.90117e-20
0.5785,1.39257e-05,2.05961e-07,7.35766e-09,2.41307e-16,1.09776e-27,1.14516e-14,1.57464e-19,1.8040799999999998e-20
0.579,1.37028e-05,2.01813e-07,7.18015e-09,2.31224e-16,1.02568e-27,1.09555e-14,1.50015e-19,1.71191e-20
0.5795,1.34833e-05,1.97748e-07,7.00693e-09,2.2156e-16,9.582990000000001e-28,1.04807e-14,1.4291600000000001e-19,1.62443e-20
0.58,1.32674e-05,1.93765e-07,6.83788e-09,2.12298e-16,8.94921e-28,1.00263e-14,1.3615e-19,1.54138e-20
0.5805,1.30548e-05,1.89863e-07,6.6729e-09,2.0342e-16,8.348670000000001e-28,9.59128e-15,1.297e-19,1.4625299999999998e-20
0.581,1.28457e-05,1.86038e-07,6.51189e-09,1.94908e-16,7.77523e-28,9.17481e-15,1.2355e-19,1.38765e-20
0.5815,1.26398e-05,1.8229e-07,6.35473e-09,1.86747e-16,7.22866e-28,8.7761e-15,1.17687e-19,1.3165199999999998e-20
0.582,1.24371e-05,1.78617e-07,6.20133e-09,1.78923e-16,6.71179e-28,8.39442e-15,1.12097e-19,1.24899e-20
0.5825,1.22376e-05,1.75017e-07,6.05159e-09,1.71424e-16,6.22749e-28,8.02908e-15,1.06769e-19,1.1848799999999999e-20
0.583,1.20411e-05,1.71488e-07,5.9054e-09,1.64235e-16,5.77863e-28,7.67938e-15,1.01691e-19,1.12401e-20
0.5835,1.18476e-05,1.68028e-07,5.76268e-09,1.57342e-16,5.36805e-28,7.34461e-15,9.684979999999999e-20,1.0662099999999999e-20
0.584,1.16571e-05,1.64636e-07,5.62332e-09,1.50734e-16,4.9966e-28,7.02411e-15,9.223429999999999e-20,1.0113299999999999e-20
0.5845,1.14694e-05,1.6131e-07,5.48725e-09,1.44398e-16,4.66062e-28,6.71733e-15,8.783489999999999e-20,9.59227e-21
0.585,1.12846e-05,1.5805e-07,5.35442e-09,1.38325e-16,4.35583e-28,6.42374e-15,8.36424e-20,9.09775e-21
0.5855,1.11027e-05,1.54855e-07,5.22476e-09,1.32505e-16,4.07796e-28,6.14278e-15,7.96474e-20,8.628449999999999e-21
0.586,1.09237e-05,1.51724e-07,5.0982e-09,1.26927e-16,3.8227400000000003e-28,5.87394e-15,7.58408e-20,8.183089999999999e-21
0.5865,1.07474e-05,1.48655e-07,4.97467e-09,1.2158e-16,3.5858800000000004e-28,5.61666e-15,7.22132e-20,7.76037e-21
0.587,1.0574e-05,1.45649e-07,4.85412e-09,1.16455e-16,3.36312e-28,5.37041e-15,6.875539999999999e-20,7.359e-21
0.5875,1.04033e-05,1.42703e-07,4.73647e-09,1.11542e-16,3.15114e-28,5.13469e-15,6.54588e-20,6.97781e-21
0.588,1.02354e-05,1.39817e-07,4.62166e-09,1.06832e-16,2.9492200000000003e-28,4.90912e-15,6.23169e-20,6.6159199999999995e-21
0.5885,1.00702e-05,1.3699e-07,4.50963e-09,1.0232e-16,2.7571e-28,4.69331e-15,5.93236e-20,6.27254e-21
0.589,9.90765e-06,1.3422e-07,4.4003e-09,9.79962e-17,2.57452e-28,4.48689e-15,5.64729e-20,5.94684e-21
0.5895,9.74767e-06,1.31506e-07,4.29362e-09,9.38549e-17,2.4012000000000003e-28,4.28949e-15,5.3758499999999994e-20,5.6379999999999995e-21
0.59,9.59025e-06,1.28847e-07,4.18951e-09,8.98883e-17,2.23689e-28,4.10073e-15,5.1174299999999997e-20,5.34522e-21
0.5905,9.43534e-06,1.26242e-07,4.08792e-09,8.60891e-17,2.08132e-28,3.92025e-15,4.8714299999999995e-20,5.0676699999999995e-21
0.591,9.28288e-06,1.23689e-07,3.98878e-09,8.24501e-17,1.9342200000000001e-28,3.74766e-15,4.63722e-20,4.8045499999999996e-21
0.5915,9.13284e-06,1.21188e-07,3.89201e-09,7.89638e-17,1.79533e-28,3.5826e-15,4.41419e-20,4.55504e-21
0.592,8.98516e-06,1.18736e-07,3.79757e-09,7.56229e-17,1.66438e-28,3.42469e-15,4.2017399999999997e-20,4.3183299999999994e-21
0.5925,8.83981e-06,1.16334e-07,3.70537e-09,7.24202e-17,1.5411e-28,3.27356e-15,3.9992499999999994e-20,4.09359e-21
0.593,8.69673e-06,1.13979e-07,3.61537e-09,6.93492e-17,1.4253100000000001e-28,3.12887e-15,3.8061799999999995e-20,3.88014e-21
0.5935,8.5559e-06,1.11671e-07,3.52751e-09,6.64051e-17,1.31697e-28,2.9904e-15,3.62215e-20,3.6774699999999996e-21
0.594,8.41727e-06,1.0941e-07,3.44174e-09,6.35833e-17,1.21607e-28,2.8579e-15,3.44681e-20,3.48513e-21
0.5945,8.28082e-06,1.07193e-07,3.35802e-09,6.08794e-17,1.1225900000000001e-28,2.73115e-15,3.2797999999999995e-20,3.30267e-21
0.595,8.1465e-06,1.05021e-07,3.2763e-09,5.82888e-17,1.0365200000000002e-28,2.60993e-15,3.1207399999999994e-20,3.1296199999999997e-21
0.5955,8.01428e-06,1.02892e-07,3.19654e-09,5.58069e-17,9.57832e-29,2.494e-15,2.96929e-20,2.96552e-21
0.596,7.88413e-06,1.00805e-07,3.11868e-09,5.34292e-17,8.86524e-29,2.38314e-15,2.82509e-20,2.80991e-21
0.5965,7.75602e-06,9.87601e-08,3.04268e-09,5.11512e-17,8.22575e-29,2.27711e-15,2.6877599999999998e-20,2.66234e-21
0.597,7.62991e-06,9.67559e-08,2.96849e-09,4.89684e-17,7.657660000000001e-29,2.17569e-15,2.5569699999999997e-20,2.5223599999999997e-21
0.5975,7.50578e-06,9.47919e-08,2.89609e-09,4.68773e-17,7.15098e-29,2.07871e-15,2.43243e-20,2.38962e-21
0.598,7.38362e-06,9.28675e-08,2.82542e-09,4.48743e-17,6.693820000000001e-29,1.98598e-15,2.31387e-20,2.26377e-21
0.5985,7.26342e-06,9.09821e-08,2.75646e-09,4.29558e-17,6.27433e-29,1.89733e-15,2.20101e-20,2.14448e-21
0.599,7.14517e-06,8.9135e-08,2.68916e-09,4.11183e-17,5.88062e-29,1.81258e-15,2.0935899999999997e-20,2.0313899999999998e-21
0.5995,7.02884e-06,8.73257e-08,2.6235e-09,3.93583e-17,5.500830000000001e-29,1.73155e-15,1.9913199999999998e-20,1.92418e-21
0.6,6.91443e-06,8.55537e-08,2.55944e-09,3.76724e-17,5.125090000000001e-29,1.65407e-15,1.8939499999999998e-20,1.82251e-21
0.6005,6.8019e-06,8.38179e-08,2.49694e-09,3.60576e-17,4.75422e-29,1.57999e-15,1.80125e-20,1.72611e-21
0.601,6.69119e-06,8.21175e-08,2.43596e-09,3.45111e-17,4.39263e-29,1.50918e-15,1.71302e-20,1.63473e-21
0.6015,6.58226e-06,8.04516e-08,2.37644e-09,3.303e-17,4.04472e-29,1.4415e-15,1.6290599999999998e-20,1.5481399999999999e-21
0.602,6.47506e-06,7.88193e-08,2.31836e-09,3.16117e-17,3.7148800000000004e-29,1.3768e-15,1.5491599999999998e-20,1.4660799999999998e-21
0.6025,6.36954e-06,7.72195e-08,2.26166e-09,3.02533e-17,3.4075e-29,1.31496e-15,1.4731099999999998e-20,1.3882999999999998e-21
0.603,6.26566e-06,7.56514e-08,2.20631e-09,2.8952e-17,3.12699e-29,1.25583e-15,1.40072e-20,1.31457e-21
0.6035,6.16337e-06,7.4114e-08,2.15227e-09,2.77051e-17,2.87701e-29,1.19927e-15,1.3317699999999998e-20,1.2446399999999999e-21
0.604,6.06265e-06,7.26068e-08,2.0995e-09,2.65104e-17,2.65621e-29,1.14519e-15,1.2661299999999999e-20,1.1783299999999999e-21
0.6045,5.96347e-06,7.11293e-08,2.04798e-09,2.53661e-17,2.4612000000000002e-29,1.09349e-15,1.2036399999999999e-20,1.11548e-21
0.605,5.86584e-06,6.96811e-08,1.99769e-09,2.42701e-17,2.28857e-29,1.04407e-15,1.14418e-20,1.05592e-21
0.6055,5.76971e-06,6.82615e-08,1.94859e-09,2.32207e-17,2.1349000000000002e-29,9.96835e-16,1.0876099999999999e-20,9.99495e-22
0.606,5.67509e-06,6.68702e-08,1.90067e-09,2.22157e-17,1.9968e-29,9.51699e-16,1.0337799999999999e-20,9.460419999999999e-22
0.6065,5.58196e-06,6.55068e-08,1.85389e-09,2.12535e-17,1.87084e-29,9.08562e-16,9.825739999999999e-21,8.95398e-22
0.607,5.49029e-06,6.41706e-08,1.80824e-09,2.03319e-17,1.7536200000000002e-29,8.67332e-16,9.33838e-21,8.47403e-22
0.6075,5.40008e-06,6.28612e-08,1.76368e-09,1.94492e-17,1.64198e-29,8.27916e-16,8.87445e-21,8.01898e-22
0.608,5.3113e-06,6.15782e-08,1.72019e-09,1.86037e-17,1.53484e-29,7.90238e-16,8.432879999999999e-21,7.58763e-22
0.6085,5.22393e-06,6.0321e-08,1.67774e-09,1.77942e-17,1.43225e-29,7.54235e-16,8.01278e-21,7.17896e-22
0.609,5.13795e-06,5.9089e-08,1.63632e-09,1.70194e-17,1.33423e-29,7.1984e-16,7.61324e-21,6.79193e-22
0.6095,5.05332e-06,5.78818e-08,1.5959e-09,1.62777e-17,1.24082e-29,6.86989e-16,7.233349999999999e-21,6.42554e-22
0.61,4.97004e-06,5.66989e-08,1.55645e-09,1.5568e-17,1.1520400000000001e-29,6.55616e-16,6.87222e-21,6.07876e-22
0.6105,4.88807e-06,5.55397e-08,1.51795e-09,1.48887e-17,1.0679500000000001e-29,6.25655e-16,6.5289299999999994e-21,5.75057e-22
0.611,4.80739e-06,5.44037e-08,1.48038e-09,1.42387e-17,9.88566e-30,5.97043e-16,6.20259e-21,5.43995e-22
0.6115,4.72798e-06,5.32903e-08,1.4437e-09,1.36165e-17,9.13929e-30,5.69713e-16,5.89228e-21,5.14587e-22
0.612,4.64981e-06,5.21992e-08,1.40791e-09,1.30208e-17,8.44072e-30,5.436e-16,5.59711e-21,4.86732e-22
0.6125,4.57287e-06,5.11297e-08,1.37296e-09,1.24503e-17,7.790580000000001e-30,5.18642e-16,5.3161999999999994e-21,4.60331e-22
0.613,4.49715e-06,5.00816e-08,1.33886e-09,1.19039e-17,7.19166e-30,4.9479e-16,5.0489099999999995e-21,4.35312e-22
0.6135,4.42265e-06,4.90548e-08,1.30558e-09,1.13809e-17,6.64774e-30,4.72004e-16,4.79468e-21,4.11616e-22
0.614,4.34938e-06,4.80491e-08,1.27311e-09,1.08803e-17,6.1626000000000004e-30,4.50244e-16,4.55297e-21,3.89182e-22
0.6145,4.27735e-06,4.70643e-08,1.24145e-09,1.04015e-17,5.74001e-30,4.29469e-16,4.3232499999999996e-21,3.67951e-22
0.615,4.20654e-06,4.61003e-08,1.21058e-09,9.94341e-18,5.38375e-30,4.0964e-16,4.10496e-21,3.47864e-22
0.6155,4.13698e-06,4.5157e-08,1.18048e-09,9.50533e-18,5.09762e-30,3.90715e-16,3.8975599999999995e-21,3.2886099999999998e-22
0.616,4.06865e-06,4.4234e-08,1.15115e-09,9.08637e-18,4.87858e-30,3.72655e-16,3.70051e-21,3.10883e-22
0.6165,4.00148e-06,4.33304e-08,1.12254e-09,8.68562e-18,4.69548e-30,3.55417e-16,3.51328e-21,2.93873e-22
0.617,3.93536e-06,4.24449e-08,1.09462e-09,8.30219e-18,4.50983e-30,3.38959e-16,3.3353399999999998e-21,2.77778e-22
0.6175,3.87023e-06,4.15764e-08,1.06736e-09,7.93514e-18,4.28317e-30,3.23239e-16,3.1661499999999997e-21,2.6254099999999997e-22
0.618,3.80598e-06,4.07237e-08,1.04072e-09,7.58359e-18,3.98044e-30,3.08215e-16,3.0052e-21,2.48109e-22
0.6185,3.7426e-06,3.98866e-08,1.01467e-09,7.24687e-18,3.6068600000000004e-30,2.93858e-16,2.85209e-21,2.3444e-22
0.619,3.68011e-06,3.90649e-08,9.89219e-10,6.924480000000001e-18,3.1937600000000004e-30,2.80142e-16,2.7064999999999998e-21,2.21499e-22
0.6195,3.61853e-06,3.8259e-08,9.64363e-10,6.615920000000001e-18,2.77296e-30,2.67044e-16,2.5681099999999998e-21,2.09253e-22
0.62,3.55789e-06,3.74687e-08,9.40095e-10,6.32068e-18,2.37624e-30,2.5454e-16,2.4366e-21,1.97668e-22
0.6205,3.4982e-06,3.66943e-08,9.16414e-10,6.038260000000001e-18,2.03541e-30,2.42605e-16,2.31167e-21,1.8670999999999999e-22
0.621,3.43949e-06,3.59358e-08,8.93314e-10,5.76816e-18,1.7810300000000002e-30,2.31216e-16,2.1929799999999998e-21,1.76345e-22
0.6215,3.38177e-06,3.51931e-08,8.70789e-10,5.509880000000001e-18,1.61767e-30,2.2035e-16,2.08025e-21,1.66542e-22
0.622,3.32502e-06,3.4466e-08,8.48827e-10,5.2629700000000004e-18,1.5251e-30,2.09985e-16,1.97322e-21,1.57276e-22
0.6225,3.26926e-06,3.37544e-08,8.27417e-10,5.0269600000000006e-18,1.48208e-30,2.00101e-16,1.87161e-21,1.48517e-22
0.623,3.21447e-06,3.30579e-08,8.06548e-10,4.801390000000001e-18,1.46738e-30,1.90675e-16,1.7751599999999998e-21,1.40241e-22
0.6235,3.16066e-06,3.23765e-08,7.86209e-10,4.58579e-18,1.45979e-30,1.81686e-16,1.6836099999999998e-21,1.32419e-22
0.624,3.10781e-06,3.17099e-08,7.66388e-10,4.3797100000000004e-18,1.43923e-30,1.73113e-16,1.59669e-21,1.25024e-22
0.6245,3.05588e-06,3.10574e-08,7.47066e-10,4.1827e-18,1.3975300000000001e-30,1.64936e-16,1.5141599999999998e-21,1.18034e-22
0.625,3.0048e-06,3.04182e-08,7.28218e-10,3.99434e-18,1.33334e-30,1.57135e-16,1.4357999999999998e-21,1.11426e-22
0.6255,2.9545e-06,2.97917e-08,7.0982e-10,3.8141800000000006e-18,1.24537e-30,1.49692e-16,1.36138e-21,1.05178e-22
0.626,2.90493e-06,2.91769e-08,6.9185e-10,3.64183e-18,1.13298e-30,1.42588e-16,1.29068e-21,9.92692e-23
0.6265,2.85605e-06,2.85737e-08,6.74295e-10,3.4769200000000006e-18,1.00362e-30,1.35807e-16,1.2235099999999999e-21,9.36811e-23
0.627,2.80789e-06,2.79819e-08,6.57151e-10,3.31918e-18,8.70528e-31,1.29336e-16,1.1597199999999999e-21,8.83981e-23
0.6275,2.76045e-06,2.74016e-08,6.40414e-10,3.1683400000000004e-18,7.471e-31,1.23162e-16,1.09915e-21,8.34044e-23
0.628,2.71375e-06,2.68328e-08,6.2408e-10,3.02411e-18,6.46714e-31,1.17274e-16,1.04165e-21,7.86846e-23
0.6285,2.6678e-06,2.62755e-08,6.08144e-10,2.8862200000000003e-18,5.787939999999999e-31,1.11657e-16,9.87053e-22,7.42236e-23
0.629,2.62258e-06,2.57293e-08,5.92596e-10,2.7544100000000003e-18,5.38555e-31,1.06301e-16,9.35237e-22,7.00084e-23
0.6295,2.57809e-06,2.51942e-08,5.77429e-10,2.6284400000000003e-18,5.18022e-31,1.01194e-16,8.8607e-22,6.60268e-23
0.63,2.5343e-06,2.46699e-08,5.6263e-10,2.50806e-18,5.092239999999999e-31,9.63255e-17,8.3942e-22,6.22664e-23
0.6305,2.49121e-06,2.4156e-08,5.48192e-10,2.39301e-18,5.04185e-31,9.16841e-17,7.95158e-22,5.871480000000001e-23
0.631,2.44879e-06,2.36525e-08,5.34104e-10,2.2830500000000003e-18,4.95082e-31,8.72586e-17,7.5315499999999995e-22,5.53596e-23
0.6315,2.40706e-06,2.31591e-08,5.2036e-10,2.17796e-18,4.786609999999999e-31,8.30391e-17,7.13297e-22,5.2190100000000004e-23
0.632,2.366e-06,2.26758e-08,5.06953e-10,2.07755e-18,4.56953e-31,7.90172e-17,6.75487e-22,4.9197e-23
0.6325,2.32562e-06,2.22025e-08,4.93881e-10,1.9816300000000003e-18,4.32287e-31,7.51846e-17,6.39628e-22,4.63715e-23
0.633,2.28594e-06,2.17391e-08,4.81137e-10,1.8900200000000002e-18,4.06989e-31,7.15331e-17,6.05626e-22,4.3704400000000003e-23
0.6335,2.24695e-06,2.12857e-08,4.68718e-10,1.8025300000000002e-18,3.83254e-31,6.80544e-17,5.73385e-22,4.11868e-23
0.634,2.20863e-06,2.08418e-08,4.56613e-10,1.7189900000000001e-18,3.6197599999999998e-31,6.47405e-17,5.42818e-22,3.88107e-23
0.6345,2.17094e-06,2.04071e-08,4.44811e-10,1.6392100000000002e-18,3.43309e-31,6.15837e-17,5.1384e-22,3.65686e-23
0.635,2.13385e-06,1.99811e-08,4.33297e-10,1.5630100000000002e-18,3.2739799999999997e-31,5.85764e-17,4.8637e-22,3.4453100000000003e-23
0.6355,2.09733e-06,1.95634e-08,4.2206e-10,1.4902300000000002e-18,3.14389e-31,5.57107e-17,4.60322e-22,3.24566e-23
0.636,2.06133e-06,1.91536e-08,4.11087e-10,1.42067e-18,3.04428e-31,5.29791e-17,4.35615e-22,3.05717e-23
0.6365,2.02584e-06,1.87514e-08,4.00368e-10,1.35417e-18,2.97185e-31,5.03742e-17,4.12169e-22,2.87913e-23
0.637,1.99086e-06,1.83569e-08,3.89902e-10,1.2906200000000001e-18,2.90116e-31,4.78912e-17,3.89928e-22,2.71102e-23
0.6375,1.95644e-06,1.79702e-08,3.79692e-10,1.22993e-18,2.80037e-31,4.55257e-17,3.68843e-22,2.5523900000000002e-23
0.638,1.9226e-06,1.75917e-08,3.69739e-10,1.17199e-18,2.63764e-31,4.32733e-17,3.48865e-22,2.4027900000000002e-23
0.6385,1.88939e-06,1.72215e-08,3.60046e-10,1.11672e-18,2.38111e-31,4.11298e-17,3.29945e-22,2.26176e-23
0.639,1.85681e-06,1.68598e-08,3.50612e-10,1.06401e-18,2.0148599999999998e-31,3.90908e-17,3.12031e-22,2.1288400000000002e-23
0.6395,1.82483e-06,1.65061e-08,3.41428e-10,1.0137400000000002e-18,1.5739999999999998e-31,3.71512e-17,2.95075e-22,2.00361e-23
0.64,1.79342e-06,1.61601e-08,3.32481e-10,9.65799e-19,1.10385e-31,3.5306e-17,2.79023e-22,1.88562e-23
0.6405,1.76253e-06,1.58212e-08,3.23759e-10,9.20059e-19,6.49738e-32,3.35501e-17,2.63825e-22,1.7744400000000002e-23
0.641,1.73213e-06,1.5489e-08,3.1525e-10,8.76403e-19,2.56985e-32,3.18786e-17,2.4942899999999998e-22,1.66964e-23
0.6415,1.70216e-06,1.51632e-08,3.06942e-10,8.34707e-19,-2.91102e-33,3.02863e-17,2.35785e-22,1.57078e-23
0.642,1.6726e-06,1.48432e-08,2.98826e-10,7.94867e-19,-1.80586e-32,2.87687e-17,2.22846e-22,1.47748e-23
0.6425,1.64347e-06,1.45292e-08,2.909e-10,7.56813e-19,-2.16965e-32,2.7323e-17,2.10581e-22,1.38946e-23
0.643,1.61476e-06,1.42213e-08,2.83165e-10,7.20486e-19,-1.65827e-32,2.59464e-17,1.98962e-22,1.30648e-23
0.6435,1.58651e-06,1.39195e-08,2.7562e-10,6.85824e-19,-5.47505e-33,2.46364e-17,1.87961e-22,1.22828e-23
0.644,1.55872e-06,1.36239e-08,2.68265e-10,6.52765e-19,8.9e-33,2.33903e-17,1.77548e-22,1.1546200000000001e-23
0.6445,1.5314e-06,1.33345e-08,2.61098e-10,6.21246e-19,2.4283200000000002e-32,2.22052e-17,1.67695e-22,1.08526e-23
0.645,1.50454e-06,1.30512e-08,2.54114e-10,5.91197e-19,3.87731e-32,2.10785e-17,1.5837399999999999e-22,1.01996e-23
0.6455,1.47815e-06,1.27738e-08,2.47308e-10,5.62553e-19,5.04773e-32,2.00072e-17,1.49557e-22,9.58489e-24
0.646,1.4522e-06,1.25024e-08,2.40677e-10,5.3524300000000005e-19,5.750350000000001e-32,1.89885e-17,1.41216e-22,9.006160000000001e-24
0.6465,1.42671e-06,1.22367e-08,2.34217e-10,5.09205e-19,5.86981e-32,1.80197e-17,1.33323e-22,8.461160000000001e-24
0.647,1.40166e-06,1.19766e-08,2.27922e-10,4.84385e-19,5.57411e-32,1.70986e-17,1.25857e-22,7.94809e-24
0.6475,1.37705e-06,1.17221e-08,2.21791e-10,4.60731e-19,5.09918e-32,1.62231e-17,1.18797e-22,7.465290000000001e-24
0.648,1.35287e-06,1.14731e-08,2.15818e-10,4.38192e-19,4.68094e-32,1.53911e-17,1.12122e-22,7.01106e-24
0.6485,1.32912e-06,1.12294e-08,2.10001e-10,4.16718e-19,4.54825e-32,1.46005e-17,1.05811e-22,6.583710000000001e-24
0.649,1.30575e-06,1.09907e-08,2.0433e-10,3.96249e-19,4.59087e-32,1.38489e-17,9.984170000000001e-23,6.181520000000001e-24
0.6495,1.28269e-06,1.07562e-08,1.98789e-10,3.76717e-19,4.21667e-32,1.31337e-17,9.41912e-23,5.8027000000000004e-24
0.65,1.25985e-06,1.05253e-08,1.93365e-10,3.58055e-19,2.9123400000000004e-32,1.24521e-17,8.883650000000001e-23,5.445530000000001e-24
0.6505,1.2373e-06,1.02983e-08,1.88064e-10,3.40246e-19,1.15048e-32,1.18035e-17,8.37672e-23,5.10911e-24
0.651,1.21516e-06,1.00763e-08,1.82904e-10,3.23293e-19,-9.76074e-34,1.11876e-17,7.8979e-23,4.79292e-24
0.6515,1.19351e-06,9.86003e-09,1.77895e-10,3.07183e-19,-2.7903100000000002e-33,1.06038e-17,7.446360000000001e-23,4.49617e-24
0.652,1.17229e-06,9.64875e-09,1.73025e-10,2.9185500000000003e-19,2.48011e-35,1.00499e-17,7.02008e-23,4.2174200000000006e-24
0.6525,1.15142e-06,9.44182e-09,1.68277e-10,2.77251e-19,1.1170900000000001e-33,9.52348e-18,6.61709e-23,3.95522e-24
0.653,1.13088e-06,9.23899e-09,1.63648e-10,2.6333600000000003e-19,5.29662e-34,9.023220000000001e-18,6.23616e-23,3.7086200000000006e-24
0.6535,1.11065e-06,9.04013e-09,1.59133e-10,2.50083e-19,-1.576e-34,8.548050000000001e-18,5.87627e-23,3.47684e-24
