E_nu_MeV,E_e_MeV,p_e_MeV,dsigma_dpe_cm2_per_MeV
8.2,6.47466966297759,6.45447342508601,9.449414568014581e-43
8.2,6.48750012004076,6.46734394925676,9.561650045754392e-43
8.2,6.49496737659035,6.47483445143056,9.62676771745875e-43
8.2,6.50779808383625,6.4877049756013,9.738191473192441e-43
8.2,6.52062894802163,6.50057549977206,9.8488686156867e-43
8.2,6.52809644040469,6.50806600194586,9.9128594253821e-43
8.2,6.54092755098103,6.52093652611662,1.00219413605813e-42
8.2,6.5537588161242,6.53380705028736,1.01297266296429e-42
8.2,6.56122654077538,6.54129755246116,1.01917630526636e-42
8.2,6.57405804859386,6.55416807663191,1.02969874982118e-42
8.2,6.58688970865409,6.56703860080267,1.0400239442077199e-42
8.2,6.59435766207941,6.57452910297647,1.0459304788006401e-42
8.2,6.60718956117351,6.58739962714722,1.05588130671359e-42
8.2,6.62002161023057,6.60027015131797,1.06555233996742e-42
8.2,6.6274897890057,6.60776065349177,1.07103760043084e-42
8.2,6.6403220735276,6.62063117766252,1.08019022693635e-42
8.2,6.65315450577888,6.63350170183327,1.0889628366963401e-42
8.2,6.66062290654737,6.64099220400707,1.0938760775730002e-42
8.2,6.67345557076504,6.65386272817783,1.10195592902048e-42
8.2,6.68628838052257,6.66673325234858,1.10953483038138e-42
8.2,6.69806845257483,6.67854781714089,1.11600553883018e-42
8.2,6.72571809884469,6.7062779464906,1.1291041358782402e-42
8.2,6.75336840510152,6.73400807584032,1.13875304047509e-42
8.2,6.76946087697927,6.75014670325113,1.14249740311215e-42
8.2,6.79711221089134,6.77787683260085,1.14516750455201e-42
8.2,6.82476418421111,6.80560696195056,1.1423029485052401e-42
8.2,6.84085761695946,6.82174558936138,1.1376955029115801e-42
8.2,6.8685105860553,6.84947571871109,1.1239842005470101e-42
8.2,6.8961641748252,6.8772058480608,1.1019265439079501e-42
8.2,6.91225853878861,6.89334447547163,1.0847474714124801e-42
8.2,6.9399130927587,6.92107460482133,1.04686684246734e-42
8.2,6.96756824747191,6.94880473417104,9.97247520669014e-43
8.2,6.98366351420114,6.96494336158187,9.624360196499411e-43
8.2,7.01131960477613,6.99267349093158,8.91580067021449e-43
8.2,7.03897627792561,7.02040362028129,8.0588020319647e-43
8.2,7.05507242011709,7.03654224769211,7.48893167788085e-43
8.2,7.08273000096552,7.06427237704183,6.38696615379991e-43
8.2,7.11038814694421,7.09200250639154,5.137850427681541e-43
8.2,7.12648513838301,7.10814113380236,4.3527623206596e-43
8.2,7.15414416501515,7.13587126315207,2.9410400858825003e-43
8.2,7.18180374002202,7.16360139250178,1.55557601514058e-43
8.2,7.19790155552821,7.1797400199126,8.70408404056576e-44
8.2,7.22556198520559,7.20747014926231,1.8320751206656199e-44
8.2,7.25322294715724,7.23520027861202,3.91344491644594e-46
8.2,7.26850479468033,7.25052011242987,0.0
8.4,0.51099907,0.0,0.0
8.4,0.512318043394469,0.036738645139309405,2.5393803920835998e-48
8.4,0.53636369714446,0.162990693211634,3.289634749192e-47
8.4,0.5871809030667879,0.28924274128396704,9.94777998893103e-47
8.4,0.626646527826987,0.36272003156257304,1.56153485661718e-46
8.4,0.707257905012979,0.48897207963490397,2.87019115912035e-46
8.4,0.79976295041343,0.615224127707236,4.64085779647989e-46
8.4,0.8575719752164099,0.6887014179858421,5.90356379192815e-46
8.4,0.9619091440365329,0.814953466058174,8.50897838013508e-46
8.4,1.07097519549732,0.941205514130499,1.17162811634004e-45
8.4,1.1360903322819,1.01468280440911,1.3885408975817498e-45
8.4,1.25014094691267,1.14093485248144,1.81802152149835e-45
8.4,1.36633915646004,1.26718690055377,2.32592544356944e-45
8.4,1.43474754647677,1.34066419083238,2.66095005836044e-45
8.4,1.55337159157209,1.46691623890471,3.31064481803436e-45
8.4,1.67311244098244,1.59316828697704,4.06269969321606e-45
8.4,1.7432233160805,1.66664557725565,4.55190136839931e-45
8.4,1.8642966353152,1.79289762532798,5.48930975916746e-45
8.4,1.98601498444835,1.91914967340031,6.56077200679597e-45
8.4,2.05710531230687,1.99262696367892,7.25191078051357e-45
8.4,2.1796257284178,2.11887901175125,8.56665994533719e-45
8.4,2.30254935350481,2.24513105982358,1.00577993903406e-44
8.4,2.37425035131185,2.31860835010219,1.10146852477156e-44
8.4,2.49769141730978,2.44486039817452,1.2826867913384e-44
8.4,2.62140024810908,2.57111244624685,1.48725412588542e-44
8.4,2.69350606534989,2.64458973652546,1.61812559206677e-44
8.4,2.8175670790265,2.77084178459779,1.8653400702123997e-44
8.4,2.94181452930604,2.89709383267012,2.1436879793263998e-44
8.4,3.01420185887371,2.97057112294873,2.32148068567694e-44
8.4,3.13869938065336,3.09682317102106,2.65693376013104e-44
8.4,3.26333172041623,3.22307521909339,3.0342605320550497e-44
8.4,3.33592243563721,3.296552509372,3.27517498980328e-44
8.4,3.46073851771591,3.42280455744433,3.72968713383271e-44
8.4,3.58565514776621,3.54905660551666,4.2410909518171803e-44
8.4,3.6583974463864,3.62253389579527,4.56778780374602e-44
8.4,3.78345293382647,3.7487859438676,5.1846611718574e-44
8.4,3.90858535643252,3.87503799193993,5.87973815897696e-44
8.4,3.98144358034296,3.94851528221853,6.32438723021295e-44
8.4,4.10668343624714,4.07476733029087,7.16539460135721e-44
8.4,4.2319834436023,4.2010193783632,8.11533978424605e-44
8.4,4.30493226657177,4.27449666864181,8.7243526821594e-44
8.4,4.43031706734428,4.40074871671414,9.87907981748465e-44
8.4,4.55574977077518,4.52700076478647,1.11878299629909e-43
8.4,4.62877072068559,4.60047805506507,1.20293182822375e-43
8.4,4.75427150228573,4.72673010313741,1.36299435374925e-43
8.4,4.87981104239715,4.85298215120974,1.5451873084094902e-43
8.4,4.95289033577067,4.92645944148834,1.662751634585e-43
8.4,5.07848534961748,5.05271148956068,1.88723414551967e-43
8.4,5.20411215998205,5.17896353763301,2.14403783388098e-43
8.4,5.24450499287755,5.21955099321548,2.2342998141938203e-43
8.4,5.25766862299194,5.23277739825163,2.2645835033289502e-43
8.4,5.27083256740818,5.24600380328778,2.29530630976776e-43
8.4,5.27849398066436,5.2537014241741,2.3133915848750802e-43
8.4,5.29165841751433,5.26692782921025,2.3448235522635403e-43
8.4,5.30482316264841,5.2801542342464,2.3767131334501703e-43
8.4,5.31248503916684,5.28785185513273,2.3954860986067803e-43
8.4,5.325650267336,5.30107826016888,2.4281147504807005e-43
8.4,5.33881579792381,5.31430466520503,2.4612203398554605e-43
8.4,5.34647812889032,5.32200228609136,2.4807100340683302e-43
8.4,5.35964413335167,5.3352286911275,2.5145859376801005e-43
8.4,5.37281043451375,5.34845509616365,2.54895896149206e-43
8.4,5.38047321133586,5.35615271704999,2.56919571456098e-43
8.4,5.39363997743967,5.36937912208614,2.60437168005647e-43
8.4,5.40680703466919,5.38260552712229,2.64006583889689e-43
8.4,5.41447024896919,5.39030314800862,2.6610813186450703e-43
8.4,5.42763776243119,5.40352955304477,2.6976124797431804e-43
8.4,5.4408055615824,5.41675595808092,2.7346838284641e-43
8.4,5.4484692051907,5.42445357896724,2.75651108683166e-43
8.4,5.46163745208083,5.43767998400339,2.7944549791687303e-43
8.4,5.4748059793579,5.45090638903955,2.83296200396698e-43
8.4,5.48247004430664,5.45860400992587,2.8556355212081604e-43
8.4,5.49563901103815,5.47183041496203,2.8950521569621803e-43
8.4,5.50880825298443,5.48505681999818,2.9350558481308106e-43
8.4,5.51647273150129,5.4927544408845,2.9586115741766e-43
8.4,5.52964240482022,5.50598084592065,2.9995635112704704e-43
8.4,5.54281234830794,5.5192072509568,3.04112742975739e-43
8.4,5.55047723281018,5.52690487184313,3.0656028216045303e-43
8.4,5.56364759978532,5.54013127687928,3.10815522538829e-43
8.4,5.57681823200559,5.55335768191543,3.15134556090901e-43
8.4,5.58448351509434,5.56105530280176,3.1767796146371703e-43
8.4,5.59765456310741,5.57428170783791,3.2210003095014205e-43
8.4,5.61082587156064,5.58750811287405,3.2658859274523403e-43
8.4,5.61849154601535,5.59520573376039,3.2923192031665002e-43
8.4,5.63166326275167,5.60843213879654,3.3382787109769202e-43
8.4,5.6448352352383,5.62165854383268,3.3849311847943404e-43
8.4,5.65250129401143,5.62935616471902,3.41240582241741e-43
8.4,5.66567366745082,5.64258256975516,3.4601773840000302e-43
8.4,5.6788462920624,5.65580897479132,3.5086710088953703e-43
8.4,5.68651272827425,5.66350659567765,3.5372307323082905e-43
8.4,5.69968574668234,5.67673300071379,3.5868903075106403e-43
8.4,5.71285901179288,5.68995940574994,3.637302090793861e-43
8.4,5.72052581872668,5.69765702663627,3.66699219727128e-43
8.4,5.73369947064645,5.71088343167242,3.71861843743437e-43
8.4,5.74687336490414,5.72410983670857,3.771028058565141e-43
8.4,5.75454053600123,5.7318074575949,3.80189538979068e-43
8.4,5.76771481024489,5.74503386263104,3.85556957719851e-43
8.4,5.7808893225641,5.7582602676672,3.91005931248902e-43
8.4,5.78855685141932,5.76595788855353,3.9421522027489205e-43
8.4,5.80173173706045,5.77918429358968,3.9979581476926806e-43
8.4,5.81490685661394,5.79241069862583,4.0546127480836806e-43
8.4,5.82257473697118,5.80010831951216,4.08798094417949e-43
8.4,5.83575022333718,5.8133347245483,4.146004830134231e-43
8.4,5.84892593954867,5.82656112958445,4.20491134353116e-43
8.4,5.85659416529657,5.83425875047079,4.23960588990574e-43
8.4,5.86977024196133,5.84748515550693,4.299936055246091e-43
8.4,5.88294654449828,5.86071156054309,4.36118357980217e-43
8.4,5.89061510966604,5.86840918142941,4.39725666098314e-43
8.4,5.9037917664429,5.88163558646556,4.45998330258571e-43
8.4,5.9169686452095,5.89486199150171,4.523662655593741e-43
8.4,5.92463754396295,5.90255961238804,4.5611673864125805e-43
8.4,5.93781477089783,5.91578601742419,4.62638216783473e-43
8.4,5.95099221602834,5.92901242246034,4.6925854515153405e-43
8.4,5.95866144266597,5.93671004334667,4.73157560355481e-43
8.4,5.97183923003083,5.94993644838282,4.799371146760941e-43
8.4,5.98501723188302,5.96316285341897,4.868191188335251e-43
8.4,5.9926867808323,5.9708604743053,4.908720838804051e-43
8.4,6.00586511911875,5.98408687934144,4.979190074033881e-43
8.4,6.01904366826765,5.9973132843776,5.0507197128854904e-43
8.4,6.02671353408137,6.00501090526393,5.09284279824697e-43
8.4,6.03989241399454,6.01823731030008,5.16607814133429e-43
8.4,6.05307150122632,6.03146371533622,5.24040932913382e-43
8.4,6.06074167857914,6.03916133622256,5.2841790849858e-43
8.4,6.07392109103168,6.0523877412587,5.3602714044859305e-43
8.4,6.08710070733786,6.06561414629485,5.437494080720521e-43
8.4,6.09477119102287,6.07331176718119,5.48296234068407e-43
8.4,6.10795112712926,6.08653817221733,5.56199967090625e-43
8.4,6.12113126370095,6.09976457725348,5.64220036204196e-43
8.4,6.12880204862644,6.10746219813981,5.689416687609201e-43
8.4,6.14198249969739,6.12068860317596,5.771482631471551e-43
8.4,6.15516314791985,6.13391500821211,5.85474271737931e-43
8.4,6.16283422910614,6.14161262909844,5.903753321709831e-43
8.4,6.17601518664322,6.15483903413459,5.9889250784780905e-43
8.4,6.18919633809054,6.16806543917074,6.0753186540169205e-43
8.4,6.19686771066692,6.17576306005707,6.1261650758741805e-43
8.4,6.21004916635735,6.18898946509321,6.21451101327353e-43
8.4,6.22323081278731,6.20221587012936,6.304102258963131e-43
8.4,6.23090247198908,6.2099134910157,6.3568197335950004e-43
8.4,6.24408441770073,6.22313989605185,6.4483964075143406e-43
8.4,6.25726655104981,6.23636630108799,6.54123636475872e-43
8.4,6.2649384922154,6.24406392197432,6.59585182717809e-43
8.4,6.27812091999188,6.25729032701047,6.6907003307178205e-43
8.4,6.2913035323705,6.27051673204662,6.786822955055971e-43
8.4,6.29897575093873,6.27821435293295,6.8433525976311904e-43
8.4,6.31215865299468,6.2914407579691,6.9414940981262904e-43
8.4,6.3253417366825,6.30466716300525,7.04091143664535e-43
8.4,6.33301422818988,6.31236478389158,7.0993577263580905e-43
8.4,6.34619759690643,6.32559118892773,7.20078801798617e-43
8.4,6.35938114434784,6.33881759396388,7.303484326635041e-43
8.4,6.36705390442598,6.34651521485021,7.36383236753225e-43
8.4,6.38023773234631,6.35974161988636,7.46851522930225e-43
8.4,6.39342173614611,6.37296802492251,7.574439803901891e-43
8.4,6.40109476051917,6.38066564580884,7.63665290638324e-43
8.4,6.41427904034425,6.39389205084499,7.74451201564835e-43
8.4,6.42746349326338,6.40711845588113,7.853570467132941e-43
8.4,6.43513677774569,6.41481607676746,7.91758475722616e-43
8.4,6.44832150233011,6.42804248180362,8.02849385417842e-43
8.4,6.46150639728158,6.44126888683976,8.140537501636572e-43
8.4,6.46917993777525,6.4489665077261,8.20625536950401e-43
8.4,6.48236510012321,6.46219291276224,8.32002630822416e-43
8.4,6.49555043016813,6.47541931779839,8.43483929750799e-43
8.4,6.50322422266076,6.48311693868472,8.50212144459913e-43
8.4,6.51640981592221,6.49634334372087,8.61848969295078e-43
8.4,6.52959557426594,6.50956974875702,8.735773375796861e-43
8.4,6.53726961482841,6.51726736964335,8.80442917370152e-43
8.4,6.55045563229525,6.5304937746795,8.923036244691182e-43
8.4,6.56364181228368,6.54372017971564,9.042390260134181e-43
8.4,6.57131609706802,6.55141780060197,9.112166081193151e-43
8.4,6.58450253217045,6.56464420563812,9.232538279017341e-43
8.4,6.5976891272864,6.57787061067427,9.353437686071351e-43
8.4,6.60536365252369,6.5855682315606,9.424002806833781e-43
8.4,6.61855049882668,6.59879463659675,9.545525570681612e-43
8.4,6.63173750268639,6.6120210416329,9.66729327011211e-43
8.4,6.63941226468475,6.61971866251923,9.73822288543601e-43
8.4,6.65259951588461,6.63294506755538,9.860109902054999e-43
8.4,6.66578692223434,6.64617147259153,9.98188347867219e-43
8.4,6.67346191737698,6.65386909347787,1.00526382999538e-42
8.4,6.68664956729801,6.66709549851401,1.0173894451230601e-42
8.4,6.69983737001077,6.68032190355015,1.02945864597209e-42
8.4,6.70751259475408,6.68801952443649,1.0364488315093601e-42
8.4,6.72070063734537,6.70124592947264,1.0483865430347e-42
8.4,6.73388883041774,6.71447233450879,1.0602116073121199e-42
8.4,6.74156428128945,6.72216995539512,1.06703188866347e-42
8.4,6.75475271062173,6.73539636043127,1.0786263225306201e-42
8.4,6.76794128817072,6.74862276546742,1.0900384347601201e-42
8.4,6.77561696176814,6.75632038635375,1.09658398780209e-42
8.4,6.78880577203076,6.7695467913899,1.1076430301376601e-42
8.4,6.80199472829085,6.78277319642605,1.11843397065993e-42
8.4,6.80967062127911,6.79047081731237,1.12457575003473e-42
8.4,6.82285980677706,6.80369722234853,1.1348633467879501e-42
8.4,6.83604913609727,6.81692362738467,1.14477788251703e-42
8.4,6.84372524520768,6.824621248271,1.15035800340814e-42
8.4,6.85691480035876,6.83784765330715,1.1595859000294999e-42
8.4,6.87010449719984,6.8510740583433,1.1683131180592401e-42
8.4,6.88221217224158,6.86321530583219,1.17583541412812e-42
8.4,6.91063072746963,6.89171219668281,1.19137591655979e-42
8.4,6.93904992522182,6.92020908753342,1.20339357456328e-42
8.4,6.95558987545817,6.93679396162488,1.20846160480437e-42
8.4,6.98401007366968,6.96529085247549,1.2132670487635001e-42
8.4,7.01243089436461,6.9937877433261,1.21229358857848e-42
8.4,7.02897178003858,7.01037261741755,1.20863728658456e-42
8.4,7.05739357014813,7.03886950826816,1.19622802243114e-42
8.4,7.08581596352417,7.06736639911878,1.1749405565420601e-42
8.4,7.10235775575673,7.08395127321023,1.15790642054181e-42
8.4,7.13078108877235,7.11244816406085,1.1196395136694599e-42
8.4,7.15920500661947,7.14094505491146,1.0686703439393199e-42
8.4,7.17574767770672,7.15752992900292,1.0325505051081801e-42
8.4,7.20417250662386,7.18602681985353,9.584063952306331e-43
8.4,7.23259790268014,7.21452371070414,8.679271467245001e-43
8.4,7.24914142603422,7.2311085847956,8.073983894000441e-43
8.4,7.27756770573612,7.25960547564621,6.897171003680571e-43
8.4,7.30599453559045,7.28810236649683,5.5551989290575e-43
8.4,7.32253888568399,7.30468724058828,4.708259752486601e-43
8.4,7.35096657284796,7.33318413143889,3.18004534016942e-43
8.4,7.3793947938485,7.36168102228951,1.6769401675863402e-43
8.4,7.3959399461623,7.37826589638096,9.37419449999043e-44
8.4,7.42436899917153,7.40676278723157,1.99564690472384e-44
8.4,7.45279857033958,7.43525967808219,4.40311407858393e-46
8.4,7.46850503900579,7.45100311824616,0.0
8.6,0.51099907,0.0,0.0
8.6,0.512389870323211,0.0377270416143666,2.5015269214862302e-48
8.6,0.537712447764143,0.167375705942175,3.2733195443073e-47
8.6,0.5910528961735521,0.297024370269981,9.918300629753039e-47
8.6,0.632345038615516,0.372478453498714,1.5580075266459602e-46
8.6,0.716415865260976,0.5021271178265201,2.86632258906412e-46
8.6,0.8125642672783351,0.6317757821543281,4.6378367659047394e-46
8.6,0.872521708629996,0.7072298653830611,5.90174211179262e-46
8.6,0.980553783854761,0.8368785297108681,8.510718529934729e-46
8.6,1.09329541586761,0.9665271940386702,1.1723891017314801e-45
8.6,1.16053652752366,1.0419812772674,1.38977118104995e-45
8.6,1.27821624523524,1.17162994159522,1.82032044078237e-45
8.6,1.39801504275663,1.30127860592302,2.3296877359831298e-45
8.6,1.46850704694254,1.37673268915176,2.66577900194886e-45
8.6,1.59069319218125,1.50638135347956,3.31774239659414e-45
8.6,1.71397615756686,1.63603001780737,4.0727146064076896e-45
8.6,1.78614049773253,1.7114841010361,4.56396406245892e-45
8.6,1.91073020315204,1.84113276536391,5.5055945505499194e-45
8.6,2.03595174136289,1.97078142969171,6.582318280233811e-45
8.6,2.10907558515044,2.04623551292045,7.277076367515859e-45
8.6,2.23508210192382,2.17588417724826,8.59915861329604e-45
8.6,2.36148295211434,2.30553284157606,1.0099269814368398e-44
8.6,2.43520405420825,2.3809869248048,1.1062252273405698e-44
8.6,2.56211067500217,2.5106355891326,1.28866549515777e-44
8.6,2.68927889751358,2.64028425346041,1.49471076072138e-44
8.6,2.76339551329591,2.71573833668914,1.62657878400152e-44
8.6,2.89090768359993,2.84538700101695,1.8757771602718898e-44
8.6,3.01860187166413,2.97503566534476,2.1565070268987e-44
8.6,3.09299333262987,3.05048974857349,2.33589810414124e-44
8.6,3.22093160044594,3.1801384129013,2.67451985377893e-44
8.6,3.3490014252212,3.3097870772291,3.0556346709772596e-44
8.6,3.42359135470325,3.38524116045784,3.29908409830016e-44
8.6,3.55184044263288,3.51488982478565,3.7586107340599595e-44
8.6,3.68018761045823,3.64453848911346,4.2759973346572203e-44
8.6,3.75492540376262,3.71999257234218,4.60669386659759e-44
8.6,3.88340800079144,3.84964123667,5.23147527440022e-44
8.6,4.01196562369669,3.9792899009978,5.93598789101539e-44
8.6,4.08681646604813,4.05474398422653,6.38694845743014e-44
8.6,4.21547884430897,4.18439264855434,7.240448195385779e-44
8.6,4.34419986865185,4.31404131288214,8.205328616874599e-44
8.6,4.41913904307383,4.38949539611088,8.82435224443409e-44
8.6,4.54794273144893,4.51914406043869,9.998945694542589e-44
8.6,4.67679311573462,4.64879272476649,1.1331540574880801e-43
8.6,4.75180260031853,4.72424680799523,1.2189068839464302e-43
8.6,4.88071934306603,4.85389547232303,1.3821659956151201e-43
8.6,5.00967386278666,4.98354413665084,1.5682186292028601e-43
8.6,5.08474021345099,5.05899821987958,1.68839284495965e-43
8.6,5.2137487989484,5.18864688420739,1.91810751979247e-43
8.6,5.34278837229307,5.31829554853519,2.18128050586581e-43
8.6,5.38427817639751,5.35997494689011,2.2738751568344202e-43
8.6,5.3977992646386,5.37355718791492,2.30495221341445e-43
8.6,5.41132065917167,5.38713942893975,2.33648536372317e-43
8.6,5.41919010076325,5.39504414242085,2.35505022352519e-43
8.6,5.43271197517827,5.40862638344566,2.3873202145425403e-43
8.6,5.44623415001806,5.42220862447048,2.4200658529884803e-43
8.6,5.45410404306158,5.4301133379516,2.43934550524211e-43
8.6,5.46762668861986,5.44369557897641,2.4728596239898002e-43
8.6,5.48114962888427,5.45727782000122,2.5068698448688604e-43
8.6,5.48901996478618,5.46518253348234,2.5268950283936203e-43
8.6,5.50254336683694,5.47876477450715,2.5617068241629502e-43
8.6,5.51606705801913,5.49234701553197,2.59703611527973e-43
8.6,5.52393782840214,5.50025172901307,2.6178389791920303e-43
8.6,5.53746197266263,5.51383397003789,2.6540044542804304e-43
8.6,5.55098640061924,5.52741621106271,2.69070979407881e-43
8.6,5.55885759731561,5.53532092454382,2.7123239543339202e-43
8.6,5.57238246985959,5.54890316556863,2.7499016611048902e-43
8.6,5.5859076207995,5.56248540659345,2.7880426154962004e-43
8.6,5.5937792358445,5.57039012007455,2.8105032110580202e-43
8.6,5.60730482309127,5.58397236109938,2.8495543480462e-43
8.6,5.62083068356471,5.59755460212419,2.8891931658085102e-43
8.6,5.62870270919037,5.60545931560529,2.9125369137724805e-43
8.6,5.6422289978941,5.61904155663012,2.9531254195413802e-43
8.6,5.65575555478218,5.63262379765493,2.9943271249031905e-43
8.6,5.66362798341129,5.64052851113604,3.01859237369191e-43
8.6,5.67715496065079,5.65411075216086,3.0607850168667002e-43
8.6,5.6906822011554,5.66769299318568,3.1036174975549406e-43
8.6,5.69855502539565,5.67559770666677,3.12884427711464e-43
8.6,5.71208267856454,5.6891799476916,3.17271074062097e-43
8.6,5.72561059019861,5.70276218871641,3.21724482922849e-43
8.6,5.73348380283707,5.71066690219752,3.24347489691425e-43
8.6,5.74701211963421,5.72424914322233,3.28908785399606e-43
8.6,5.76054069021238,5.73783138424716,3.3353974000556502e-43
8.6,5.76841428421004,5.74573609772826,3.3626742805723e-43
8.6,5.78194325263042,5.75931833875308,3.4101094596245004e-43
8.6,5.79547247025994,5.7729005797779,3.45827138916705e-43
8.6,5.80334643874654,5.780805293259,3.4866404065709906e-43
8.6,5.8168760470724,5.79438753428382,3.5359766411390803e-43
8.6,5.83040590014448,5.80796977530864,3.5860709998073905e-43
8.6,5.83828023641348,5.81587448878974,3.61557929914334e-43
8.6,5.8518104732058,5.82945672981456,3.66689855864583e-43
8.6,5.86534095038716,5.84303897083938,3.7190085335485806e-43
8.6,5.87321564789091,5.85094368432049,3.74970508914865e-43
8.6,5.88674650198121,5.8645259253453,3.8030924848909904e-43
8.6,5.90027759220598,5.87810816637012,3.8573043994836e-43
8.6,5.90815264455104,5.88601287985123,3.889240006306931e-43
8.6,5.92168410503341,5.89959512087605,3.9447837663677006e-43
8.6,5.93521579749529,5.91317736190086,4.00118704054347e-43
8.6,5.94309119843794,5.92108207538197,4.03441428414603e-43
8.6,5.95662325466139,5.93466431640678,4.09220568809037e-43
8.6,5.97015553880615,5.9482465574316,4.15089275622574e-43
8.6,5.97803128224802,5.95615127091271,4.185465956007211e-43
8.6,5.99156392380911,5.96973351193753,4.245599222087021e-43
8.6,6.00509678932723,5.98331575296234,4.30666539716817e-43
8.6,6.01297286931113,5.99122046644345,4.3426405164239105e-43
8.6,6.0265060860468,6.00480270746827,4.4052126262308005e-43
8.6,6.04003952286647,6.01838494849309,4.46875589761972e-43
8.6,6.04791593357231,6.02628966197419,4.506190412427341e-43
8.6,6.06144971555301,6.039871902999,4.5713008609020905e-43
8.6,6.07498371383332,6.05345414402382,4.6374216105397005e-43
8.6,6.08286044957423,6.06135885750494,4.676374327919271e-43
8.6,6.09639478709726,6.07494109852975,4.744124780284421e-43
8.6,6.10992933722163,6.08852333955457,4.81292539815395e-43
8.6,6.11780639244012,6.09642805303567,4.85345621183022e-43
8.6,6.13134127602322,6.11001029406049,4.92395004631704e-43
8.6,6.14487636859305,6.1235925350853,4.99553442227393e-43
8.6,6.15275373785741,6.13149724856641,5.03770399186349e-43
8.6,6.1662891582325,6.14507948959123,5.111045702395411e-43
8.6,6.17982478406108,6.15866173061605,5.185518566515501e-43
8.6,6.18770246206182,6.16656644409716,5.229387903060341e-43
8.6,6.20123841016903,6.18014868512197,5.305682330485321e-43
8.6,6.21477456027554,6.19373092614679,5.3831484082256905e-43
8.6,6.222652541822,6.2016356396279,5.42877834434211e-43
8.6,6.23618900880386,6.21521788065271,5.50812969807956e-43
8.6,6.24972567440771,6.22880012167753,5.588692637994941e-43
8.6,6.25760395442473,6.23670483515864,5.636143159199281e-43
8.6,6.27114093162056,6.25028707618346,5.71865378245447e-43
8.6,6.28467810413581,6.26386931720827,5.802414809044891e-43
8.6,6.29255667766056,6.27177403068937,5.851744212663041e-43
8.6,6.30609415660104,6.28535627171419,5.9375130359191005e-43
8.6,6.31963182763107,6.29893851273901,6.02456926322487e-43
8.6,6.32751068980997,6.30684322622012,6.0758331092177005e-43
8.6,6.34104866221189,6.32042546724493,6.1649537216996804e-43
8.6,6.3545868235442,6.33400770826976,6.2553960560373105e-43
8.6,6.36246596962992,6.34191242175087,6.3086458631178204e-43
8.6,6.37600442739111,6.35549466277568,6.40120411976608e-43
8.6,6.38954307099231,6.3690769038005,6.495114660340431e-43
8.6,6.39742249634088,6.37698161728161,6.5503962917428e-43
8.6,6.4109614315353,6.39056385830642,6.64646735340366e-43
8.6,6.42450054954627,6.40414609933123,6.74391618106933e-43
8.6,6.43238024961431,6.41205081281234,6.80126785202197e-43
8.6,6.44591965448729,6.42563305383716,6.9009125350846404e-43
8.6,6.4594592392185,6.43921529486197,7.001953755414901e-43
8.6,6.4673392095605,6.44712000834309,7.06140357981775e-43
8.6,6.48087907652414,6.46070224936791,7.164663863354491e-43
8.6,6.49441912045108,6.47428449039272,7.269330741140701e-43
8.6,6.50229935671676,6.48218920387382,7.330893715494551e-43
8.6,6.51583967834549,6.49577144489864,7.43778722447603e-43
8.6,6.52938017410429,6.50935368592346,7.546086210827931e-43
8.6,6.53726067203613,6.51725839940457,7.60976051597139e-43
8.6,6.55080144106238,6.53084064042938,7.72027375384747e-43
8.6,6.56434238144555,6.54442288145421,7.83217716617479e-43
8.6,6.57222313687626,6.55232759493531,7.89793963380567e-43
8.6,6.58576434618631,6.56590983596013,8.01201969510948e-43
8.6,6.5993057241386,6.57949207698494,8.12745675515806e-43
8.6,6.6071867329888,6.58739679046604,8.19525732131842e-43
8.6,6.62072837561873,6.60097903149087,8.3128017536911e-43
8.6,6.63427018423317,6.61456127251569,8.43164763006118e-43
8.6,6.64215144250907,6.62246598599679,8.50140255539103e-43
8.6,6.6556935116408,6.6360482270216,8.62224697227733e-43
8.6,6.66923574415481,6.64963046804642,8.74430939776153e-43
8.6,6.67711724794598,6.65753518152753,8.81589299013109e-43
8.6,6.69065973690356,6.67111742255235,8.93979595297742e-43
8.6,6.70420238669519,6.68469966357716,9.064798898967252e-43
8.6,6.71208413217239,6.69260437705827,9.138033420326161e-43
8.6,6.72562703441825,6.70618661808309,9.26465801119023e-43
8.6,6.73917009500259,6.71976885910791,9.39222180161025e-43
8.6,6.74705207841569,6.72767357258901,9.46686517861222e-43
8.6,6.7605953875471,6.74125581361383,9.59575657651437e-43
8.6,6.77413885257273,6.75483805463865,9.725373702499551e-43
8.6,6.78202107024867,6.76274276811976,9.80110458934364e-43
8.6,6.79556477999431,6.77632500914458,9.931662830534012e-43
8.6,6.80910864323986,6.78990725016939,1.0062668598246501e-42
8.6,6.8169910915807,6.79781196365049,1.01390682620677e-42
8.6,6.83053519579727,6.81139420467531,1.02705152327811e-42
8.6,6.84407945116818,6.82497644570014,1.0402052236195701e-42
8.6,6.85196212664918,6.83288115918123,1.04785826513869e-42
8.6,6.86550661931819,6.84646340020605,1.06099222182424e-42
8.6,6.87905126084343,6.86004564123087,1.0740897486368599e-42
8.6,6.8869341600112,6.86795035471197,1.08168749478445e-42
8.6,6.90047903523581,6.8815325957368,1.09468449940086e-42
8.6,6.91402405706481,6.89511483676161,1.1075878540795801e-42
8.6,6.92190717653553,6.90301955024272,1.11504420329522e-42
8.6,6.93545242853746,6.91660179126754,1.12774570745661e-42
