        LOW survival proabilities

Figure 9 of Phys. Rev. D, 58, 096016 (1998) 
by J. N. Bahcall, P. I. Krastev, and A. Yu. Smirnov.

The first column is the neutrino energy in MeV. 
The second through fourth columns are the survival 
probabilities for the daytime only, the average of 
day plus night, and the night only, respectively. 

     E        Day      Day + Night  Night
   (MeV)     

 0.5650E+01 0.3947E+00 0.4065E+00 0.4188E+00
 0.5700E+01 0.3948E+00 0.4064E+00 0.4186E+00
 0.5750E+01 0.3948E+00 0.4063E+00 0.4184E+00
 0.5800E+01 0.3948E+00 0.4062E+00 0.4182E+00
 0.5850E+01 0.3949E+00 0.4062E+00 0.4180E+00
 0.5900E+01 0.3949E+00 0.4061E+00 0.4179E+00
 0.5950E+01 0.3950E+00 0.4061E+00 0.4177E+00
 0.6000E+01 0.3950E+00 0.4060E+00 0.4176E+00
 0.6050E+01 0.3951E+00 0.4060E+00 0.4174E+00
 0.6100E+01 0.3951E+00 0.4059E+00 0.4173E+00
 0.6150E+01 0.3952E+00 0.4059E+00 0.4171E+00
 0.6200E+01 0.3952E+00 0.4058E+00 0.4170E+00
 0.6250E+01 0.3953E+00 0.4058E+00 0.4169E+00
 0.6300E+01 0.3953E+00 0.4057E+00 0.4167E+00
 0.6350E+01 0.3954E+00 0.4057E+00 0.4166E+00
 0.6400E+01 0.3954E+00 0.4057E+00 0.4165E+00
 0.6450E+01 0.3955E+00 0.4057E+00 0.4164E+00
 0.6500E+01 0.3956E+00 0.4056E+00 0.4162E+00
 0.6550E+01 0.3956E+00 0.4056E+00 0.4161E+00
 0.6600E+01 0.3957E+00 0.4056E+00 0.4160E+00
 0.6650E+01 0.3958E+00 0.4056E+00 0.4159E+00
 0.6700E+01 0.3958E+00 0.4055E+00 0.4158E+00
 0.6750E+01 0.3959E+00 0.4055E+00 0.4157E+00
 0.6800E+01 0.3960E+00 0.4055E+00 0.4156E+00
 0.6850E+01 0.3960E+00 0.4055E+00 0.4156E+00
 0.6900E+01 0.3961E+00 0.4055E+00 0.4155E+00
 0.6950E+01 0.3962E+00 0.4055E+00 0.4154E+00
 0.7000E+01 0.3962E+00 0.4055E+00 0.4153E+00
 0.7050E+01 0.3963E+00 0.4055E+00 0.4152E+00
 0.7100E+01 0.3964E+00 0.4055E+00 0.4152E+00
 0.7150E+01 0.3965E+00 0.4055E+00 0.4151E+00
 0.7200E+01 0.3966E+00 0.4055E+00 0.4150E+00
 0.7250E+01 0.3966E+00 0.4055E+00 0.4150E+00
 0.7300E+01 0.3967E+00 0.4055E+00 0.4149E+00
 0.7350E+01 0.3968E+00 0.4055E+00 0.4148E+00
 0.7400E+01 0.3969E+00 0.4056E+00 0.4148E+00
 0.7450E+01 0.3970E+00 0.4056E+00 0.4147E+00
 0.7500E+01 0.3971E+00 0.4056E+00 0.4147E+00
 0.7550E+01 0.3971E+00 0.4056E+00 0.4146E+00
 0.7600E+01 0.3972E+00 0.4056E+00 0.4146E+00
 0.7650E+01 0.3973E+00 0.4057E+00 0.4146E+00
 0.7700E+01 0.3974E+00 0.4057E+00 0.4145E+00
 0.7750E+01 0.3975E+00 0.4057E+00 0.4145E+00
 0.7800E+01 0.3976E+00 0.4058E+00 0.4145E+00
 0.7850E+01 0.3977E+00 0.4058E+00 0.4144E+00
 0.7900E+01 0.3978E+00 0.4058E+00 0.4144E+00
 0.7950E+01 0.3979E+00 0.4059E+00 0.4144E+00
 0.8000E+01 0.3980E+00 0.4059E+00 0.4144E+00
 0.8050E+01 0.3981E+00 0.4059E+00 0.4144E+00
 0.8100E+01 0.3982E+00 0.4060E+00 0.4143E+00
 0.8150E+01 0.3983E+00 0.4060E+00 0.4143E+00
 0.8200E+01 0.3984E+00 0.4061E+00 0.4143E+00
 0.8250E+01 0.3985E+00 0.4061E+00 0.4143E+00
 0.8300E+01 0.3986E+00 0.4062E+00 0.4143E+00
 0.8350E+01 0.3987E+00 0.4062E+00 0.4143E+00
 0.8400E+01 0.3988E+00 0.4063E+00 0.4143E+00
 0.8450E+01 0.3990E+00 0.4063E+00 0.4143E+00
 0.8500E+01 0.3991E+00 0.4064E+00 0.4143E+00
 0.8550E+01 0.3992E+00 0.4065E+00 0.4143E+00
 0.8600E+01 0.3993E+00 0.4065E+00 0.4143E+00
 0.8650E+01 0.3994E+00 0.4066E+00 0.4143E+00
 0.8700E+01 0.3995E+00 0.4066E+00 0.4143E+00
 0.8750E+01 0.3996E+00 0.4067E+00 0.4143E+00
 0.8800E+01 0.3998E+00 0.4068E+00 0.4144E+00
 0.8850E+01 0.3999E+00 0.4068E+00 0.4144E+00
 0.8900E+01 0.4000E+00 0.4069E+00 0.4144E+00
 0.8950E+01 0.4001E+00 0.4070E+00 0.4144E+00
 0.9000E+01 0.4002E+00 0.4071E+00 0.4144E+00
 0.9050E+01 0.4004E+00 0.4071E+00 0.4145E+00
 0.9100E+01 0.4005E+00 0.4072E+00 0.4145E+00
 0.9150E+01 0.4006E+00 0.4073E+00 0.4145E+00
 0.9200E+01 0.4007E+00 0.4074E+00 0.4146E+00
 0.9250E+01 0.4009E+00 0.4074E+00 0.4146E+00
 0.9300E+01 0.4010E+00 0.4075E+00 0.4146E+00
 0.9350E+01 0.4011E+00 0.4076E+00 0.4147E+00
 0.9400E+01 0.4012E+00 0.4077E+00 0.4147E+00
 0.9450E+01 0.4014E+00 0.4078E+00 0.4147E+00
 0.9500E+01 0.4015E+00 0.4079E+00 0.4148E+00
 0.9550E+01 0.4016E+00 0.4079E+00 0.4148E+00
 0.9600E+01 0.4018E+00 0.4080E+00 0.4149E+00
 0.9650E+01 0.4019E+00 0.4081E+00 0.4149E+00
 0.9700E+01 0.4020E+00 0.4082E+00 0.4150E+00
 0.9750E+01 0.4022E+00 0.4083E+00 0.4150E+00
 0.9800E+01 0.4023E+00 0.4084E+00 0.4151E+00
 0.9850E+01 0.4024E+00 0.4085E+00 0.4151E+00
 0.9900E+01 0.4026E+00 0.4086E+00 0.4152E+00
 0.9950E+01 0.4027E+00 0.4087E+00 0.4152E+00
 0.1000E+02 0.4029E+00 0.4088E+00 0.4153E+00
 0.1005E+02 0.4030E+00 0.4089E+00 0.4154E+00
 0.1010E+02 0.4031E+00 0.4090E+00 0.4154E+00
 0.1015E+02 0.4033E+00 0.4091E+00 0.4155E+00
 0.1020E+02 0.4034E+00 0.4092E+00 0.4155E+00
 0.1025E+02 0.4036E+00 0.4093E+00 0.4156E+00
 0.1030E+02 0.4037E+00 0.4094E+00 0.4157E+00
 0.1035E+02 0.4039E+00 0.4095E+00 0.4157E+00
 0.1040E+02 0.4040E+00 0.4096E+00 0.4158E+00
 0.1045E+02 0.4041E+00 0.4097E+00 0.4159E+00
 0.1050E+02 0.4043E+00 0.4098E+00 0.4160E+00
 0.1055E+02 0.4044E+00 0.4099E+00 0.4160E+00
 0.1060E+02 0.4046E+00 0.4101E+00 0.4161E+00
 0.1065E+02 0.4047E+00 0.4102E+00 0.4162E+00
 0.1070E+02 0.4049E+00 0.4103E+00 0.4163E+00
 0.1075E+02 0.4050E+00 0.4104E+00 0.4163E+00
 0.1080E+02 0.4052E+00 0.4105E+00 0.4164E+00
 0.1085E+02 0.4053E+00 0.4106E+00 0.4165E+00
 0.1090E+02 0.4055E+00 0.4107E+00 0.4166E+00
 0.1095E+02 0.4056E+00 0.4109E+00 0.4167E+00
 0.1100E+02 0.4058E+00 0.4110E+00 0.4167E+00
 0.1105E+02 0.4059E+00 0.4111E+00 0.4168E+00
 0.1110E+02 0.4061E+00 0.4112E+00 0.4169E+00
 0.1115E+02 0.4062E+00 0.4113E+00 0.4170E+00
 0.1120E+02 0.4064E+00 0.4115E+00 0.4171E+00
 0.1125E+02 0.4066E+00 0.4116E+00 0.4172E+00
 0.1130E+02 0.4067E+00 0.4117E+00 0.4173E+00
 0.1135E+02 0.4069E+00 0.4118E+00 0.4174E+00
 0.1140E+02 0.4070E+00 0.4119E+00 0.4175E+00
 0.1145E+02 0.4072E+00 0.4121E+00 0.4175E+00
 0.1150E+02 0.4073E+00 0.4122E+00 0.4176E+00
 0.1155E+02 0.4075E+00 0.4123E+00 0.4177E+00
 0.1160E+02 0.4076E+00 0.4124E+00 0.4178E+00
 0.1165E+02 0.4078E+00 0.4126E+00 0.4179E+00
