radius,electron_density_mol_cm3,neutron_density_mol_cm3,mass_density_g_cm3
0.847,0.04893166570198186,0.007428422634237856,0.056897082796456645
0.8475,0.048639600588059516,0.007384423651273195,0.056560078037847204
0.848,0.048348165492591196,0.0073405162532863754,0.056223774763028304
0.8485,0.04805847659597821,0.0072968699263985404,0.05588947112994575
0.849,0.047769423491189913,0.00725314909074386,0.055554596806195074
0.8495,0.04748210892876307,0.007209690218299381,0.055221728957196084
0.85,0.04719434902190403,0.007166326726782972,0.05488959166659809
0.8505,0.04690833305114772,0.00712322404985631,0.05455945205303573
0.851,0.046622976901492655,0.007080054562751221,0.05422880071518938
0.8515,0.04633828966008246,0.007037146699400188,0.05390015325207244
0.852,0.046054280312612696,0.006994337821828067,0.05357226395826488
0.8525,0.04577095774312499,0.006951789362302819,0.05324636930422193
0.853,0.04548937815339588,0.006909181549735324,0.05292002004290565
0.8535,0.04520848984480858,0.006866834882262594,0.05259567099008724
0.854,0.044928301444132186,0.00682474775931524,0.05227330988640375
0.8545,0.04464984956551488,0.006782606232381531,0.05195053208212736
0.855,0.044371080035723834,0.006740569712267887,0.05162855856457907
0.8555,0.04409405099221653,0.006698639478006294,0.051307399130345904
0.856,0.04381774261591175,0.0066569700740039045,0.050988237493166624
0.8565,0.043542163075319766,0.006615407550604129,0.05066989449472072
0.857,0.04326732043748371,0.006573953148530152,0.050352379638173704
0.8575,0.04299421263481056,0.006532608093299319,0.050035702310223834
0.858,0.042720861303172375,0.0064915230663275016,0.04972101663650678
0.8585,0.04244924790196548,0.006450547901174663,0.04940717243578047
0.859,0.04217839017715955,0.006409536198656487,0.049093048381631296
0.8595,0.04190829574049906,0.006368785242941406,0.04878092148531429
0.86,0.04163993088631926,0.006328147663574522,0.04846966298108913
0.8605,0.04137137927273517,0.006287624602568195,0.04815928161605801
0.861,0.04110361319319126,0.00624721718674965,0.04784978602101443
0.8615,0.04083663985454883,0.006207069449165146,0.047542279399230745
0.862,0.0405714005426259,0.006166895718410297,0.04723457368597932
0.8625,0.04030695588204956,0.006126982002249446,0.0469288595222952
0.863,0.040043312831575334,0.006087046292506324,0.046622976901492655
0.8635,0.039779562280514144,0.006047370883986885,0.04631908802566197
0.864,0.03951754895717626,0.0060078157433836425,0.04601612032703437
0.8645,0.03925635749764012,0.005968381899641577,0.04571408168668646
0.865,0.038995994458214944,0.00592893384629379,0.045411934209624076
0.8655,0.03873646629476643,0.005889746525073922,0.04511178377799117
0.866,0.038477779362790385,0.00585068349415455,0.044812585332515524
0.8665,0.038219939917497156,0.005811879544059474,0.04451537128451385
0.867,0.03796295411390729,0.00577306709078027,0.04421809210742687
0.8675,0.03770769624875451,0.0057343817913430885,0.0439217868494387
0.868,0.03745329229975602,0.005695955721942389,0.04362746713179674
0.8685,0.0371988916358472,0.0056575266007512295,0.043333124039343876
0.869,0.03694536827451419,0.005619227361792965,0.04303977576376165
0.8695,0.03669272787189843,0.005581058883570719,0.042747429033835896
0.87,0.036440975984744946,0.005543022029628628,0.04245609046377594
0.8705,0.036190118070572035,0.005505117648574198,0.04216576655338583
0.871,0.03594098705013354,0.005467346574102193,0.041876463688247316
0.8715,0.03569192732373308,0.00542983465014392,0.04158914575436037
0.872,0.03544377737030494,0.005392331766873071,0.04130189706649862
0.8725,0.03519654225247658,0.005354964605179808,0.041015687921244694
0.873,0.03494942218519577,0.0053177339393955855,0.040730524249494415
0.8735,0.03470403718402501,0.005280518939239481,0.04044548056668176
0.874,0.03445958159648745,0.005243443643996506,0.04016150693634199
0.8745,0.0342160600936015,0.0052066286598201434,0.03987952712636479
0.875,0.03397347724913408,0.005169953115088073,0.039598615335534805
