radius,electron_density_mol_cm3,neutron_density_mol_cm3,mass_density_g_cm3
0.033,95.26426038024002,43.12142047828303,138.50007226443057
0.0335,95.10645629761237,42.960809252774766,138.18153093765068
0.034,94.94891361551828,42.79806858660743,137.85737352274415
0.0345,94.78726668549346,42.636098681244114,137.53714341582912
0.035,94.62589495324596,42.47101302391346,137.20817884166593
0.0355,94.46044778571752,42.30483300763231,136.87684935049325
0.036,94.29528989170413,42.13751458059468,136.543175892787
0.0365,94.12608599916936,41.96910389315427,136.20717952990893
0.037,93.9593491959209,41.799720442813566,135.86888143189813
0.0375,93.78858852996102,41.62926568925308,135.52830287525663
0.038,93.61813820251756,41.456875573112114,135.18235251619396
0.0385,93.44369430934654,41.283485141206995,134.83418052460817
0.039,93.26957546720142,41.1101304153457,134.4869052753374
0.0395,93.09149394995755,40.93483432627464,134.1343472015543
0.04,92.91375244741441,40.75778497310956,133.7765525806984
0.0405,92.73421500158057,40.58073191234711,133.41971235365276
0.041,92.55289334268285,40.402812975824354,133.0607601021334
0.0415,92.37192621899078,40.22409611710649,132.69971801626406
0.042,92.18706746818638,40.044511123033544,132.33660837037758
0.0425,92.0025786648233,39.86334072218524,131.96841480070697
0.043,91.8163448947357,39.68229326480409,131.60124563770972
0.0435,91.6283782577292,39.49949536621804,131.22905457077883
0.044,91.43658551912924,39.3161444981377,130.85490304432975
0.0445,91.24729525560112,39.132927630852535,130.48181827375421
0.045,91.05630018420865,38.94908521169219,130.1068013632851
0.0455,90.8636126597269,38.76366057683332,129.72688800484775
0.046,90.66924512771443,38.5776706878695,129.34510568238147
0.0465,90.4690437738119,38.391079585635886,128.96147745184365
0.047,90.27344162247853,38.20387772185173,128.5760264283948
0.0475,90.07618827570067,38.017010247899506,128.19172747372187
0.048,89.87729641527139,37.82876106465169,127.80269147745751
0.0485,89.67471394781808,37.640841520677746,127.41483612685096
0.049,89.47464830528044,37.45168103787943,127.02230811072437
0.0495,89.27091783986027,37.26286391527817,126.63098935913956
0.05,89.06765126117593,37.07357125387379,126.23796937657494
0.0505,88.86280134780016,36.88301404912826,125.84037389897266
0.051,88.6563811640319,36.692977044259734,125.44403067665147
0.0515,88.44840385231672,36.50239470080125,125.04605644053956
0.052,88.24294627613986,36.31158286551693,124.64647466317626
0.0525,88.03391175436745,36.121230412264694,124.24816974012832
0.053,87.82537240453951,35.93058154017793,123.84828584623796
0.0535,87.6132922195497,35.73879726656528,123.44400401283909
0.054,87.40373668676615,35.54836658057522,123.0438750465812
0.0545,87.19066700277571,35.35693301843777,122.63939516757472
0.055,86.97811673239345,35.16520104932562,122.23343036672325
0.0555,86.76408676948252,34.973976395391475,121.82880940338262
0.056,86.55058347726472,34.78261239014678,121.42273193522556
0.0565,86.33561758579603,34.59107711502969,121.0152214862237
0.057,86.12118560562682,34.40014867766371,120.60907869518326
0.0575,85.90333012504105,34.208271757360464,120.19876348698854
0.058,85.68602574010136,34.017099062490836,119.78984418175483
0.0585,85.46730307669776,33.82578723389661,119.37956718281892
0.059,85.24913872607705,33.63520106187278,118.9706953715849
0.0595,85.02761550652457,33.444422376462576,118.56049394763278
0.06,84.80862069189338,33.25359871119601,118.14898635305092
0.0605,84.59018991435238,33.06351719458051,117.7389070462127
0.061,84.36649368897069,32.872668283848654,117.32484793639402
0.0615,84.14338902156163,32.68248935316725,116.9122449717931
0.062,83.92280671955767,32.4930695371523,116.50109303150099
0.0625,83.69894810736889,32.30297197555521,116.08604092977403
0.063,83.47568662342462,32.11437105748714,115.67513099923217
0.0635,83.25302067492427,31.92569830394995,115.26302150747152
0.064,83.0271250448653,31.736437513538952,114.84709118997522
0.0645,82.80374895638273,31.54868256355691,114.4352967101442
0.065,82.58097383868983,31.361001321355985,114.02235326418092
0.0655,82.35310912720534,31.173425197255195,113.60828398038535
0.066,82.12587316014374,30.98594301257903,113.19311198096132
0.0665,81.901150024578,30.79929476332635,112.77945719298594
0.067,81.67328052452794,30.613474377798585,112.3673140719363
0.0675,81.44604501446506,30.427090083172207,111.9515214167519
0.068,81.21757160524328,30.242224131982162,111.53983558875477
0.0685,80.99160399146233,30.05828162938436,111.12966367694958
0.069,80.7625457378269,29.873837221337496,110.71590134104191
0.0695,80.532280954875,29.68953552564595,110.30113973450025
0.07,80.30637084740572,29.506774117640642,109.89046219153121
0.0705,80.07556285067008,29.324270732983194,109.47879282796104
0.071,79.84541821763518,29.141945774208317,109.0661542816742
0.0715,79.61593504173187,28.959896060455172,108.65256917231244
0.072,79.38528348712231,28.77872482494622,108.24055240139468
0.0725,79.15530014220738,28.599172278963742,107.83258093003964
0.073,78.92598307114845,28.419185151903093,107.42120010852565
0.0735,78.69551829158014,28.239482526348983,107.00892470311858
0.074,78.4639197525023,28.061336015677888,106.60068612648413
0.0745,78.23300280094641,27.88353865216484,106.19155979904535
0.075,78.00276543102099,27.706666658299902,105.78400367117925
