energy_MeV,spectrum
10.1,0.07475890595583855
10.12,0.07424869909049496
10.14,0.07373729220900398
10.16,0.07322458531001994
10.18,0.07270987838412354
10.2,0.07219477145284467
10.22,0.0716823645578975
10.24,0.0711687576468029
10.26,0.07065395071956088
10.28,0.0701370437640609
10.3,0.06962113682201707
10.32,0.06910712990554002
10.34,0.06859222297695237
10.36,0.06807611603221733
10.38,0.06755770905653306
10.4,0.06704180211448925
10.42,0.06652709518859286
10.44,0.06601158825193153
10.46,0.06549488129912276
10.48,0.06497557431132793
10.5,0.06446086738543154
10.52,0.06394626046088077
10.54,0.06343085352556505
10.56,0.06291434657544752
10.58,0.06239543959303517
10.6,0.06188213268597743
10.62,0.06136832577219159
10.64,0.060853918850332055
10.66,0.06033841191367071
10.68,0.0598214049568251
10.7,0.05930969807129725
10.72,0.05879759118038693
10.74,0.05828488428140289
10.76,0.05777117736896268
10.78,0.05725717045248561
10.8,0.05674766359656136
10.82,0.056238056739291484
10.84,0.05572784987394791
10.86,0.05521664299514814
10.88,0.054706336128458946
10.9,0.05419992931424886
10.92,0.05369352250003876
10.94,0.05318661567910058
10.96,0.05267850884201498
10.98,0.052172902038569835
11.0,0.051670495278184465
11.02,0.05116788851510786
11.04,0.05066518175068564
11.06,0.050160674962042295
11.08,0.04966076823529737
11.1,0.04916306153815606
11.12,0.04866535484101474
11.14,0.04816744814118219
11.16,0.04766724141040042
11.18,0.04717433477784877
11.2,0.04668202815337083
11.22,0.04618992153158413
11.24,0.04569761490710619
11.26,0.04520370826109837
11.28,0.044717201714666276
11.3,0.044231195174962275
11.32,0.043745388637949516
11.34,0.043259382098245515
11.36,0.042772975553159044
11.38,0.0422933690995746
11.4,0.04181426265271826
11.42,0.04133555621124438
11.44,0.04085644976438803
11.46,0.04037834333098786
11.48,0.0399063369796704
11.5,0.03943513063911788
11.52,0.03896422430260221
11.54,0.03849281795935846
11.56,0.03802401165110078
11.58,0.03756050541416086
11.6,0.03709769918664025
11.62,0.036635392965847745
11.64,0.03617228673429029
