energy_MeV,spectrum
0.433,0.4079199802532823
0.43646,0.4128099800165657
0.43993,0.4176999797798491
0.44339,0.42259997954264833
0.44686,0.4274899793059317
0.45032,0.432389979068731
0.45378,0.43727997883201436
0.45725,0.4421799785948136
0.46071,0.4470799783576129
0.46418,0.45196997812089623
0.46764,0.45686997788369554
0.4711,0.4617599776469789
0.47457,0.4666499774102623
0.47803,0.4715399771735457
0.4815,0.47641997693731314
0.48496,0.48129997670108055
0.48842,0.486179976464848
0.49189,0.4910499762290995
0.49535,0.4959199759933511
0.49882,0.5007799757580866
0.50228,0.5056399755228222
0.50574,0.510489975288042
0.50921,0.5153299750537458
0.51267,0.5201599748199336
0.51614,0.5249899745861215
0.5196,0.5298099743527934
0.52306,0.5346299741194654
0.52653,0.5394299738871055
0.52999,0.5442199736552298
0.53346,0.5490099734233539
0.53692,0.5537799731924463
0.54038,0.5585499729615386
0.54385,0.5632999727315992
0.54731,0.5680399725021438
0.55078,0.5727699722731725
0.55424,0.5774899720446852
0.5577,0.5821999718166821
0.56117,0.5868899715896472
0.56463,0.5915699713630963
0.5681,0.5962399711370294
0.57156,0.6008899709119309
0.57502,0.6055299706873163
0.57849,0.6101499704636698
0.58195,0.6147599702405075
0.58542,0.6193499700183134
0.58888,0.6239299697966033
0.59234,0.6284899695758615
0.59581,0.6330299693560877
0.59927,0.6375599691367981
0.60274,0.6420699689184767
0.6062,0.6465599687011233
0.60966,0.6510299684847382
0.61313,0.6554899682688371
0.61659,0.6599199680543882
0.62006,0.6643399678404236
0.62352,0.6687399676274269
0.62698,0.6731099674158827
0.63045,0.6774699672048224
0.63391,0.6818099669947304
0.63738,0.6861199667860906
0.64084,0.6904199665779349
0.6443,0.6946899663712314
0.64777,0.698939966165496
0.65123,0.7031699659607289
0.6547,0.7073699657574141
0.65816,0.7115599655545831
0.66162,0.7157199653532046
0.66509,0.7198499651532783
0.66855,0.7239599649543201
0.67202,0.7280499647563301
0.67548,0.7321199645593083
0.67894,0.7361499643642228
0.68241,0.7401699641696214
0.68587,0.7441499639769563
0.68934,0.7481199637847754
0.6928,0.7520499635945307
0.69626,0.7559599634052542
0.69973,0.75983996321743
0.70319,0.763699963030574
0.70666,0.7675299628451702
0.71012,0.7713299626612184
0.71358,0.7750999624787192
0.71705,0.7788499622971881
0.72051,0.7825599621175932
0.72398,0.7862499619389666
0.72744,0.7899099617617921
0.7309,0.79353996158607
0.73437,0.7971399614118
0.73783,0.8007099612389824
0.7413,0.8042499610676169
0.74476,0.8077599608977039
0.74822,0.8112399607292428
0.75169,0.8146899605622342
0.75515,0.8180999603971619
0.75862,0.8214899602330578
0.76208,0.8248399600708899
0.76554,0.8281599599101742
0.76901,0.831449959750911
0.77247,0.8347099595930998
0.77594,0.837929959437225
0.7794,0.8411199592828026
0.78286,0.8442799591298323
0.78633,0.8474099589783143
0.78979,0.8504999588287326
