radius,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.25,0.493989279,0.170534902,1.54528297,0.00441697771,6.01550886e-07,0.0161884833,3.0926308e-06,4.23976714e-06
0.2505,0.487526602,0.167535084,1.53318284,0.00430224413,5.70789006e-07,0.0155445744,2.95797704e-06,4.04035724e-06
0.251,0.480890906,0.164476089,1.52053564,0.00418600446,5.39832901e-07,0.0148953063,2.82230784e-06,3.83956591e-06
0.2515,0.472372103,0.160782804,1.50182996,0.00405418681,5.07247075e-07,0.0141957309,2.67742462e-06,3.62667209e-06
0.252,0.466220464,0.157972663,1.48982047,0.00394951129,4.81859228e-07,0.0136415556,2.563235e-06,3.45986757e-06
0.2525,0.460068826,0.155162521,1.47781098,0.00384483578,4.56471381e-07,0.0130873804,2.44904538e-06,3.29306305e-06
0.253,0.452528478,0.151886275,1.46131703,0.00372871765,4.29764682e-07,0.0124948612,2.32771252e-06,3.11669408e-06
0.2535,0.445579046,0.148859179,1.44610155,0.00362165675,4.06236795e-07,0.0119625658,2.21946301e-06,2.96037905e-06
0.254,0.439748169,0.146241214,1.4340753,0.00352661809,3.85578351e-07,0.0114912549,2.12387263e-06,2.82278375e-06
0.2545,0.433917292,0.143623249,1.42204904,0.00343157942,3.64919908e-07,0.011019944,2.02828225e-06,2.68518844e-06
0.255,0.426708943,0.140551566,1.40548569,0.00332580463,3.43153719e-07,0.0105146904,1.92647296e-06,2.53939564e-06
0.2555,0.419952243,0.13767728,1.38970479,0.00322729172,3.23907066e-07,0.0100585715,1.83525213e-06,2.40969012e-06
0.256,0.41444953,0.135252332,1.37751401,0.00314136428,3.07349248e-07,0.00966275024,1.75632684e-06,2.29787184e-06
0.2565,0.408946817,0.132827384,1.36532322,0.00305543685,2.9079143e-07,0.009266929,1.67740154e-06,2.18605356e-06
0.257,0.402176546,0.129992733,1.34888111,0.00296017968,2.73372013e-07,0.00884323612,1.59345408e-06,2.06771835e-06
0.2575,0.395569488,0.127254066,1.3322616,0.00286924964,2.57697613e-07,0.00845345462,1.51685193e-06,1.96054831e-06
0.258,0.390394216,0.12501785,1.31974987,0.00279173455,2.44570203e-07,0.00812412213,1.45234464e-06,1.87066819e-06
0.2585,0.385218943,0.122781634,1.30723815,0.00271421945,2.31442792e-07,0.00779478964,1.38783734e-06,1.78078807e-06
0.259,0.379907687,0.120502286,1.29426316,0.00263576091,2.18237266e-07,0.00746278593,1.32285655e-06,1.69030292e-06
0.2595,0.371754038,0.117330271,1.27148281,0.00253820279,2.03615156e-07,0.00707939924,1.24892058e-06,1.58856984e-06
0.26,0.366972743,0.115316001,1.258422,0.00247014603,1.93866442e-07,0.00681924781,1.1991036e-06,1.52061373e-06
0.2605,0.362191448,0.113301731,1.24536118,0.00240208927,1.84117727e-07,0.00655909638,1.14928663e-06,1.45265763e-06
0.261,0.357410153,0.111287461,1.23230037,0.00233403251,1.74369013e-07,0.00629894496,1.09946965e-06,1.38470152e-06
0.2615,0.352628857,0.109273191,1.21923956,0.00226597574,1.64620298e-07,0.00603879353,1.04965267e-06,1.31674542e-06
0.262,0.347847562,0.107258921,1.20617875,0.00219791898,1.54871584e-07,0.0057786421,9.99835695e-07,1.24878932e-06
0.2625,0.34103963,0.104622927,1.18606968,0.00211728023,1.44265567e-07,0.00548589063,9.44406558e-07,1.17385753e-06
0.263,0.33490535,0.102255392,1.16693509,0.00204490604,1.3553767e-07,0.00523709134,8.9783535e-07,1.11158149e-06
0.2635,0.330568655,0.100484127,1.15298703,0.00198663334,1.2877986e-07,0.00504215966,8.6152866e-07,1.06332996e-06
0.264,0.326231959,0.0987128613,1.13903896,0.00192836063,1.2202205e-07,0.00484722799,8.2522197e-07,1.01507842e-06
0.2645,0.321895264,0.0969415961,1.1250909,0.00187008792,1.15264239e-07,0.00465229631,7.8891528e-07,9.66826891e-07
0.265,0.317558568,0.0951703309,1.11114284,0.00181181522,1.08506429e-07,0.00445736463,7.5260859e-07,9.18575358e-07
0.2655,0.313221873,0.0933990657,1.09719477,0.00175354251,1.01748619e-07,0.00426243296,7.16301899e-07,8.70323824e-07
0.266,0.30606072,0.0907899527,1.07334146,0.0016797682,9.41222089e-08,0.00403030791,6.73777309e-07,8.14555233e-07
0.2665,0.30110933,0.0889152715,1.0554057,0.00162350146,8.87981844e-08,0.00386310191,6.43466915e-07,7.75245008e-07
0.267,0.297220234,0.0873805703,1.04057659,0.00157475349,8.43309755e-08,0.00372151043,6.17886826e-07,7.42211627e-07
0.2675,0.293331139,0.0858458692,1.02574749,0.00152600552,7.98637666e-08,0.00357991896,5.92306737e-07,7.09178246e-07
0.268,0.289442043,0.084311168,1.01091838,0.00147725754,7.53965577e-08,0.00343832748,5.66726648e-07,6.76144864e-07
0.2685,0.285552947,0.0827764669,0.996089275,0.00142850957,7.09293488e-08,0.003296736,5.4114656e-07,6.43111483e-07
0.269,0.281663852,0.0812417657,0.981260169,0.0013797616,6.64621399e-08,0.00315514453,5.15566471e-07,6.10078102e-07
0.2695,0.277774756,0.0797070645,0.966431062,0.00133101362,6.1994931e-08,0.00301355305,4.89986382e-07,5.7704472e-07
0.27,0.271012602,0.0773523359,0.941619659,0.0012688147,5.69242567e-08,0.00284183472,4.59534675e-07,5.38304664e-07
0.2705,0.266876652,0.0758223429,0.924282161,0.00122431357,5.36205053e-08,0.00272621352,4.39224966e-07,5.12744295e-07
0.271,0.263385797,0.0744907084,0.90884596,0.00118385579,5.06907077e-08,0.0026229216,4.21120437e-07,4.90024171e-07
0.2715,0.259894941,0.0731590738,0.893409759,0.00114339801,4.77609101e-08,0.00251962967,4.03015908e-07,4.67304046e-07
0.272,0.256404086,0.0718274393,0.877973559,0.00110294022,4.48311126e-08,0.00241633775,3.84911379e-07,4.44583922e-07
0.2725,0.25291323,0.0704958047,0.862537358,0.00106248244,4.1901315e-08,0.00231304583,3.6680685e-07,4.21863797e-07
0.273,0.248180928,0.0688199204,0.842884893,0.00101693775,3.87775451e-08,0.00219875533,3.46966731e-07,3.97157021e-07
0.2735,0.242703493,0.0669700535,0.820304283,0.000970949635,3.59308118e-08,0.0020878518,3.28006701e-07,3.73862382e-07
0.274,0.239588278,0.0658232715,0.804972114,0.000938551441,3.40795544e-08,0.0020134983,3.1537138e-07,3.58462459e-07
0.2745,0.236473062,0.0646764896,0.789639944,0.000906153247,3.2228297e-08,0.00193914479,3.0273606e-07,3.43062537e-07
0.275,0.233357847,0.0635297076,0.774307774,0.000873755053,3.03770395e-08,0.00186479129,2.90100739e-07,3.27662614e-07
0.2755,0.230242632,0.0623829257,0.758975604,0.000841356859,2.85257821e-08,0.00179043778,2.77465419e-07,3.12262691e-07
0.276,0.227127417,0.0612361437,0.743643434,0.000808958665,2.66745246e-08,0.00171608428,2.64830098e-07,2.96862769e-07
0.2765,0.224012202,0.0600893618,0.728311264,0.000776560471,2.48232672e-08,0.00164173078,2.52194778e-07,2.81462846e-07
0.277,0.220896987,0.0589425798,0.712979095,0.000744162278,2.29720098e-08,0.00156737727,2.39559457e-07,2.66062924e-07
0.2775,0.215593255,0.0572150006,0.690636183,0.000704611477,2.09085072e-08,0.00147802018,2.24643748e-07,2.48144057e-07
0.278,0.211851856,0.055953104,0.673038645,0.000674483515,1.94838996e-08,0.00141273468,2.13857258e-07,2.35326133e-07
0.2785,0.20906965,0.0549644092,0.65837973,0.000649094065,1.8338779e-08,0.00135907732,2.05019077e-07,2.24868374e-07
0.279,0.206287444,0.0539757143,0.643720815,0.000623704614,1.71936583e-08,0.00130541996,1.96180896e-07,2.14410615e-07
0.2795,0.203505238,0.0529870195,0.6290619,0.000598315164,1.60485376e-08,0.0012517626,1.87342715e-07,2.03952855e-07
0.28,0.200723031,0.0519983246,0.614402985,0.000572925713,1.4903417e-08,0.00119810524,1.78504533e-07,1.93495096e-07
0.2805,0.196074098,0.0505285715,0.594088043,0.000542372594,1.36285455e-08,0.0011336549,1.68066274e-07,1.8131116e-07
0.281,0.192250467,0.0493122154,0.576598933,0.000517637244,1.26909116e-08,0.00108268128,1.59909629e-07,1.71902153e-07
0.2815,0.18979528,0.0484729943,0.563408666,0.000498875473,1.20264093e-08,0.00104507211,1.53915575e-07,1.6502709e-07
0.282,0.187340093,0.0476337732,0.5502184,0.000480113702,1.1361907e-08,0.00100746293,1.47921521e-07,1.58152027e-07
0.2825,0.184884907,0.0467945522,0.537028133,0.000461351931,1.06974047e-08,0.000969853757,1.41927468e-07,1.51276963e-07
0.283,0.18242972,0.0459553311,0.523837867,0.000442590161,1.00329024e-08,0.000932244583,1.35933414e-07,1.444019e-07
0.2835,0.179974534,0.04511611,0.5106476,0.00042382839,9.36840005e-09,0.000894635409,1.2993936e-07,1.37526837e-07
0.284,0.177519347,0.0442768889,0.497457334,0.000405066619,8.70389775e-09,0.000857026234,1.23945307e-07,1.30651773e-07
0.2845,0.175064161,0.0434376679,0.484267068,0.000386304848,8.03939545e-09,0.00081941706,1.17951253e-07,1.2377671e-07
0.285,0.172608974,0.0425984468,0.471076801,0.000367543077,7.37489314e-09,0.000781807886,1.119572e-07,1.16901647e-07
0.2855,0.169176677,0.0415194227,0.455257114,0.000346778424,6.67185631e-09,0.000739925139,1.05354651e-07,1.09394754e-07
0.286,0.16487945,0.0402503033,0.437552863,0.000326039089,6.03815958e-09,0.000698030694,9.887212e-08,1.0214334e-07
0.2865,0.162726327,0.0395438475,0.426281817,0.000312841792,5.67782619e-09,0.000672180892,9.48971989e-08,9.77368623e-08
0.287,0.160573204,0.0388373916,0.415010771,0.000299644494,5.3174928e-09,0.000646331089,9.09222777e-08,9.33303847e-08
0.2875,0.158420081,0.0381309357,0.403739724,0.000286447196,4.95715941e-09,0.000620481287,8.69473566e-08,8.8923907e-08
0.288,0.156266959,0.0374244798,0.392468678,0.000273249898,4.59682602e-09,0.000594631484,8.29724354e-08,8.45174294e-08
0.2885,0.154113836,0.0367180239,0.381197632,0.0002600526,4.23649263e-09,0.000568781682,7.89975143e-08,8.01109518e-08
0.289,0.15062307,0.0356945741,0.366670285,0.000244682344,3.84203912e-09,0.000538152689,7.43622023e-08,7.5038081e-08
0.2895,0.148123896,0.0349319435,0.355264965,0.000232913445,3.56187806e-09,0.000514877273,7.08637017e-08,7.12386281e-08
0.29,0.146153988,0.0343032891,0.345379632,0.000222686952,3.32629954e-09,0.000494801497,6.78495282e-08,6.79721701e-08
0.2905,0.14418408,0.0336746348,0.335494299,0.00021246046,3.09072102e-09,0.000474725722,6.48353547e-08,6.47057121e-08
0.291,0.142214171,0.0330459805,0.325608965,0.000202233968,2.85514251e-09,0.000454649947,6.18211812e-08,6.14392541e-08
0.2915,0.138441447,0.0320006069,0.311665058,0.000189539252,2.58588993e-09,0.000428987794,5.80510534e-08,5.74249946e-08
0.292,0.136519185,0.0314151794,0.302911557,0.000181616863,2.43220852e-09,0.000413161599,5.57357234e-08,5.49758662e-08
0.2925,0.134739387,0.0308648558,0.294547972,0.000174045134,2.28689265e-09,0.000398061786,5.35274114e-08,5.26415007e-08
0.293,0.132959588,0.0303145322,0.286184387,0.000166473406,2.14157677e-09,0.000382961972,5.13190994e-08,5.03071352e-08
0.2935,0.13117979,0.0297642085,0.277820802,0.000158901677,1.9962609e-09,0.000367862159,4.91107873e-08,4.79727697e-08
0.294,0.129399991,0.0292138849,0.269457217,0.000151329948,1.85094502e-09,0.000352762345,4.69024753e-08,4.56384043e-08
0.2945,0.127620192,0.0286635613,0.261093632,0.00014375822,1.70562915e-09,0.000337662532,4.46941633e-08,4.33040388e-08
0.295,0.125840394,0.0281132377,0.252730047,0.000136186491,1.56031328e-09,0.000322562718,4.24858512e-08,4.09696733e-08
0.2955,0.122472307,0.0272100393,0.241237956,0.000126968169,1.39688187e-09,0.000303526605,3.97618852e-08,3.81406786e-08
0.296,0.120098423,0.0265554784,0.23267959,0.000120419497,1.29165092e-09,0.000289876967,3.7829884e-08,3.61569642e-08
0.2965,0.118544844,0.026095015,0.226158714,0.000115451813,1.21701411e-09,0.00027955873,3.63734259e-08,3.46683125e-08
0.297,0.116991265,0.0256345515,0.219637838,0.00011048413,1.14237731e-09,0.000269240493,3.49169677e-08,3.31796608e-08
0.2975,0.115437687,0.0251740881,0.213116962,0.000105516446,1.06774051e-09,0.000258922256,3.34605096e-08,3.16910091e-08
0.298,0.113884108,0.0247136247,0.206596086,0.000100548762,9.93103703e-10,0.000248604019,3.20040515e-08,3.02023575e-08
0.2985,0.112330529,0.0242531613,0.200075211,9.55810783e-05,9.184669e-10,0.000238285782,3.05475933e-08,2.87137058e-08
0.299,0.11077695,0.0237926979,0.193554335,9.06133945e-05,8.43830097e-10,0.000227967545,2.90911352e-08,2.72250541e-08
0.2995,0.109223372,0.0233322344,0.187033459,8.56457108e-05,7.69193294e-10,0.000217649308,2.76346771e-08,2.57364024e-08
0.3,0.106539385,0.0226316439,0.17861741,7.98310013e-05,6.87264453e-10,0.000205154335,2.5903378e-08,2.39931775e-08
0.3005,0.104396652,0.0220650637,0.171799475,7.53423667e-05,6.29338845e-10,0.000195345758,2.45590429e-08,2.26543874e-08
0.301,0.103017341,0.0216711604,0.166651408,7.19605955e-05,5.884702e-10,0.000187956823,2.35484411e-08,2.1651989e-08
0.3015,0.101638031,0.0212772571,0.161503342,6.85788242e-05,5.47601555e-10,0.000180567887,2.25378393e-08,2.06495907e-08
0.302,0.10025872,0.0208833538,0.156355276,6.5197053e-05,5.0673291e-10,0.000173178952,2.15272375e-08,1.96471923e-08
0.3025,0.0988794098,0.0204894505,0.15120721,6.18152818e-05,4.65864265e-10,0.000165790017,2.05166358e-08,1.8644794e-08
0.303,0.096354107,0.0198593491,0.1443424,5.77466974e-05,4.20000325e-10,0.000156539274,1.92767648e-08,1.74350312e-08
0.3035,0.0945706844,0.0193998675,0.13921069,5.48138198e-05,3.89565685e-10,0.000149770764,1.83773426e-08,1.65655289e-08
0.304,0.0933451675,0.0190625272,0.135171707,5.25076339e-05,3.66800434e-10,0.000144445507,1.76705731e-08,1.58841928e-08
0.3045,0.0921196507,0.0187251869,0.131132723,5.02014481e-05,3.44035183e-10,0.000139120251,1.69638037e-08,1.52028566e-08
0.305,0.0908941339,0.0183878466,0.127093739,4.78952622e-05,3.21269932e-10,0.000133794994,1.62570343e-08,1.45215205e-08
0.3055,0.089668617,0.0180505063,0.123054756,4.55890763e-05,2.98504681e-10,0.000128469737,1.55502648e-08,1.38401844e-08
0.306,0.0884431002,0.017713166,0.119015772,4.32828904e-05,2.7573943e-10,0.00012314448,1.48434954e-08,1.31588483e-08
0.3065,0.0872175834,0.0173758257,0.114976789,4.09767045e-05,2.52974179e-10,0.000117819224,1.4136726e-08,1.24775121e-08
0.307,0.0859920666,0.0170384854,0.110937805,3.86705187e-05,2.30208928e-10,0.000112493967,1.34299566e-08,1.1796176e-08
0.3075,0.0838015568,0.0165110171,0.105681872,3.59503567e-05,2.05082112e-10,0.000105948688,1.25783448e-08,1.09883072e-08
0.308,0.0821414029,0.0161026138,0.101584768,3.39180739e-05,1.87861999e-10,0.000100953051,1.1934755e-08,1.03840216e-08
0.3085,0.0810533615,0.015814018,0.0984545672,3.23672527e-05,1.75486607e-10,9.71278059e-05,1.14426236e-08,9.92345521e-09
0.309,0.0799653201,0.0155254222,0.0953243661,3.08164316e-05,1.63111215e-10,9.33025607e-05,1.09504922e-08,9.4628888e-09
0.3095,0.0788772786,0.0152368264,0.0921941649,2.92656104e-05,1.50735822e-10,8.94773155e-05,1.04583608e-08,9.00232239e-09
0.31,0.0777892372,0.0149482306,0.0890639637,2.77147893e-05,1.3836043e-10,8.56520703e-05,9.96622938e-09,8.54175598e-09
0.3105,0.0757635831,0.0144804321,0.084883289,2.58441339e-05,1.24444968e-10,8.08265556e-05,9.35828447e-09,7.98240329e-09
0.311,0.0745950914,0.0141894669,0.0820718404,2.45997112e-05,1.15856321e-10,7.75877327e-05,8.95167025e-09,7.6103279e-09
0.3115,0.073606823,0.013935063,0.0795304314,2.3473365e-05,1.08236496e-10,7.46544061e-05,8.58344789e-09,7.2736721e-09
0.312,0.0726185545,0.0136806591,0.0769890223,2.23470187e-05,1.00616672e-10,7.17210795e-05,8.21522553e-09,6.9370163e-09
0.3125,0.0716302861,0.0134262552,0.0744476132,2.12206724e-05,9.2996847e-11,6.87877529e-05,7.84700317e-09,6.6003605e-09
0.313,0.0706420177,0.0131718513,0.0719062041,2.00943262e-05,8.53770223e-11,6.58544263e-05,7.47878081e-09,6.2637047e-09
0.3135,0.0688860161,0.0127750696,0.0686002467,1.87589122e-05,7.69001471e-11,6.22275747e-05,7.03218489e-09,5.86172015e-09
0.314,0.0675041758,0.0124580878,0.065967297,1.77387e-05,7.09109514e-11,5.93925418e-05,6.68641946e-09,5.55351794e-09
0.3145,0.0666255078,0.012240001,0.0640018129,1.6976347e-05,6.66755791e-11,5.72667802e-05,6.42733205e-09,5.32318284e-09
0.315,0.0657468398,0.0120219142,0.0620363289,1.6213994e-05,6.24402068e-11,5.51410185e-05,6.16824464e-09,5.09284773e-09
0.3155,0.0648681718,0.0118038274,0.0600708448,1.5451641e-05,5.82048345e-11,5.30152568e-05,5.90915723e-09,4.86251262e-09
0.316,0.0639895038,0.0115857406,0.0581053608,1.4689288e-05,5.39694622e-11,5.08894952e-05,5.65006982e-09,4.63217751e-09
0.3165,0.0631108358,0.0113676538,0.0561398767,1.39269351e-05,4.97340899e-11,4.87637335e-05,5.39098241e-09,4.4018424e-09
0.317,0.0622321678,0.011149567,0.0541743927,1.31645821e-05,4.54987176e-11,4.66379718e-05,5.131895e-09,4.17150729e-09
0.3175,0.0611180547,0.0108895305,0.0520085561,1.23546353e-05,4.11049965e-11,4.43413938e-05,4.85410812e-09,3.92604788e-09
0.318,0.0591108624,0.0104744027,0.0491812808,1.1421342e-05,3.654057e-11,4.15297982e-05,4.52298868e-09,3.6399663e-09
0.3185,0.0583540188,0.0102950504,0.0477681293,1.0957807e-05,3.45336556e-11,4.01151336e-05,4.35689699e-09,3.49745647e-09
0.319,0.0575971751,0.010115698,0.0463549777,1.04942721e-05,3.25267413e-11,3.87004691e-05,4.19080531e-09,3.35494664e-09
0.3195,0.0568403315,0.00993634568,0.0449418262,1.00307371e-05,3.0519827e-11,3.72858046e-05,4.02471363e-09,3.21243681e-09
0.32,0.0560834879,0.00975699335,0.0435286746,9.56720214e-06,2.85129127e-11,3.587114e-05,3.85862195e-09,3.06992698e-09
0.3205,0.0553266442,0.00957764101,0.0421155231,9.10366717e-06,2.65059984e-11,3.44564755e-05,3.69253026e-09,2.92741715e-09
0.321,0.0545698006,0.00939828868,0.0407023716,8.64013221e-06,2.4499084e-11,3.3041811e-05,3.52643858e-09,2.78490732e-09
0.3215,0.053812957,0.00921893634,0.03928922,8.17659724e-06,2.24921697e-11,3.16271464e-05,3.3603469e-09,2.64239749e-09
0.322,0.0530561133,0.009039584,0.0378760685,7.71306227e-06,2.04852554e-11,3.02124819e-05,3.19425522e-09,2.49988766e-09
0.3225,0.0522147956,0.00884592057,0.0364040218,7.23781783e-06,1.84484948e-11,2.8751303e-05,3.02327243e-09,2.35357018e-09
0.323,0.0504474464,0.00849736698,0.0343269007,6.65322209e-06,1.61924986e-11,2.68292145e-05,2.80487096e-09,2.17116787e-09
0.3235,0.0497869479,0.00834733627,0.0332859954,6.36082411e-06,1.51930259e-11,2.58549829e-05,2.69441339e-09,2.07949381e-09
0.324,0.0491264493,0.00819730555,0.0322450902,6.06842613e-06,1.41935532e-11,2.48807513e-05,2.58395581e-09,1.98781976e-09
0.3245,0.0484659507,0.00804727484,0.0312041849,5.77602815e-06,1.31940805e-11,2.39065197e-05,2.47349823e-09,1.89614571e-09
0.325,0.0478054522,0.00789724413,0.0301632797,5.48363018e-06,1.21946078e-11,2.29322881e-05,2.36304065e-09,1.80447166e-09
0.3255,0.0471449536,0.00774721341,0.0291223744,5.1912322e-06,1.11951351e-11,2.19580566e-05,2.25258307e-09,1.7127976e-09
0.326,0.0460896328,0.00753265496,0.0278429553,4.85722528e-06,1.01090641e-11,2.08055959e-05,2.12393105e-09,1.60735431e-09
0.3265,0.0449791791,0.0073138407,0.0266262002,4.55939441e-06,9.21391415e-12,1.97415154e-05,2.00683479e-09,1.51262584e-09
0.327,0.0443938008,0.00718575283,0.0258306701,4.36378235e-06,8.66588816e-12,1.90391649e-05,1.92955231e-09,1.45028312e-09
0.3275,0.0438084224,0.00705766495,0.0250351401,4.1681703e-06,8.11786218e-12,1.83368145e-05,1.85226984e-09,1.3879404e-09
0.328,0.0432230441,0.00692957708,0.02423961,3.97255824e-06,7.5698362e-12,1.7634464e-05,1.77498736e-09,1.32559768e-09
0.3285,0.0426376658,0.0068014892,0.02344408,3.77694619e-06,7.02181022e-12,1.69321135e-05,1.69770489e-09,1.26325496e-09
0.329,0.0420522875,0.00667340133,0.0226485499,3.58133413e-06,6.47378424e-12,1.62297631e-05,1.62042241e-09,1.20091225e-09
0.3295,0.0414669092,0.00654531345,0.0218530199,3.38572207e-06,5.92575825e-12,1.55274126e-05,1.54313994e-09,1.13856953e-09
0.33,0.0407128985,0.00639075515,0.0209706298,3.17695113e-06,5.35554966e-12,1.47639102e-05,1.45981094e-09,1.07178748e-09
0.3305,0.0394134043,0.00615297174,0.0198483984,2.94070814e-06,4.77118942e-12,1.38472188e-05,1.36226723e-09,9.95268544e-10
0.331,0.0389039923,0.00604620348,0.0192652788,2.81766414e-06,4.49732168e-12,1.3364875e-05,1.31099236e-09,9.55239779e-10
0.3315,0.0383945804,0.00593943522,0.0186821592,2.69462015e-06,4.22345394e-12,1.28825312e-05,1.25971748e-09,9.15211014e-10
0.332,0.0378851685,0.00583266697,0.0180990396,2.57157615e-06,3.94958621e-12,1.24001875e-05,1.2084426e-09,8.75182249e-10
0.3325,0.0373757565,0.00572589871,0.01751592,2.44853215e-06,3.67571847e-12,1.19178437e-05,1.15716772e-09,8.35153484e-10
0.333,0.0368663446,0.00561913045,0.0169328004,2.32548816e-06,3.40185073e-12,1.14354999e-05,1.10589284e-09,7.95124719e-10
0.3335,0.0363569327,0.00551236219,0.0163496808,2.20244416e-06,3.127983e-12,1.09531562e-05,1.05461796e-09,7.55095954e-10
0.334,0.0358475207,0.00540559393,0.0157665612,2.07940016e-06,2.85411526e-12,1.04708124e-05,1.00334308e-09,7.15067189e-10
0.3345,0.0350672088,0.00525820517,0.0150670461,1.94135885e-06,2.56046749e-12,9.91189759e-06,9.44769702e-10,6.69863617e-10
0.335,0.0341448634,0.00509260021,0.0143552899,1.81132381e-06,2.30622553e-12,9.36300532e-06,8.88220562e-10,6.26878906e-10
0.3355,0.0336949511,0.00500186153,0.0139141175,1.73021005e-06,2.1598912e-12,9.01835491e-06,8.52708436e-10,5.99967372e-10
0.336,0.0332450389,0.00491112286,0.0134729451,1.64909629e-06,2.01355686e-12,8.67370449e-06,8.17196311e-10,5.73055838e-10
0.3365,0.0327951266,0.00482038418,0.0130317727,1.56798253e-06,1.86722252e-12,8.32905408e-06,7.81684185e-10,5.46144304e-10
0.337,0.0323452143,0.0047296455,0.0125906003,1.48686877e-06,1.72088819e-12,7.98440366e-06,7.4617206e-10,5.1923277e-10
0.3375,0.0318546198,0.00463298994,0.0121339314,1.40396198e-06,1.57254552e-12,7.63000881e-06,7.09753494e-10,4.91693285e-10
0.338,0.0307691791,0.00445070747,0.0114615488,1.29763342e-06,1.40132084e-12,7.14324292e-06,6.61199236e-10,4.55869755e-10
0.3385,0.0303752401,0.00437444918,0.0111329692,1.24523375e-06,1.32481481e-12,6.90167939e-06,6.37096202e-10,4.38152436e-10
0.339,0.0299813011,0.00429819088,0.0108043896,1.19283408e-06,1.24830878e-12,6.66011585e-06,6.12993167e-10,4.20435117e-10
0.3395,0.0295873621,0.00422193259,0.0104758101,1.14043441e-06,1.17180275e-12,6.41855232e-06,5.88890133e-10,4.02717798e-10
0.34,0.0291934231,0.00414567429,0.0101472305,1.08803473e-06,1.09529672e-12,6.17698878e-06,5.64787099e-10,3.8500048e-10
0.3405,0.0287994841,0.004069416,0.00981865095,1.03563506e-06,1.01879068e-12,5.93542525e-06,5.40684065e-10,3.67283161e-10
0.341,0.0284055451,0.00399315771,0.00949007138,9.83235387e-07,9.42284653e-13,5.69386171e-06,5.16581031e-10,3.49565842e-10
0.3415,0.0280116061,0.00391689941,0.00916149181,9.30835714e-07,8.65778622e-13,5.45229818e-06,4.92477997e-10,3.31848523e-10
0.342,0.0276176671,0.00384064112,0.00883291224,8.78436041e-07,7.8927259e-13,5.21073464e-06,4.68374963e-10,3.14131205e-10
0.3425,0.0271806841,0.00375843087,0.00849088629,8.24730304e-07,7.11639588e-13,4.96131424e-06,4.4356948e-10,2.95945219e-10
0.343,0.0262649964,0.00361084254,0.0080083579,7.58546447e-07,6.25393856e-13,4.63244181e-06,4.11804357e-10,2.7321354e-10
0.3435,0.0259181842,0.00354630161,0.00776161049,7.24372916e-07,5.85246053e-13,4.4611023e-06,3.95247818e-10,2.61410116e-10
0.344,0.025571372,0.00348176068,0.00751486309,6.90199385e-07,5.45098249e-13,4.28976279e-06,3.78691279e-10,2.49606691e-10
0.3445,0.0252245597,0.00341721975,0.00726811568,6.56025854e-07,5.04950446e-13,4.11842328e-06,3.6213474e-10,2.37803267e-10
0.345,0.0248777475,0.00335267881,0.00702136828,6.21852323e-07,4.64802643e-13,3.94708377e-06,3.45578202e-10,2.25999843e-10
0.3455,0.024243333,0.00324958754,0.00669519478,5.80788807e-07,4.19676158e-13,3.7314772e-06,3.25164192e-10,2.11685166e-10
0.346,0.023782982,0.00317238113,0.00644594259,5.50184938e-07,3.88191059e-13,3.56789017e-06,3.09771068e-10,2.00966108e-10
0.3465,0.0234705664,0.00311608414,0.00625019415,5.25941725e-07,3.64106488e-13,3.43825147e-06,2.9755789e-10,1.92466327e-10
0.347,0.0231581509,0.00305978716,0.0060544457,5.01698512e-07,3.40021917e-13,3.30861276e-06,2.85344711e-10,1.83966547e-10
0.3475,0.0228457353,0.00300349018,0.00585869726,4.77455299e-07,3.15937346e-13,3.17897406e-06,2.73131533e-10,1.75466767e-10
0.348,0.0225333197,0.00294719319,0.00566294881,4.53212086e-07,2.91852774e-13,3.04933535e-06,2.60918354e-10,1.66966986e-10
0.3485,0.0222209041,0.00289089621,0.00546720037,4.28968872e-07,2.67768203e-13,2.91969665e-06,2.48705176e-10,1.58467206e-10
0.349,0.0217401285,0.00281281619,0.00523094242,4.01615466e-07,2.41810998e-13,2.7686172e-06,2.34674628e-10,1.48814972e-10
0.3495,0.0211290763,0.00271947625,0.00497910441,3.74838115e-07,2.18534845e-13,2.61388894e-06,2.20572642e-10,1.39272168e-10
0.35,0.0208553648,0.00267212249,0.00483306263,3.59132491e-07,2.05919303e-13,2.52271752e-06,2.12254153e-10,1.33656405e-10
0.3505,0.0205816533,0.00262476872,0.00468702085,3.43426868e-07,1.93303762e-13,2.4315461e-06,2.03935663e-10,1.28040643e-10
0.351,0.0203079418,0.00257741496,0.00454097907,3.27721245e-07,1.80688221e-13,2.34037468e-06,1.95617174e-10,1.22424881e-10
0.3515,0.0200342303,0.00253006119,0.00439493729,3.12015622e-07,1.6807268e-13,2.24920326e-06,1.87298684e-10,1.16809118e-10
0.352,0.0197605188,0.00248270743,0.00424889551,2.96309998e-07,1.55457138e-13,2.15803184e-06,1.78980195e-10,1.11193356e-10
0.3525,0.0194868073,0.00243535366,0.00410285373,2.80604375e-07,1.42841597e-13,2.06686042e-06,1.70661705e-10,1.05577594e-10
0.353,0.0192130958,0.0023879999,0.00395681195,2.64898752e-07,1.30226056e-13,1.975689e-06,1.62343216e-10,9.99618312e-11
0.3535,0.0186757995,0.00230807069,0.00375773459,2.45725037e-07,1.15973695e-13,1.85829021e-06,1.5188112e-10,9.30330275e-11
