radius_km,radius_fraction,mass_density_g_cm3,electron_fraction,electron_density_mol_cm3,neutron_density_mol_cm3,depth_km
3937.278,0.618,5.3325562579743035,0.495,2.6396153476972803,2.692940910277023,2433.722
3943.649,0.619,5.329445574824,0.495,2.6380755595378798,2.69137001528612,2427.351
3950.02,0.62,5.326331597575758,0.495,2.6365341408000003,2.689797456775758,2420.98
3956.391,0.621,5.323214334639758,0.495,2.63499109564668,2.6882232389930776,2414.609
3962.762,0.622,5.320093794439758,0.495,2.63344642824768,2.6866473661920782,2408.238
3969.133,0.623,5.316969985413091,0.495,2.63190014277948,2.685069842633611,2401.867
3975.504,0.624,5.3138429160106675,0.495,2.63035224342528,2.6834906725853873,2395.496
3981.875,0.625,5.31071259469697,0.495,2.6288027343750002,2.68190986032197,2389.125
3988.246,0.626,5.307579029950061,0.495,2.62725161982528,2.6803274101247805,2382.754
3994.617,0.627,5.304442230261576,0.495,2.62569890397948,2.678743326282096,2376.383
4000.988,0.628,5.301302204136728,0.495,2.6241445910476804,2.6771576130890473,2370.012
4007.359,0.629,5.2981589600943035,0.495,2.62258868524668,2.6755702748476233,2363.641
4013.73,0.63,5.295012506666667,0.495,2.6210311908,2.6739813158666665,2357.27
4020.101,0.631,5.291862852399758,0.495,2.6194721119378803,2.6723907404618776,2350.899
4026.472,0.632,5.288710005853091,0.495,2.61791145289728,2.6707985529558114,2344.528
4032.843,0.633,5.285553975599758,0.495,2.61634921792188,2.6692047576778775,2338.157
4039.214,0.634,5.282394770226425,0.495,2.6147854112620803,2.6676093589643446,2331.786
4045.585,0.635,5.279232398333334,0.495,2.613220037175,2.6660123611583337,2325.415
4051.956,0.636,5.276066868534302,0.495,2.61165309992448,2.6644137686098226,2319.044
4058.327,0.637,5.272898189456727,0.495,2.61008460378108,2.6628135856756474,2312.673
4064.698,0.638,5.269726369741577,0.495,2.6085145530220806,2.6612118167194967,2306.302
4071.069,0.639,5.266551418043394,0.495,2.60694295193148,2.6596084661119144,2299.931
4077.44,0.64,5.263373343030303,0.495,2.6053698048,2.6580035382303033,2293.56
4083.811,0.641,5.2601921533840015,0.495,2.6037951159250805,2.656397037458921,2287.189
4090.1820000000002,0.642,5.257007857799758,0.495,2.60221888961088,2.654788968188878,2280.8179999999998
4096.553,0.643,5.253820464986425,0.495,2.60064113016828,2.6531793348181445,2274.447
4102.924,0.644,5.250629983666424,0.495,2.59906184191488,2.651568141751544,2268.076
4109.295,0.645,5.247436422575758,0.495,2.5974810291750003,2.6499553934007576,2261.705
4115.666,0.646,5.244239790464,0.495,2.59589869627968,2.64834109418432,2255.334
4122.037,0.647,5.241040096094302,0.495,2.5943148475666797,2.6467252485276225,2248.9629999999997
4128.408,0.648,5.237837348243394,0.495,2.59272948738048,2.645107860862914,2242.5919999999996
4134.779,0.649,5.234631555701576,0.495,2.59114262007228,2.643488935629296,2236.221
4141.150000000001,0.65,5.2314227272727285,0.495,2.5895542500000004,2.641868477272728,2229.85
4147.521,0.651,5.228210871774302,0.495,2.5879643815282796,2.6402464902460228,2223.479
4153.892,0.652,5.224995998037333,0.495,2.5863730190284797,2.638622979008853,2217.1079999999997
4160.263,0.653,5.221778114906424,0.495,2.58478016687868,2.6369979480277443,2210.7369999999996
4166.634,0.654,5.218557231239759,0.495,2.5831858294636802,2.6353714017760783,2204.366
4173.005,0.655,5.215333355909092,0.495,2.5815900111750003,2.6337433447340914,2197.995
4179.376,0.656,5.212106497799758,0.495,2.5799927164108802,2.632113781388878,2191.624
4185.747,0.657,5.208876665810667,0.495,2.57839394957628,2.630482716234387,2185.2529999999997
4192.118,0.658,5.2056438688543025,0.495,2.57679371508288,2.6288501537714226,2178.8819999999996
4198.4890000000005,0.659,5.202408115856728,0.495,2.5751920173490803,2.6272160985076476,2172.511
4204.860000000001,0.66,5.199169415757576,0.495,2.5735888608,2.625580554957576,2166.14
4211.231,0.661,5.19592777751006,0.495,2.5719842498674796,2.6239435276425804,2159.769
4217.602,0.662,5.19268321008097,0.495,2.5703781889900803,2.62230502109089,2153.3979999999997
4223.973,0.663,5.189435722450667,0.495,2.56877068261308,2.620665039837587,2147.0269999999996
4230.344,0.664,5.186185323613092,0.495,2.5671617351884803,2.6190235884246116,2140.656
4236.715,0.665,5.182932022575758,0.495,2.5655513511750003,2.617380671400758,2134.285
4243.086,0.666,5.179675828359757,0.495,2.56393953503808,2.6157362933216772,2127.9139999999998
4249.457,0.667,5.176416749999758,0.495,2.5623262912498803,2.6140904587498777,2121.5429999999997
4255.828,0.668,5.173154796544001,0.495,2.5607116242892802,2.6124431722547206,2115.1719999999996
4262.1990000000005,0.669,5.169889977054304,0.495,2.55909553864188,2.6107944384124235,2108.801
4268.570000000001,0.67,5.16662230060606,0.495,2.5574780388,2.6091442618060605,2102.43
4274.941000000001,0.671,5.163351776288242,0.495,2.55585912926268,2.607492647025562,2096.0589999999997
4281.312,0.672,5.160078413203394,0.495,2.55423881453568,2.6058395986677136,2089.6879999999996
4287.683,0.673,5.156802220467637,0.495,2.55261709913148,2.604185121336157,2083.3169999999996
4294.054,0.674,5.153523207210667,0.495,2.55099398756928,2.602529219641387,2076.946
4300.425,0.675,5.150241382575758,0.495,2.549369484375,2.600871898200758,2070.575
4306.796,0.676,5.146956755719758,0.495,2.5477435940812803,2.599213161638478,2064.2039999999997
4313.167,0.677,5.143669335813091,0.495,2.54611632122748,2.597553014585611,2057.8329999999996
4319.5380000000005,0.678,5.140379132039757,0.495,2.54448767035968,2.5958914616800772,2051.4619999999995
4325.909000000001,0.679,5.137086153597334,0.495,2.54285764603068,2.594228507566654,2045.0909999999997
4332.280000000001,0.68,5.13379040969697,0.495,2.5412262528,2.59256415689697,2038.7199999999998
4338.651000000001,0.681,5.1304919095633945,0.495,2.53959349523388,2.5908984143295144,2032.3489999999997
4345.022,0.682,5.127190662434909,0.495,2.5379593779052803,2.589231284529629,2025.9779999999996
4351.393,0.683,5.1238866775633936,0.495,2.5363239053938798,2.587562772169514,2019.6069999999997
4357.764,0.684,5.120579964214303,0.495,2.53468708228608,2.585892881928223,2013.2359999999996
4364.135,0.685,5.117270531666667,0.495,2.533048913175,2.5842216184916666,2006.8649999999996
4370.506,0.686,5.113958389213091,0.495,2.53140940266048,2.5825489865526112,2000.4939999999997
4376.877,0.687,5.110643546159757,0.495,2.52976855534908,2.580874990810677,1994.1229999999996
4383.2480000000005,0.6880000000000001,5.107326011826425,0.495,2.52812637585408,2.5791996359723446,1987.7519999999997
4389.619000000001,0.6890000000000001,5.104005795546424,0.495,2.52648286879548,2.577522926750944,1981.3809999999996
4395.990000000001,0.6900000000000001,5.100682906666667,0.495,2.5248380388,2.575844867866667,1975.0099999999995
4402.361000000001,0.6910000000000001,5.097357354547637,0.495,2.52319189050108,2.574165464046557,1968.6389999999997
4408.732,0.6920000000000001,5.0940291485633935,0.495,2.52154442853888,2.5724847200245136,1962.2679999999996
4415.103,0.6930000000000001,5.090698298101576,0.495,2.51989565756028,2.570802640541296,1955.8969999999997
4421.474,0.6940000000000001,5.087364812563394,0.495,2.51824558221888,2.5691192303445143,1949.5259999999996
4427.845,0.6950000000000001,5.084028701363637,0.495,2.5165942071750003,2.567434494188637,1943.1549999999995
4434.216,0.6960000000000001,5.080689973930666,0.495,2.51494153709568,2.5657484368349865,1936.7839999999997
4440.587,0.6970000000000001,5.0773486397064245,0.495,2.51328757665468,2.5640610630517444,1930.4129999999996
4446.9580000000005,0.6980000000000001,5.074004708146424,0.495,2.5116323305324797,2.562372377613944,1924.0419999999997
4453.329000000001,0.6990000000000001,5.070658188719758,0.495,2.50997580341628,2.560682385303478,1917.6709999999996
4459.700000000001,0.7000000000000001,5.067309090909091,0.495,2.508318,2.5589910909090907,1911.2999999999995
4466.071000000001,0.7010000000000001,5.063957424210666,0.495,2.5066589249842797,2.5572984992263863,1904.9289999999996
4472.442,0.7020000000000001,5.060603198134303,0.495,2.50499858307648,2.555604615057823,1898.5579999999995
4478.813,0.7030000000000001,5.057246422203394,0.495,2.50333697899068,2.553909443212714,1892.1869999999997
4485.183999999999,0.704,5.05388710595491,0.495,2.5016741174476804,2.5522129885072298,1885.8160000000003
4491.554999999999,0.705,5.050525258939395,0.495,2.5000100031750003,2.5505152557643944,1879.4450000000002
4497.9259999999995,0.706,5.047160890720971,0.495,2.4983446409068804,2.5488162498140903,1873.0740000000003
4504.297,0.707,5.043794010877334,0.495,2.49667803538428,2.5471159754930537,1866.7030000000002
4510.668,0.708,5.040424628999758,0.495,2.49501019135488,2.5454144376448777,1860.3320000000003
4517.039,0.709,5.037052754693091,0.495,2.4933411135730803,2.543711641120011,1853.9610000000002
4523.41,0.71,5.033678397575758,0.495,2.4916708068,2.542007590775758,1847.5900000000001
4529.781,0.711,5.030301567279758,0.495,2.48999927580348,2.540302291476278,1841.2190000000003
4536.152,0.712,5.026922273450667,0.495,2.4883265253580804,2.538595748092587,1834.8480000000002
4542.523,0.713,5.023540525747637,0.495,2.4866525602450804,2.5368879655025567,1828.4770000000003
4548.894,0.714,5.020156333843395,0.495,2.4849773852524804,2.5351789485909144,1822.1060000000002
4555.264999999999,0.715,5.016769707424243,0.495,2.483301005175,2.533468702249243,1815.7350000000001
4561.6359999999995,0.716,5.013380656190061,0.495,2.4816234248140803,2.531757231375981,1809.3640000000003
4568.007,0.717,5.009989189854303,0.495,2.47994464897788,2.530044540876423,1802.9930000000002
4574.378,0.718,5.006595318144001,0.495,2.47826468248128,2.5283306356627206,1796.622
4580.749,0.719,5.003199050799759,0.495,2.4765835301458803,2.5266155206538783,1790.2510000000002
4587.12,0.72,4.999800397575759,0.495,2.4749011968000003,2.5248992007757582,1783.88
4593.491,0.721,4.996399368239758,0.495,2.47321768727868,2.523181680961078,1777.5090000000002
4599.862,0.722,4.992995972573091,0.495,2.4715330064236802,2.521462966149411,1771.1380000000001
4606.233,0.723,4.989590220370667,0.495,2.4698471590834803,2.519743061287187,1764.767
4612.604,0.724,4.986182121440969,0.495,2.4681601501132797,2.518021971327689,1758.3960000000002
4618.974999999999,0.725,4.98277168560606,0.495,2.466471984375,2.5162997012310604,1752.025
4625.346,0.726,4.979358922701576,0.495,2.46478266673728,2.514576255964296,1745.6540000000002
4631.717,0.727,4.9759438425767275,0.495,2.46309220207548,2.5128516405012475,1739.2830000000001
4638.088,0.728,4.972526455094304,0.495,2.46140059527168,2.5111258598226236,1732.912
4644.459,0.729,4.969106770130667,0.495,2.45970785121468,2.509398918915987,1726.5410000000002
4650.83,0.73,4.965684797575759,0.495,2.4580139748000005,2.5076708227757583,1720.17
4657.201,0.731,4.962260547333091,0.495,2.45631897092988,2.5059415764032114,1713.7990000000002
4663.572,0.732,4.958834029319759,0.495,2.4546228445132803,2.5042111848064783,1707.428
4669.943,0.733,4.955405253466425,0.495,2.45292560046588,2.5024796530005444,1701.057
4676.314,0.734,4.951974229717333,0.495,2.45122724371008,2.500746986007253,1694.6860000000001
4682.6849999999995,0.735,4.948540968030303,0.495,2.4495277791750003,2.499013188855303,1688.315
4689.056,0.736,4.9451054783767265,0.495,2.4478272117964797,2.497278266580247,1681.9440000000002
4695.427,0.737,4.941667770741575,0.495,2.44612554651708,2.4955422242244953,1675.573
4701.798,0.738,4.938227855123395,0.495,2.4444227882860803,2.4938050668373144,1669.202
4708.169,0.739,4.934785741534304,0.495,2.4427189420594804,2.4920667994748236,1662.8310000000001
4714.54,0.74,4.931341440000001,0.495,2.4410140128,2.4903274272000004,1656.46
4720.911,0.741,4.927894960559758,0.495,2.43930800547708,2.488586955082678,1650.089
4727.282,0.742,4.924446313266425,0.495,2.43760092506688,2.4868453881995447,1643.718
4733.653,0.743,4.920995508186425,0.495,2.43589277655228,2.4851027316341447,1637.347
4740.024,0.744,4.917542555399757,0.495,2.43418356492288,2.4833589904768774,1630.976
4746.3949999999995,0.745,4.914087465000001,0.495,2.4324732951750003,2.4816141698250003,1624.605
4752.766,0.746,4.9106302470943035,0.495,2.43076197231168,2.4798682747826235,1618.234
4759.137,0.747,4.907170911803394,0.495,2.42904960134268,2.4781213104607143,1611.863
4765.508,0.748,4.903709469261576,0.495,2.4273361872844803,2.476373281977096,1605.492
4771.879,0.749,4.900245929616728,0.495,2.4256217351602802,2.4746241944564473,1599.121
4778.25,0.75,4.896780303030303,0.495,2.42390625,2.472874053030303,1592.75
4784.621,0.751,4.8933125996773335,0.495,2.42218973684028,2.4711228628370536,1586.379
4790.992,0.752,4.889842829746425,0.495,2.4204722007244803,2.469370629021945,1580.008
4797.363,0.753,4.886371003439757,0.495,2.41875364670268,2.4676173567370774,1573.637
4803.734,0.754,4.882897130973091,0.495,2.41703407983168,2.465863051141411,1567.266
4810.1050000000005,0.755,4.8794212225757585,0.495,2.4153135051750003,2.464107717400758,1560.895
4816.476,0.756,4.875943288490667,0.495,2.41359192780288,2.462351360687787,1554.524
4822.847,0.757,4.8724633389743035,0.495,2.41186935279228,2.4605939861820234,1548.153
4829.218,0.758,4.8689813842967276,0.495,2.41014578522688,2.4588355990698476,1541.782
4835.589,0.759,4.8654974347415765,0.495,2.40842123019708,2.4570762045444963,1535.411
4841.96,0.76,4.86201150060606,0.495,2.4066956927999996,2.45531580780606,1529.04
4848.331,0.761,4.85852359220097,0.495,2.40496917813948,2.45355441406149,1522.6689999999999
4854.702,0.762,4.855033719850668,0.495,2.4032416913260803,2.4517920285245873,1516.298
4861.073,0.763,4.85154189389309,0.495,2.40151323747708,2.4500286564160105,1509.927
4867.444,0.764,4.8480481246797575,0.495,2.39978382171648,2.4482643029632776,1503.5559999999998
4873.8150000000005,0.765,4.844552422575759,0.495,2.3980534491750003,2.4464989734007583,1497.185
4880.186,0.766,4.841054797959758,0.495,2.39632212499008,2.4447326729696774,1490.8139999999999
4886.557,0.767,4.837555261224001,0.495,2.39458985430588,2.4429654069181206,1484.443
4892.928,0.768,4.834053822774303,0.495,2.39285664227328,2.441197180501023,1478.072
4899.299,0.769,4.830550493030061,0.495,2.3911224940498803,2.4394279989801806,1471.7009999999998
4905.67,0.77,4.827045282424243,0.495,2.3893874148000003,2.437657867624243,1465.33
4912.041,0.771,4.823538201403394,0.495,2.38765140969468,2.4358867917087137,1458.9589999999998
4918.412,0.772,4.820029260427636,0.495,2.3859144839116797,2.434114776515956,1452.588
4924.783,0.773,4.816518469970667,0.495,2.38417664263548,2.432341827335187,1446.2169999999999
4931.154,0.774,4.813005840519758,0.495,2.3824378910572803,2.430567949462478,1439.8459999999998
4937.525000000001,0.775,4.809491382575759,0.495,2.3806982343750005,2.4287931482007585,1433.475
4943.896,0.776,4.805975106653091,0.495,2.37895767779328,2.427017428859811,1427.1039999999998
4950.267,0.777,4.802457023279757,0.495,2.3772162265234797,2.4252407967562775,1420.733
4956.638,0.778,4.7989371429973335,0.495,2.37547388578368,2.4234632572136534,1414.3619999999999
4963.009,0.779,4.79541547636097,0.495,2.3737306607986803,2.42168481556229,1407.9909999999998
4969.38,0.78,4.791892033939394,0.495,2.3719865568,2.419905477139394,1401.62
4975.751,0.781,4.788366826314909,0.495,2.3702415790258797,2.418125247289029,1395.2489999999998
4982.122,0.782,4.784839864083395,0.495,2.3684957327212803,2.4163441313621146,1388.878
4988.493,0.783,4.7813111578543035,0.495,2.36674902313788,2.4145621347164234,1382.5069999999998
4994.8640000000005,0.784,4.777780718250666,0.495,2.3650014555340797,2.4127792627165863,1376.1359999999997
5001.235000000001,0.785,4.774248555909091,0.495,2.363253035175,2.410995520734091,1369.7649999999999
5007.606,0.786,4.770714681479757,0.495,2.3615037673324797,2.4092109141472773,1363.3939999999998
5013.977,0.787,4.7671791056264246,0.495,2.35975365728508,2.4074254483413444,1357.0229999999997
5020.348,0.788,4.763641839026425,0.495,2.3580027103180803,2.4056391287083447,1350.6519999999998
5026.719,0.789,4.760102892370667,0.495,2.3562509317234803,2.4038519606471866,1344.2809999999997
5033.09,0.79,4.756562276363637,0.495,2.3544983268,2.4020639495636367,1337.9099999999999
5039.461,0.791,4.753020001723394,0.495,2.35274490085308,2.400275100870314,1331.5389999999998
5045.832,0.792,4.749476079181576,0.495,2.3509906591948804,2.398485419986696,1325.1679999999997
5052.203,0.793,4.745930519483394,0.495,2.34923560714428,2.3966949123391137,1318.7969999999998
5058.5740000000005,0.794,4.742383333387636,0.495,2.3474797500268796,2.3949035833607564,1312.4259999999997
5064.945000000001,0.795,4.738834531666667,0.495,2.345723093175,2.3931114384916667,1306.0549999999998
5071.316000000001,0.796,4.735284125106424,0.495,2.3439656419276798,2.391318483178744,1299.6839999999997
5077.687,0.797,4.731732124506424,0.495,2.34220740163068,2.389524722875744,1293.3129999999996
5084.058,0.798,4.728178540679758,0.495,2.34044837763648,2.3877301630432775,1286.9419999999998
5090.429,0.799,4.724623384453091,0.495,2.33868857530428,2.385934809148811,1280.5709999999997
5096.8,0.8,4.721066666666667,0.495,2.3369280000000003,2.384138666666667,1274.1999999999998
5103.171,0.801,4.717508398174302,0.495,2.3351666570962797,2.3823417410780223,1267.8289999999997
5109.542,0.802,4.713948589843394,0.495,2.33340455197248,2.380544037870914,1261.4579999999996
5115.9130000000005,0.803,4.71038725255491,0.495,2.3316416900146804,2.37874556254023,1255.0869999999998
5122.284000000001,0.804,4.706824397203394,0.495,2.32987807661568,2.376946320587714,1248.7159999999997
5128.655000000001,0.805,4.70326003469697,0.495,2.328113717175,2.37514631752197,1242.3449999999998
5135.026000000001,0.806,4.699694175957333,0.495,2.32634861709888,2.3733455588584533,1235.9739999999997
5141.397,0.807,4.696126831919758,0.495,2.3245827818002804,2.371544050119478,1229.6029999999996
5147.768,0.808,4.692558013533091,0.495,2.32281621669888,2.369741796834211,1223.2319999999997
5154.139,0.809,4.688987731759757,0.495,2.3210489272210797,2.367938804538677,1216.8609999999996
5160.51,0.81,4.685415997575757,0.495,2.3192809187999996,2.3661350787757573,1210.4899999999996
5166.881,0.811,4.681842821970667,0.495,2.31751219687548,2.364330625095187,1204.1189999999997
5173.252,0.812,4.678268215947638,0.495,2.3157427668940804,2.362525449053557,1197.7479999999996
5179.6230000000005,0.8130000000000001,4.674692190523394,0.495,2.31397263430908,2.3607195562143137,1191.3769999999997
5185.994000000001,0.8140000000000001,4.671114756728242,0.495,2.31220180458048,2.358912952147762,1185.0059999999996
5192.365000000001,0.8150000000000001,4.667535925606061,0.495,2.310430283175,2.357105642431061,1178.6349999999995
5198.736000000001,0.8160000000000001,4.663955708214304,0.495,2.3086580755660804,2.3552976326482233,1172.2639999999997
5205.107,0.8170000000000001,4.660374115624,0.495,2.3068851872338803,2.35348892839012,1165.8929999999996
5211.478,0.8180000000000001,4.6567911589197575,0.495,2.30511162366528,2.3516795352544775,1159.5219999999997
5217.849,0.8190000000000001,4.653206849199758,0.495,2.30333739035388,2.3498694588458777,1153.1509999999996
5224.22,0.8200000000000001,4.649621197575757,0.495,2.3015624928,2.3480587047757573,1146.7799999999995
5230.591,0.8210000000000001,4.64603421517309,0.495,2.29978693651068,2.3462472786624105,1140.4089999999997
5236.962,0.8220000000000001,4.642445913130667,0.495,2.29801072699968,2.3444351861309864,1134.0379999999996
5243.3330000000005,0.8230000000000001,4.638856302600971,0.495,2.2962338697874802,2.3426224328134904,1127.6669999999997
5249.704000000001,0.8240000000000001,4.635265394750061,0.495,2.29445637040128,2.3408090243487805,1121.2959999999996
5256.075000000001,0.8250000000000001,4.631673200757575,0.495,2.292678234375,2.3389949663825753,1114.9249999999995
5262.446000000001,0.8260000000000001,4.628079731816728,0.495,2.29089946724928,2.3371802645674475,1108.5539999999996
5268.817,0.8270000000000001,4.624484999134303,0.495,2.28912007457148,2.335364924562823,1102.1829999999995
5275.188,0.8280000000000001,4.620889013930666,0.495,2.28734006189568,2.3335489520349864,1095.8119999999997
5281.559,0.8290000000000001,4.617291787439757,0.495,2.2855594347826798,2.331732352657077,1089.4409999999996
5287.93,0.8300000000000001,4.613693330909091,0.495,2.2837781988,2.329915132109091,1083.0699999999995
5294.301,0.8310000000000001,4.610093655599758,0.495,2.28199635952188,2.3280972960778774,1076.6989999999996
5300.6720000000005,0.8320000000000001,4.606492772786425,0.495,2.2802139225292803,2.326278850257145,1070.3279999999995
5307.043,0.833,4.602890693757334,0.495,2.27843089340988,2.3244598003474537,1063.9570000000003
5313.414,0.834,4.599287429814304,0.495,2.27664727775808,2.3226401520562234,1057.5860000000002
5319.785,0.835,4.595682992272727,0.495,2.274863081175,2.3208199110977272,1051.2150000000001
5326.156,0.836,4.592077392461577,0.495,2.2730783092684805,2.3189990831930962,1044.8440000000003
5332.527,0.837,4.5884706417233945,0.495,2.27129296765308,2.3171776740703143,1038.4730000000002
5338.898,0.838,4.584862751414303,0.495,2.26950706195008,2.3153556894642233,1032.1020000000003
5345.269,0.839,4.581253732904,0.495,2.26772059778748,2.31353313511652,1025.7310000000002
5351.639999999999,0.84,4.577643597575759,0.495,2.2659335808000005,2.3117100167757583,1019.3600000000002
5358.0109999999995,0.841,4.574032356826424,0.495,2.26414601662908,2.309886340197344,1012.9890000000001
5364.382,0.842,4.570420022066425,0.495,2.26235791092288,2.3080621111435446,1006.6180000000002
5370.753,0.843,4.566806604719758,0.495,2.26056926933628,2.306237335383478,1000.2470000000002
5377.124,0.844,4.563192116224,0.495,2.25878009753088,2.30441201869312,993.8760000000002
5383.495,0.845,4.559576568030303,0.495,2.256990401175,2.3025861668553027,987.5050000000002
5389.866,0.846,4.555959971603394,0.495,2.25520018594368,2.300759785659714,981.1340000000001
5396.237,0.847,4.552342338421576,0.495,2.2534094575186803,2.298932880902896,974.7630000000001
5402.608,0.848,4.548723679976727,0.495,2.25161822158848,2.297105458388247,968.3920000000002
5408.979,0.849,4.545104007774303,0.495,2.24982648384828,2.295277523926023,962.0210000000002
5415.349999999999,0.85,4.541483333333333,0.495,2.24803425,2.293449083333333,955.6500000000001
5421.721,0.851,4.537861668186425,0.495,2.2462415257522803,2.2916201424341445,949.2790000000001
5428.092,0.852,4.534239023879758,0.495,2.2444483168204803,2.289790707059278,942.9080000000001
5434.463,0.853,4.530615411973092,0.495,2.2426546289266804,2.2879607830464117,936.5370000000001
5440.834,0.854,4.526990844039758,0.495,2.24086046779968,2.2861303762400778,930.1660000000002
5447.205,0.855,4.5233653316666675,0.495,2.2390658391750002,2.2842994924916673,923.7950000000001
5453.576,0.856,4.519738886454304,0.495,2.2372707487948804,2.2824681376594236,917.4240000000001
5459.947,0.857,4.516111520016727,0.495,2.23547520240828,2.280636317608447,911.0530000000001
5466.318,0.858,4.512483243981577,0.495,2.2336792057708803,2.2788040382106964,904.6820000000001
5472.689,0.859,4.508854069990061,0.495,2.2318827646450803,2.276971305344981,898.311
5479.0599999999995,0.86,4.5052240096969705,0.495,2.2300858848000003,2.27513812489697,891.94
5485.431,0.861,4.501593074770667,0.495,2.22828857201148,2.2733045027591867,885.5690000000001
5491.802,0.862,4.497961276893091,0.495,2.2264908320620798,2.271470444831011,879.1980000000001
5498.173,0.863,4.494328627759757,0.495,2.2246926707410797,2.2696359570186777,872.8270000000001
5504.544,0.864,4.490695139079757,0.495,2.22289409384448,2.2678010452352773,866.456
5510.915,0.865,4.487060822575757,0.495,2.221095107175,2.2659657154007573,860.085
5517.286,0.866,4.483425689984,0.495,2.21929571654208,2.26412997344192,853.714
5523.657,0.867,4.479789753054303,0.495,2.2174959277618798,2.262293825292423,847.3430000000001
5530.028,0.868,4.476153023550061,0.495,2.21569574665728,2.2604572768927804,840.9720000000001
5536.399,0.869,4.4725155132482435,0.495,2.2138951790578805,2.258620334190363,834.601
5542.7699999999995,0.87,4.468877233939395,0.495,2.2120942308000004,2.2567830031393945,828.23
5549.141,0.871,4.465238197427636,0.495,2.21029290772668,2.2549452897009563,821.859
5555.512,0.872,4.461598415530666,0.495,2.2084912156876797,2.2531071998429866,815.488
5561.883,0.873,4.457957900079758,0.495,2.2066891605394803,2.2512687395402775,809.117
5568.254,0.874,4.454316662919758,0.495,2.20488674814528,2.2494299147744776,802.746
5574.625,0.875,4.450674715909091,0.495,2.203083984375,2.2475907315340913,796.375
5580.996,0.876,4.447032070919757,0.495,2.20128087510528,2.2457511958144774,790.004
5587.367,0.877,4.443388739837333,0.495,2.19947742621948,2.2439113136178532,783.633
5593.738,0.878,4.43974473456097,0.495,2.1976736436076805,2.24207109095329,777.262
5600.109,0.879,4.436100067003394,0.495,2.1958695331666798,2.240230533836714,770.891
5606.4800000000005,0.88,4.432454749090908,0.495,2.1940651007999996,2.2383896482909087,764.52
5612.851,0.881,4.428808792763394,0.495,2.19226035241788,2.236548440345514,758.149
5619.222,0.882,4.425162209974303,0.495,2.19045529393728,2.234706916037023,751.7779999999999
5625.593,0.883,4.4215150126906675,0.495,2.1886499312818803,2.232865081408787,745.4069999999999
5631.964,0.884,4.417867212893091,0.495,2.18684427038208,2.231022942511011,739.036
5638.335,0.885,4.414218822575758,0.495,2.185038317175,2.2291805054007576,732.665
5644.706,0.886,4.410569853746424,0.495,2.18323207760448,2.2273377761419444,726.294
5651.077,0.887,4.406920318426424,0.495,2.18142555762108,2.2254947608053444,719.9229999999999
5657.448,0.888,4.403270228650667,0.495,2.1796187631820803,2.223651465468587,713.5519999999999
5663.819,0.889,4.399619596467637,0.495,2.17781170025148,2.2218078962161565,707.1809999999999
5670.1900000000005,0.89,4.3959684339393945,0.495,2.1760043748,2.2199640591393943,700.81
5676.561,0.891,4.392316753141576,0.495,2.17419679280508,2.218119960336496,694.439
5682.932,0.892,4.388664566163394,0.495,2.17238896025088,2.216275605912514,688.0679999999999
5689.303,0.893,4.3850118851076365,0.495,2.17058088312828,2.2144310019793565,681.6969999999999
5695.674,0.894,4.381358722090667,0.495,2.16877256743488,2.212586154655787,675.3259999999999
5702.045,0.895,4.377705089242425,0.495,2.1669640191750004,2.2107410700674244,668.9549999999999
5708.416,0.896,3.993507002430066,0.495,1.9767859662028826,2.0167210362271835,662.5839999999998
5714.787,0.897,3.9901928103633986,0.495,1.9751454411298823,2.0150473692335162,656.2129999999999
5721.158,0.898,3.986712023385218,0.495,1.9734224515756829,2.013289571809535,649.8419999999999
5727.529,0.899,3.983064096685815,0.495,1.9716167278594785,2.0114473688263366,643.4709999999999
5733.900000000001,0.9,3.979248484848488,0.495,1.9697280000000017,2.0095204848484864,637.0999999999999
5740.271,0.901,3.9752646418494555,0.495,1.9677559977154804,2.007508644133975,630.7289999999998
5746.642,0.902,3.971112021057937,0.495,1.9657004504236788,2.005411570634258,624.3579999999998
5753.013,0.903,3.9667900752361245,0.495,1.9635610872418816,2.003228987994243,617.9869999999999
5759.384,0.904,3.9622982565391545,0.495,1.9613376369868813,2.000960619552273,611.6159999999999
5765.755,0.905,3.9576360165151474,0.495,1.959029828174998,1.9986061883401494,605.2449999999998
5772.126,0.906,3.9528028061052103,0.495,1.9566373890220792,1.996165417083131,598.8739999999998
5778.497,0.907,3.947798075643398,0.495,1.954160047443482,1.993638028199916,592.5029999999998
5784.868,0.908,3.942621274856728,0.495,1.9515975310540803,1.9910237438026477,586.1319999999998
5791.2390000000005,0.909,3.937271852865211,0.495,1.9489495671682793,1.9883222856969316,579.7609999999999
5797.610000000001,0.91,3.9317492581818194,0.495,1.9462158828000007,1.9855333753818187,573.3899999999998
5803.981,0.911,3.9260529387124876,0.495,1.9433962046626814,1.9826567340498062,567.0189999999998
5810.352,0.912,3.9201823417561217,0.495,1.9404902591692803,1.9796920825868414,560.6479999999998
5816.723,0.913,3.914136914004603,0.495,1.9374977724322786,1.9766391415723246,554.2769999999998
5823.094,0.914,3.907916101542787,0.495,1.9344184702636795,1.9734976312791073,547.9059999999998
5829.465,0.915,3.9015193498484875,0.495,1.9312520781750013,1.9702672716734861,541.5349999999997
5835.836,0.916,3.8949461037924795,0.495,1.9279983213772773,1.9669477824152022,535.1639999999998
