radius,electron_density_mol_cm3,neutron_density_mol_cm3
0.991988,0.0001574562848013,2.3606190071442977e-05
0.992025,0.0001555320871441,2.3317710156599346e-05
0.992061,0.0001536278667295,2.30322252735956e-05
0.992097,0.0001517469601883,2.275023565740308e-05
0.992132,0.000149892533446,2.247221595048449e-05
0.992168,0.0001480607687625,2.219759378891881e-05
0.992203,0.0001462480216718,2.192582278639604e-05
0.992238,0.0001444607948169,2.165787783334916e-05
0.992273,0.0001426954088033,2.1393207306925725e-05
0.992308,0.0001409515967245,2.113177119192957e-05
0.992343,0.0001392290949359,2.087352996217161e-05
0.992378,0.0001375276430146,2.061844457449308e-05
0.992412,0.000135843855764,2.0366007512811785e-05
0.992446,0.0001341806835653,2.0116661104738263e-05
0.99248,0.000132537874023,1.9870367510584425e-05
0.992514,0.0001309121634332,1.9626637428711937e-05
0.992548,0.000129306393822,1.9385896941912742e-05
0.992581,0.0001277203205933,1.9148109379790277e-05
0.992615,0.0001261478926922,1.8912367554981105e-05
0.992648,0.0001245976926619,1.867995818110392e-05
0.992681,0.0001230608753604,1.844955517515178e-05
0.992714,0.0001215430135256,1.8221994014167188e-05
0.992747,0.0001200438733564,1.799723964616474e-05
0.992779,0.0001185577640228,1.7774438889489716e-05
0.992812,0.000117090052304,1.755439634341577e-05
0.992844,0.0001156405104428,1.733707786207215e-05
0.992876,0.0001142062837744,1.7122055467869206e-05
0.992908,0.0001127872479909,1.690931052430913e-05
0.99294,0.0001113832792849,1.6698824469902853e-05
0.992971,0.0001099967870947,1.6490958532919053e-05
0.993003,0.0001086250526607,1.6285305110971994e-05
0.993034,0.0001072679547198,1.608184602402987e-05
0.993066,0.0001059253725177,1.5880563168353196e-05
0.993097,0.0001045995942807,1.5681799599823827e-05
0.993128,0.0001032880313657,1.5485167223399494e-05
0.993158,0.0001019929139951,1.5291000398916834e-05
0.993189,0.0001007117169604,1.5098920541593022e-05
0.99322,9.944432402966702e-05,1.4908910225668682e-05
0.99325,9.819061948457394e-05,1.4720952102420063e-05
0.99328,9.695272051814736e-05,1.4535363586041844e-05
0.99331,9.572822361869123e-05,1.4351784336811684e-05
0.99334,9.451701555372762e-05,1.4170197378668189e-05
0.99337,9.332113238377592e-05,1.3990907962251843e-05
0.9934,9.21382586232934e-05,1.3813568944913124e-05
0.99343,9.097037814779891e-05,1.3638477753602285e-05
0.993459,8.981523281686951e-05,1.346529584297606e-05
0.993488,8.867271377720841e-05,1.3294006893509782e-05
0.993517,8.754472846100433e-05,1.3124896871603018e-05
0.993547,8.642910186155677e-05,1.2957639695501124e-05
0.993576,8.532965701951113e-05,1.2792808523807091e-05
0.993604,8.42461377805809e-05,1.2630364953310835e-05
0.993633,8.317637711026709e-05,1.2469984097467014e-05
0.993662,8.212209121100126e-05,1.2311923253092858e-05
0.99369,8.108116870643965e-05,1.2155865878036177e-05
0.993718,8.005528353128907e-05,1.2002062932242802e-05
0.993746,7.904237844028607e-05,1.185020598901113e-05
0.993774,7.804228920200553e-05,1.170027042640722e-05
0.993802,7.705662793697232e-05,1.1552497937059871e-05
0.99383,7.608166354624144e-05,1.1406329146468428e-05
0.993858,7.512076466047564e-05,1.1262269087097116e-05
0.993885,7.417029391565737e-05,1.1119772437390228e-05
0.993913,7.32318490686162e-05,1.0979078736539794e-05
0.99394,7.230527796083698e-05,1.0840165172609691e-05
0.993967,7.138878655251865e-05,1.0702762779234924e-05
0.993994,7.048391195178629e-05,1.0567102003022276e-05
0.994021,6.958890454987707e-05,1.0432920538805228e-05
0.994048,6.870526198608909e-05,1.0300442915938226e-05
0.994075,6.78312780583954e-05,1.0169413336886775e-05
0.994101,6.696686989348599e-05,1.003981937710332e-05
0.994128,6.611347731750485e-05,9.911876898468124e-06
0.994154,6.526945705115888e-05,9.785339536960792e-06
0.994181,6.443472806535219e-05,9.660195144522245e-06
0.994207,6.360920972863909e-05,9.536431632710054e-06
0.994233,6.27928218095179e-05,9.414036973042346e-06
0.994259,6.198548447864858e-05,9.292999197330307e-06
0.994284,6.118711831099644e-05,9.173306397998826e-06
0.99431,6.039903501106749e-05,9.055155228652212e-06
0.994336,5.9618356546665386e-05,8.938114208418494e-06
0.994361,5.8846413617684494e-05,8.822382838731858e-06
0.994386,5.808446586334633e-05,8.708149967454943e-06
0.994412,5.732974367232853e-05,8.595000368410497e-06
0.994437,5.658352508716469e-05,8.483125648526096e-06
0.994462,5.584573356334248e-05,8.372514332080893e-06
0.994487,5.511629297522372e-05,8.263155006152972e-06
0.994512,5.4395127617548416e-05,8.15503632084506e-06
0.994536,5.368216220687007e-05,8.048146989497602e-06
0.994561,5.2977321882926025e-05,7.942475788897375e-06
0.994586,5.227932842005703e-05,7.83783108466135e-06
0.99461,5.159053124829709e-05,7.734565108471686e-06
0.994634,5.090963695230942e-05,7.632483948675971e-06
0.994659,5.023541565211388e-05,7.531403218981932e-06
0.994683,4.9570123395393216e-05,7.431661150984753e-06
0.994707,4.891251566518297e-05,7.333071163983932e-06
0.994731,4.826363189806199e-05,7.235789092580687e-06
0.994755,4.762335636009264e-05,7.139797585690405e-06
0.994779,4.699373894451315e-05,7.045403967784243e-06
0.994802,4.637137780291043e-05,6.952098226318989e-06
0.994826,4.575936614342334e-05,6.860344101813773e-06
0.994849,4.515543184305506e-05,6.769800952627033e-06
0.994873,4.455946829643407e-05,6.6804527962486805e-06
0.994896,4.3971370305171634e-05,6.592283861106503e-06
0.994919,4.339203318627721e-05,6.505428375081819e-06
0.994943,4.282032902253055e-05,6.419717238361768e-06
0.994966,4.22561572472628e-05,6.335135373771749e-06
0.994989,4.1699418618803374e-05,6.251667902783785e-06
0.995011,4.115001520302334e-05,6.169300142899414e-06
0.995034,4.0607850356107455e-05,6.088017605066778e-06
0.995057,4.007282870755455e-05,6.0078059911322326e-06
0.99508,3.954576670784639e-05,5.928787705134682e-06
0.995102,3.902473835712648e-05,5.850673996969611e-06
0.995124,3.851234824289317e-05,5.773855352083135e-06
0.995147,3.800581062293899e-05,5.697914125919569e-06
0.995169,3.750679890712916e-05,5.623101199740425e-06
0.995191,3.701433915504365e-05,5.549270558270921e-06
0.995213,3.6528345340188026e-05,5.476409304231553e-06
0.995235,3.604873256558509e-05,5.404504709681686e-06
0.995257,3.557459790412606e-05,5.333421405817493e-06
0.995279,3.5107507718483014e-05,5.263394225151256e-06
0.995301,3.464575261359856e-05,5.194166891443283e-06
0.995322,3.4190070790206965e-05,5.125850077359568e-06
0.995344,3.374038236884896e-05,5.058431807197303e-06
0.995365,3.3295841846770455e-05,4.991785321336789e-06
0.995387,3.2856401735474414e-05,4.925903500199201e-06
0.995408,3.242350794602549e-05,4.8610031179288274e-06
0.995429,3.199484422222915e-05,4.79673691633887e-06
0.99545,3.1571847762703e-05,4.733320363384255e-06
0.995471,3.115444364185276e-05,4.670742226056753e-06
0.995492,3.0741142210144284e-05,4.608779172844762e-06
0.995513,3.0333323722551707e-05,4.547638134588183e-06
0.995534,2.9930226264317425e-05,4.487204883363042e-06
0.995555,2.9532485540555083e-05,4.427574725467782e-06
0.995575,2.913868844889626e-05,4.36853580550984e-06
0.995596,2.875014239339504e-05,4.310284132359667e-06
0.995616,2.8366124193125147e-05,4.2527112851538425e-06
0.995637,2.7986590935504363e-05,4.195810830344323e-06
0.995657,2.7611499973892464e-05,4.1395763742533605e-06
0.995677,2.724080892793468e-05,4.084001563126029e-06
0.995698,2.687633217100249e-05,4.029358411780023e-06
0.995718,2.651673204261305e-05,3.975446375234852e-06
0.995738,2.6163148124173883e-05,3.922436302023767e-06
0.995758,2.5814279024558416e-05,3.870133084746784e-06
0.995777,2.547006187462768e-05,3.818527297925677e-06
0.995797,2.513101329986681e-05,3.7676963951811178e-06
0.995817,2.4796478021406984e-05,3.71754213567408e-06
0.995837,2.4466959325895218e-05,3.6681399732380503e-06
0.995856,2.4141263702185696e-05,3.619310974075362e-06
0.995876,2.381990362495298e-05,3.571131969508472e-06
0.995895,2.3502821380915452e-05,3.523594307036167e-06
0.995915,2.318996002505057e-05,3.4766894493363045e-06
0.995934,2.288126337036797e-05,3.4304089727325032e-06
0.995953,2.257615613662848e-05,3.384666629955183e-06
0.995972,2.227460441803275e-05,3.3394573377727648e-06
0.995991,2.1977080552470896e-05,3.2948519101132464e-06
0.99601,2.1683031463554647e-05,3.250767428556756e-06
0.996029,2.139291669459892e-05,3.20727278884037e-06
0.996048,2.110619761140828e-05,3.1642872377495688e-06
0.996067,2.082284181848999e-05,3.121805918481025e-06
0.996085,2.054281712413534e-05,3.0798240047837536e-06
0.996104,2.026609154062837e-05,3.0383367009893217e-06
0.996123,1.9992633284429157e-05,2.997339242039996e-06
0.996141,1.9722410776330924e-05,2.9568268935122976e-06
0.99616,1.9455840623720043e-05,2.9168621140952925e-06
0.996178,1.919198961684537e-05,2.8773049949452266e-06
0.996196,1.8931280919995266e-05,2.8382189777761675e-06
0.996214,1.867368377165435e-05,2.799599450754556e-06
0.996233,1.8419167615055324e-05,2.7614418327433075e-06
0.996251,1.8167283776203955e-05,2.7236788575571306e-06
0.996269,1.79188444723935e-05,2.686432294586556e-06
0.996287,1.7672988709337908e-05,2.6495730616878937e-06
0.996305,1.7430506213812012e-05,2.6132195564239214e-06
0.996323,1.7190559030122056e-05,2.5772461506468888e-06
0.99634,1.695352456950375e-05,2.5417094266736443e-06
0.996358,1.671937350992023e-05,2.506604988480387e-06
0.996376,1.648807673617814e-05,2.4719284710536253e-06
0.996393,1.625960533973395e-05,2.437675540361376e-06
0.996411,1.603393061847927e-05,2.4038418933210598e-06
0.996428,1.5811024076505267e-05,2.370423257763547e-06
0.996446,1.5590857423847378e-05,2.337415392395809e-06
0.996463,1.537375656596076e-05,2.304867157675175e-06
0.996481,1.5159678812013468e-05,2.2727721532991057e-06
0.996498,1.4949614712770991e-05,2.2412788848013144e-06
0.996515,1.474246142228233e-05,2.2102220111085942e-06
0.996532,1.453884812943902e-05,2.179695861593588e-06
0.996549,1.433837716055811e-05,2.149640816149201e-06
0.996567,1.4140996018773826e-05,2.1200490043306668e-06
0.996584,1.3946653142455805e-05,2.090912695905925e-06
0.996601,1.3754981163825992e-05,2.062176814295269e-06
0.996617,1.3566255747125283e-05,2.0338826876836967e-06
0.996634,1.338011974021617e-05,2.005976771042896e-06
0.996651,1.3197145352073792e-05,1.978544851191969e-06
0.996668,1.3016673155792632e-05,1.951488065409179e-06
0.996684,1.283896455834561e-05,1.9248456043987725e-06
0.996701,1.266368210659869e-05,1.8985668764499975e-06
0.996718,1.2491080292324834e-05,1.8726900355250891e-06
0.996734,1.232111468478893e-05,1.8472084204713869e-06
0.99675,1.2153181951594186e-05,1.8220315783782727e-06
0.996767,1.1987814112659824e-05,1.797239270833859e-06
0.996783,1.1824696426999147e-05,1.7727843111822262e-06
0.996799,1.166352971108215e-05,1.748621845175058e-06
0.996816,1.1504824549721888e-05,1.7248284208025535e-06
0.996832,1.134801758209046e-05,1.7013195777792105e-06
0.996848,1.1193347841758024e-05,1.6781311525398611e-06
0.996864,1.1040531978450389e-05,1.6552206645924947e-06
0.99688,1.088980241572135e-05,1.632622959383989e-06
0.996896,1.0741130670597892e-05,1.610333766684785e-06
0.996911,1.059424470465975e-05,1.5883123019008815e-06
0.996927,1.0449126815229383e-05,1.5665559110080818e-06
0.996943,1.0305759420619745e-05,1.5450619581216264e-06
0.996959,1.0164359100407836e-05,1.5238629133245478e-06
0.996974,1.0024668036151823e-05,1.50292012391306e-06
0.99699,9.886669125896696e-06,1.4822310259246855e-06
0.997005,9.750345386833749e-06,1.4617930732597315e-06
0.997021,9.615901366976067e-06,1.4416369322029724e-06
0.997036,9.482874434987017e-06,1.4216932440541205e-06
0.997052,9.351472477127844e-06,1.401993175575485e-06
0.997067,9.221891325253971e-06,1.382566086306382e-06
0.997082,9.093686959482111e-06,1.363345407816363e-06
0.997098,8.967058436971483e-06,1.344360983189442e-06
0.997113,8.841989605080902e-06,1.3256103907863043e-06
0.997128,8.71866518166278e-06,1.307121323910807e-06
0.997143,8.596862884065116e-06,1.2888604574623094e-06
0.997158,8.477152578433742e-06,1.2709132270179628e-06
0.997173,8.359301702562633e-06,1.2532447663438845e-06
0.997188,8.243468827458882e-06,1.2358788487517356e-06
0.997203,8.129241021227193e-06,1.2187535665900817e-06
0.997218,8.016965229197836e-06,1.2019209346604869e-06
0.997232,7.9062401174156e-06,1.1853207840998698e-06
0.997247,7.797044268893064e-06,1.1689499040268168e-06
0.997262,7.689356562440256e-06,1.152805127906292e-06
0.997277,7.583330779213187e-06,1.1369095109451175e-06
0.997291,7.478594744541131e-06,1.1212072559038997e-06
0.997306,7.375475080523863e-06,1.10574733068106e-06
0.99732,7.273609813631615e-06,1.0904754674145346e-06
0.997335,7.173316613398793e-06,1.0754392918147087e-06
0.997349,7.0744063201778494e-06,1.060610444654105e-06
0.997363,6.977020515544146e-06,1.0460101521517125e-06
0.997378,6.8808168789010905e-06,1.0315870928560782e-06
0.997392,6.785939759742502e-06,1.0173629079585728e-06
0.997406,6.692524966502036e-06,1.0033579581561217e-06
0.99742,6.600244137075275e-06,9.89523014685006e-07
0.997434,6.5092357349494686e-06,9.758788362935843e-07
0.997449,6.419482215080359e-06,9.624227925905291e-07
0.997463,6.330820500138635e-06,9.49130434666432e-07
0.997477,6.2433833231632325e-06,9.360216621484232e-07
0.99749,6.157153771631839e-06,9.230939394742222e-07
0.997504,6.071975352597932e-06,9.103238048794905e-07
0.997518,5.987975296706838e-06,8.977303330604465e-07
0.997532,5.905001333169292e-06,8.852906952478118e-07
0.997546,5.823043038239773e-06,8.730033286909588e-07
0.997559,5.742222281090297e-06,8.608865042822092e-07
0.997573,5.662392890382534e-06,8.489183076953963e-07
0.997587,5.583673301996733e-06,8.371164950962647e-07
0.9976,5.505921307281681e-06,8.254597462532691e-07
0.997614,5.429251999958112e-06,8.139653162684249e-07
0.997627,5.353403764700443e-06,8.02593983200721e-07
0.997641,5.278615151429708e-06,7.913815109753464e-07
0.997654,5.20487135691742e-06,7.803256802598832e-07
0.997667,5.132039613800952e-06,7.694065862814417e-07
0.997681,5.059993978261445e-06,7.586053472676673e-07
0.997694,4.9890746246870586e-06,7.479729629056436e-07
0.997707,4.918922725461307e-06,7.374556369755606e-07
0.99772,4.849868910488293e-06,7.271029382346693e-07
0.997734,4.782004715119125e-06,7.169285898626668e-07
0.997747,4.715198713364476e-06,7.069128881882244e-07
0.99776,4.649647186111086e-06,6.970852600705578e-07
0.997773,4.5851125426967e-06,6.874100853987141e-07
0.997786,4.521577717971816e-06,6.778848057282092e-07
0.997799,4.459025952035701e-06,6.685069083781262e-07
0.997812,4.397440784473689e-06,6.592739255671707e-07
0.997824,4.336806048708423e-06,6.50183433566724e-07
0.997837,4.277007383594593e-06,6.412182871041578e-07
0.99785,4.218033260853475e-06,6.323767578347488e-07
0.997863,4.159872311165652e-06,6.236571412453015e-07
0.997875,4.10251332197918e-06,6.150577563255435e-07
0.997888,4.045852075088664e-06,6.065629784545149e-07
0.997901,3.990065270094151e-06,5.981992988221618e-07
0.997913,3.934866477899841e-06,5.899237753529201e-07
0.997926,3.8805206602297335e-06,5.817761316870928e-07
0.997938,3.826749199291071e-06,5.737145968367137e-07
0.997951,3.77363594464452e-06,5.657517417110434e-07
0.997963,3.721259873877088e-06,5.578994068023832e-07
0.997975,3.6695262603290513e-06,5.501433904830706e-07
0.997988,3.618345221842793e-06,5.424702174237369e-07
0.998,3.567795882885619e-06,5.34891750137313e-07
0.998012,3.517952732949219e-06,5.27419156251063e-07
0.998024,3.468805906366826e-06,5.200509566826949e-07
0.998036,3.420266919834981e-06,5.127738858220959e-07
0.998049,3.372407139138556e-06,5.055986429835855e-07
0.998061,3.3251404950822933e-06,4.985123244854886e-07
0.998073,3.278536326091508e-06,4.915253256958991e-07
0.998085,3.232510914943584e-06,4.846250955460327e-07
0.998097,3.187131627022801e-06,4.778217336013611e-07
0.998109,3.1423170364348446e-06,4.7110303231404214e-07
0.99812,3.098132588484405e-06,4.644788033870363e-07
0.998132,3.0545694226700617e-06,4.579477184346346e-07
0.998144,3.011549458791565e-06,4.514980715026913e-07
0.998156,2.9690670136669992e-06,4.451290105561849e-07
0.998168,2.927183847474577e-06,4.388497948158951e-07
0.998179,2.885891506481528e-06,4.326591568797426e-07
0.998191,2.845181656207726e-06,4.265558472242671e-07
0.998203,2.804981491914171e-06,4.205289508040162e-07
0.998214,2.7653493241159137e-06,4.145872096587137e-07
0.998226,2.726339903045622e-06,4.087388320628366e-07
0.998237,2.688004553001504e-06,4.029915126672434e-07
0.998249,2.650330289727115e-06,3.973433048438642e-07
0.99826,2.613364576189026e-06,3.918013243442761e-07
0.998272,2.577033119202166e-06,3.863544329719408e-07
0.998283,2.5412652626836e-06,3.809920378126079e-07
0.998294,2.506109253032114e-06,3.7572137207173234e-07
0.998306,2.4714965012928624e-06,3.705321527434483e-07
0.998317,2.43741792135387e-06,3.654230176179765e-07
0.998328,2.4038645891367685e-06,3.6039262877800137e-07
0.99834,2.3707731498486585e-06,3.554314879346344e-07
0.998351,2.3381910833218427e-06,3.505467133680119e-07
0.998362,2.3061098989661486e-06,3.4573703215031405e-07
0.998373,2.2744165139828325e-06,3.409854906614026e-07
0.998384,2.2432103495221176e-06,3.363069943372337e-07
0.998395,2.212432349689285e-06,3.31692689389114e-07
0.998406,2.1820766398453976e-06,3.2714169507832e-07
0.998417,2.152087871729565e-06,3.226457134727412e-07
0.998428,2.1225112459723845e-06,3.1821152114960333e-07
0.998439,2.093389299924102e-06,3.1384549540134775e-07
0.998449,2.064571842718789e-06,3.095251192853827e-07
0.99846,2.036151084703549e-06,3.052642171783161e-07
0.998471,2.008121564943835e-06,3.0106197036489065e-07
0.998482,1.980432296016141e-06,2.9691073469925094e-07
0.998492,1.953124824499089e-06,2.928167389351861e-07
0.998503,1.9261495341822904e-06,2.8877254450209024e-07
0.998514,1.8995030708601536e-06,2.847776485301207e-07
0.998524,1.873225236242579e-06,2.808380181785537e-07
0.998535,1.8472258608454849e-06,2.769401350414147e-07
0.998545,1.8216292871075009e-06,2.7310264080866386e-07
0.998556,1.7963046742717894e-06,2.6930591954828537e-07
0.998566,1.7712913427270052e-06,2.655558662588137e-07
0.998576,1.7466263188852165e-06,2.6185803202082494e-07
0.998587,1.7222650955266568e-06,2.582057442147165e-07
0.998597,1.6981654472521325e-06,2.545926723164365e-07
0.998607,1.674403025255063e-06,2.510301581181092e-07
0.998618,1.6509350961064856e-06,2.4751179493074264e-07
0.998628,1.6277960863937967e-06,2.440427440634951e-07
0.998638,1.604907475658708e-06,2.4061123355779815e-07
0.998648,1.5823042697473471e-06,2.372225115665499e-07
0.998658,1.5599834826476455e-06,2.3387613042028723e-07
0.998669,1.5379775638992948e-06,2.305769550248705e-07
0.998679,1.516316985896438e-06,2.273295538681697e-07
0.998689,1.4950647431238944e-06,2.2414337122093414e-07
0.998699,1.474178252247659e-06,2.2101202289671299e-07
0.998709,1.4536504932835378e-06,2.179344564441685e-07
0.998719,1.4334415867835216e-06,2.149046930493488e-07
0.998729,1.413578724286345e-06,2.1192680932712265e-07
0.998738,1.3940231949978884e-06,2.089950016707091e-07
0.998748,1.3747698529064204e-06,2.0610849857878665e-07
0.998758,1.3558136438624342e-06,2.032665423222289e-07
0.998768,1.3371496038476112e-06,2.004683886845531e-07
0.998778,1.3187424917603508e-06,1.9770875424286893e-07
0.998787,1.3006187182559069e-06,1.949915985402724e-07
0.998797,1.2827440238310322e-06,1.923117853172195e-07
0.998807,1.2651441160205815e-06,1.8967316870349282e-07
0.998816,1.2477856879981311e-06,1.870707552669223e-07
0.998826,1.2306370897443678e-06,1.8449979996750128e-07
0.998836,1.2137800638688111e-06,1.8197255783575385e-07
0.998845,1.1971263770619507e-06,1.794758007412479e-07
0.998855,1.1807011874042149e-06,1.770133004383274e-07
0.998864,1.1645013597971876e-06,1.7458458690619206e-07
0.998873,1.1485238021576149e-06,1.721891965729763e-07
0.998883,1.132765464827216e-06,1.698266722272507e-07
0.998892,1.117223339990585e-06,1.6749656293074874e-07
0.998901,1.1018944611010969e-06,1.651984239323347e-07
0.998911,1.0867759023146689e-06,1.629318165830695e-07
0.99892,1.071864777931308e-06,1.6069630825251297e-07
0.998929,1.0571582418443015e-06,1.584914722461188e-07
0.998939,1.0426294792896297e-06,1.563132884359234e-07
0.998948,1.0283240665377122e-06,1.541685897159015e-07
0.998957,1.0141915785140496e-06,1.5204981624878169e-07
0.998966,1.0002763483883417e-06,1.499636145601645e-07
0.998975,9.865520423775185e-07,1.4790603663179595e-07
0.998984,9.729936366401488e-07,1.458733308347177e-07
0.998993,9.596436634678864e-07,1.4387187370297673e-07
0.999002,9.464768587943588e-07,1.418978775925742e-07
0.999011,9.334907094535436e-07,1.399509657241609e-07
0.99902,9.206827367613542e-07,1.3803076648801658e-07
0.999029,9.080504960425232e-07,1.361369133730827e-07
0.999038,8.955915761639865e-07,1.3426904489702808e-07
0.999047,8.833239381258197e-07,1.3242985381219766e-07
0.999055,8.712243397912884e-07,1.3061585560670565e-07
0.999064,8.593102655077139e-07,1.2882967157208194e-07
0.999073,8.475981497421521e-07,1.2707376559951686e-07
0.999081,8.361034202385623e-07,1.253504506500759e-07
0.99909,8.24802559564931e-07,1.2365620093899758e-07
0.999099,8.136919135325756e-07,1.2199046862232506e-07
0.999107,8.027494191616352e-07,1.203499459699486e-07
0.999116,7.919905506641955e-07,1.1873695290952473e-07
0.999125,7.813758781618971e-07,1.1714557802759133e-07
0.999133,7.709389712986125e-07,1.1558085415846505e-07
0.999142,7.606589857441649e-07,1.1403965627464786e-07
0.99915,7.505333587918205e-07,1.1252160016954446e-07
0.999158,7.405425206516767e-07,1.1102375189751903e-07
0.999167,7.307015018922583e-07,1.0954836487422553e-07
0.999175,7.210078613844912e-07,1.0809507312027053e-07
0.999184,7.114264373720943e-07,1.0665860510835527e-07
0.999192,7.020046680114559e-07,1.052460728704891e-07
0.9992,6.9269172576506e-07,1.038498562312476e-07
0.999208,6.835023309781566e-07,1.0247216209693688e-07
0.999216,6.744503742590296e-07,1.0111507297788536e-07
0.999225,6.655182970439384e-07,9.97759564558724e-08
0.999233,6.566893907036905e-07,9.845230753672125e-08
0.999241,6.47992530907978e-07,9.7148455323891e-08
0.999249,6.393961250841589e-07,9.58596633898987e-08
0.999257,6.309282884897226e-07,9.459014683554608e-08
0.999265,6.225582605111816e-07,9.333529396248336e-08
0.999273,6.142992710922356e-07,9.209708823276187e-08
0.999281,6.061638044486026e-07,9.087740130726514e-08
0.999289,5.981360797812738e-07,8.967386729414376e-08
0.999297,5.902146702103961e-07,8.848627227245583e-08
0.999305,5.82411578120767e-07,8.731641566593469e-08
0.999312,5.747116489127691e-07,8.616202546392006e-08
0.99932,5.671135186937248e-07,8.5022897188634e-08
0.999328,5.596287273819703e-07,8.390076092984138e-08
0.999336,5.522554367084729e-07,8.279534109023233e-08
0.999343,5.449667430725571e-07,8.170260422324074e-08
0.999351,5.377990119529389e-07,8.062800232085128e-08
0.999359,5.307255551538297e-07,7.956753423047133e-08
0.999366,5.237571925387302e-07,7.852282208965945e-08
0.999374,5.168922254317573e-07,7.749361122922355e-08
0.999381,5.101289845367156e-07,7.647965138463112e-08
0.999389,5.034658293992732e-07,7.548069661538747e-08
0.999396,4.968897064394386e-07,7.449478990026847e-08
0.999404,4.904220631190536e-07,7.352514668959798e-08
0.999411,4.840497498249712e-07,7.256979556465129e-08
0.999419,4.777822375469375e-07,7.163015643689387e-08
0.999426,4.716284552998383e-07,7.070756796374218e-08
0.999433,4.655860935229591e-07,6.980168389080468e-08
0.99944,4.596317279558072e-07,6.890899240179632e-08
0.999448,4.5377440918091435e-07,6.803085037981298e-08
0.999455,4.480226804128665e-07,6.716853864224587e-08
0.999462,4.423540420187792e-07,6.631868399499596e-08
0.999469,4.367772403417545e-07,6.548259770892192e-08
0.999476,4.312806764518154e-07,6.465854084711136e-08
0.999484,4.258728950440201e-07,6.384779444890774e-08
0.999491,4.20552287920684e-07,6.305011740980342e-08
0.999498,4.152981533540426e-07,6.226240608155881e-08
0.999505,4.101285475575228e-07,6.148736749112685e-08
0.999512,4.050326188084181e-07,6.072337472454138e-08
0.999519,4.00018429092512e-07,5.997163645231218e-08
0.999525,3.950754104754783e-07,5.923056830665286e-08
0.999532,3.902024572670808e-07,5.8500004520062416e-08
0.999539,3.854073564678218e-07,5.77811125366663e-08
0.999546,3.8067994684663453e-07,5.707236896251242e-08
0.999553,3.760278399917479e-07,5.637491494352615e-08
0.999559,3.7144968979762185e-07,5.5688548668629615e-08
0.999566,3.6693572762907733e-07,5.501180560270233e-08
0.999573,3.6250166027405196e-07,5.4347040541692733e-08
0.999579,3.581294205222721e-07,5.3691544809981234e-08
0.999586,3.538343568147222e-07,5.304761947935829e-08
0.999593,3.495988537353164e-07,5.241262360817544e-08
0.999599,3.454458661694733e-07,5.1789998642983883e-08
0.999606,3.413500729493111e-07,5.1175948378998153e-08
0.999612,3.373261425307323e-07,5.0572671943161515e-08
0.999618,3.333726751059598e-07,4.9979959473231264e-08
0.999625,3.294883018378792e-07,4.939760575016181e-08
0.999631,3.2567168412102777e-07,4.882541008729894e-08
0.999637,3.219289254637114e-07,4.8264287535934134e-08
0.999644,3.1824383552673497e-07,4.771181080505997e-08
0.99965,3.146371503209117e-07,4.7171088682701145e-08
0.999656,3.110856656882529e-07,4.663864235081839e-08
0.999662,3.075955158509086e-07,4.6115391465392626e-08
0.999669,3.0416553318436725e-07,4.560116097360583e-08
0.999675,3.007945755235835e-07,4.5095779639583714e-08
0.999681,2.974815255652272e-07,4.45990799547675e-08
0.999687,2.942252902851217e-07,4.411089805058583e-08
0.999693,2.9103820286639705e-07,4.363308294478916e-08
0.999699,2.8790552552410413e-07,4.3163425116472073e-08
0.999705,2.848393591532364e-07,4.270373875823926e-08
0.99971,2.818318036346346e-07,4.225283946697077e-08
0.999716,2.788881105587256e-07,4.1811514572575024e-08
0.999722,2.7601329394979745e-07,4.13805157885219e-08
0.999728,2.731995627933352e-07,4.0958675068902354e-08
0.999734,2.704581045217033e-07,4.0547669658005366e-08
0.999739,2.677873145241958e-07,4.014725898909007e-08
0.999745,2.651917443636437e-07,3.975812544239859e-08
0.99975,2.6266366513928965e-07,3.937911028424819e-08
0.999756,2.602136053245563e-07,3.90117919663663e-08
0.999761,2.578457633904533e-07,3.86567999326984e-08
0.999767,2.5554065285858336e-07,3.831121272784565e-08
0.999772,2.533086381249966e-07,3.79765842046975e-08
0.999778,2.5114237675436146e-07,3.765181356931666e-08
0.999783,2.490462461276463e-07,3.7337557088216285e-08
0.999788,2.470187956692213e-07,3.703359728793099e-08
0.999793,2.450755579243825e-07,3.674226284156995e-08
0.999799,2.432036004175735e-07,3.6461614884156583e-08
0.999804,2.414181958172472e-07,3.61939431274969e-08
0.999809,2.397231633801059e-07,3.5939820162899125e-08
0.999814,2.381167794230929e-07,3.569898757203143e-08
0.999819,2.366137616778224e-07,3.5473651869360843e-08
0.999824,2.352122844892086e-07,3.52635393486892e-08
0.999828,2.3392142450649118e-07,3.507001080109204e-08
0.999833,2.327394480286253e-07,3.489280630632272e-08
0.999838,2.316541047477427e-07,3.4730089271473324e-08
0.999843,2.306587849772802e-07,3.45808687579e-08
0.999847,2.2974707980333e-07,3.4444183927233854e-08
0.999852,2.2891275911037015e-07,3.431910074695142e-08
0.999856,2.281444981780009e-07,3.4203921390236726e-08
0.999861,2.2741023134339186e-07,3.409383850289644e-08
0.999865,2.2669398661932686e-07,3.398645752972404e-08
0.999869,2.259539823479337e-07,3.387551447333166e-08
0.999874,2.251489883961454e-07,3.3754828022128674e-08
0.999878,2.2422808092784962e-07,3.3616763563398264e-08
0.999882,2.231515973871767e-07,3.345537480014902e-08
