 #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
   5.595e-01     9.24580e-01     9.95232e-01     1.05904e+01     6.53960e+00     1.45462e+01    -1.23794e-01     2.79046e+07     2.51849e-04      2.57536e-05      4.48348e-07      1.87546e-08      1.22030e-15      1.57260e-26      5.86266e-14      1.01163e-18      1.29633e-19    -1.90357e-01     7.17423e-01     2.64629e-01     3.79934e-05     3.39874e-03     4.11538e-05     1.05349e-03     2.58745e-06     7.42337e-03     2.99585e-06     1.77581e-05     2.25221e-03     3.54774e-05     6.81224e-04     5.74757e-05     8.64773e-04     6.30106e-06     3.66820e-04     4.98973e-06     9.78541e-05     4.36429e-06     7.43581e-05     4.18034e-08     3.29954e-06     3.12958e-07     2.26148e-05     1.43982e-05     1.39804e-03     4.15700e-06     8.07254e-05
   5.600e-01     9.24830e-01     9.95232e-01     1.05908e+01     6.53908e+00     1.45435e+01    -1.25893e-01     2.78880e+07     2.51094e-04      2.53450e-05      4.39341e-07      1.83011e-08      1.16981e-15      1.46558e-26      5.61370e-14      9.64749e-19      1.23147e-19    -1.92453e-01     7.17435e-01     2.64618e-01     3.79488e-05     3.39867e-03     4.11529e-05     1.05347e-03     2.58740e-06     7.42324e-03     2.99580e-06     1.77578e-05     2.25217e-03     3.54769e-05     6.81215e-04     5.74749e-05     8.64761e-04     6.30097e-06     3.66815e-04     4.98966e-06     9.78528e-05     4.36423e-06     7.43571e-05     4.18028e-08     3.29949e-06     3.12954e-07     2.26145e-05     1.43980e-05     1.39802e-03     4.15695e-06     8.07243e-05
   5.605e-01     9.25080e-01     9.95232e-01     1.05912e+01     6.53856e+00     1.45409e+01    -1.27990e-01     2.78713e+07     2.50337e-04      2.49425e-05      4.30510e-07      1.78584e-08      1.12139e-15      1.36588e-26      5.37512e-14      9.19999e-19      1.16981e-19    -1.94547e-01     7.17446e-01     2.64607e-01     3.79047e-05     3.39860e-03     4.11519e-05     1.05345e-03     2.58734e-06     7.42311e-03     2.99574e-06     1.77574e-05     2.25214e-03     3.54764e-05     6.81205e-04     5.74742e-05     8.64750e-04     6.30089e-06     3.66810e-04     4.98960e-06     9.78515e-05     4.36417e-06     7.43561e-05     4.18023e-08     3.29945e-06     3.12950e-07     2.26142e-05     1.43978e-05     1.39801e-03     4.15689e-06     8.07232e-05
   5.610e-01     9.25329e-01     9.95232e-01     1.05916e+01     6.53804e+00     1.45383e+01    -1.30086e-01     2.78547e+07     2.49580e-04      2.45460e-05      4.21849e-07      1.74263e-08      1.07494e-15      1.27310e-26      5.14647e-14      8.77283e-19      1.11117e-19    -1.96641e-01     7.17457e-01     2.64596e-01     3.78611e-05     3.39853e-03     4.11509e-05     1.05343e-03     2.58729e-06     7.42297e-03     2.99568e-06     1.77570e-05     2.25210e-03     3.54759e-05     6.81195e-04     5.74734e-05     8.64738e-04     6.30080e-06     3.66805e-04     4.98953e-06     9.78502e-05     4.36411e-06     7.43551e-05     4.18017e-08     3.29940e-06     3.12946e-07     2.26139e-05     1.43976e-05     1.39799e-03     4.15684e-06     8.07221e-05
   5.615e-01     9.25577e-01     9.95232e-01     1.05920e+01     6.53751e+00     1.45357e+01    -1.32180e-01     2.78381e+07     2.48821e-04      2.41554e-05      4.13358e-07      1.70045e-08      1.03039e-15      1.18685e-26      4.92737e-14      8.36520e-19      1.05542e-19    -1.98733e-01     7.17468e-01     2.64585e-01     3.78180e-05     3.39844e-03     4.11498e-05     1.05340e-03     2.58722e-06     7.42282e-03     2.99562e-06     1.77566e-05     2.25206e-03     3.54754e-05     6.81184e-04     5.74726e-05     8.64726e-04     6.30071e-06     3.66800e-04     4.98946e-06     9.78488e-05     4.36405e-06     7.43541e-05     4.18011e-08     3.29936e-06     3.12941e-07     2.26136e-05     1.43974e-05     1.39798e-03     4.15678e-06     8.07210e-05
   5.620e-01     9.25824e-01     9.95232e-01     1.05924e+01     6.53699e+00     1.45331e+01    -1.34274e-01     2.78215e+07     2.48063e-04      2.37707e-05      4.05032e-07      1.65927e-08      9.87679e-16      1.10671e-26      4.71749e-14      7.97630e-19      1.00245e-19    -2.00824e-01     7.17480e-01     2.64575e-01     3.77754e-05     3.39836e-03     4.11487e-05     1.05338e-03     2.58716e-06     7.42266e-03     2.99555e-06     1.77562e-05     2.25202e-03     3.54749e-05     6.81173e-04     5.74718e-05     8.64714e-04     6.30063e-06     3.66795e-04     4.98939e-06     9.78474e-05     4.36399e-06     7.43530e-05     4.18005e-08     3.29931e-06     3.12937e-07     2.26132e-05     1.43972e-05     1.39796e-03     4.15672e-06     8.07198e-05
   5.625e-01     9.26071e-01     9.95231e-01     1.05927e+01     6.53647e+00     1.45305e+01    -1.36367e-01     2.78049e+07     2.47305e-04      2.33919e-05      3.96871e-07      1.61909e-08      9.46729e-16      1.03227e-26      4.51646e-14      7.60537e-19      9.52126e-20    -2.02914e-01     7.17491e-01     2.64564e-01     3.77334e-05     3.39827e-03     4.11475e-05     1.05335e-03     2.58710e-06     7.42251e-03     2.99548e-06     1.77558e-05     2.25198e-03     3.54744e-05     6.81163e-04     5.74710e-05     8.64702e-04     6.30054e-06     3.66790e-04     4.98932e-06     9.78461e-05     4.36393e-06     7.43520e-05     4.17999e-08     3.29926e-06     3.12932e-07     2.26129e-05     1.43970e-05     1.39795e-03     4.15666e-06     8.07187e-05
   5.630e-01     9.26317e-01     9.95231e-01     1.05931e+01     6.53595e+00     1.45279e+01    -1.38458e-01     2.77883e+07     2.46548e-04      2.30188e-05      3.88872e-07      1.57988e-08      9.07476e-16      9.63128e-27      4.32394e-14      7.25160e-19      9.04322e-20    -2.05003e-01     7.17502e-01     2.64553e-01     3.76918e-05     3.39818e-03     4.11464e-05     1.05332e-03     2.58703e-06     7.42235e-03     2.99541e-06     1.77553e-05     2.25194e-03     3.54739e-05     6.81152e-04     5.74702e-05     8.64690e-04     6.30045e-06     3.66785e-04     4.98925e-06     9.78447e-05     4.36387e-06     7.43509e-05     4.17993e-08     3.29922e-06     3.12928e-07     2.26126e-05     1.43968e-05     1.39794e-03     4.15660e-06     8.07176e-05
   5.635e-01     9.26562e-01     9.95231e-01     1.05935e+01     6.53543e+00     1.45253e+01    -1.40549e-01     2.77718e+07     2.45793e-04      2.26516e-05      3.81033e-07      1.54163e-08      8.69849e-16      8.98875e-27      4.13957e-14      6.91422e-19      8.58914e-20    -2.07091e-01     7.17513e-01     2.64543e-01     3.76507e-05     3.39810e-03     4.11452e-05     1.05330e-03     2.58697e-06     7.42219e-03     2.99534e-06     1.77549e-05     2.25190e-03     3.54735e-05     6.81141e-04     5.74694e-05     8.64678e-04     6.30036e-06     3.66780e-04     4.98918e-06     9.78434e-05     4.36381e-06     7.43499e-05     4.17988e-08     3.29917e-06     3.12924e-07     2.26123e-05     1.43966e-05     1.39793e-03     4.15655e-06     8.07165e-05
   5.640e-01     9.26807e-01     9.95231e-01     1.05939e+01     6.53491e+00     1.45227e+01    -1.42638e-01     2.77552e+07     2.45041e-04      2.22902e-05      3.73352e-07      1.50430e-08      8.33780e-16      8.39105e-27      3.96300e-14      6.59244e-19      8.15777e-20    -2.09178e-01     7.17524e-01     2.64532e-01     3.76102e-05     3.39801e-03     4.11441e-05     1.05327e-03     2.58690e-06     7.42204e-03     2.99528e-06     1.77545e-05     2.25185e-03     3.54730e-05     6.81131e-04     5.74686e-05     8.64666e-04     6.30028e-06     3.66775e-04     4.98911e-06     9.78420e-05     4.36375e-06     7.43489e-05     4.17982e-08     3.29913e-06     3.12920e-07     2.26120e-05     1.43965e-05     1.39791e-03     4.15649e-06     8.07154e-05
   5.645e-01     9.27050e-01     9.95231e-01     1.05943e+01     6.53438e+00     1.45201e+01    -1.44727e-01     2.77386e+07     2.44292e-04      2.19346e-05      3.65826e-07      1.46789e-08      7.99199e-16      7.83407e-27      3.79388e-14      6.28548e-19      7.74784e-20    -2.11265e-01     7.17535e-01     2.64521e-01     3.75701e-05     3.39793e-03     4.11430e-05     1.05325e-03     2.58684e-06     7.42189e-03     2.99521e-06     1.77541e-05     2.25182e-03     3.54725e-05     6.81121e-04     5.74679e-05     8.64655e-04     6.30020e-06     3.66770e-04     4.98905e-06     9.78408e-05     4.36369e-06     7.43480e-05     4.17977e-08     3.29909e-06     3.12916e-07     2.26117e-05     1.43963e-05     1.39790e-03     4.15644e-06     8.07144e-05
   5.650e-01     9.27293e-01     9.95231e-01     1.05946e+01     6.53386e+00     1.45175e+01    -1.46814e-01     2.77220e+07     2.43546e-04      2.15846e-05      3.58454e-07      1.43237e-08      7.66040e-16      7.31386e-27      3.63186e-14      5.99257e-19      7.35812e-20    -2.13350e-01     7.17546e-01     2.64511e-01     3.75305e-05     3.39785e-03     4.11420e-05     1.05323e-03     2.58678e-06     7.42175e-03     2.99515e-06     1.77538e-05     2.25178e-03     3.54721e-05     6.81111e-04     5.74671e-05     8.64644e-04     6.30012e-06     3.66765e-04     4.98899e-06     9.78395e-05     4.36364e-06     7.43470e-05     4.17971e-08     3.29904e-06     3.12912e-07     2.26114e-05     1.43961e-05     1.39789e-03     4.15638e-06     8.07133e-05
   5.655e-01     9.27536e-01     9.95231e-01     1.05950e+01     6.53334e+00     1.45149e+01    -1.48901e-01     2.77055e+07     2.42805e-04      2.12404e-05      3.51232e-07      1.39772e-08      7.34245e-16      6.82763e-27      3.47665e-14      5.71306e-19      6.98763e-20    -2.15434e-01     7.17557e-01     2.64500e-01     3.74914e-05     3.39777e-03     4.11410e-05     1.05321e-03     2.58673e-06     7.42162e-03     2.99509e-06     1.77534e-05     2.25174e-03     3.54716e-05     6.81102e-04     5.74665e-05     8.64634e-04     6.30004e-06     3.66761e-04     4.98893e-06     9.78384e-05     4.36359e-06     7.43461e-05     4.17966e-08     3.29900e-06     3.12908e-07     2.26111e-05     1.43959e-05     1.39788e-03     4.15634e-06     8.07124e-05
   5.660e-01     9.27777e-01     9.95231e-01     1.05954e+01     6.53281e+00     1.45123e+01    -1.50986e-01     2.76889e+07     2.42068e-04      2.09017e-05      3.44158e-07      1.36392e-08      7.03763e-16      6.37348e-27      3.32799e-14      5.44643e-19      6.63554e-20    -2.17517e-01     7.17568e-01     2.64490e-01     3.74528e-05     3.39771e-03     4.11400e-05     1.05319e-03     2.58668e-06     7.42149e-03     2.99504e-06     1.77531e-05     2.25171e-03     3.54713e-05     6.81093e-04     5.74658e-05     8.64624e-04     6.29997e-06     3.66757e-04     4.98887e-06     9.78373e-05     4.36354e-06     7.43453e-05     4.17962e-08     3.29897e-06     3.12904e-07     2.26109e-05     1.43958e-05     1.39787e-03     4.15629e-06     8.07115e-05
   5.665e-01     9.28018e-01     9.95231e-01     1.05958e+01     6.53229e+00     1.45097e+01    -1.53071e-01     2.76724e+07     2.41334e-04      2.05684e-05      3.37228e-07      1.33095e-08      6.74546e-16      5.94953e-27      3.18565e-14      5.19215e-19      6.30107e-20    -2.19599e-01     7.17579e-01     2.64479e-01     3.74147e-05     3.39764e-03     4.11392e-05     1.05317e-03     2.58663e-06     7.42138e-03     2.99499e-06     1.77527e-05     2.25168e-03     3.54709e-05     6.81086e-04     5.74652e-05     8.64615e-04     6.29991e-06     3.66753e-04     4.98882e-06     9.78363e-05     4.36349e-06     7.43445e-05     4.17958e-08     3.29893e-06     3.12901e-07     2.26107e-05     1.43956e-05     1.39786e-03     4.15625e-06     8.07106e-05
   5.670e-01     9.28258e-01     9.95230e-01     1.05962e+01     6.53176e+00     1.45071e+01    -1.55155e-01     2.76558e+07     2.40604e-04      2.02406e-05      3.30440e-07      1.29879e-08      6.46543e-16      5.55388e-27      3.04936e-14      4.94969e-19      5.98338e-20    -2.21681e-01     7.17590e-01     2.64468e-01     3.73770e-05     3.39758e-03     4.11384e-05     1.05316e-03     2.58659e-06     7.42128e-03     2.99494e-06     1.77524e-05     2.25166e-03     3.54706e-05     6.81079e-04     5.74647e-05     8.64607e-04     6.29985e-06     3.66750e-04     4.98877e-06     9.78354e-05     4.36345e-06     7.43439e-05     4.17954e-08     3.29890e-06     3.12898e-07     2.26104e-05     1.43955e-05     1.39785e-03     4.15621e-06     8.07099e-05
   5.675e-01     9.28498e-01     9.95230e-01     1.05966e+01     6.53124e+00     1.45045e+01    -1.57237e-01     2.76393e+07     2.39878e-04      1.99179e-05      3.23790e-07      1.26742e-08      6.19706e-16      5.18466e-27      2.91888e-14      4.71852e-19      5.68169e-20    -2.23761e-01     7.17600e-01     2.64458e-01     3.73397e-05     3.39753e-03     4.11376e-05     1.05314e-03     2.58654e-06     7.42119e-03     2.99490e-06     1.77522e-05     2.25163e-03     3.54703e-05     6.81072e-04     5.74642e-05     8.64600e-04     6.29980e-06     3.66747e-04     4.98873e-06     9.78346e-05     4.36342e-06     7.43433e-05     4.17950e-08     3.29888e-06     3.12896e-07     2.26103e-05     1.43954e-05     1.39784e-03     4.15617e-06     8.07093e-05
   5.680e-01     9.28736e-01     9.95230e-01     1.05969e+01     6.53072e+00     1.45019e+01    -1.59319e-01     2.76228e+07     2.39155e-04      1.96005e-05      3.17275e-07      1.23682e-08      5.93984e-16      4.83996e-27      2.79395e-14      4.49811e-19      5.39517e-20    -2.25840e-01     7.17611e-01     2.64447e-01     3.73029e-05     3.39748e-03     4.11369e-05     1.05313e-03     2.58651e-06     7.42110e-03     2.99486e-06     1.77519e-05     2.25161e-03     3.54700e-05     6.81067e-04     5.74638e-05     8.64594e-04     6.29976e-06     3.66744e-04     4.98870e-06     9.78339e-05     4.36339e-06     7.43428e-05     4.17947e-08     3.29885e-06     3.12894e-07     2.26101e-05     1.43953e-05     1.39784e-03     4.15615e-06     8.07087e-05
   5.685e-01     9.28974e-01     9.95230e-01     1.05973e+01     6.53019e+00     1.44993e+01    -1.61400e-01     2.76062e+07     2.38435e-04      1.92881e-05      3.10892e-07      1.20696e-08      5.69328e-16      4.51791e-27      2.67434e-14      4.28793e-19      5.12302e-20    -2.27919e-01     7.17622e-01     2.64437e-01     3.72666e-05     3.39744e-03     4.11363e-05     1.05312e-03     2.58647e-06     7.42103e-03     2.99482e-06     1.77517e-05     2.25159e-03     3.54699e-05     6.81063e-04     5.74635e-05     8.64590e-04     6.29972e-06     3.66742e-04     4.98867e-06     9.78334e-05     4.36337e-06     7.43424e-05     4.17945e-08     3.29884e-06     3.12892e-07     2.26100e-05     1.43952e-05     1.39783e-03     4.15612e-06     8.07083e-05
   5.690e-01     9.29211e-01     9.95230e-01     1.05977e+01     6.52967e+00     1.44967e+01    -1.63479e-01     2.75897e+07     2.37718e-04      1.89807e-05      3.04638e-07      1.17783e-08      5.45689e-16      4.21662e-27      2.55977e-14      4.08744e-19      4.86443e-20    -2.29996e-01     7.17633e-01     2.64426e-01     3.72307e-05     3.39740e-03     4.11357e-05     1.05311e-03     2.58644e-06     7.42097e-03     2.99479e-06     1.77515e-05     2.25158e-03     3.54697e-05     6.81060e-04     5.74633e-05     8.64587e-04     6.29970e-06     3.66741e-04     4.98866e-06     9.78331e-05     4.36335e-06     7.43421e-05     4.17944e-08     3.29883e-06     3.12891e-07     2.26099e-05     1.43951e-05     1.39783e-03     4.15611e-06     8.07080e-05
   5.695e-01     9.29447e-01     9.95230e-01     1.05981e+01     6.52914e+00     1.44941e+01    -1.65558e-01     2.75732e+07     2.37004e-04      1.86781e-05      2.98509e-07      1.14940e-08      5.23018e-16      3.93427e-27      2.45003e-14      3.89614e-19      4.61862e-20    -2.32072e-01     7.17643e-01     2.64416e-01     3.71952e-05     3.39736e-03     4.11352e-05     1.05310e-03     2.58642e-06     7.42092e-03     2.99477e-06     1.77513e-05     2.25157e-03     3.54697e-05     6.81058e-04     5.74632e-05     8.64585e-04     6.29969e-06     3.66740e-04     4.98865e-06     9.78329e-05     4.36334e-06     7.43420e-05     4.17943e-08     3.29882e-06     3.12890e-07     2.26099e-05     1.43951e-05     1.39783e-03     4.15610e-06     8.07078e-05
   5.700e-01     9.29683e-01     9.95230e-01     1.05985e+01     6.52862e+00     1.44915e+01    -1.67635e-01     2.75566e+07     2.36293e-04      1.83803e-05      2.92504e-07      1.12167e-08      5.01276e-16      3.66972e-27      2.34490e-14      3.71362e-19      4.38498e-20    -2.34147e-01     7.17654e-01     2.64405e-01     3.71602e-05     3.39733e-03     4.11347e-05     1.05310e-03     2.58639e-06     7.42088e-03     2.99475e-06     1.77511e-05     2.25156e-03     3.54696e-05     6.81057e-04     5.74632e-05     8.64585e-04     6.29969e-06     3.66740e-04     4.98864e-06     9.78328e-05     4.36334e-06     7.43419e-05     4.17943e-08     3.29882e-06     3.12890e-07     2.26099e-05     1.43951e-05     1.39784e-03     4.15610e-06     8.07078e-05
   5.705e-01     9.29918e-01     9.95230e-01     1.05989e+01     6.52810e+00     1.44889e+01    -1.69712e-01     2.75401e+07     2.35584e-04      1.80873e-05      2.86619e-07      1.09460e-08      4.80431e-16      3.42210e-27      2.24421e-14      3.53953e-19      4.16300e-20    -2.36222e-01     7.17665e-01     2.64395e-01     3.71255e-05     3.39730e-03     4.11342e-05     1.05309e-03     2.58637e-06     7.42084e-03     2.99473e-06     1.77510e-05     2.25155e-03     3.54697e-05     6.81056e-04     5.74632e-05     8.64585e-04     6.29969e-06     3.66740e-04     4.98865e-06     9.78329e-05     4.36334e-06     7.43420e-05     4.17943e-08     3.29882e-06     3.12890e-07     2.26099e-05     1.43951e-05     1.39784e-03     4.15610e-06     8.07078e-05
   5.710e-01     9.30152e-01     9.95230e-01     1.05993e+01     6.52757e+00     1.44863e+01    -1.71787e-01     2.75236e+07     2.34878e-04      1.77988e-05      2.80852e-07      1.06819e-08      4.60449e-16      3.19056e-27      2.14781e-14      3.37353e-19      3.95217e-20    -2.38295e-01     7.17675e-01     2.64384e-01     3.70913e-05     3.39727e-03     4.11338e-05     1.05308e-03     2.58635e-06     7.42080e-03     2.99471e-06     1.77508e-05     2.25155e-03     3.54697e-05     6.81056e-04     5.74633e-05     8.64586e-04     6.29969e-06     3.66741e-04     4.98865e-06     9.78330e-05     4.36335e-06     7.43420e-05     4.17943e-08     3.29882e-06     3.12891e-07     2.26099e-05     1.43951e-05     1.39785e-03     4.15610e-06     8.07079e-05
   5.715e-01     9.30385e-01     9.95230e-01     1.05996e+01     6.52705e+00     1.44837e+01    -1.73862e-01     2.75071e+07     2.34174e-04      1.75148e-05      2.75201e-07      1.04241e-08      4.41295e-16      2.97426e-27      2.05551e-14      3.21527e-19      3.75196e-20    -2.40367e-01     7.17686e-01     2.64374e-01     3.70575e-05     3.39724e-03     4.11333e-05     1.05307e-03     2.58633e-06     7.42076e-03     2.99469e-06     1.77507e-05     2.25154e-03     3.54697e-05     6.81055e-04     5.74633e-05     8.64586e-04     6.29970e-06     3.66741e-04     4.98865e-06     9.78330e-05     4.36335e-06     7.43421e-05     4.17944e-08     3.29882e-06     3.12891e-07     2.26099e-05     1.43951e-05     1.39786e-03     4.15611e-06     8.07080e-05
   5.720e-01     9.30618e-01     9.95229e-01     1.06000e+01     6.52652e+00     1.44811e+01    -1.75936e-01     2.74906e+07     2.33472e-04      1.72353e-05      2.69664e-07      1.01726e-08      4.22936e-16      2.77235e-27      1.96716e-14      3.06439e-19      3.56186e-20    -2.42439e-01     7.17696e-01     2.64363e-01     3.70241e-05     3.39720e-03     4.11328e-05     1.05307e-03     2.58630e-06     7.42072e-03     2.99467e-06     1.77505e-05     2.25153e-03     3.54697e-05     6.81054e-04     5.74633e-05     8.64586e-04     6.29970e-06     3.66741e-04     4.98865e-06     9.78330e-05     4.36335e-06     7.43421e-05     4.17944e-08     3.29882e-06     3.12891e-07     2.26099e-05     1.43951e-05     1.39786e-03     4.15611e-06     8.07079e-05
   5.725e-01     9.30850e-01     9.95229e-01     1.06004e+01     6.52600e+00     1.44785e+01    -1.78008e-01     2.74740e+07     2.32771e-04      1.69602e-05      2.64237e-07      9.92715e-09      4.05339e-16      2.58396e-27      1.88257e-14      2.92055e-19      3.38136e-20    -2.44509e-01     7.17707e-01     2.64353e-01     3.69911e-05     3.39717e-03     4.11322e-05     1.05306e-03     2.58627e-06     7.42066e-03     2.99464e-06     1.77503e-05     2.25152e-03     3.54697e-05     6.81052e-04     5.74632e-05     8.64585e-04     6.29969e-06     3.66740e-04     4.98865e-06     9.78329e-05     4.36334e-06     7.43420e-05     4.17943e-08     3.29882e-06     3.12890e-07     2.26099e-05     1.43951e-05     1.39787e-03     4.15610e-06     8.07078e-05
   5.730e-01     9.31082e-01     9.95229e-01     1.06008e+01     6.52548e+00     1.44759e+01    -1.80080e-01     2.74575e+07     2.32073e-04      1.66893e-05      2.58918e-07      9.68760e-09      3.88471e-16      2.40825e-27      1.80158e-14      2.78341e-19      3.20995e-20    -2.46578e-01     7.17717e-01     2.64343e-01     3.69585e-05     3.39712e-03     4.11316e-05     1.05305e-03     2.58624e-06     7.42060e-03     2.99461e-06     1.77501e-05     2.25151e-03     3.54696e-05     6.81049e-04     5.74631e-05     8.64583e-04     6.29967e-06     3.66739e-04     4.98863e-06     9.78326e-05     4.36333e-06     7.43418e-05     4.17942e-08     3.29881e-06     3.12889e-07     2.26098e-05     1.43951e-05     1.39787e-03     4.15609e-06     8.07076e-05
   5.735e-01     9.31312e-01     9.95229e-01     1.06012e+01     6.52495e+00     1.44733e+01    -1.82150e-01     2.74410e+07     2.31376e-04      1.64226e-05      2.53704e-07      9.45379e-09      3.72296e-16      2.24438e-27      1.72402e-14      2.65261e-19      3.04711e-20    -2.48647e-01     7.17728e-01     2.64332e-01     3.69263e-05     3.39707e-03     4.11308e-05     1.05303e-03     2.58620e-06     7.42051e-03     2.99457e-06     1.77498e-05     2.25149e-03     3.54694e-05     6.81045e-04     5.74628e-05     8.64578e-04     6.29964e-06     3.66737e-04     4.98861e-06     9.78321e-05     4.36331e-06     7.43414e-05     4.17940e-08     3.29879e-06     3.12888e-07     2.26097e-05     1.43950e-05     1.39787e-03     4.15607e-06     8.07072e-05
   5.740e-01     9.31542e-01     9.95229e-01     1.06016e+01     6.52442e+00     1.44707e+01    -1.84220e-01     2.74246e+07     2.30680e-04      1.61601e-05      2.48595e-07      9.22555e-09      3.56783e-16      2.09150e-27      1.64972e-14      2.52781e-19      2.89233e-20    -2.50715e-01     7.17738e-01     2.64322e-01     3.68945e-05     3.39701e-03     4.11300e-05     1.05302e-03     2.58616e-06     7.42041e-03     2.99453e-06     1.77495e-05     2.25146e-03     3.54691e-05     6.81039e-04     5.74623e-05     8.64571e-04     6.29959e-06     3.66735e-04     4.98857e-06     9.78313e-05     4.36327e-06     7.43408e-05     4.17936e-08     3.29877e-06     3.12885e-07     2.26095e-05     1.43949e-05     1.39786e-03     4.15604e-06     8.07066e-05
   5.745e-01     9.31772e-01     9.95229e-01     1.06019e+01     6.52390e+00     1.44681e+01    -1.86289e-01     2.74081e+07     2.29985e-04      1.59015e-05      2.43586e-07      9.00276e-09      3.41905e-16      1.94897e-27      1.57854e-14      2.40875e-19      2.74523e-20    -2.52781e-01     7.17748e-01     2.64312e-01     3.68631e-05     3.39694e-03     4.11291e-05     1.05300e-03     2.58611e-06     7.42029e-03     2.99447e-06     1.77492e-05     2.25143e-03     3.54687e-05     6.81031e-04     5.74617e-05     8.64563e-04     6.29952e-06     3.66731e-04     4.98852e-06     9.78303e-05     4.36323e-06     7.43400e-05     4.17932e-08     3.29873e-06     3.12882e-07     2.26093e-05     1.43947e-05     1.39785e-03     4.15599e-06     8.07057e-05
   5.750e-01     9.32001e-01     9.95229e-01     1.06023e+01     6.52337e+00     1.44655e+01    -1.88357e-01     2.73916e+07     2.29291e-04      1.56470e-05      2.38676e-07      8.78529e-09      3.27638e-16      1.81626e-27      1.51038e-14      2.29519e-19      2.60546e-20    -2.54847e-01     7.17759e-01     2.64302e-01     3.68321e-05     3.39687e-03     4.11281e-05     1.05298e-03     2.58605e-06     7.42017e-03     2.99442e-06     1.77489e-05     2.25140e-03     3.54683e-05     6.81022e-04     5.74611e-05     8.64553e-04     6.29945e-06     3.66727e-04     4.98846e-06     9.78292e-05     4.36318e-06     7.43392e-05     4.17927e-08     3.29870e-06     3.12879e-07     2.26090e-05     1.43946e-05     1.39784e-03     4.15595e-06     8.07048e-05
   5.755e-01     9.32229e-01     9.95228e-01     1.06027e+01     6.52284e+00     1.44629e+01    -1.90424e-01     2.73751e+07     2.28598e-04      1.53964e-05      2.33864e-07      8.57301e-09      3.13960e-16      1.69284e-27      1.44512e-14      2.18690e-19      2.47272e-20    -2.56912e-01     7.17769e-01     2.64292e-01     3.68014e-05     3.39680e-03     4.11271e-05     1.05295e-03     2.58600e-06     7.42004e-03     2.99436e-06     1.77485e-05     2.25137e-03     3.54679e-05     6.81012e-04     5.74604e-05     8.64542e-04     6.29938e-06     3.66722e-04     4.98840e-06     9.78281e-05     4.36313e-06     7.43383e-05     4.17922e-08     3.29866e-06     3.12875e-07     2.26088e-05     1.43944e-05     1.39782e-03     4.15590e-06     8.07039e-05
   5.760e-01     9.32456e-01     9.95228e-01     1.06031e+01     6.52232e+00     1.44603e+01    -1.92489e-01     2.73586e+07     2.27906e-04      1.51496e-05      2.29147e-07      8.36581e-09      3.00849e-16      1.57818e-27      1.38264e-14      2.08367e-19      2.34668e-20    -2.58976e-01     7.17780e-01     2.64282e-01     3.67711e-05     3.39673e-03     4.11262e-05     1.05293e-03     2.58595e-06     7.41991e-03     2.99431e-06     1.77482e-05     2.25133e-03     3.54675e-05     6.81004e-04     5.74597e-05     8.64532e-04     6.29931e-06     3.66718e-04     4.98834e-06     9.78269e-05     4.36308e-06     7.43374e-05     4.17918e-08     3.29862e-06     3.12871e-07     2.26085e-05     1.43942e-05     1.39781e-03     4.15585e-06     8.07029e-05
   5.765e-01     9.32683e-01     9.95228e-01     1.06034e+01     6.52179e+00     1.44577e+01    -1.94554e-01     2.73422e+07     2.27215e-04      1.49067e-05      2.24524e-07      8.16356e-09      2.88280e-16      1.47175e-27      1.32282e-14      1.98526e-19      2.22701e-20    -2.61039e-01     7.17790e-01     2.64272e-01     3.67412e-05     3.39667e-03     4.11253e-05     1.05292e-03     2.58590e-06     7.41980e-03     2.99426e-06     1.77478e-05     2.25130e-03     3.54671e-05     6.80996e-04     5.74592e-05     8.64524e-04     6.29924e-06     3.66714e-04     4.98829e-06     9.78260e-05     4.36303e-06     7.43367e-05     4.17913e-08     3.29859e-06     3.12868e-07     2.26083e-05     1.43941e-05     1.39780e-03     4.15581e-06     8.07021e-05
   5.770e-01     9.32909e-01     9.95228e-01     1.06038e+01     6.52126e+00     1.44551e+01    -1.96618e-01     2.73257e+07     2.26525e-04      1.46675e-05      2.19992e-07      7.96615e-09      2.76233e-16      1.37304e-27      1.26556e-14      1.89145e-19      2.11338e-20    -2.63101e-01     7.17800e-01     2.64262e-01     3.67117e-05     3.39661e-03     4.11245e-05     1.05290e-03     2.58585e-06     7.41970e-03     2.99421e-06     1.77475e-05     2.25128e-03     3.54669e-05     6.80989e-04     5.74587e-05     8.64517e-04     6.29919e-06     3.66712e-04     4.98825e-06     9.78252e-05     4.36300e-06     7.43361e-05     4.17910e-08     3.29856e-06     3.12866e-07     2.26081e-05     1.43940e-05     1.39779e-03     4.15578e-06     8.07015e-05
