 #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
   4.690e-01     8.66860e-01     9.95255e-01     1.05138e+01     6.62543e+00     1.50309e+01     2.71000e-01     3.09539e+07     4.39199e-04      4.20745e-04      1.66563e-05      1.63946e-06      1.95179e-12      2.10947e-21      8.93855e-11      2.88376e-15      7.22970e-16     2.07598e-01     7.29788e-01     2.55562e-01     6.61376e-05     2.59254e-03     3.14051e-05     7.67233e-04     1.88501e-06     6.35057e-03     2.56359e-06     1.53518e-05     1.39651e-03     3.48232e-05     6.70308e-04     5.90747e-05     7.39285e-04     6.78148e-06     3.68438e-04     4.89762e-06     7.98897e-05     3.90689e-06     6.35680e-05     4.10320e-08     3.16497e-06     3.77922e-07     1.84628e-05     1.34964e-05     1.28022e-03     3.55384e-06     7.56695e-05
   4.695e-01     8.67296e-01     9.95255e-01     1.05142e+01     6.62489e+00     1.50280e+01     2.68700e-01     3.09348e+07     4.37803e-04      4.13919e-04      1.63082e-05      1.59201e-06      1.86287e-12      1.96133e-21      8.56238e-11      2.75154e-15      6.87233e-16     2.05301e-01     7.29801e-01     2.55550e-01     6.57478e-05     2.59244e-03     3.14038e-05     7.67204e-04     1.88494e-06     6.35034e-03     2.56349e-06     1.53512e-05     1.39646e-03     3.48219e-05     6.70283e-04     5.90726e-05     7.39258e-04     6.78123e-06     3.68424e-04     4.89744e-06     7.98868e-05     3.90674e-06     6.35657e-05     4.10305e-08     3.16486e-06     3.77908e-07     1.84621e-05     1.34959e-05     1.28018e-03     3.55371e-06     7.56667e-05
   4.700e-01     8.67732e-01     9.95255e-01     1.05147e+01     6.62435e+00     1.50252e+01     2.66401e-01     3.09157e+07     4.36411e-04      4.07204e-04      1.59674e-05      1.54600e-06      1.77807e-12      1.82363e-21      8.20202e-11      2.62536e-15      6.53258e-16     2.03005e-01     7.29814e-01     2.55538e-01     6.53630e-05     2.59235e-03     3.14026e-05     7.67176e-04     1.88486e-06     6.35011e-03     2.56339e-06     1.53505e-05     1.39641e-03     3.48207e-05     6.70259e-04     5.90705e-05     7.39233e-04     6.78100e-06     3.68412e-04     4.89727e-06     7.98840e-05     3.90661e-06     6.35635e-05     4.10291e-08     3.16475e-06     3.77895e-07     1.84615e-05     1.34955e-05     1.28013e-03     3.55358e-06     7.56641e-05
   4.705e-01     8.68165e-01     9.95255e-01     1.05151e+01     6.62381e+00     1.50223e+01     2.64102e-01     3.08967e+07     4.35022e-04      4.00599e-04      1.56338e-05      1.50139e-06      1.69720e-12      1.69568e-21      7.85683e-11      2.50497e-15      6.20964e-16     2.00710e-01     7.29827e-01     2.55526e-01     6.49832e-05     2.59226e-03     3.14014e-05     7.67149e-04     1.88479e-06     6.34989e-03     2.56329e-06     1.53500e-05     1.39636e-03     3.48196e-05     6.70237e-04     5.90686e-05     7.39208e-04     6.78077e-06     3.68400e-04     4.89711e-06     7.98814e-05     3.90648e-06     6.35614e-05     4.10277e-08     3.16464e-06     3.77882e-07     1.84609e-05     1.34950e-05     1.28009e-03     3.55347e-06     7.56616e-05
   4.710e-01     8.68598e-01     9.95254e-01     1.05156e+01     6.62328e+00     1.50195e+01     2.61805e-01     3.08776e+07     4.33639e-04      3.94101e-04      1.53072e-05      1.45812e-06      1.62008e-12      1.57682e-21      7.52619e-11      2.39012e-15      5.90270e-16     1.98415e-01     7.29839e-01     2.55514e-01     6.46081e-05     2.59217e-03     3.14002e-05     7.67124e-04     1.88473e-06     6.34969e-03     2.56320e-06     1.53494e-05     1.39632e-03     3.48185e-05     6.70216e-04     5.90668e-05     7.39186e-04     6.78057e-06     3.68388e-04     4.89696e-06     7.98790e-05     3.90636e-06     6.35595e-05     4.10265e-08     3.16455e-06     3.77871e-07     1.84603e-05     1.34946e-05     1.28005e-03     3.55336e-06     7.56593e-05
   4.715e-01     8.69029e-01     9.95254e-01     1.05161e+01     6.62274e+00     1.50166e+01     2.59508e-01     3.08586e+07     4.32262e-04      3.87711e-04      1.49876e-05      1.41616e-06      1.54652e-12      1.46638e-21      7.20949e-11      2.28054e-15      5.61095e-16     1.96122e-01     7.29852e-01     2.55502e-01     6.42378e-05     2.59209e-03     3.13991e-05     7.67100e-04     1.88466e-06     6.34949e-03     2.56312e-06     1.53489e-05     1.39628e-03     3.48175e-05     6.70196e-04     5.90651e-05     7.39165e-04     6.78038e-06     3.68378e-04     4.89682e-06     7.98768e-05     3.90625e-06     6.35577e-05     4.10253e-08     3.16446e-06     3.77860e-07     1.84598e-05     1.34942e-05     1.28001e-03     3.55326e-06     7.56572e-05
   4.720e-01     8.69459e-01     9.95254e-01     1.05165e+01     6.62220e+00     1.50138e+01     2.57213e-01     3.08395e+07     4.30891e-04      3.81426e-04      1.46747e-05      1.37547e-06      1.47636e-12      1.36367e-21      6.90609e-11      2.17596e-15      5.33357e-16     1.93829e-01     7.29864e-01     2.55491e-01     6.38720e-05     2.59201e-03     3.13981e-05     7.67078e-04     1.88461e-06     6.34931e-03     2.56304e-06     1.53484e-05     1.39624e-03     3.48167e-05     6.70179e-04     5.90637e-05     7.39147e-04     6.78021e-06     3.68369e-04     4.89670e-06     7.98748e-05     3.90615e-06     6.35561e-05     4.10243e-08     3.16438e-06     3.77851e-07     1.84593e-05     1.34939e-05     1.27998e-03     3.55317e-06     7.56553e-05
   4.725e-01     8.69887e-01     9.95254e-01     1.05170e+01     6.62166e+00     1.50110e+01     2.54918e-01     3.08206e+07     4.29528e-04      3.75245e-04      1.43684e-05      1.33600e-06      1.40941e-12      1.26804e-21      6.61539e-11      2.07615e-15      5.06977e-16     1.91538e-01     7.29876e-01     2.55479e-01     6.35106e-05     2.59193e-03     3.13971e-05     7.67057e-04     1.88455e-06     6.34915e-03     2.56297e-06     1.53479e-05     1.39621e-03     3.48159e-05     6.70163e-04     5.90624e-05     7.39131e-04     6.78006e-06     3.68361e-04     4.89659e-06     7.98730e-05     3.90607e-06     6.35547e-05     4.10234e-08     3.16431e-06     3.77843e-07     1.84589e-05     1.34936e-05     1.27996e-03     3.55309e-06     7.56536e-05
   4.730e-01     8.70315e-01     9.95254e-01     1.05174e+01     6.62112e+00     1.50081e+01     2.52624e-01     3.08016e+07     4.28172e-04      3.69168e-04      1.40687e-05      1.29771e-06      1.34551e-12      1.17899e-21      6.33686e-11      1.98088e-15      4.81889e-16     1.89247e-01     7.29888e-01     2.55468e-01     6.31537e-05     2.59186e-03     3.13962e-05     7.67037e-04     1.88450e-06     6.34900e-03     2.56291e-06     1.53475e-05     1.39618e-03     3.48152e-05     6.70150e-04     5.90613e-05     7.39117e-04     6.77993e-06     3.68354e-04     4.89650e-06     7.98715e-05     3.90600e-06     6.35535e-05     4.10226e-08     3.16425e-06     3.77836e-07     1.84586e-05     1.34933e-05     1.27994e-03     3.55302e-06     7.56522e-05
   4.735e-01     8.70741e-01     9.95254e-01     1.05179e+01     6.62059e+00     1.50053e+01     2.50331e-01     3.07826e+07     4.26823e-04      3.63191e-04      1.37753e-05      1.26057e-06      1.28456e-12      1.09617e-21      6.07006e-11      1.88998e-15      4.58041e-16     1.86957e-01     7.29900e-01     2.55457e-01     6.28011e-05     2.59180e-03     3.13954e-05     7.67019e-04     1.88445e-06     6.34886e-03     2.56285e-06     1.53471e-05     1.39615e-03     3.48147e-05     6.70138e-04     5.90603e-05     7.39104e-04     6.77982e-06     3.68348e-04     4.89642e-06     7.98702e-05     3.90593e-06     6.35524e-05     4.10219e-08     3.16420e-06     3.77829e-07     1.84583e-05     1.34931e-05     1.27992e-03     3.55297e-06     7.56509e-05
   4.740e-01     8.71165e-01     9.95253e-01     1.05184e+01     6.62005e+00     1.50025e+01     2.48039e-01     3.07637e+07     4.25480e-04      3.57312e-04      1.34881e-05      1.22455e-06      1.22643e-12      1.01922e-21      5.81454e-11      1.80327e-15      4.35377e-16     1.84667e-01     7.29912e-01     2.55446e-01     6.24528e-05     2.59174e-03     3.13945e-05     7.67002e-04     1.88441e-06     6.34873e-03     2.56280e-06     1.53468e-05     1.39612e-03     3.48141e-05     6.70127e-04     5.90594e-05     7.39093e-04     6.77972e-06     3.68342e-04     4.89635e-06     7.98690e-05     3.90587e-06     6.35515e-05     4.10213e-08     3.16415e-06     3.77824e-07     1.84580e-05     1.34929e-05     1.27990e-03     3.55291e-06     7.56498e-05
   4.745e-01     8.71589e-01     9.95253e-01     1.05188e+01     6.61951e+00     1.49997e+01     2.45747e-01     3.07447e+07     4.24143e-04      3.51530e-04      1.32070e-05      1.18961e-06      1.17099e-12      9.47778e-22      5.56987e-11      1.72057e-15      4.13846e-16     1.82379e-01     7.29924e-01     2.55435e-01     6.21089e-05     2.59168e-03     3.13937e-05     7.66986e-04     1.88437e-06     6.34860e-03     2.56274e-06     1.53464e-05     1.39610e-03     3.48137e-05     6.70117e-04     5.90586e-05     7.39083e-04     6.77962e-06     3.68337e-04     4.89628e-06     7.98679e-05     3.90582e-06     6.35506e-05     4.10208e-08     3.16410e-06     3.77818e-07     1.84577e-05     1.34927e-05     1.27989e-03     3.55286e-06     7.56488e-05
   4.750e-01     8.72011e-01     9.95253e-01     1.05193e+01     6.61897e+00     1.49969e+01     2.43457e-01     3.07258e+07     4.22810e-04      3.45843e-04      1.29319e-05      1.15572e-06      1.11814e-12      8.81491e-22      5.33560e-11      1.64171e-15      3.93394e-16     1.80092e-01     7.29935e-01     2.55424e-01     6.17694e-05     2.59162e-03     3.13930e-05     7.66970e-04     1.88432e-06     6.34848e-03     2.56269e-06     1.53461e-05     1.39607e-03     3.48132e-05     6.70108e-04     5.90578e-05     7.39073e-04     6.77954e-06     3.68332e-04     4.89621e-06     7.98668e-05     3.90577e-06     6.35498e-05     4.10202e-08     3.16406e-06     3.77813e-07     1.84575e-05     1.34925e-05     1.27988e-03     3.55282e-06     7.56478e-05
   4.755e-01     8.72431e-01     9.95253e-01     1.05197e+01     6.61843e+00     1.49940e+01     2.41168e-01     3.07069e+07     4.21481e-04      3.40249e-04      1.26626e-05      1.12285e-06      1.06775e-12      8.20001e-22      5.11128e-11      1.56651e-15      3.73966e-16     1.77805e-01     7.29947e-01     2.55413e-01     6.14341e-05     2.59156e-03     3.13922e-05     7.66953e-04     1.88428e-06     6.34836e-03     2.56264e-06     1.53458e-05     1.39605e-03     3.48127e-05     6.70098e-04     5.90570e-05     7.39064e-04     6.77945e-06     3.68327e-04     4.89615e-06     7.98658e-05     3.90571e-06     6.35489e-05     4.10197e-08     3.16402e-06     3.77808e-07     1.84573e-05     1.34924e-05     1.27986e-03     3.55277e-06     7.56468e-05
   4.760e-01     8.72851e-01     9.95253e-01     1.05202e+01     6.61789e+00     1.49912e+01     2.38880e-01     3.06880e+07     4.20156e-04      3.34746e-04      1.23989e-05      1.09097e-06      1.01969e-12      7.62952e-22      4.89648e-11      1.49479e-15      3.55510e-16     1.75520e-01     7.29958e-01     2.55402e-01     6.11030e-05     2.59150e-03     3.13914e-05     7.66937e-04     1.88424e-06     6.34823e-03     2.56259e-06     1.53454e-05     1.39603e-03     3.48123e-05     6.70088e-04     5.90562e-05     7.39053e-04     6.77935e-06     3.68322e-04     4.89608e-06     7.98647e-05     3.90566e-06     6.35481e-05     4.10191e-08     3.16398e-06     3.77803e-07     1.84570e-05     1.34922e-05     1.27985e-03     3.55272e-06     7.56457e-05
   4.765e-01     8.73268e-01     9.95252e-01     1.05207e+01     6.61735e+00     1.49884e+01     2.36592e-01     3.06692e+07     4.18834e-04      3.29331e-04      1.21407e-05      1.06003e-06      9.73851e-13      7.09986e-22      4.69075e-11      1.42637e-15      3.37973e-16     1.73236e-01     7.29970e-01     2.55391e-01     6.07763e-05     2.59143e-03     3.13906e-05     7.66920e-04     1.88420e-06     6.34810e-03     2.56253e-06     1.53451e-05     1.39600e-03     3.48117e-05     6.70077e-04     5.90553e-05     7.39042e-04     6.77925e-06     3.68317e-04     4.89601e-06     7.98635e-05     3.90560e-06     6.35471e-05     4.10185e-08     3.16393e-06     3.77798e-07     1.84567e-05     1.34920e-05     1.27984e-03     3.55267e-06     7.56446e-05
   4.770e-01     8.73685e-01     9.95252e-01     1.05211e+01     6.61681e+00     1.49856e+01     2.34306e-01     3.06504e+07     4.17513e-04      3.24003e-04      1.18879e-05      1.03001e-06      9.30110e-13      6.60746e-22      4.49365e-11      1.36108e-15      3.21300e-16     1.70952e-01     7.29982e-01     2.55379e-01     6.04538e-05     2.59137e-03     3.13897e-05     7.66903e-04     1.88415e-06     6.34797e-03     2.56247e-06     1.53447e-05     1.39597e-03     3.48112e-05     6.70066e-04     5.90543e-05     7.39030e-04     6.77914e-06     3.68311e-04     4.89593e-06     7.98621e-05     3.90554e-06     6.35461e-05     4.10178e-08     3.16388e-06     3.77791e-07     1.84564e-05     1.34918e-05     1.27982e-03     3.55261e-06     7.56433e-05
   4.775e-01     8.74100e-01     9.95252e-01     1.05216e+01     6.61628e+00     1.49828e+01     2.32021e-01     3.06316e+07     4.16194e-04      3.18759e-04      1.16403e-05      1.00087e-06      8.88346e-13      6.14879e-22      4.30474e-11      1.29875e-15      3.05438e-16     1.68670e-01     7.29994e-01     2.55368e-01     6.01355e-05     2.59130e-03     3.13888e-05     7.66884e-04     1.88410e-06     6.34782e-03     2.56241e-06     1.53443e-05     1.39594e-03     3.48105e-05     6.70052e-04     5.90532e-05     7.39016e-04     6.77901e-06     3.68304e-04     4.89583e-06     7.98606e-05     3.90546e-06     6.35448e-05     4.10170e-08     3.16382e-06     3.77784e-07     1.84561e-05     1.34915e-05     1.27980e-03     3.55254e-06     7.56419e-05
   4.780e-01     8.74514e-01     9.95252e-01     1.05220e+01     6.61574e+00     1.49800e+01     2.29737e-01     3.06128e+07     4.14877e-04      3.13599e-04      1.13978e-05      9.72592e-07      8.48459e-13      5.72107e-22      4.12364e-11      1.23921e-15      2.90344e-16     1.66390e-01     7.30006e-01     2.55357e-01     5.98213e-05     2.59123e-03     3.13878e-05     7.66864e-04     1.88404e-06     6.34766e-03     2.56234e-06     1.53439e-05     1.39591e-03     3.48097e-05     6.70037e-04     5.90519e-05     7.39000e-04     6.77886e-06     3.68296e-04     4.89573e-06     7.98589e-05     3.90538e-06     6.35435e-05     4.10161e-08     3.16375e-06     3.77776e-07     1.84557e-05     1.34912e-05     1.27977e-03     3.55246e-06     7.56402e-05
   4.785e-01     8.74927e-01     9.95252e-01     1.05225e+01     6.61520e+00     1.49771e+01     2.27454e-01     3.05940e+07     4.13561e-04      3.08521e-04      1.11604e-05      9.45140e-07      8.10375e-13      5.32260e-22      3.95008e-11      1.18238e-15      2.75986e-16     1.64110e-01     7.30018e-01     2.55346e-01     5.95113e-05     2.59115e-03     3.13868e-05     7.66842e-04     1.88399e-06     6.34748e-03     2.56226e-06     1.53434e-05     1.39587e-03     3.48089e-05     6.70020e-04     5.90505e-05     7.38982e-04     6.77870e-06     3.68287e-04     4.89561e-06     7.98569e-05     3.90528e-06     6.35419e-05     4.10151e-08     3.16367e-06     3.77767e-07     1.84552e-05     1.34909e-05     1.27974e-03     3.55238e-06     7.56384e-05
   4.790e-01     8.75338e-01     9.95251e-01     1.05229e+01     6.61467e+00     1.49743e+01     2.25172e-01     3.05752e+07     4.12247e-04      3.03524e-04      1.09279e-05      9.18498e-07      7.74022e-13      4.95174e-22      3.78377e-11      1.12813e-15      2.62333e-16     1.61831e-01     7.30030e-01     2.55334e-01     5.92054e-05     2.59107e-03     3.13858e-05     7.66819e-04     1.88393e-06     6.34729e-03     2.56218e-06     1.53429e-05     1.39583e-03     3.48079e-05     6.70002e-04     5.90489e-05     7.38962e-04     6.77851e-06     3.68277e-04     4.89547e-06     7.98548e-05     3.90518e-06     6.35402e-05     4.10140e-08     3.16359e-06     3.77756e-07     1.84547e-05     1.34905e-05     1.27971e-03     3.55228e-06     7.56363e-05
   4.795e-01     8.75748e-01     9.95251e-01     1.05234e+01     6.61413e+00     1.49715e+01     2.22891e-01     3.05565e+07     4.10937e-04      2.98607e-04      1.07002e-05      8.92640e-07      7.39329e-13      4.60684e-22      3.62445e-11      1.07637e-15      2.49354e-16     1.59553e-01     7.30042e-01     2.55323e-01     5.89034e-05     2.59099e-03     3.13846e-05     7.66794e-04     1.88386e-06     6.34709e-03     2.56210e-06     1.53423e-05     1.39579e-03     3.48069e-05     6.69981e-04     5.90471e-05     7.38940e-04     6.77831e-06     3.68266e-04     4.89533e-06     7.98524e-05     3.90506e-06     6.35383e-05     4.10128e-08     3.16349e-06     3.77745e-07     1.84542e-05     1.34901e-05     1.27967e-03     3.55217e-06     7.56341e-05
   4.800e-01     8.76156e-01     9.95251e-01     1.05238e+01     6.61359e+00     1.49687e+01     2.20611e-01     3.05378e+07     4.09629e-04      2.93769e-04      1.04773e-05      8.67545e-07      7.06222e-13      4.28627e-22      3.47184e-11      1.02698e-15      2.37018e-16     1.57276e-01     7.30055e-01     2.55311e-01     5.86054e-05     2.59090e-03     3.13834e-05     7.66768e-04     1.88379e-06     6.34688e-03     2.56200e-06     1.53418e-05     1.39574e-03     3.48058e-05     6.69959e-04     5.90452e-05     7.38916e-04     6.77809e-06     3.68254e-04     4.89517e-06     7.98498e-05     3.90493e-06     6.35362e-05     4.10115e-08     3.16339e-06     3.77733e-07     1.84536e-05     1.34897e-05     1.27963e-03     3.55206e-06     7.56316e-05
   4.805e-01     8.76563e-01     9.95251e-01     1.05243e+01     6.61306e+00     1.49659e+01     2.18331e-01     3.05191e+07     4.08326e-04      2.89010e-04      1.02590e-05      8.43191e-07      6.74630e-13      3.98839e-22      3.32567e-11      9.79863e-16      2.25294e-16     1.54999e-01     7.30067e-01     2.55299e-01     5.83113e-05     2.59080e-03     3.13822e-05     7.66740e-04     1.88372e-06     6.34665e-03     2.56190e-06     1.53411e-05     1.39569e-03     3.48045e-05     6.69936e-04     5.90431e-05     7.38889e-04     6.77785e-06     3.68240e-04     4.89500e-06     7.98469e-05     3.90479e-06     6.35340e-05     4.10100e-08     3.16328e-06     3.77719e-07     1.84529e-05     1.34892e-05     1.27958e-03     3.55193e-06     7.56289e-05
   4.810e-01     8.76969e-01     9.95251e-01     1.05247e+01     6.61252e+00     1.49631e+01     2.16052e-01     3.05004e+07     4.07026e-04      2.84328e-04      1.00454e-05      8.19553e-07      6.44480e-13      3.71154e-22      3.18565e-11      9.34912e-16      2.14152e-16     1.52723e-01     7.30080e-01     2.55288e-01     5.80210e-05     2.59070e-03     3.13808e-05     7.66710e-04     1.88364e-06     6.34640e-03     2.56180e-06     1.53405e-05     1.39564e-03     3.48032e-05     6.69910e-04     5.90408e-05     7.38861e-04     6.77759e-06     3.68226e-04     4.89481e-06     7.98439e-05     3.90465e-06     6.35315e-05     4.10084e-08     3.16315e-06     3.77705e-07     1.84522e-05     1.34887e-05     1.27953e-03     3.55180e-06     7.56261e-05
   4.815e-01     8.77374e-01     9.95251e-01     1.05252e+01     6.61199e+00     1.49603e+01     2.13773e-01     3.04817e+07     4.05732e-04      2.79723e-04      9.83614e-06      7.96609e-07      6.15700e-13      3.45409e-22      3.05152e-11      8.92019e-16      2.03559e-16     1.50448e-01     7.30092e-01     2.55276e-01     5.77344e-05     2.59059e-03     3.13794e-05     7.66679e-04     1.88355e-06     6.34614e-03     2.56169e-06     1.53398e-05     1.39558e-03     3.48018e-05     6.69882e-04     5.90384e-05     7.38831e-04     6.77731e-06     3.68211e-04     4.89461e-06     7.98406e-05     3.90449e-06     6.35289e-05     4.10068e-08     3.16303e-06     3.77690e-07     1.84514e-05     1.34881e-05     1.27947e-03     3.55165e-06     7.56230e-05
   4.820e-01     8.77778e-01     9.95251e-01     1.05256e+01     6.61145e+00     1.49574e+01     2.11495e-01     3.04630e+07     4.04443e-04      2.75192e-04      9.63133e-06      7.74338e-07      5.88221e-13      3.21448e-22      2.92300e-11      8.51082e-16      1.93487e-16     1.48173e-01     7.30105e-01     2.55264e-01     5.74515e-05     2.59048e-03     3.13780e-05     7.66646e-04     1.88347e-06     6.34587e-03     2.56157e-06     1.53391e-05     1.39552e-03     3.48003e-05     6.69853e-04     5.90359e-05     7.38799e-04     6.77702e-06     3.68195e-04     4.89440e-06     7.98372e-05     3.90432e-06     6.35262e-05     4.10050e-08     3.16289e-06     3.77673e-07     1.84506e-05     1.34875e-05     1.27941e-03     3.55150e-06     7.56197e-05
   4.825e-01     8.78180e-01     9.95251e-01     1.05261e+01     6.61092e+00     1.49546e+01     2.09217e-01     3.04444e+07     4.03160e-04      2.70737e-04      9.43084e-06      7.52720e-07      5.61987e-13      2.99152e-22      2.79989e-11      8.12018e-16      1.83912e-16     1.45899e-01     7.30118e-01     2.55252e-01     5.71722e-05     2.59036e-03     3.13765e-05     7.66612e-04     1.88338e-06     6.34559e-03     2.56145e-06     1.53383e-05     1.39546e-03     3.47987e-05     6.69824e-04     5.90332e-05     7.38766e-04     6.77672e-06     3.68179e-04     4.89418e-06     7.98336e-05     3.90414e-06     6.35234e-05     4.10032e-08     3.16275e-06     3.77656e-07     1.84498e-05     1.34869e-05     1.27935e-03     3.55134e-06     7.56163e-05
   4.830e-01     8.78581e-01     9.95251e-01     1.05265e+01     6.61039e+00     1.49518e+01     2.06941e-01     3.04258e+07     4.01885e-04      2.66356e-04      9.23461e-06      7.31739e-07      5.36945e-13      2.78415e-22      2.68197e-11      7.74748e-16      1.74810e-16     1.43626e-01     7.30130e-01     2.55241e-01     5.68965e-05     2.59025e-03     3.13750e-05     7.66578e-04     1.88329e-06     6.34531e-03     2.56134e-06     1.53376e-05     1.39540e-03     3.47972e-05     6.69795e-04     5.90307e-05     7.38734e-04     6.77642e-06     3.68163e-04     4.89397e-06     7.98302e-05     3.90397e-06     6.35206e-05     4.10014e-08     3.16261e-06     3.77640e-07     1.84490e-05     1.34864e-05     1.27929e-03     3.55119e-06     7.56131e-05
   4.835e-01     8.78981e-01     9.95251e-01     1.05270e+01     6.60985e+00     1.49490e+01     2.04665e-01     3.04071e+07     4.00617e-04      2.62048e-04      9.04257e-06      7.11377e-07      5.13043e-13      2.59128e-22      2.56903e-11      7.39196e-16      1.66161e-16     1.41353e-01     7.30143e-01     2.55229e-01     5.66243e-05     2.59014e-03     3.13736e-05     7.66546e-04     1.88321e-06     6.34505e-03     2.56123e-06     1.53369e-05     1.39534e-03     3.47958e-05     6.69768e-04     5.90283e-05     7.38705e-04     6.77615e-06     3.68148e-04     4.89377e-06     7.98270e-05     3.90382e-06     6.35181e-05     4.09998e-08     3.16248e-06     3.77625e-07     1.84483e-05     1.34858e-05     1.27923e-03     3.55104e-06     7.56100e-05
   4.840e-01     8.79380e-01     9.95251e-01     1.05274e+01     6.60932e+00     1.49462e+01     2.02391e-01     3.03885e+07     3.99358e-04      2.57813e-04      8.85467e-06      6.91616e-07      4.90229e-13      2.41184e-22      2.46088e-11      7.05282e-16      1.57941e-16     1.39082e-01     7.30156e-01     2.55217e-01     5.63556e-05     2.59004e-03     3.13723e-05     7.66518e-04     1.88313e-06     6.34482e-03     2.56113e-06     1.53363e-05     1.39529e-03     3.47946e-05     6.69744e-04     5.90263e-05     7.38679e-04     6.77592e-06     3.68136e-04     4.89360e-06     7.98242e-05     3.90368e-06     6.35159e-05     4.09983e-08     3.16237e-06     3.77612e-07     1.84476e-05     1.34853e-05     1.27918e-03     3.55092e-06     7.56074e-05
   4.845e-01     8.79777e-01     9.95251e-01     1.05279e+01     6.60878e+00     1.49434e+01     2.00118e-01     3.03700e+07     3.98107e-04      2.53651e-04      8.67082e-06      6.72439e-07      4.68451e-13      2.24482e-22      2.35731e-11      6.72932e-16      1.50129e-16     1.36812e-01     7.30168e-01     2.55205e-01     5.60903e-05     2.58995e-03     3.13712e-05     7.66493e-04     1.88307e-06     6.34462e-03     2.56105e-06     1.53357e-05     1.39525e-03     3.47936e-05     6.69725e-04     5.90246e-05     7.38658e-04     6.77572e-06     3.68125e-04     4.89346e-06     7.98219e-05     3.90357e-06     6.35141e-05     4.09972e-08     3.16228e-06     3.77601e-07     1.84471e-05     1.34850e-05     1.27915e-03     3.55082e-06     7.56053e-05
   4.850e-01     8.80173e-01     9.95251e-01     1.05283e+01     6.60825e+00     1.49406e+01     1.97847e-01     3.03514e+07     3.96865e-04      2.49559e-04      8.49092e-06      6.53827e-07      4.47663e-13      2.08944e-22      2.25814e-11      6.42076e-16      1.42706e-16     1.34544e-01     7.30181e-01     2.55193e-01     5.58284e-05     2.58988e-03     3.13702e-05     7.66472e-04     1.88301e-06     6.34445e-03     2.56097e-06     1.53353e-05     1.39522e-03     3.47929e-05     6.69709e-04     5.90233e-05     7.38641e-04     6.77557e-06     3.68117e-04     4.89335e-06     7.98201e-05     3.90348e-06     6.35126e-05     4.09962e-08     3.16221e-06     3.77593e-07     1.84467e-05     1.34847e-05     1.27912e-03     3.55074e-06     7.56036e-05
   4.855e-01     8.80567e-01     9.95251e-01     1.05288e+01     6.60771e+00     1.49378e+01     1.95576e-01     3.03329e+07     3.95628e-04      2.45534e-04      8.31485e-06      6.35760e-07      4.27821e-13      1.94494e-22      2.16317e-11      6.12646e-16      1.35652e-16     1.32277e-01     7.30193e-01     2.55182e-01     5.55697e-05     2.58981e-03     3.13693e-05     7.66453e-04     1.88297e-06     6.34431e-03     2.56091e-06     1.53349e-05     1.39519e-03     3.47923e-05     6.69696e-04     5.90223e-05     7.38629e-04     6.77546e-06     3.68111e-04     4.89327e-06     7.98188e-05     3.90342e-06     6.35115e-05     4.09955e-08     3.16216e-06     3.77586e-07     1.84464e-05     1.34844e-05     1.27911e-03     3.55068e-06     7.56023e-05
   4.860e-01     8.80961e-01     9.95251e-01     1.05293e+01     6.60718e+00     1.49351e+01     1.93307e-01     3.03144e+07     3.94396e-04      2.41576e-04      8.14249e-06      6.18219e-07      4.08879e-13      1.81059e-22      2.07222e-11      5.84573e-16      1.28950e-16     1.30011e-01     7.30205e-01     2.55170e-01     5.53142e-05     2.58975e-03     3.13685e-05     7.66437e-04     1.88293e-06     6.34418e-03     2.56086e-06     1.53345e-05     1.39516e-03     3.47918e-05     6.69686e-04     5.90215e-05     7.38619e-04     6.77536e-06     3.68106e-04     4.89320e-06     7.98177e-05     3.90336e-06     6.35107e-05     4.09950e-08     3.16212e-06     3.77581e-07     1.84461e-05     1.34842e-05     1.27910e-03     3.55063e-06     7.56012e-05
   4.865e-01     8.81353e-01     9.95250e-01     1.05297e+01     6.60664e+00     1.49323e+01     1.91039e-01     3.02959e+07     3.93167e-04      2.37681e-04      7.97372e-06      6.01184e-07      3.90792e-13      1.68564e-22      1.98510e-11      5.57791e-16      1.22580e-16     1.27746e-01     7.30217e-01     2.55158e-01     5.50619e-05     2.58970e-03     3.13678e-05     7.66423e-04     1.88289e-06     6.34408e-03     2.56081e-06     1.53342e-05     1.39514e-03     3.47914e-05     6.69678e-04     5.90208e-05     7.38611e-04     6.77529e-06     3.68102e-04     4.89315e-06     7.98168e-05     3.90332e-06     6.35100e-05     4.09945e-08     3.16208e-06     3.77577e-07     1.84459e-05     1.34841e-05     1.27909e-03     3.55059e-06     7.56004e-05
