reco_energy	reco_coszen	pid	pdg	true_energy	true_coszen	weight	type	interaction	MaCCQE_linear	MaCCQE_quad	MaCCRES_linear	MaCCRES_quad	Q2	W	x	y
9.9	-0.615	0.650	12	46.79728362	-0.80400175	0.0029919731423320	0	2	0.00000000	0.00000000	0.00000000	0.00000000	16.37170970	4.91380654	0.41305530	0.45103187
9.9	-0.395	0.650	12	21.06184517	-0.45392934	0.0002793921315128	0	2	0.00000000	0.00000000	0.00000000	0.00000000	7.39373612	4.66806661	0.26123494	0.71561314
32.0	-0.835	0.650	12	78.33649468	-0.35916111	0.0139159296451699	0	2	0.00000000	0.00000000	0.00000000	0.00000000	30.08023750	8.46343599	0.29833095	0.68542645
13.3	-0.945	0.650	12	52.49941615	-0.53638360	0.0042378568087615	0	2	0.00000000	0.00000000	0.00000000	0.00000000	6.47859847	6.73637708	0.12709163	0.51707277
23.8	-0.065	0.875	12	30.25300229	-0.21060095	0.0008220755535550	0	2	0.00000000	0.00000000	0.00000000	0.00000000	4.42426802	4.99728154	0.15515297	0.50194357
7.4	-0.945	0.650	12	34.64936717	-0.42033315	0.0012276905285957	0	2	0.00000000	0.00000000	0.00000000	0.00000000	2.61111728	6.58329129	0.05793564	0.69267145
123.3	-0.395	0.875	12	295.94289358	-0.63275691	0.7114606925530201	0	2	0.00000000	0.00000000	0.00000000	0.00000000	319.62994561	11.16329794	0.72091408	0.79780743
13.3	-0.725	0.650	12	58.15679803	-0.95406695	0.0057468908353914	0	2	0.00000000	0.00000000	0.00000000	0.00000000	10.37669782	8.49799452	0.12699260	0.74820790
23.8	-0.835	0.875	12	35.05205445	-0.67905632	0.0012681411543916	0	2	0.00000000	0.00000000	0.00000000	0.00000000	8.31011887	7.55257096	0.12889925	0.97945709
13.3	-0.835	0.650	12	32.95114082	-0.37250938	0.0010583692887105	0	2	0.00000000	0.00000000	0.00000000	0.00000000	5.32359178	6.53581346	0.11288630	0.76214056
9.9	-0.945	0.650	12	19.76513431	-0.90589625	0.0002310549357927	0	2	0.00000000	0.00000000	0.00000000	0.00000000	7.35884435	4.23643139	0.30128789	0.65806715
42.8	-0.395	0.650	12	84.34619913	-0.70925213	0.0173432879336500	0	2	0.00000000	0.00000000	0.00000000	0.00000000	38.17739319	6.85044213	0.45328196	0.53175840
23.8	-0.065	0.650	12	31.83757925	-0.60324412	0.0009492507299380	0	2	0.00000000	0.00000000	0.00000000	0.00000000	3.55907221	7.05155851	0.06791866	0.87649553
17.8	-0.945	0.650	12	34.53401678	-0.89309836	0.0012081246332414	0	2	0.00000000	0.00000000	0.00000000	0.00000000	20.10675497	6.55835660	0.32306636	0.95972141
9.9	-0.505	0.650	12	22.61231670	0.24098074	0.0003465570016394	0	2	0.00000000	0.00000000	0.00000000	0.00000000	3.73020338	5.08963511	0.12973257	0.67714310
23.8	0.045	0.650	12	164.17111421	0.60295955	0.1234010799976383	0	2	0.00000000	0.00000000	0.00000000	0.00000000	42.58675726	10.11816872	0.29557198	0.46736546
32.0	-0.395	0.650	12	300.73627208	-0.46304954	0.8138048975557443	0	2	0.00000000	0.00000000	0.00000000	0.00000000	54.98875457	9.80164230	0.36615383	0.26592951
32.0	-0.945	0.650	12	164.50502575	-0.86286067	0.1239035672903860	0	2	0.00000000	0.00000000	0.00000000	0.00000000	12.25357518	8.18730809	0.15628759	0.25380560
17.8	-0.395	0.650	12	16.17487925	-0.40935346	0.0001270890543257	0	2	0.00000000	0.00000000	0.00000000	0.00000000	9.64044045	4.03564179	0.38492050	0.82456867
32.0	-0.285	0.875	12	30.97163404	0.36792362	0.0008799567811115	0	2	0.00000000	0.00000000	0.00000000	0.00000000	10.48640837	6.76623950	0.18933033	0.95232346
13.3	-0.395	0.650	12	40.52148115	-0.77061733	0.0019458546627318	0	2	0.00000000	0.00000000	0.00000000	0.00000000	4.10232042	6.90772562	0.08053647	0.66941235
7.4	-0.285	0.650	12	13.84335718	-0.40229990	0.0000802085168392	0	2	0.00000000	0.00000000	0.00000000	0.00000000	2.73234859	4.78137251	0.11056633	0.95063509
32.0	-0.835	0.650	12	280.85542057	-0.49228952	0.6407678300398796	0	2	0.00000000	0.00000000	0.00000000	0.00000000	58.64430889	8.10105499	0.47527667	0.23395838
13.3	0.045	0.650	12	11.07389764	-0.42008881	0.0000397597384543	0	2	0.00000000	0.00000000	0.00000000	0.00000000	7.87669416	3.64553323	0.38830068	0.97547775
13.3	-0.395	0.875	12	44.51880455	0.52747433	0.0025944936385434	0	2	0.00000000	0.00000000	0.00000000	0.00000000	21.06565594	7.09174892	0.29890118	0.84303556
17.8	-0.065	0.650	12	49.29511541	0.16218466	0.0035050097004709	0	2	0.00000000	0.00000000	0.00000000	0.00000000	7.50157148	5.74333637	0.18940533	0.42785658
13.3	0.045	0.875	12	38.35852573	-0.14056365	0.0016593065043986	0	2	0.00000000	0.00000000	0.00000000	0.00000000	6.46546687	5.28365403	0.19299383	0.46508956
32.0	-0.505	0.650	12	85.15714987	-0.21682659	0.0178835188686989	0	2	0.00000000	0.00000000	0.00000000	0.00000000	47.95441363	9.68229073	0.34053792	0.88061084
9.9	-0.945	0.875	12	73.23544150	-0.86401457	0.0114012003400718	0	2	0.00000000	0.00000000	0.00000000	0.00000000	31.95887059	10.18552041	0.23704470	0.98035172
42.8	-0.505	0.875	12	166.46810122	0.05177737	0.1516398996034863	0	2	0.00000000	0.00000000	0.00000000	0.00000000	43.60630428	9.50836731	0.32753748	0.42589181
7.4	-0.395	0.875	12	17.86085481	-0.70282010	0.0001702857015197	0	2	0.00000000	0.00000000	0.00000000	0.00000000	9.34704062	4.16051805	0.36263440	0.76850186
23.8	-0.175	0.650	12	54.72300835	0.49771558	0.0047753215400491	0	2	0.00000000	0.00000000	0.00000000	0.00000000	29.77334967	7.45597491	0.35241680	0.82213505
13.3	-0.285	0.650	12	38.71743520	-0.14943505	0.0017048277336257	0	2	0.00000000	0.00000000	0.00000000	0.00000000	12.96248849	5.98897006	0.27034087	0.65949596
32.0	-0.175	0.875	12	52.89756434	-0.04472114	0.0043289985946160	0	2	0.00000000	0.00000000	0.00000000	0.00000000	19.11108713	7.39786425	0.26194673	0.73447797
32.0	-0.285	0.650	12	70.56098767	-0.60850362	0.0102067691321896	0	2	0.00000000	0.00000000	0.00000000	0.00000000	32.28256916	8.20308654	0.32710544	0.74483094
42.8	-0.835	0.650	12	189.98374607	-0.44201056	0.1975078356987732	0	2	0.00000000	0.00000000	0.00000000	0.00000000	38.64194054	14.43495750	0.15699913	0.68990178
42.8	-0.065	0.650	12	118.67712601	0.05805490	0.0518198780518121	0	2	0.00000000	0.00000000	0.00000000	0.00000000	14.97532120	12.30627360	0.09046449	0.74280197
32.0	-0.505	0.650	12	20.37274055	-0.97511728	0.0002534472702063	0	2	0.00000000	0.00000000	0.00000000	0.00000000	13.48057168	4.01616005	0.46923963	0.75094169
13.3	-0.835	0.650	12	15.74602715	0.55400833	0.0001180582822266	0	2	0.00000000	0.00000000	0.00000000	0.00000000	3.94059851	4.79519571	0.15125355	0.88110497
23.8	-0.175	0.650	12	71.89969022	-0.73178132	0.0107934325712115	0	2	0.00000000	0.00000000	0.00000000	0.00000000	24.53714781	9.27324780	0.22377964	0.81211685
32.0	-0.725	0.650	12	122.87107086	0.21936105	0.0555471309459683	0	2	0.00000000	0.00000000	0.00000000	0.00000000	18.21339642	9.16192314	0.17984514	0.43891925
77.0	-0.615	0.650	12	106.74322104	-0.63036607	0.0419220926197102	0	2	0.00000000	0.00000000	0.00000000	0.00000000	27.18788087	10.96784583	0.18545627	0.73136735
7.4	-0.505	0.650	12	17.30801782	-0.70534461	0.0001570292740099	0	2	0.00000000	0.00000000	0.00000000	0.00000000	0.54850276	5.19318651	0.02059244	0.81953155
23.8	-0.835	0.650	12	70.96224698	-0.88425677	0.0103708469169342	0	2	0.00000000	0.00000000	0.00000000	0.00000000	19.32658248	9.94917810	0.16457798	0.88124776
32.0	-0.725	0.650	12	79.28296413	-0.38606177	0.0144326796611970	0	2	0.00000000	0.00000000	0.00000000	0.00000000	4.50023386	7.75440916	0.07059243	0.42819257
23.8	-0.175	0.650	12	37.03789078	-0.25591846	0.0014945809157605	0	2	0.00000000	0.00000000	0.00000000	0.00000000	11.13260758	5.60363705	0.26727803	0.59886570
42.8	-0.065	0.650	12	89.96759148	-0.89128332	0.0210281468219931	0	2	0.00000000	0.00000000	0.00000000	0.00000000	1.98892797	10.60151189	0.01752368	0.67181480
7.4	-0.615	0.650	12	22.92083925	-0.87572254	0.0003560783666511	0	2	0.00000000	0.00000000	0.00000000	0.00000000	3.94489209	6.10262254	0.09787521	0.93642707
23.8	-0.395	0.650	12	41.22239296	-0.84261734	0.0020624487288538	0	2	0.00000000	0.00000000	0.00000000	0.00000000	14.09601218	7.65012115	0.19649078	0.92675072
32.0	-0.835	0.650	12	47.15071172	-0.56640619	0.0030585031778857	0	2	0.00000000	0.00000000	0.00000000	0.00000000	25.99399621	6.93549747	0.35504350	0.82688530
32.0	-0.065	0.650	12	57.94927193	0.77377964	0.0056740605962193	0	2	0.00000000	0.00000000	0.00000000	0.00000000	51.94116346	7.18567576	0.50578807	0.94370693
32.0	-0.285	0.650	12	61.37058512	-0.82022478	0.0067213649516218	0	2	0.00000000	0.00000000	0.00000000	0.00000000	3.60284341	9.14436297	0.04172824	0.74919882
32.0	-0.505	0.650	12	28.06472591	-0.10366240	0.0006546549264740	0	2	0.00000000	0.00000000	0.00000000	0.00000000	13.09209235	4.60181898	0.39212836	0.63352249
13.3	-0.175	0.650	12	30.62565346	-0.18291896	0.0008514301284694	0	2	0.00000000	0.00000000	0.00000000	0.00000000	6.93109442	5.17428223	0.21116756	0.57073076
23.8	-0.945	0.650	12	79.36246123	-0.82052534	0.0144616374929002	0	2	0.00000000	0.00000000	0.00000000	0.00000000	4.57217623	6.96070353	0.08768701	0.34987637
32.0	-0.175	0.650	12	141.40591079	-0.27258505	0.0915504737626565	0	2	0.00000000	0.00000000	0.00000000	0.00000000	30.72121504	7.35415665	0.36606315	0.31605077
57.4	-0.175	0.650	12	118.28579616	-0.89428455	0.0514786963597215	0	2	0.00000000	0.00000000	0.00000000	0.00000000	62.09330121	9.49899171	0.41001218	0.68180068
9.9	-0.835	0.650	12	89.79476402	-0.99135669	0.0209474344107025	0	2	0.00000000	0.00000000	0.00000000	0.00000000	20.87470815	7.95323279	0.25075613	0.49369632
17.8	-0.395	0.650	12	13.04046152	-0.21353282	0.0000678958293270	0	2	0.00000000	0.00000000	0.00000000	0.00000000	6.61218538	4.15472461	0.28758193	0.93892847
7.4	-0.175	0.875	12	27.63588928	0.75508910	0.0006274841959063	0	2	0.00000000	0.00000000	0.00000000	0.00000000	5.47083233	6.46025226	0.11809899	0.89263889
7.4	-0.945	0.650	12	46.33809190	-0.66904046	0.0029131020302621	0	2	0.00000000	0.00000000	0.00000000	0.00000000	15.49654344	6.73778292	0.25822109	0.68967902
32.0	-0.615	0.650	12	95.68299725	-0.50068210	0.0253355377783352	0	2	0.00000000	0.00000000	0.00000000	0.00000000	1.11374430	9.23010755	0.01303737	0.47544768
32.0	-0.175	0.650	12	68.01339551	0.50954907	0.0091326065927785	0	2	0.00000000	0.00000000	0.00000000	0.00000000	1.63173338	11.11593821	0.01312588	0.97334878
9.9	0.045	0.650	12	16.06443556	-0.10987905	0.0001253594260535	0	2	0.00000000	0.00000000	0.00000000	0.00000000	14.00133757	3.87427448	0.49774088	0.93248699
