reco_energy	reco_coszen	pid	pdg	true_energy	true_coszen	weight	type	interaction	MaCCQE_linear	MaCCQE_quad	MaCCRES_linear	MaCCRES_quad	Q2	W	x	y
57.4	-0.725	0.650	16	117.47303969	-0.75270606	0.0206752977499528	1	2	0.00000000	0.00000000	0.00000000	0.00000000	8.58493900	9.92841276	0.08077909	0.48177260
32.0	-0.175	0.875	16	53.36180145	-0.17938009	0.0018213617583521	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.30275270	4.60378554	0.06026791	0.21571851
42.8	-0.175	0.875	16	85.24682015	-0.16658237	0.0075808141807404	1	2	0.00000000	0.00000000	0.00000000	0.00000000	24.71939045	6.15697587	0.40033882	0.38572155
23.8	-0.175	0.650	16	67.94414832	0.08884872	0.0037747424047143	1	2	0.00000000	0.00000000	0.00000000	0.00000000	15.49294447	8.28043198	0.18626492	0.65191784
32.0	-0.175	0.650	16	146.21831955	0.84749790	0.0408343451073888	1	2	0.00000000	0.00000000	0.00000000	0.00000000	5.28339382	3.43701271	0.32583609	0.05905464
77.0	-0.505	0.650	16	120.80314020	0.29365429	0.0225308518161229	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.48836256	3.43778557	0.04274447	0.05036470
23.8	-0.065	0.650	16	81.41044877	0.07086507	0.0066138450631508	1	2	0.00000000	0.00000000	0.00000000	0.00000000	22.64541620	9.90309089	0.18897155	0.78387313
77.0	-0.615	0.875	16	286.15057494	0.22094921	0.3136989958327344	1	2	0.00000000	0.00000000	0.00000000	0.00000000	50.37161647	10.70010192	0.30717729	0.30517166
32.0	0.045	0.650	16	94.19243796	-0.49218523	0.0104619996737018	1	2	0.00000000	0.00000000	0.00000000	0.00000000	11.18098941	6.12070773	0.23409564	0.27003055
7.4	-0.945	0.650	16	9.80988274	-0.39881545	0.0000066940149532	1	1	0.00000000	0.00000000	0.53440234	0.12836165	1.99412931	1.45459776	0.61768046	0.17525389
23.8	-0.725	0.650	16	22.55721811	-0.49300925	0.0001070258606716	1	0	0.14842226	0.00222335	0.00000000	0.00000000	0.25202800	0.98194107	0.75306863	0.00790079
17.8	-0.505	0.650	16	24.68128198	-0.75767972	0.0001440959172030	1	2	0.00000000	0.00000000	0.00000000	0.00000000	12.84630837	3.26942242	0.56706922	0.48878357
42.8	-0.725	0.650	16	40.97464392	-0.50944202	0.0007467569197413	1	2	0.00000000	0.00000000	0.00000000	0.00000000	8.59565716	5.77350204	0.20940800	0.53347327
32.0	-0.945	0.650	16	45.10916329	-0.63562892	0.0010169953055472	1	2	0.00000000	0.00000000	0.00000000	0.00000000	10.47058560	5.25113033	0.28174465	0.43872517
7.4	-0.615	0.650	16	19.99009982	-0.16744162	0.0000722023186954	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.32686723	1.10305602	0.49373359	0.01763623
9.9	-0.945	0.650	16	16.05985382	-0.49950227	0.0000348422526975	1	2	0.00000000	0.00000000	0.00000000	0.00000000	4.05649768	3.28252522	0.29079042	0.46256374
